,Live Spectrum 10-11-2023 10:09:49 - Spikes removed,Live Spectrum 10-11-2023 10:09:59 - Spikes removed,Live Spectrum 10-11-2023 10:10:00 - Spikes removed,Live Spectrum 10-11-2023 10:10:01 - Spikes removed,Live Spectrum 10-11-2023 10:10:02 - Spikes removed,Live Spectrum 10-11-2023 10:10:04 - Spikes removed,Live Spectrum 10-11-2023 10:10:05 - Spikes removed,Live Spectrum 10-11-2023 10:10:06 - Spikes removed,Live Spectrum 10-11-2023 10:10:07 - Spikes removed,Live Spectrum 10-11-2023 10:10:08 - Spikes removed,Live Spectrum 10-11-2023 10:10:09 - Spikes removed,Live Spectrum 10-11-2023 10:10:10 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
561.1276,17.007473,16.970245,16.498505,17.259715,17.074457,16.749253,16.373505,17.373505,16.718003,17.344497,16.96875,17.188995,
561.4091,17.311567,17.030006,16.43862,17.654011,17.560883,16.718874,16.312189,17.310199,16.687562,17.374067,16.967693,17.249316,
561.6907,16.853114,16.418735,16.988763,16.553723,16.766231,16.780001,16.159371,16.968965,16.718126,16.915614,16.448112,16.913117,
561.9722,17.053316,16.735567,17.029938,16.53125,16.869752,16.811188,16.276002,16.835369,16.778626,16.966126,16.467438,16.726622,
562.2538,17.150247,17.100986,17.002001,17.057729,16.845751,16.783251,16.515241,16.63824,16.898245,16.96875,16.995229,16.747999,
562.5354,16.956341,17.153558,17.057117,17.008075,17.100776,16.866925,16.559808,16.484899,16.991925,17.054425,17.259717,16.835675,
562.8169,16.8539,17.016917,17.006767,16.9164,17.069267,16.819267,16.5625,16.496617,16.777067,16.9789,17.28125,17.233884,
563.0985,16.735055,16.836958,17,16.770382,16.872284,16.730979,16.372284,16.282611,16.641305,17.023097,17.036687,17.417118,
563.3801,16.71875,16.733062,16.761686,16.591124,16.84375,16.930584,16.237833,16.302959,16.492603,16.872374,16.549852,17.278624,
563.6616,16.950803,16.847668,16.641399,16.536716,16.740615,16.994534,16.21875,16.415635,16.365615,16.869534,16.18513,17.224216,
563.9432,16.949827,16.699393,17.252169,16.631597,17.120138,16.974913,16.595051,16.387327,16.895658,17.075694,15.97448,17.14349,
564.2247,16.888723,16.729416,17.308696,16.753804,17.023642,17.017527,16.711889,16.54572,16.641033,16.95428,16.303328,17.320108,
564.5063,16.875,16.892134,17.186494,16.947073,17.039817,17.007561,16.837195,16.83064,16.081158,16.64567,16.66683,17.540823,
564.7879,16.897988,16.776582,16.972344,17.13793,17.0625,17.068965,16.806035,16.90625,16.144395,16.516523,16.818965,17.409844,
565.0694,17.039968,16.629605,16.750246,16.83092,17.24079,16.937746,16.758964,16.794819,16.39704,16.722863,16.509456,16.964884,
565.3510,17.029001,16.529001,16.773832,16.644334,17.463581,16.723919,16.771583,16.555753,16.404001,17.006747,16.245502,16.683002,
565.6325,16.749459,16.729663,16.749865,16.499729,17.280709,16.468344,16.948277,16.489628,16.437635,17.135507,16.062229,16.729392,
565.9141,16.483792,16.84375,16.678405,16.417327,17.015042,16.233792,17.172458,16.560518,16.569613,16.994869,16.221899,16.942631,
566.1957,16.698234,16.785353,16.500525,16.425716,16.995897,16.253578,16.666033,16.574284,16.644466,16.361214,16.382681,17.148043,
566.4772,17.006301,16.806272,16.518794,16.493772,16.937464,16.443801,16.500073,16.524985,16.881338,15.881192,16.443765,17.049934,
566.7588,17.129846,16.879846,16.810323,16.711728,16.893048,16.657584,16.805478,16.626334,17.19368,16.160253,16.595084,16.883357,
567.0403,17.104239,16.836902,16.899402,16.705054,16.836902,16.871359,16.885489,16.770761,17.243152,16.628207,16.583478,16.861087,
567.3219,17.09575,16.764625,16.860375,16.577125,16.748,17.218126,16.660875,16.91225,17.104375,16.997376,16.483375,16.891625,
567.6035,17.093176,16.638617,16.795441,16.546588,16.750574,17.230646,16.372705,16.920441,16.935779,16.996558,16.452838,16.969897,
567.8850,17.0625,16.53125,16.71875,16.683224,16.918027,16.940065,16.325987,16.813355,16.828553,16.782105,16.619869,16.985658,
568.1666,16.946645,16.502286,16.71875,16.988568,17.134909,16.742377,16.580032,16.679877,16.798018,16.822409,17.015245,16.9375,
568.4482,16.853795,16.730285,17.007815,17.004835,17.0811,16.611235,16.6436,16.603795,16.61607,17.030135,17.13988,16.96503,
568.7297,16.880156,17.0625,17.322812,16.864688,16.788827,16.841643,16.494844,16.708438,16.445391,16.991795,17.026094,16.921718,
569.0113,16.942372,17.037844,17.126722,16.851206,16.625,17.162844,16.580561,16.904528,16.5,16.694094,17.087156,16.775517,
569.2928,17.047321,17,16.891071,16.707143,16.625,17.032141,16.633035,17.140179,16.5,16.795538,17.183037,16.811609,
569.5744,16.838121,17.043543,16.692756,16.741929,16.712086,16.766142,16.561093,17.207864,16.434685,17.042136,17.248593,16.990522,
569.8560,16.624239,17.196141,16.46875,16.853913,16.885163,16.491359,16.510163,17.146848,16.373478,17.021848,17.157011,17.071902,
570.1375,16.781891,17.362628,16.421555,16.893878,16.915689,16.504215,16.559567,17.053061,16.60383,17.013013,17.150385,17.118494,
570.4191,17.078426,17.40625,16.26893,16.963642,16.911358,16.988282,16.633714,17.022536,16.913462,17.309496,17.255108,16.978966,
570.7006,17.249299,17.238507,16.244115,17.039238,16.755885,17.201373,16.632287,17.063902,17.005885,17.361404,17.067684,16.819787,
570.9822,17.134469,16.75,16.587124,17.098802,16.470959,17.041353,16.606062,17.264521,16.735479,16.571969,16.834915,16.728219,
571.2638,17.029841,16.776127,16.914191,17.251409,16.342341,17.261655,16.756532,17.3125,16.635246,16.539191,17.271004,16.7281,
571.5453,16.917854,16.875,17.085708,17.316979,16.253562,17.129479,16.78125,17.289292,16.420094,16.65849,17.387521,16.953583,
571.8269,16.948465,16.864858,17.157073,17.027001,16.451891,16.864858,16.750823,17.167215,16.358964,16.556606,16.985609,16.770285,
572.1085,16.856768,16.795143,16.991322,16.84375,16.6875,16.842875,16.580732,17.058161,16.446178,16.713535,16.771696,16.840286,
572.3900,16.955531,16.655045,16.930288,16.868993,16.662257,17.067311,16.561304,17.067311,16.510818,16.900243,16.902644,16.661061,
572.6716,17.10811,16.397634,16.869256,17.079731,16.451519,17.326519,16.666729,17.360981,16.605238,17.110981,16.866384,16.9375,
572.9531,17.217952,16.321046,16.814637,17.220088,16.28766,17.141294,16.708488,17.460743,16.699521,17.289796,16.757748,16.924681,
573.2347,16.791051,16.4417,16.852151,16.798499,16.3806,16.947301,16.890849,17.403702,16.445901,17.399249,16.4403,16.7528,
573.5163,17.003975,16.5339,17.032575,16.491387,16.50265,17.154925,16.56515,17.222097,16.624337,17.246687,16.509275,16.815813,
573.7978,17.187043,16.655945,17.093598,16.09474,16.624695,17.093902,16.687195,17.061967,16.593826,17.094131,16.936434,16.968369,
574.0794,17.126632,16.65625,17.276354,16.063316,16.594566,16.819843,16.717934,17.153802,16.624184,16.972014,16.846198,17.060052,
574.3609,17.154693,16.715636,17.28125,16.121886,16.474977,16.634341,16.481205,16.740545,16.803159,17.087523,16.814057,16.824955,
574.6425,16.92464,16.747701,17.107543,16.327658,16.381896,16.740805,16.266092,16.545043,17.015158,17.209555,16.8125,16.957256,
574.9241,16.849834,16.496127,16.727044,16.061668,16.290376,17.37058,16.644914,16.418417,16.833793,17.21875,17.292039,16.884126,
575.2056,16.788822,16.46875,16.467788,15.646754,16.116466,17.931853,17.319173,16.378786,16.757572,17.273678,17.590926,16.765144,
575.4872,17.155314,16.335156,16.517657,16.475472,16.654846,17.118278,16.871873,16.695626,16.803438,16.720154,16.556246,16.696562,
575.7688,17.21875,16.624171,16.505277,16.52111,17.035698,16.86486,16.703332,16.957781,16.630692,16.625,16.400973,16.6875,
576.0503,17.344876,16.864077,16.550451,16.348648,17.371228,16.84375,16.763176,17.100901,16.719876,16.751126,16.608052,16.510923,
576.3319,17.472908,16.612527,16.635931,16.288023,17.413023,17.039565,16.78125,17.027092,16.945815,16.854681,16.607296,16.689042,
576.6134,17.357635,16.673615,17.130799,16.589707,17.287613,17.28357,16.899887,17,16.952545,16.851273,16.831025,16.916092,
576.8950,17.220592,16.856612,17.396135,16.710477,17.135115,17.435658,16.914523,16.931069,16.615822,16.84375,16.929227,16.853865,
577.1766,16.987471,16.861799,17.526402,16.563172,17.115975,17.135368,16.750672,17.084054,16.433324,16.665946,16.959725,16.923627,
577.4581,16.927723,16.564602,17.433662,16.392635,17.33973,16.720852,16.494243,17.349507,16.599507,16.572277,16.947277,17.033169,
577.7397,16.58527,16.727571,17.209245,16.468066,17.147429,16.614469,16.551286,17.313184,16.418148,16.500342,16.916781,16.751709,
578.0212,16.506074,16.855035,17.204859,16.53125,17.019965,16.605035,16.884542,17.21007,16.540792,16.488715,17.165792,16.653644,
578.3028,16.735383,16.728495,17.346046,16.492832,16.973622,16.612959,17.03125,17.091454,16.975638,16.519209,17.139617,16.745128,
578.5844,16.936013,16.766966,17.424703,16.616371,16.845237,16.643453,16.606841,17.10506,17.174703,16.475892,16.920534,16.910418,
578.8659,17.03539,16.861445,17.36672,16.86031,16.692775,16.744725,16.34789,17.173945,17.028245,16.455195,16.73758,16.946915,
579.1475,16.994755,16.908873,17.261691,17.053432,16.625,16.880245,16.764536,17.153627,16.940123,16.401005,16.791741,16.855441,
579.4291,16.872793,16.921323,17.21875,17.07647,16.641177,16.905147,17.174634,17.044116,16.92022,16.408457,16.85772,16.634556,
579.7106,16.797084,16.875418,17.21875,16.985002,16.687082,16.844168,16.941678,16.907086,16.905832,16.422502,16.704587,16.422502,
579.9922,16.94245,16.741168,17.042896,17.025427,16.792023,16.636646,16.625,16.579969,16.996118,16.756017,16.43255,16.389655,
580.2737,17.138892,16.638892,16.84375,17.041648,16.80554,16.631987,16.583324,16.35071,17.145852,17.076364,16.361136,16.47571,
580.5553,17.103736,16.682507,16.817493,16.845601,16.758135,17.045669,16.570635,16.503142,17.302514,16.845601,16.657541,16.615014,
580.8369,16.932339,16.706386,16.719431,16.768206,16.787772,17.367797,16.699183,16.667933,17.337908,16.694022,16.862636,16.650408,
581.1184,16.746455,16.710697,16.590205,16.77416,16.831189,17.372418,16.928484,16.792848,17.060881,16.783832,16.832152,16.779324,
581.4000,16.644172,16.739168,16.542082,16.504603,17.012078,17.091258,17.081672,16.769172,16.644172,17,16.736676,17.050422,
581.6815,16.622887,16.799266,16.512177,16.309331,17.083685,16.998944,16.939613,16.596919,16.552435,17.040258,16.603815,17.039202,
581.9631,16.787185,16.950158,16.387658,16.630147,17.016019,17.13687,16.858981,16.303992,16.540546,17.152889,16.652889,17.215389,
582.2447,16.789731,17.000046,16.437546,16.809596,16.931831,17.278392,17.062546,16.335362,16.622188,17.269912,16.769912,17.230088,
582.5262,16.63231,17.265513,16.66423,16.484263,17.007757,17.133203,17.26596,16.961663,16.773493,17.235603,16.960547,17.11702,
582.8078,16.941548,17.333457,16.635663,16.573163,17.010293,16.884923,17.090072,16.670221,16.75,16.599996,17.145957,17.1875,
583.0894,17.256396,17.42489,16.79989,16.693896,16.894006,16.61239,16.956323,16.712537,16.76864,16.249635,17.21875,17.16886,
583.3709,17.15081,17.440155,16.907643,16.566548,16.696988,16.68206,16.91169,16.747345,16.925357,16.538083,17.207869,17.061107,
583.6525,17.106334,17.123584,17.025168,16.4515,16.598417,16.67025,16.946833,17.049916,17.293834,16.709417,17.174916,16.882917,
583.9340,16.996108,16.91415,16.804717,16.539033,16.593866,16.72665,16.972758,17.117333,17.144691,16.675708,17.292925,16.738325,
584.2156,16.95317,16.740652,16.75,16.606214,16.375,16.550036,16.784366,16.818822,16.818822,16.837428,17.399928,16.65625,
584.4972,16.803143,16.69134,16.726607,16.693018,16.412429,16.474929,16.807821,16.652233,16.612465,17.039107,17.559499,16.670286,
584.7787,16.682815,17.115629,16.426568,16.399988,16.889056,16.940624,16.746876,17.370315,16.845312,16.739068,17.101543,16.834379,
585.0603,16.594533,16.938283,16.220317,16.875,17.16565,17.00705,16.68515,17.277333,16.874217,16.532033,16.932563,16.65625,
585.3418,16.625012,16.968758,16.281286,16.874984,17.531238,17.28125,16.593786,17.125008,16.843758,16.562516,16.750016,16.656242,
585.6234,16.716421,17.029698,16.555514,16.753105,17.439829,17.28125,16.868014,17.185948,16.904698,16.684395,16.871895,16.595302,
585.9050,16.896906,17.001557,16.978198,16.839078,17.051495,17.132786,17.023464,16.979651,16.90625,17.162584,16.875,16.771906,
586.1865,16.761696,16.971089,17.086732,17.017215,16.915607,16.74916,16.973428,17.055482,16.877339,17.332054,17.077375,16.78125,
586.4681,16.581232,16.884366,16.699959,16.946866,16.878122,16.662494,16.715599,17.0625,16.931256,17.20311,17.178134,16.64061,
586.7496,16.398434,16.847656,16.437496,16.55468,17.121098,16.601561,16.414057,17.171877,16.910156,17.078123,17.269533,16.488279,
587.0312,16.507799,17.215586,16.326571,17.217112,16.943772,16.992146,16.879635,16.895343,17.012489,17.03594,17.121892,16.521869,
587.3128,16.557024,17.28125,16.570243,17.034458,17.189768,16.753208,16.865653,16.817976,16.799281,16.979701,17.016427,16.582799,
587.5943,16.887345,17.331226,16.824905,16.843809,17.324964,16.28769,16.918714,16.787512,16.375178,16.668893,17.074964,17.018548,
587.8759,17.138157,17.319549,17.044407,16.933505,17.222745,16.1875,16.889098,16.829652,16.160245,16.666353,17.311559,17.342809,
588.1575,17.281153,17.054956,16.976684,17.109229,17.1875,16.351392,17.015479,16.960816,16.125,16.640674,17.117456,17.429663,
588.4390,17.154129,16.878252,16.914876,16.997879,16.98388,16.474123,16.926754,17.067873,16.305995,16.760746,16.782382,17.392251,
588.7206,16.897236,16.669071,16.86258,16.719151,17.146433,16.325321,16.722156,17.224759,16.571514,16.746995,16.64383,17.375,
589.0021,16.686233,16.59375,16.906883,16.709178,17.186867,16.165822,16.487894,17.491695,16.782517,16.697706,16.8144,17.311867,
589.2837,16.604747,16.65451,16.978007,16.81076,17.115743,16.469306,16.811316,17.16843,16.60071,16.849526,16.84549,16.896437,
589.5653,16.652134,16.278812,17.019461,16.707521,17.015905,16.753557,16.992327,16.859655,16.702286,16.840193,16.987652,16.765345,
589.8468,16.81818,16.273941,17.068587,16.531657,16.83807,16.868506,17.062093,16.719157,16.787744,16.631902,17.299104,16.756494,
590.1284,16.97775,16.669874,17.09375,16.46875,16.893,16.799,17.071375,16.674125,16.589125,16.567,17.526875,16.71875,
590.4099,17.116653,16.792508,17.127911,16.707878,17.051242,16.547944,17.03125,16.738742,16.588314,16.59375,17.576669,16.735831,
590.6915,17.122358,16.945425,17.139965,16.987677,17.158892,16.373679,17.063821,16.927819,16.89921,16.756604,17.399646,16.75,
590.9731,17.000542,17.496748,17.202447,17.077989,17.280708,16.34375,17.155708,17.0625,17.248645,16.890761,17.126084,16.796468,
591.2546,16.864036,17.61053,17.428178,17.049672,17.284979,16.358443,17.204057,17.121271,17.303401,16.845614,16.867765,16.873136,
591.5362,17.156423,17.215233,17.385321,17.027791,17.232645,16.361105,17.062442,17.118024,17.159709,16.826395,16.843808,16.850669,
591.8178,17.598806,17.159235,17.138097,16.970821,17.171418,16.461623,16.90625,16.965765,17.190485,16.909235,16.960709,16.78125,
592.0993,17.390328,17.262298,17.180846,16.892942,17.037904,16.723384,16.869356,16.81351,17.379634,17.012298,16.84476,16.84274,
592.3809,17.136498,17.338741,17.195753,17.118227,16.988502,16.989983,16.892988,16.707252,17.508253,17.042748,16.692509,16.9375,
592.6624,17.102761,17.34122,17.092064,17.353605,17.011541,17.230291,17.084739,16.698198,17.500843,17.019709,16.540261,16.894709,
592.9440,16.990104,17.086975,16.988543,17.213535,17.044268,17.263018,17.217189,16.738543,17.503121,16.907811,16.486982,16.8125,
593.2256,16.850522,16.892028,17.067628,16.972717,16.955689,17.119872,17.163022,16.772156,17.429567,16.907411,16.630128,16.8125,
593.5071,16.496166,16.764666,17.197709,16.964292,16.917082,16.973208,16.816958,16.725125,17.570792,17.070792,16.743625,16.779333,
593.7887,16.499708,16.67382,17.230129,17.08007,16.627594,16.939801,16.65625,16.783551,17.339148,17.108727,16.872406,16.747406,
594.0702,17.133855,16.517882,16.928645,16.944184,16.484289,17.330382,16.689671,17.227605,17.183919,17.162934,17.015711,16.904079,
594.3518,17.287129,16.480508,16.804767,16.980508,16.685646,17.240095,16.830138,17.410275,16.967797,17.158104,16.808475,16.751854,
594.6334,17.287132,16.516029,16.921471,17.056618,16.842942,17.087868,16.921471,17.542206,16.801544,17.036324,16.681618,16.625,
594.9149,17.100775,16.467371,17.021336,17.174698,16.957327,17.231552,16.991465,17.386293,16.880646,17.053965,16.897846,16.633535,
595.1965,16.736159,16.677012,17.149329,17.079909,16.677119,17.295199,16.923659,17.048659,16.729131,17.010381,17.461722,16.680579,
595.4781,16.632958,16.857013,17.080487,16.974055,16.609665,17.129725,16.82311,16.95872,16.799237,17.091097,17.637682,16.638263,
595.7596,16.729815,17.012909,16.920903,17.027562,16.788627,16.830841,16.935656,17.205941,16.65625,17.056968,17.424591,16.796003,
596.0412,16.89797,17.205295,16.6666,16.965645,16.889689,16.611545,16.90418,17.488615,16.663495,16.961505,17.223925,17.024005,
596.3227,16.655799,16.812951,16.968525,16.875451,16.409404,16.221678,16.843975,17.154673,16.874549,16.750225,17.373423,16.812725,
596.6043,16.59492,16.87383,16.938085,16.93633,16.835557,16.617392,16.874415,16.941597,16.81367,16.780665,17.160347,16.843165,
596.8859,16.653457,16.904854,16.758378,17.146475,16.993018,16.923536,16.636171,16.728525,16.8125,16.900665,17.096543,16.754189,
597.1674,16.714334,16.90625,16.662875,17.185292,16.68054,17.111751,16.479791,16.747792,17.161002,17.167626,16.77429,16.808084,
597.4490,16.803438,16.878021,16.882085,17.159271,16.23281,16.927395,16.242915,16.919376,17.441564,16.989895,16.524165,16.897188,
597.7305,16.8125,16.792751,16.769169,17.019169,16.050419,16.824001,16.410664,17.019749,17.331669,16.941334,16.5,17.043331,
598.0121,16.8125,16.78125,16.590385,17.159615,16.430287,16.892307,16.570512,17.057852,17.073078,16.964102,16.686217,16.982693,
598.2937,16.838288,16.600734,16.5625,17.264864,16.964184,17.03519,16.671114,17.036712,16.696006,16.83981,16.744538,16.865598,
598.5752,16.943642,17.061959,16.437635,16.501019,17.387148,17.087473,16.862311,16.956331,17.024567,16.912392,17.124594,16.544075,
598.8568,16.944593,17.211657,16.527036,16.390557,17.178863,16.948806,16.809621,16.9375,17.076685,16.768399,17.122121,16.444593,
599.1384,16.890818,17.312114,16.749227,16.304977,16.883682,16.929591,16.641204,16.984182,16.922454,16.508682,17.210455,16.577546,
599.4199,16.897524,17.23113,16.835024,16.236202,16.767452,16.892452,16.638798,16.954952,16.694808,16.505072,17.25,16.782668,
599.7015,16.90625,17.035555,16.930576,16.76141,16.858532,16.940119,16.938433,16.807262,16.625,16.661488,17.293413,16.887163,
599.9830,16.948026,16.947862,17.031415,17.041776,17.031579,17.073191,17.125165,16.708224,16.583224,16.823191,17.3125,16.801809,
600.2646,17.028958,17.057917,17.122708,16.982222,17.09375,17.325694,17.176319,16.747708,16.482222,17.095764,17.412847,16.569375,
600.5462,17.04325,17.18275,17.19475,16.976,16.959,17.553,17.09125,16.89675,16.5145,17.315,17.565,16.257,
600.8277,17.23398,17.23718,17.23718,17.14744,16.94872,17.237969,16.71794,16.83974,16.89424,17.22756,17.072099,16.36459,
601.1093,17.251734,17.179562,17.197172,17.073906,16.876734,16.951141,16.640875,16.591515,17.107391,17.230657,16.617062,16.689735,
601.3908,16.971579,17.057847,17.139462,16.786406,16.865191,16.803194,16.800365,16.535903,16.925867,17.396441,16.696806,17.013959,
601.6724,16.780567,16.920168,17.109034,16.736082,17.081198,16.719433,16.987448,16.737448,16.813183,17.309085,17.051997,17.059768,
601.9540,16.871153,16.828606,17.108894,16.888221,17.173318,16.719712,17.125,16.920432,16.949759,17.201682,17.296394,16.786058,
602.2355,17.100249,16.740894,17.167964,17.040356,16.996109,16.6875,17.125,16.796895,17.105464,17.350249,17.226573,16.51043,
602.5171,17.151261,16.683246,17.164759,16.990022,16.749266,16.741491,17.057511,16.566754,17.183246,17.46875,16.990022,16.321009,
