,Live Spectrum 10-11-2023 09:54:06 - Spikes removed,Live Spectrum 10-11-2023 09:54:11 - Spikes removed,Live Spectrum 10-11-2023 09:54:12 - Spikes removed,Live Spectrum 10-11-2023 09:54:13 - Spikes removed,Live Spectrum 10-11-2023 09:54:14 - Spikes removed,Live Spectrum 10-11-2023 09:54:15 - Spikes removed,Live Spectrum 10-11-2023 09:54:16 - Spikes removed,Live Spectrum 10-11-2023 09:54:17 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:20 - Spikes removed,Live Spectrum 10-11-2023 09:54:21 - Spikes removed,Live Spectrum 10-11-2023 09:54:22 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:24 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
403.1716,17.373607,16.841521,17.185828,17.247771,17.500836,17.714013,17.278742,17.218193,16.434866,16.906529,17.25,16.749443,16.724323,16.9082,17.219029,17.342635,
403.4532,17.086948,17.158517,17.253023,17.377267,17.367442,17.484884,17.159273,17.69657,16.125,16.878023,17.122733,16.778227,16.88407,16.890116,16.963459,17.057209,
403.7347,16.869623,17.201803,17.317877,17.47232,17.048219,16.830373,17.258044,17.975031,16.191048,16.976794,17.033035,16.633044,17.235719,17.48929,16.733934,16.874096,
404.0163,17.792835,16.439961,17.01918,17.559343,16.806881,16.088131,16.894665,16.528441,16.563059,16.568467,17.042835,16.280902,16.997191,17.287217,16.499652,17.377809,
404.2978,17.582265,16.876959,17.077985,17.828437,16.757657,16.111646,17.151176,16.538284,16.757633,16.373754,16.816951,16.643519,16.972578,17.012108,16.839299,17.398593,
404.5794,17.504842,17.630294,16.889527,17.704223,16.79313,16.755294,17.610924,16.827027,17.040935,16.919033,16.620158,17.024212,17.024212,16.884685,17.055462,17.367962,
404.8610,17.607318,17.947338,16.945345,17.595743,16.792824,17.136703,17.851595,16.988169,17.076196,17.5,16.599601,17.138696,17.185507,16.966757,17.152392,17.5,
405.1425,18.019763,17.622777,16.836895,17.379632,17.243145,17.070961,17.654027,17.309474,17.006855,17.349185,16.666131,17.055645,17.291934,17.121171,16.958869,17.479434,
405.4241,18.296792,17.265542,16.843916,17.0625,17.250166,16.703375,17.296792,17.14823,17.023396,16.836062,16.843916,17.039104,17.195188,17.163771,16.8125,17.257022,
405.7056,18.258848,17.324925,17.008283,17.0625,17.317206,16.932229,17.338479,17.040098,16.991152,17.03012,16.981739,17.053652,17.054217,16.911521,16.785956,16.741717,
405.9872,18.202557,17.662607,17.15799,17.101847,17.19098,17.12674,17.71005,17.111683,16.949077,17.333913,16.877344,17.159126,16.943857,16.844886,16.935156,16.729723,
406.2688,17.901405,17.758398,16.996367,17.230782,17.094961,17.030039,17.858124,17.164648,16.862968,17.171835,16.536095,17.394218,17.061289,17.241602,17.40625,17.115391,
406.5503,17.65625,17.609054,16.8125,17.3125,17.238844,17.181134,17.389661,17.050701,16.793049,16.788259,16.981835,17.229906,16.988201,17.34375,17.323656,17.097254,
406.8319,17.707341,17.505704,16.774182,17.338046,17.272817,17.697297,17.207341,17.069568,16.8125,16.568204,17.286954,17.042659,16.955977,17.330977,17.085317,16.872272,
407.1135,17.671318,17.46875,16.732492,17.361258,17.042551,17.800085,17.473631,17.207449,16.702568,16.421318,17.153809,16.913784,16.910017,17.271275,16.896275,16.728725,
407.3950,17.25185,17.556982,16.779411,17.358455,16.922795,17.31619,17.806982,17.371321,16.474268,16.163608,16.943018,16.873161,16.919116,17.101108,16.917276,16.766545,
407.6766,16.921836,17.65625,16.687188,17.359336,16.98457,16.686798,17.733946,17.374844,16.406328,16.046914,16.92207,17.015898,16.96875,17.000078,17.187968,16.890976,
407.9581,17.022574,17.755957,16.446176,17.34375,17.095736,16.439486,17.313234,17.345736,16.354411,16.328384,17.132942,17.241324,16.96875,17.097721,17.358382,17.263899,
408.2397,17.353365,17.562685,16.695081,17.414016,17.037167,16.574149,17.427515,16.970969,16.702847,16.316568,17.232433,16.869453,16.986317,17.20895,16.992419,16.941753,
408.5213,17.290615,17.454812,17.024281,17.339177,16.96875,16.619229,17.557927,16.767312,17.04976,16.199042,17.144708,16.574042,16.870427,17.138938,16.663219,16.697844,
408.8028,17.163899,17.570149,17.198645,17.133304,17.007649,16.729895,17.429851,17.077142,17.004152,16.386145,16.977054,16.605551,16.567308,16.926355,16.722247,16.890297,
409.0844,17.391333,17.451067,17.362783,17.082883,17.112783,17.057099,17.4674,17.239133,16.989133,16.672583,16.865483,16.47145,16.335584,16.864133,17.025849,17.0598,
409.3659,17.521312,17.247126,17.427562,17.178999,17.198875,16.953065,17.5,17.207375,16.957375,16.973061,16.84375,16.342313,16.387811,16.853688,17.177562,17.082375,
409.6475,17.331122,17.387628,17.504209,17.441114,17.240986,16.732568,17.522236,17.231973,17.026446,16.884609,16.910459,16.223554,16.593155,16.799277,16.9429,16.951318,
409.9291,17.481556,17.491906,17.623872,17.554406,17.157378,16.872745,17.392316,17.481556,16.761477,16.465166,16.983811,16.511678,16.748872,16.711783,16.63535,16.998872,
410.2106,17.995758,17.47593,17.776599,17.53843,17.19721,17.467037,17.223401,17.63471,16.800669,16.24747,17.168489,16.841629,16.68497,16.567151,16.803199,16.814621,
410.4922,18.050062,17.069082,17.387852,17.656146,16.993937,17.27529,17.337376,17.606291,16.394123,16.968128,16.968957,16.981188,17.030939,17.155732,16.899979,16.974813,
410.7738,17.901831,17.17582,17.540088,17.661616,16.911616,17.135732,17.504419,17.464331,16.436553,17.15625,16.983901,17.051768,17.021465,17.208965,16.90625,17.264204,
411.0553,17.660733,17.05805,17.647317,17.415199,16.718766,17.125,17.343766,17.223233,17.138335,17.0759,16.91965,16.9018,16.598249,16.919666,16.933033,17.419634,
411.3369,17.541966,16.671434,17.65625,16.987506,16.770534,17.125,17.118753,17.270534,17.360713,16.979466,16.961606,16.902678,16.53125,16.708931,16.577684,17.465178,
411.6184,17.616954,16.653568,17.684818,16.908932,17.152635,17.153568,16.836638,17.452658,17.003615,16.483093,16.883046,16.76341,16.445546,16.516092,16.274138,17.354478,
411.9000,17.860625,16.921328,17.716953,17.024062,17.216953,17.126797,16.8125,17.557109,16.792031,16.378594,16.963359,16.661641,16.525859,16.558906,16.191094,17.049219,
412.1816,17.905333,16.816167,17.172751,17.30425,16.94575,17.276666,17.479832,17.350167,16.78125,16.284,16.999083,16.504584,16.561583,16.683833,16.581833,16.818917,
412.4631,17.875041,16.469205,16.438451,17.593378,16.594205,17.343667,17.874504,17.125289,16.625207,16.312459,17.124835,16.406374,16.5625,16.749917,16.874628,16.781291,
412.7447,17.525447,16.756633,17.04037,17.464605,16.653763,17.101212,17.560013,16.819133,17.09375,16.219579,16.908737,16.962947,17.430038,16.9375,17.373342,16.786224,
413.0262,17.298943,17.013557,17.388557,17.319279,16.572668,17.378389,17.44672,17.074363,17.086971,16.261863,17.001695,16.743221,17.147777,16.956141,17.319279,16.960277,
413.3078,17.075277,17.257666,17.617334,17.429834,16.744889,17.442611,17.042057,17.286361,16.966195,16.466195,17.015917,16.642888,17.030665,17.271028,17.429834,16.827833,
413.5894,17.235807,17.347161,17.486902,17.336927,16.701146,17.489766,16.822734,17.394921,16.954557,16.464791,16.833516,16.881275,17.340886,17.186953,17.336927,17.003411,
413.8709,17.387788,17.379263,17.112212,17.285513,16.816763,17.384937,16.944613,17.786924,17.119326,16.700288,16.754263,17.200288,17.049712,17.4375,17.217311,17.026987,
414.1525,17.489186,17.477776,17.03125,17.338045,16.899949,17.204019,17.23859,17.579019,17.296577,16.878321,16.811904,17.219942,16.91766,17.391519,16.807391,16.994891,
414.4341,17.540194,17.885404,17.049102,17.486602,17.223204,16.974701,17.529753,17.272343,17.351198,17.440457,17.004454,16.858645,16.686003,17.174102,16.787201,16.974701,
414.7156,17.353225,17.933538,17.213237,17.440325,17.313913,16.959275,17.60195,16.96875,17.100676,17.630513,17.292,16.825937,16.887162,17.216063,16.907525,17,
414.9972,17.538098,17.407793,17.493152,17.083815,17.147087,16.865837,17.391011,17.006848,16.592978,17.266783,17.735533,17.44512,17.141011,17.108989,17.25,17.00762,
415.2787,17.580228,17.134281,17.358106,17.34375,17.354735,17.166401,17.318409,17.057425,16.670606,17.048978,17.517728,17.451856,17.009281,17.071781,17.25,16.989015,
415.5603,17.337922,16.887711,17.433004,17.35302,17.440941,17.54052,17.231461,16.893539,16.606461,16.825211,17.210535,17.332094,16.77198,16.815941,17.231461,16.912078,
415.8419,17.29035,16.833663,17.728837,17.364913,17.284213,17.401102,17.167325,16.9375,16.491888,16.771163,16.877963,17.045289,16.820612,16.75,17.217762,17.020175,
416.1234,17.440403,16.845202,17.608293,17.289247,17.061048,17.0625,17.135901,17.024704,16.409153,16.826304,16.709301,16.790699,16.96875,16.793602,17.270349,16.986196,
416.4050,17.609336,16.988213,17.156406,17.105537,17.035127,17.097627,17.191377,17.328008,16.589795,17.039004,16.86709,16.890508,17.015586,17.003799,17.238291,16.738369,
416.6865,17.649962,17.162538,16.943852,16.906186,17.181339,17.256352,17.275025,17.587525,16.624936,17.193788,17.125064,17.225102,17.031186,17.21875,17.193725,16.449886,
416.9681,17.540503,17.351867,17.266802,16.666071,17.272565,17.366315,17.325812,17.478571,16.637744,17.223377,17.045698,17.29513,16.724512,17.351867,17.089691,16.427679,
417.2497,17.299477,17.446614,17.457682,16.779083,17.331598,17.284288,17.357856,17.267144,16.795356,17.11697,16.868924,17.074652,16.50803,17.517144,16.971788,16.808379,
417.5312,17.153333,17.284167,17.450937,17.439268,17.528333,17.279791,17.404791,17.324478,16.767813,17.016354,16.997083,16.758752,16.638437,17.5,17.011978,17.120624,
417.8128,17.250111,17.108985,17.672487,17.765681,17.562389,17.3125,17.4375,17.484653,16.656027,16.921597,17.219307,16.593861,16.577735,17.390235,17.109431,17.046263,
418.0944,17.133101,16.884773,17.794367,17.666023,17.383101,17.164351,17.421039,17.677727,16.708977,16.893133,17.506688,16.674383,16.271218,17.149562,17.141461,17.056071,
418.3759,16.827634,16.798487,17.508687,17.476317,17.129344,16.945067,17.35454,17.850196,16.86421,16.920263,17.625,16.77046,16.09375,16.97954,17.190723,17.21875,
418.6575,16.795546,17.046599,17.204454,17.532303,16.635083,16.983046,17.38453,17.942265,16.90625,16.852227,17.588985,16.830508,16.147773,16.991523,17.14672,17.344803,
418.9390,17.175383,17.237524,17.350288,17.756418,16.362524,16.912308,17.418726,17.96875,16.90625,16.756178,17.581274,16.712332,16.487883,17.106346,17.074976,17.681562,
419.2206,17.492214,17.425821,17.343715,17.394429,16.218715,16.773429,17.503928,17.69525,16.925786,17.089928,17.222572,17.504106,16.667964,16.960893,17.316464,17.335822,
419.5022,17.501622,17.592128,17.209414,16.861194,16.327928,17.034099,17.318987,17.653007,17.038964,17.3125,17.142049,17.787737,16.575079,16.985799,17.428164,17.092128,
419.7837,17.300388,17.625,17.082274,16.866067,17.110948,17.376907,17.397953,17.845022,17.051659,17.249364,17.534429,17.403707,16.699612,17.230862,16.943254,17.272317,
420.0653,17.284129,17.450655,17.009457,17.525914,17.372121,17.337991,17.439199,18.037009,16.965871,17.087991,17.643914,17.106905,16.737664,17.3125,16.675164,17.518095,
420.3468,17.380109,17.329927,16.842245,17.555886,17.231068,17.393932,17.456173,17.800777,16.892427,16.760813,17.06159,16.53545,16.786359,16.884309,16.543568,17.616286,
420.6284,17.336425,17.3125,16.711425,16.979974,16.931474,17.460775,17.684447,17.571125,16.875,16.56315,16.610999,16.506675,16.789225,16.648925,16.54655,17.462075,
420.9100,17.288491,17.624619,16.831555,16.860518,16.795732,17.132622,17.781009,17.339177,17.091082,16.675305,16.051067,16.634527,16.973323,16.528963,16.610518,17.262195,
421.1915,17.207034,18.139307,16.949216,17.41925,16.78125,16.585954,17.911432,17.108079,17.354159,16.916659,15.930989,16.779943,17.130205,16.524739,16.723955,17.070318,
421.4731,17.391209,17.358774,17.019677,17.256937,17.315986,16.443286,17.253451,17.648163,17.075223,16.561332,16.650481,16.990745,16.443269,16.53125,17.259272,17.056714,
421.7546,17.516052,17.02533,17.005066,17.004212,17.332764,16.463684,17.245788,17.362306,17,16.364014,17.07434,17.03125,16.647826,16.66217,17.191712,16.983948,
422.0362,17.50435,16.892401,17.080699,16.807351,17.231801,16.52255,17.28125,17.33505,16.784801,16.236151,17.501597,17.03125,17.041548,16.6875,16.860352,16.94185,
422.3178,17.444778,16.875,16.817639,17.057361,17.384417,16.696917,16.949917,17.59225,16.722389,16.273972,17.396833,17.003639,16.900472,16.770333,16.702056,16.992722,
422.5993,17.182639,17.27145,16.498071,17.518518,17.632793,16.945293,16.962886,17.908179,16.888657,16.592746,17.261729,16.971682,16.959954,17.036111,16.574229,16.830093,
422.8809,17.12723,17.4576,16.38169,17.73662,17.80135,16.99777,17.578172,17.531219,16.93527,16.79912,16.901759,16.93973,17.200911,17.323681,16.7076,16.72544,
423.1625,17.035847,17.349879,16.939638,17.690564,17.663911,17.029718,17.981613,17.410847,17.115807,16.723347,16.934436,17.026653,17.337621,17.403186,16.778186,16.570161,
423.4440,17.061661,17.191695,17.485737,17.535445,17.504195,16.940017,17.878356,17.588716,16.972945,16.505873,17.059144,17.183305,17.009229,17.497483,16.963716,16.410445,
423.7256,17.528995,17.311899,17.282302,17.811147,16.442611,16.564304,16.94201,17.59375,16.688853,16.842096,17.435696,17.2186,17.155498,17.126804,17.435245,16.001954,
424.0071,17.246797,17.065703,17.059831,17.590547,16.408385,16.97302,17.16052,17.693906,16.470351,16.846419,17.371797,17.341615,17.126068,17.125,17.248932,16.607095,
424.2887,17.075848,17.262134,16.90625,17.414744,16.542171,17.209043,17.401396,18.063713,16.56614,16.99636,17.19114,17.213896,17.181433,17.12864,17.182646,17.379854,
424.5703,17.442133,17.539837,16.927024,17.617446,16.806834,16.953642,17.269919,18.078642,16.665693,16.900584,17.266142,17.089973,17.029361,17.199864,17.081386,17.484892,
424.8518,18.002559,17.161908,17.257678,17.471848,16.716191,16.711072,17.09375,17.828395,16.799704,16.807382,17.013335,17.023572,17.002559,16.926724,17.369882,17.224408,
425.1334,17.998996,16.875,17.350201,17.153025,16.684275,16.676607,17.100201,17.640123,16.649799,16.753225,16.767344,16.918147,17.034475,17.149799,17.299598,16.934275,
425.4149,17.656555,16.937195,17.386814,17.15221,16.687348,17.187195,17.175686,17.507774,16.613186,16.812348,16.336128,16.730564,17.078049,17.09375,17.171951,16.925686,
425.6965,17.186938,17.334099,17.286356,17.339205,17.065308,17.611366,17.189798,17.571589,16.672743,17.108507,16.230647,16.68464,17.123877,17.18464,17.035233,16.953432,
425.9781,16.968816,17.166513,17.484408,17.322895,17.932434,17.500066,16.505132,17.562632,16.265526,17.484539,17.197961,17.249934,16.770789,17.734342,16.895789,16.416447,
426.2596,16.835883,17.630629,17.40625,17.410075,17.5236,17.367133,16.75765,17.174004,16.558458,17.035292,17.134671,17.417942,16.851617,17.806654,17.017537,16.86735,
426.5412,17.002398,18.036541,17.41274,17.594949,17.153852,17.553118,17.153358,16.83726,16.79952,16.729331,17.234622,17.46875,16.717551,17.709862,17.07428,16.504091,
426.8228,17.392589,17.823429,17.466018,17.754397,16.884862,17.839353,17.599812,16.947959,16.678706,16.566897,16.916112,17.454491,16.650786,17.351947,16.978612,16.609204,
427.1043,17.906059,17.398677,17.539206,17.851706,16.796971,17.61781,17.906441,17.476132,16.414206,16.734088,16.898103,17.359662,16.835985,17.000383,16.898485,17.625574,
427.3859,18.016791,17.323227,17.426773,17.730877,16.741605,17.22015,17.711755,17.6875,16.368936,16.900186,17.15485,17.1264,16.770523,16.829291,16.891791,17.259795,
427.6674,17.954238,17.545762,17.285434,17.530597,16.745816,17.031903,17.356303,17.669456,16.518697,16.977772,17.505491,16.856956,16.620163,16.929131,16.991631,17.157556,
427.9490,17.484978,17.793212,17.199462,17.375,17.053597,17.177856,17.243045,17.489985,16.747682,16.903561,17.57641,16.706417,16.656621,17.207158,17.018917,17.304804,
428.2306,17.277527,17.626861,17.074158,17.333954,17.491134,17.269127,17.427238,17.259331,16.791977,16.759331,17.208023,16.591889,16.906715,17.490204,16.812035,16.9375,
428.5121,18.020497,17.157503,16.851876,17.141251,17.085503,17.565249,17.482374,17.351876,16.869623,16.960624,17.22825,16.985123,16.811125,17.319251,16.929374,16.948375,
428.7937,18.330945,16.933741,16.772968,16.891565,16.730234,17.744919,17.693903,17.261484,17.128201,17.028049,17.302338,17.238516,16.772968,17.052896,17.008282,17.037653,
429.0752,17.779452,17.455502,16.836677,16.800412,16.810442,17.783308,17.643263,17.317515,17.272119,16.847866,17.512088,17.170397,16.88503,16.862912,16.920397,17.22878,
429.3568,17.28125,17.717807,17.001886,16.832004,17.020448,17.585991,17.248114,17.400377,17.342807,16.618184,17.493184,17.055684,17.08882,16.881816,16.84375,17.369127,
429.6384,17.28125,17.532008,17.33363,16.919535,17.253923,17.384362,17.168776,17.384362,17.130439,16.668776,17.198379,17.013285,17.36488,16.924215,16.950026,17.40625,
429.9199,17.170241,17.420126,17.628383,16.993004,17.34375,17.451261,17.492889,17.256996,16.871617,16.909633,16.736239,17.059002,17.534748,16.947878,17.163131,17.364622,
430.2015,17.378371,17.220549,17.79339,16.744306,16.938775,17.408049,17.241459,17.086256,16.807854,16.843226,16.779451,17.021433,17.311976,17.115707,17.11983,17.22572,
430.4831,17.871528,17.074074,17.527777,16.495371,16.483796,17.141204,16.732639,17.149306,16.875,16.670139,17.121528,16.982639,17.033565,17.069444,16.863426,17.049768,
430.7646,17.96875,17.296875,16.84375,16.9375,16.671875,17.140625,16.828125,17.109375,16.96875,16.8125,17.34375,17.09375,16.90625,16.765625,16.671875,16.96875,
431.0462,17.839155,17.552044,16.613395,17.363395,16.908547,17.172449,16.826402,16.810203,16.900507,16.873851,17.582145,17.221047,16.762753,16.672449,16.561351,16.936351,
431.3277,17.668442,17.821655,16.769058,17.535828,17.019058,17.170731,17.099869,17.253082,16.548767,16.810211,17.637192,17.365097,16.704269,16.821655,16.715714,16.973328,
431.6093,17.59033,17.9375,16.760494,17.455068,17.045165,17.15625,17.40967,17.583489,16.322994,16.763915,17.472404,17.454835,16.649409,16.9375,17.083023,17.013915,
431.8909,17.651984,17.919603,16.754543,17.307957,17.08494,17.26363,17.634364,17.249446,16.370734,16.821587,17.178136,17.379266,16.754821,16.919603,17.375277,17.071587,
432.1724,17.792566,17.832434,16.855066,17.18898,17.014276,17.417566,17.799704,17.283948,16.658948,16.948816,16.957434,17.257138,16.985724,16.740164,17.431842,17.143454,
432.4540,18.014813,17.705222,17.020292,17.372091,17.469696,17.563785,17.8125,17.380479,17.00257,16.942979,17.077313,16.915429,17.100514,16.81507,17.102138,16.890152,
432.7355,17.85122,17.558471,17.171973,17.374804,17.558275,17.546777,17.714721,17.441529,16.909887,16.867139,17.070166,16.735318,16.948998,16.722387,16.788916,16.914307,
433.0171,17.566898,17.399499,17.279051,17.180749,17.345949,17.359298,17.555749,17.4799,16.620448,16.763349,16.678396,16.377353,16.582447,16.674151,16.557948,17.312654,
433.2987,17.479359,17.364391,17.333141,17.104359,17.395062,17.260609,17.396797,17.386188,16.53125,16.760031,16.5,16.561922,16.623265,16.821953,16.448109,17.530672,
433.5802,17.701693,17.205587,17.28022,17.136103,17.585736,17.12294,17.28022,16.793158,16.743016,16.90831,16.711766,16.636103,16.994046,16.959706,16.50103,17.414264,
433.8618,17.899334,17.016458,17.336834,17.221375,17.699667,17.279584,17.401959,16.552958,16.887167,16.903625,16.855917,16.634542,17.103292,17.021708,16.661501,17.213499,
434.1434,17.82632,17.280055,17.48618,17.36118,17.296264,17.419472,17.691111,16.67368,16.79507,16.808292,16.852764,16.647236,16.826917,16.808889,16.807694,17.089542,
434.4249,17.599174,17.975238,17.622288,17.497288,16.897405,17.687855,18.077124,16.855307,16.681721,16.462617,16.82099,16.770048,16.422876,16.536674,16.889269,17.153538,
434.7065,17.34502,17.535695,17.726086,17.461414,17.324633,17.78125,16.977005,17.208874,16.65625,16.34375,16.346925,17.18496,16.941026,16.980883,16.72002,16.535695,
434.9880,17.328838,17.264912,17.892763,17.366119,17.166887,17.543312,17.085964,17.407675,16.846601,16.248575,16.235088,17.241119,17.275219,16.823137,16.465899,16.526644,
435.2696,17.34375,17.274305,17.864586,17.416664,16.965281,17.517359,17.031258,17.510414,16.881945,16.243055,16.347219,17.121531,17.166672,16.524312,16.381945,16.861102,
