,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:26,Live Spectrum 10-11-2023 09:49:28,Live Spectrum 10-11-2023 09:49:31,Live Spectrum 10-11-2023 09:49:33,Live Spectrum 10-11-2023 09:49:36,Live Spectrum 10-11-2023 09:49:37,Live Spectrum 10-11-2023 09:49:38,Live Spectrum 10-11-2023 09:49:40,Live Spectrum 10-11-2023 09:49:41,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
420.3468,17.460036,17.222354,17.6854,17.1854,17.258118,17.034854,17.652646,17.491286,17.453423,17.008714,17.614187,
420.6284,17.166174,17.2806,17.78125,17.397625,17.31315,16.95345,17.803875,17.5,17.002599,17.162925,17.71875,
420.9100,17.206555,17.240473,17.373095,17.269436,17.329268,17.22561,17.795732,17.548018,17.019055,17.458841,17.71875,
421.1915,17.472648,16.921886,16.854182,17.194011,17.096363,17.807273,17.657557,17.611977,17.235671,17.654943,17.644534,
421.4731,17.072905,17.302095,17.361126,17.416672,17.082177,17.733791,17.98149,17.472218,17.179396,17.33101,17.854172,
421.7546,16.890198,17.380066,17.526184,17.364014,17.146118,17.608948,17.748292,17.777892,17.15625,17.25,17.696778,
422.0362,17.090199,17.375,17.611949,17.128551,17.21005,17.56685,17.257103,17.87065,17.263849,17.2769,17.252753,
422.3178,17.180222,17.375,17.763056,17.121361,17.329194,17.424444,17.408389,17.681722,17.308861,17.474528,17.159889,
422.5993,17.272454,17.318364,17.752932,17.294907,17.485339,17.321296,17.494136,17.401389,17.454089,17.698225,16.986343,
422.8809,17.42635,17.19642,17.77902,17.4576,17.67412,17.22544,17.6451,17.34598,17.41071,17.83483,17.08483,
423.1625,17.556371,17.246936,17.51379,17.349879,17.6875,17.159314,17.240201,17.640928,16.930765,17.724879,17.212621,
423.4440,17.714555,17.280411,17.19589,17.100462,17.717911,17.217072,16.762585,17.929949,16.632551,17.597106,17.309983,
423.7256,17.905348,17.405649,18.027191,17.498046,17.283355,17.405348,17.247595,17.782002,16.687199,16.847358,17.250301,
424.0071,18.002135,17.351757,17.58948,17.349622,17.818372,17.561432,17.325311,17.505872,16.978358,16.975689,17.537656,
424.2887,18.12136,17.8125,17.34375,17.697207,18.148969,17.498787,18.072207,17.855884,17.536104,17.375,17.905037,
424.5703,18.027473,17.823831,17.341861,17.96394,17.938533,17.478193,18.346494,18.177024,17.673247,17.376889,17.867446,
424.8518,17.978987,18.010237,17.292026,18.367322,17.445717,17.637796,18.867322,18.469289,17.917026,17.429283,17.726967,
425.1334,18.142132,18.16048,17.091529,18.226418,17.245558,17.807054,18.787701,18.108873,17.684275,17.710078,17.455848,
425.4149,18.609146,18.488186,17.409832,17.672256,17.808308,18.066235,18.824314,17.999848,17.640701,17.921799,17.37096,
425.6965,18.942045,18.665901,17.829555,17.206801,18.259651,18.285233,18.714767,18.12786,17.594873,18.067606,17.639757,
425.9781,18.963553,18.791908,17.567697,17.703092,18.453224,18.088618,18.828224,17.630132,17.989539,18.291645,18.109342,
426.2596,18.925808,18.201213,17.634671,17.833862,18.21875,17.941325,18.622979,17.865112,18.099596,18.314521,18.193346,
426.5412,18.88149,18.215858,17.857929,18.101439,18.23822,18.178118,18.827878,18.09375,18.202878,18.142071,18.179811,
426.8228,19.013192,18.69083,18.116803,18.257129,18.405183,18.521388,19.089353,18.236339,18.521388,17.954491,18.009862,
427.1043,19.390529,19.000766,18.437309,18.219133,18.672162,18.508339,18.85228,18.679927,18.601515,17.898485,17.9375,
427.3859,19.4375,18.591418,18.556436,18.022855,18.573227,18.266791,18.424441,18.596082,18.524255,17.916977,17.979477,
427.6674,19.410434,18.536087,18.652066,17.954891,18.714566,18.393697,18.263859,18.714566,18.195869,18.040272,18.147881,
427.9490,19.256955,18.827522,18.612667,18.06556,18.723387,18.699833,18.461795,18.964484,18.149295,18.130007,18.358401,
428.2306,19.083023,19.168373,18.364738,18.634331,18.542442,18.783577,18.625465,19.272384,18.261658,18.28125,18.500465,
428.5121,19.14675,18.861376,18.408999,18.846499,18.470125,18.370876,18.649499,18.964626,18.039376,18.455248,18.535374,
428.7937,19.061178,18.638363,18.634604,18.922815,18.600153,18.256403,18.801016,18.643445,17.960468,18.827185,18.764685,
429.0752,18.783308,18.536265,18.981737,18.759131,18.86381,18.677209,18.890045,18.466692,18.120884,18.942515,18.867927,
429.3568,18.738254,18.733325,19.326132,18.586934,19.157193,19.257759,19.125943,18.625943,18.40132,19.063443,18.893561,
429.6384,18.905492,18.977354,19.397646,18.584388,19.303138,19.339827,19.36488,18.811742,18.571104,19.103112,18.808577,
429.9199,19.28102,19.045126,19.218865,18.670126,19.402752,19.097363,19.631881,19.034633,18.625,18.975746,18.649369,
430.2015,19.579287,19.120354,18.831086,18.81767,19.278403,18.689299,19.603043,18.997153,18.769634,18.964104,18.736061,
430.4831,19.291666,19.157407,18.487268,18.863426,19.229167,18.512732,19.378472,18.902778,19.298612,19.076389,19.057871,
430.7646,19.078125,19.125,18.625,18.75,19.453125,18.859375,19.25,19.125,19.71875,19.25,19.359375,
431.0462,19.561234,19.173598,18.811351,19.122585,19.53125,19.254595,19.429341,19.298598,19.458412,19.229206,19.466453,
431.3277,20.021347,19.453522,18.898636,19.703522,19.296478,19.542694,19.708847,19.34375,19.254578,18.976364,19.423019,
431.6093,19.747046,19.742926,19.017335,19.715563,19.12842,19.635494,19.538557,19.430426,19.71121,18.788324,19.368159,
431.8909,19.611924,19.884087,19.174424,19.473016,19.388907,19.611647,19.39744,19.840038,20.299701,18.790337,19.724125,
432.1724,20.069376,19.826776,19.262796,19.424704,19.765494,19.44046,19.4375,20.204474,20.094012,19.102106,20.105066,
432.4540,20.616612,19.673972,19.307021,19.152395,19.792208,19.88271,19.931682,20.205222,20.116612,19.300257,20.34632,
432.7355,20.616943,19.89878,19.402417,18.773193,19.699194,19.702439,20.171777,20.195361,20.3125,19.3125,20.214525,
433.0171,20.540201,20.424305,19.960107,18.736651,20.009104,19.576003,20.225501,20.19865,20.413001,19.453202,20.002199,
433.2987,20.438657,20.501157,20.62153,19.028937,20.270062,20.100311,20.239969,20.043016,20.448109,19.593172,20.154515,
433.5802,20.43853,20.924562,20.643087,19.643312,20.587796,20.418383,20.515222,20.138163,20.543383,19.836766,20.927651,
433.8618,20.577292,21.351626,19.911247,20.200627,20.914126,20.18654,20.65625,20.739753,20.420082,19.894083,21.488793,
434.1434,20.780653,21.459736,20.047486,20.521639,21.11118,20.351569,20.856375,21.057694,20.277042,19.897236,21.282445,
434.4249,20.798231,21.172876,20.992574,20.366155,21.15625,20.969459,21.028538,20.888914,20.181721,19.951769,20.792098,
434.7065,21.107153,20.946106,21.676989,20.118299,20.644117,20.481166,21.085779,20.649549,20.877891,20.317931,21.02871,
434.9880,21.171162,21.144188,21.574562,20.229057,20.540131,20.345175,21.046162,20.760307,21.291557,20.532675,21.132456,
435.2696,20.937508,21.340273,21.232648,20.937477,21.048594,20.73957,21.225688,21.104156,21.392359,20.854156,21.222219,
435.5512,20.875,21.226132,20.98257,21.348303,21.36118,20.744504,21.504553,21.212311,21.455873,20.962311,21.225189,
435.8327,20.976256,21.288756,21.317209,21.102483,21.634075,20.820006,21.309361,21.34532,21.139669,21.019378,21.395948,
436.1143,21.077437,21.209251,21.535312,20.540816,21.610063,20.921187,20.966064,21.245938,21.191562,20.902188,21.385875,
436.3958,21.567268,21.319033,21.404661,20.700566,21.777896,21.516245,21.432382,21.166137,21.665962,21.138066,21.532839,
436.6774,21.73664,21.18297,21.428593,21.366324,21.544533,21.70539,22.01359,20.968673,21.937577,21.321483,21.616093,
436.9590,22.15924,21.538207,21.519348,21.768859,22.345762,21.827881,21.875489,21.919676,21.395814,21.671142,21.897827,
437.2405,21.635695,21.732573,21.447956,21.284974,22.16334,21.927044,22.093631,21.895913,21.201442,21.635456,21.881971,
437.5221,21.731953,21.891211,21.465742,21.444688,21.927304,22.332891,22.237969,21.903242,21.69586,21.709727,22.12918,
437.8037,22.180738,21.992398,21.612329,22.043067,21.877534,22.576011,22.336148,21.992398,22.037159,21.747466,22.242398,
438.0852,22.685716,22.496152,22.413005,22.619087,22.517078,22.331082,22.372935,22.817191,21.974944,22.012668,22.862893,
438.3668,22.629798,22.294043,22.46875,22.685901,22.651452,21.986341,22.345349,23.023254,21.701893,22.120202,22.757996,
438.6483,22.625,22.010241,22.980657,22.657388,22.385241,22.119311,22.313638,23.332372,21.717612,22.125,22.629551,
438.9299,22.655569,21.755445,22.877722,22.65625,22.130445,22.705819,22.129083,23.252042,22.177291,22.155569,22.502722,
439.2115,22.53216,22.742724,22.409661,23.36977,23.024656,22.501592,22.71443,23.343068,22.342613,22.838748,23.337611,
439.4930,22.782137,22.812057,22.374113,23.656028,23.249113,22.127439,23.097963,23.189939,22.283024,22.814274,23.435504,
439.7746,22.903583,22.748666,22.252667,23.619666,23.116999,22.484085,23.684166,23.528583,22.53325,23.063167,23.153583,
440.0561,22.789004,22.694146,22.397155,23.372785,22.762185,23.2019,23.530142,23.418435,22.651585,23.100396,23.033465,
440.3377,23.009268,22.881179,23.004634,23.321768,23.115375,23.57058,23.5,23.759268,23.387357,23.292063,23.081393,
440.6193,23.236939,23.041529,23.115503,23.482202,23.574756,23.154664,23.531641,23.957276,23.640821,23.50791,22.887256,
440.9008,24.004847,23.665876,23.432687,23.173027,24.194686,23.653911,24.024064,24.259626,23.872594,23.625,23.548095,
441.1824,24.468644,23.891671,23.423132,22.681626,23.97137,24.335362,24.3125,24.383494,23.906039,23.633494,23.820783,
441.4640,24.794259,24.967478,23.909502,23.272765,24.644513,23.963517,24.270222,24.478507,24.544259,23.735011,24.573528,
441.7455,24.946609,24.735197,24.007211,23.578821,24.896887,24.249873,23.975961,24.617535,24.718623,23.941042,25.01088,
442.0271,25.217345,25.073341,24.551659,24.463396,25.600642,24.726914,24.544901,25.047578,25.224237,24.453828,25.5625,
442.3086,25.022454,25.013843,24.759352,24.915602,26.008611,24.794722,24.915602,25.169722,25.536111,24.656806,25.535555,
442.5902,25.151354,25.50302,25.256039,25.348646,25.628752,24.894583,25.324167,25.230417,25.927709,25.213854,25.316252,
442.8718,25.156779,25.756355,25.720338,25.364407,25.29661,25.052966,25.382944,25.114407,25.843221,25.240466,25.052966,
443.1533,25.340968,26.099444,26.238742,25.301113,25.304153,25.318194,26.329838,25.028339,25.647645,25.460145,25.329581,
443.4349,25.566134,25.997183,26.462663,25.128269,25.748365,25.48374,27.011356,24.875,25.657432,25.354288,25.42451,
443.7164,26.065884,25.475226,26.418073,24.799841,26.045329,26.094878,27.213402,24.913853,26.541109,25.682152,25.415817,
443.9980,26.519828,25.59605,26.350611,25.708874,26.3148,26.280496,27.291918,25.227157,27.019828,25.829275,25.162357,
444.2796,26.725598,26.009919,26.360516,26.555258,26.699701,26.536209,27.182541,25.863193,27.290774,26.014484,25.529362,
444.5611,26.467976,26.440478,26.388691,26.622679,26.980894,26.648631,27.077738,26.244585,27.264465,26.077738,26.028929,
444.8427,26.634432,27.103182,26.672955,26.97019,27.334318,26.577045,27.164962,26.978182,27.430227,26.101023,26.264545,
445.1242,26.985902,27.488099,26.94629,27.248231,27.175171,26.504395,27.348145,27.438356,27.541809,26.206849,26.250428,
445.4058,27.305181,27.960023,27.321227,27.473818,27.251408,26.739864,27.609796,28.186092,27.560249,26.661318,26.646114,
445.6874,27.234068,28.092013,27.534619,27.179025,27.157373,26.847733,27.785233,28.361928,27.330678,26.693729,26.853962,
445.9689,27.547234,28.364836,28.009447,26.530533,27.388074,26.800143,27.699857,28.311783,27.441127,26.984734,26.936783,
446.2505,27.695452,28.125,27.982247,26.430107,27.758512,26.971158,27.764056,28.250559,27.672155,27.250559,26.855958,
446.5321,27.740648,28.125,27.864849,26.758554,28.177349,27.341355,28.152258,28.806912,27.823449,27.59375,27.288207,
446.8136,27.666747,28.366423,27.801763,27.263136,28.09327,27.646713,28.447757,29.417947,27.665787,27.541267,27.78293,
447.0952,27.741695,28.919622,27.794622,28.077139,27.957911,27.853322,28.297861,29.598255,27.4375,27.404983,28.099522,
447.3767,27.989055,29.073677,28.149869,28.471264,27.993386,27.857209,28.060218,29.301323,27.627514,27.4667,27.99795,
447.6583,28.330583,29.024679,28.680904,28.720405,28.185845,27.868429,28,29.40788,28.09538,27.768083,28.368404,
447.9399,28.492435,28.574659,28.665121,28.408547,28.284537,27.892111,28.142111,29.565787,28.170389,27.989148,28.293409,
448.2214,28.470403,27.994742,28.316105,28.229267,28.309194,27.954628,28.277645,29.347056,27.913161,28.173678,27.725661,
448.5030,28.42497,28.074917,28.493735,28.468675,28.612432,27.650023,28.212447,28.968863,27.899985,28.237508,27.824917,
448.7845,28.474377,28.268438,28.60812,28.694685,28.794062,27.568127,28.318127,28.623441,27.911877,28.21875,28.044062,
449.0661,28.542517,28.34189,28.692496,28.763127,28.825627,27.859429,28.517539,28.478741,27.927509,28.271259,28.33817,
449.3477,28.79501,28.522505,28.65625,28.67374,28.803434,28.406572,28.910944,28.446566,28.120949,28.410944,28.839699,
449.6292,29.088713,28.841189,28.61501,28.641223,28.79124,28.751196,29.013747,28.390027,28.432463,28.390027,29.12372,
449.9108,29.365554,29.198402,28.492247,28.795301,28.871851,29.03125,29.003149,28.207848,28.723355,28.179747,29.365554,
450.1924,29.353942,29.192596,28.334495,28.740745,28.633582,29.002548,28.940048,28.170601,28.68589,28.036346,29.038222,
450.4739,29.174808,29.00782,28.25,28.524423,28.356442,28.719743,28.862308,28.158205,28.353526,28.012692,28.619135,
450.7555,28.885957,28.635957,28.175299,28.34512,28.40625,28.153637,28.678038,28.274402,28.142679,28.09238,28.644049,
451.0370,28.701146,28.512062,28.169896,28.662771,28.634687,28.072187,28.455104,28.574562,28.322187,28.094542,28.577729,
451.3186,28.905365,28.625221,28.312058,29.232937,29.076687,28.421101,28.669773,29.075581,28.717644,28.233158,28.516178,
451.6002,29.2208,28.799096,28.375,29.200562,29.312842,28.547046,29.221484,29.374317,28.748633,28.437842,28.4375,
451.8817,29.149072,28.807117,28.310706,28.647278,29.199087,28.658942,29.420529,29.232132,28.496411,28.597339,28.4375,
452.1633,28.710078,28.559609,28.184609,28.278359,28.899024,28.831738,29.015352,28.992774,28.456738,28.767793,28.355762,
452.4448,28.265363,28.350439,28.789717,28.168896,28.966033,28.723453,28.654264,28.461538,28.198891,28.33058,27.948891,
452.7264,28.200095,28.353826,29.104848,28.141885,29.190019,28.5625,28.625,28.209423,27.889365,28.007557,27.605596,
453.0080,28.395192,28.623077,28.634936,28.15625,29.253045,28.63109,28.625,28.161218,27.995032,28.213782,27.733974,
453.2895,28.454907,28.75,28.716005,28.243283,29.316063,28.722313,28.729439,27.888434,28.14597,28.347313,27.805374,
453.5711,28.256805,28.83831,28.743217,28.365486,28.884536,28.644028,28.72419,27.908959,28.116852,28.198379,27.75,
453.8527,27.932525,28.959992,28.504181,28.495819,28.208801,28.5625,28.674164,28.138733,28.277466,27.990845,27.785828,
454.1342,27.758014,28.691246,27.928965,28.235584,27.5147,28.344556,28.451394,28.21875,28.274042,27.556098,27.8125,
454.4158,27.626718,28.376718,27.452061,27.926374,27.482003,28.205906,28.170811,28.292376,28.15625,27.189218,27.959751,
454.6973,27.5625,27.920908,27.430942,27.408819,27.165378,27.491508,27.7581,27.896217,27.429008,26.975822,27.3912,
454.9789,27.638037,27.845094,27.261022,27.339247,27.020228,27.207728,27.323522,27.669287,27.315187,27.026075,27.37184,
455.2605,27.706618,27.7011,26.647054,27.155879,26.926836,27.152572,27.206618,27.27904,27.447793,26.819115,27.637132,
455.5420,27.622012,27.27973,26.285707,26.918152,26.413644,26.934512,27.605704,26.903262,27.065437,26.315437,27.37348,
455.8236,27.014431,26.674801,26.210852,26.29946,25.756875,26.561818,27.726307,26.471846,26.620539,25.674801,26.474942,
456.1051,26.489535,26.584418,26.167704,25.561367,25.579186,26.177035,27.280117,26.111425,26.785493,25.663604,25.813489,
456.3867,26.034738,26.607438,26.016142,25.643981,25.564954,25.902377,26.662192,25.891142,26.628488,25.712423,25.247161,
456.6683,25.924673,26.339962,25.917269,25.893423,25.389635,25.933885,26.356577,25.731577,25.729423,25.433712,24.676308,
456.9498,26.091405,25.503262,25.57917,25.61042,25.55781,26.16354,25.944535,25.6875,25.057555,25.128517,25.15416,
457.2314,25.970394,24.856542,25.344298,25.396199,25.563596,26.332603,25.646747,25.625548,24.802997,24.886695,25.727157,
457.5130,25.562172,24.635329,25.145658,25.291579,25.312303,26.208158,25.364343,25.447764,24.916842,24.666514,26.010592,
457.7945,25.048295,24.951705,24.999332,25.165775,25.071357,26.146056,25.165775,25.311832,25.252674,24.614806,25.946357,
458.0761,24.641211,25.018732,24.756215,24.848704,24.702451,25.986222,24.784943,25.068715,25.396254,24.731268,25.301155,
458.3576,24.552697,24.818619,24.420329,24.568619,24.583947,25.477303,24.710789,24.711382,25.127434,24.867039,24.688092,
458.6392,24.454312,24.490349,23.836473,24.348537,24.420649,24.805223,24.490349,24.160998,24.523973,24.624961,24.271599,
458.9208,24.55902,24.375,23.625,24.259426,24.321926,24.375507,24.505946,23.81598,24.377973,24.34723,24.243547,
459.2023,24.030799,24.176933,23.404926,23.743829,24.004396,24.017161,23.748225,23.397881,24.670339,24.039168,23.841101,
459.4839,23.892185,23.783132,23.623118,23.509063,23.786252,23.795315,23.317502,23.360935,24.515006,23.915313,23.900307,
459.7654,23.736232,23.387893,23.817089,23.052738,23.504006,23.392191,23.057619,23.473339,23.802446,23.593167,23.776369,
460.0470,23.543572,23.64182,23.956428,22.739786,23.428786,23.159857,23.103964,23.590143,23.314608,23.423679,23.552286,
460.3286,23.15943,23.872069,23.886477,22.39234,23.369386,22.82984,23.065431,23.466068,22.855476,23.133794,23.5,
460.6101,22.916899,23.677549,23.752269,22.418471,23.435231,22.810231,22.98551,23.42912,22.901711,23.122731,23.660091,
460.8917,22.529518,23.2713,23.442364,22.699071,23.238429,22.981943,22.807525,23.598725,22.991782,23.179282,23.603589,
461.1733,22.522203,23.133059,23.366941,22.989966,23.086678,23.124012,22.541284,23.772203,23.046381,23.233881,23.237831,
461.4548,22.772611,22.354594,22.791359,23.015809,22.945772,22.385844,22.328676,23.205514,23.109191,23.063235,22.658088,
461.7364,22.749761,22.328721,22.711236,22.859017,22.647782,22.45396,22.163764,22.906011,23.195491,23.046994,22.899451,
462.0179,22.387718,22.642702,22.79729,22.76521,22.231468,22.538855,22.07771,22.875,22.982298,22.944274,22.865734,
462.2995,22.019563,22.671171,22.931449,22.72621,22.291528,22.412301,22.324187,22.993949,22.93004,22.88246,22.574603,
462.5811,21.985362,22.416942,22.777303,22.383719,22.319819,22.159623,22.454112,22.863734,22.315299,22.468176,22.236761,
462.8626,22.168479,22.078997,22.622476,22.209045,22.3125,22.358503,22.372476,22.692158,22.173137,22.271545,22.324729,
463.1442,22.315561,21.951595,21.891874,22.211703,21.973663,22.364892,21.787089,22.535237,22.018082,22.007974,21.963555,
463.4257,22.708751,22.0105,21.225166,22.389084,21.729,22.076083,21.235666,22.694667,22.090417,21.888833,21.673416,
463.7073,22.298826,22.202475,21.46066,21.997208,21.589657,21.804315,21.712056,22.065101,21.929315,21.948382,21.649461,
463.9889,22.131665,22.323754,21.390408,22.170015,21.660838,22.069599,21.801246,22.047092,21.752077,21.919581,21.557912,
464.2704,21.87795,21.99788,21.319045,22.126475,21.613385,22.131545,21.558905,21.79729,21.52111,21.6592,21.210085,
464.5520,21.787678,21.707674,21.362144,21.696598,21.618572,21.802314,21.425534,21.743572,21.419106,21.444818,21.075356,
464.8335,21.656572,21.406894,21.275257,21.444136,21.300837,21.444458,21.2317,21.550515,21.530928,21.456121,21.311856,
465.1151,21.825367,21.293658,21.224954,21.631663,21.118567,21.400046,21.137408,21.474954,21.5625,21.368567,21.600413,
465.3967,21.950458,21.331555,20.84146,21.662347,20.967987,21.381097,21.049542,21.217223,21.663111,21.519819,21.731708,
465.6782,21.791957,21.646823,20.345902,21.428945,21.089037,21.425512,21.107018,21.130994,21.586476,21.486732,21.825768,
465.9598,21.040028,20.881997,20.503562,20.994658,20.592521,20.930377,20.896795,20.79537,20.953952,20.961627,21.361983,
466.2414,21.154981,20.763859,20.766123,21.186231,20.392391,21.092481,21.225543,20.89692,21.041576,21.072826,21.402717,
466.5229,21.346481,20.78125,21.042415,21.224454,20.196177,20.951881,21.3125,20.911954,21.374758,20.818446,21.233131,
466.8045,21.169911,20.832522,21.042478,21.116206,19.976797,20.649889,21.030503,20.957522,21.514408,20.647456,20.956775,
467.0860,20.636269,20.946641,20.722578,20.70791,20.014668,20.542305,20.737246,20.762969,21.325469,20.702168,20.700469,
467.3676,20.376415,20.994556,20.733668,20.599194,20.315115,20.815115,20.842335,20.641332,21.255444,21.105839,20.707862,
