,Live Spectrum 10-11-2023 10:22:00 - Spikes removed,Live Spectrum 10-11-2023 10:22:01 - Spikes removed,Live Spectrum 10-11-2023 10:22:03 - Spikes removed,Live Spectrum 10-11-2023 10:22:07 - Spikes removed,Live Spectrum 10-11-2023 10:22:10 - Spikes removed,Live Spectrum 10-11-2023 10:22:12 - Spikes removed,Live Spectrum 10-11-2023 10:22:14 - Spikes removed,Live Spectrum 10-11-2023 10:22:16 - Spikes removed,Live Spectrum 10-11-2023 10:22:18 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
565.9141,17.196595,17.757113,17.36194,17.402286,16.95569,17.216768,17.128964,17.308536,17.34375,
566.1957,17.140888,17.384257,17.153197,17.079438,17.369846,17.522518,16.906775,17.102482,17.34375,
566.4772,17.074993,17.087485,17.243845,17.125109,17.59375,17.668743,16.8125,17.050044,17.381265,
566.7588,17.098596,17.080548,17.713062,17.420787,17.611798,17.584059,16.830548,17.179143,17.532584,
567.0403,17.038315,17.128424,17.712119,17.430652,17.590326,17.461902,16.878424,17.21875,17.555652,
567.3219,17.10175,17.239375,17.198749,17.092374,17.579125,17.3065,17.006,17.119,17.450125,
567.6035,17.091455,17.3125,16.763043,16.605072,17.59375,17.186926,17.173309,16.935779,17.310779,
567.8850,16.96875,17.3125,16.989738,16.466185,17.59375,17.201842,17.219605,16.646183,17.066776,
568.1666,16.925305,17.341464,17.577745,16.620427,17.579268,17.423782,17.071645,16.4375,16.74695,
568.4482,16.943825,17.223585,17.798735,16.921505,17.521205,17.748885,17.088915,16.203495,16.97545,
568.7297,17.044297,17.200861,17.716015,17.21875,17.416562,17.867109,17.229062,16.20633,17.5,
569.0113,17.050172,17.523794,17.51405,17.243406,17.257456,17.664567,17.008317,16.772933,17.463017,
569.2928,17.135716,17.598213,17.332143,17.258035,17.125,17.356248,16.723213,17.023215,17.313391,
569.5744,17.366929,17.358485,17.356043,17.186093,17.146772,17.175207,16.646772,17.008071,17.069164,
569.8560,17.499239,17.002283,17.447663,17.125,17.167174,17.154728,16.809456,16.946902,16.946902,
570.1375,17.515305,16.91633,17.421555,17.087244,17.153317,17.328445,16.986987,17.125641,17.040689,
570.4191,17.388822,17.269532,17.286358,17.008714,17.227464,17.463642,16.716646,17.25661,17.114784,
570.7006,17.144056,17.506586,17.162836,17.063201,17.146159,17.419422,16.708382,17.191005,17.369816,
570.9822,16.511678,17.33649,16.956438,17.185291,16.894572,17.180874,17.39899,17.518304,17.5082,
571.2638,16.45479,17.351691,16.819032,17.228996,17.029841,17.481814,17.348873,16.997182,16.747182,
571.5453,16.973635,17.511604,16.81474,16.961625,16.87724,17.444219,17.203583,16.808021,16.581229,
571.8269,17.426535,17.582785,16.712856,16.676535,16.704359,17.037144,16.954359,17.113212,16.957785,
572.1085,17.453144,17.674482,16.861107,16.833321,16.451393,16.96266,16.705732,17.335947,17.032125,
572.3900,16.92187,17.557689,16.983175,17.152644,16.376205,17.370198,16.657455,17.086538,16.887024,
572.6716,16.571116,17.246787,17.113853,17.087665,16.647975,17.809628,16.943585,17.039866,17.284804,
572.9531,16.666933,16.938298,17.303954,16.744389,16.88141,17.789796,17.288998,17.088678,17.849901,
573.2347,16.820901,17.3778,17.1917,17.103551,16.97155,17.886649,16.978551,16.59375,16.689852,
573.5163,17.00265,17.434187,17.287213,17.313825,17.03655,17.46345,17.184187,16.59905,17.402937,
573.7978,17.124695,17.281631,17.561815,17.374848,17.280641,17.219359,17.031631,16.843141,17.250381,
574.0794,17.094566,17.463854,17.805973,17.344566,17.402986,17.492657,17.092118,16.965486,16.945659,
574.3609,16.856205,17.528136,17.8125,17.700068,17.435943,17.529693,16.885898,17.146909,16.967193,
574.6425,16.583189,17.618104,17.638793,17.747701,17.321695,17.29964,16.846049,17.15625,17.518823,
574.9241,16.393251,17.230086,17.117253,17.721792,17.284292,16.801711,16.702709,17.184458,17.25221,
575.2056,16.484856,17.077644,16.842788,18.103246,17.14393,16.88732,16.769892,17.05018,16.532149,
575.4872,17.087814,16.875468,17.346877,18.076093,16.724217,17.948285,16.807969,16.683905,16.89172,
575.7688,17.317363,16.869723,17.177774,17.932637,16.812085,18.099027,17.046253,16.832781,17.358339,
576.0503,17.268074,17.001126,16.923198,17.704448,17.32303,17.891948,17.270327,16.950676,17.614077,
576.3319,17.225523,17.202588,16.801569,17.65625,17.584361,17.745842,17.190116,17.115611,17.680727,
576.6134,17.147568,17.34491,16.97107,17.893525,17.601273,17.505203,17.013885,17.274887,17.473953,
576.8950,17.056069,17.352023,17.123158,17.945773,17.524819,17.483454,16.876842,17.266546,17.199457,
577.1766,17.342407,17.34375,17.222926,17.759696,17.588902,17.5,16.777074,17.361127,17.125,
577.4581,17.597588,17.236385,17.078216,17.343933,17.625,17.607365,17.007675,17.320358,17.060581,
577.7397,17.407617,17.311816,17.435107,17.477571,17.728597,17.013949,16.77277,17.239811,17.072689,
578.0212,17.480898,17.554683,17.536461,17.684894,17.82118,16.767359,16.733504,17.019102,17.073785,
578.3028,17.709005,17.790714,17.46875,17.757168,17.84375,16.870128,16.985383,16.829413,17.043291,
578.5844,17.652082,17.819642,17.597918,17.70744,17.548509,17.035418,17.112203,17.021134,17.289586,
578.8659,17.438635,17.692775,17.970619,17.55008,17.326055,17.08961,16.930355,17.612179,17.57492,
579.1475,17.326814,17.540318,18.221373,17.451814,17.63429,17.045564,16.78125,18.039118,17.639314,
579.4291,17.393384,17.581987,18.120586,17.599267,17.938603,17.354784,16.82978,17.849996,17.447056,
579.7106,17.437918,17.841661,17.815007,17.888745,17.860837,17.733331,16.967497,17.347092,17.235002,
579.9922,17.215741,17.8388,17.287946,17.401106,17.662073,17.885773,17.0625,16.991168,17.436627,
580.2737,17.083352,17.72571,17.003494,16.923663,17.534716,17.89929,17.270879,16.888892,17.732642,
580.5553,17.240014,17.773115,17.308798,17.441933,17.486872,17.825628,17.662534,16.919378,17.881284,
580.8369,17.324864,17.582747,17.550136,17.799456,17.481114,17.856114,17.757203,16.925136,18.087228,
581.1184,17.27416,17.375,17.334077,17.793811,17.523197,17.793811,17.601803,16.987439,17.997418,
581.4000,17.112922,17.526647,16.935008,17.591258,17.61666,17.428779,17.584164,17.125,17.651267,
581.6815,17.001056,17.782306,16.973533,17.448621,17.678492,16.899354,17.534419,17.23571,17.456573,
581.9631,16.956092,17.64438,17.405462,17.48062,17.482195,16.780462,17.241492,17.440861,17.692647,
582.2447,17.102323,17.596654,17.667635,17.715938,17.201696,17.179065,17.153485,17.426162,17.948838,
582.5262,17.429297,17.84442,17.742466,17.890513,17.10971,17.60971,17.461663,17.578013,17.78923,
582.8078,17.586764,17.485659,17.618014,18.007355,17.03162,17.489707,17.184192,17.604043,17.732721,
583.0894,17.481725,17.262244,17.531615,18.243787,17.343202,17.574927,17.318531,17.51261,17.76261,
583.3709,17.145369,17.535428,17.28125,18.186107,17.735071,17.625,17.47419,17.43206,17.703821,
583.6525,17.173081,18.074664,17.262584,18.007917,17.751835,17.643666,17.527999,17.378251,17.827915,
583.9340,17.636675,18.492217,17.164033,17.871108,17.367333,17.761675,17.6875,17.214858,18.109317,
584.2156,17.70317,18.428152,17.21875,17.84375,17.12491,17.865562,17.693732,17.190616,18.23433,
584.4972,17.520392,18.355447,17.230447,17.827375,17.403911,18.057821,17.726607,17.225768,18.276749,
584.7787,16.992191,18.476573,17.389056,17.628124,17.368753,17.996876,17.440624,17.309376,17.765988,
585.0603,16.872734,18.02655,17.661733,17.686717,17.25235,17.938283,17.510967,17.25,17.818104,
585.3418,18.000052,17.843806,17.874964,17.656238,17.343766,17.968806,17.937536,17.250044,17.531282,
585.6234,18.39616,18.270383,17.600736,17.564829,17.465645,18.395383,18.211764,17.585212,17.775041,
585.9050,17.693625,18.251557,16.881125,17.740656,17.765677,18.317172,18.070286,17.860985,17.900021,
586.1865,17.627339,17.87416,16.785928,17.75,17.694518,17.849928,17.773392,17.846089,17.819518,
586.4681,17.962535,17.759366,17.175041,17.806256,17.406221,17.278069,17.946896,17.309319,17.728116,
586.7496,17.507803,17.832033,17.574225,17.921877,17.156246,17.355471,18.35157,16.921869,17.582029,
587.0312,17.517179,17.764071,17.120365,17.804701,16.806283,17.242201,18.671847,16.556283,17.721858,
587.3128,17.479701,17.878872,17.495188,18.038993,16.956195,17.605365,18.100166,16.628872,17.904646,
587.5943,17.46875,17.806298,17.893607,18.343631,17.249881,18.262226,17.419012,16.956107,18.087429,
587.8759,17.347745,17.708647,17.629936,18.430451,17.530309,18.551456,17.136044,17.370064,18.125,
588.1575,17.195434,17.570434,17.812208,18.250195,17.757642,18.406445,17.515186,17.749708,18.195239,
588.4390,17.201499,17.576499,18.019372,17.916007,17.8125,17.98176,17.85987,18.024745,18.01513,
588.7206,17.393429,17.877603,18.0625,17.572317,17.528647,17.909255,17.740986,18.333933,18.003005,
589.0021,17.573972,18.357756,18.083544,17.363528,17.027449,18.168989,17.445805,18.353322,18.03125,
589.2837,18.070573,18.024917,18.21527,17.697313,16.864003,17.876184,17.262737,18.231487,17.84897,
589.5653,18.234655,17.808384,18.028253,18.023018,17.089075,17.422714,17.296595,17.915041,17.866768,
589.8468,18.1875,17.899756,17.464292,18.131087,17.573452,17.262581,17.511767,17.48864,17.993506,
590.1284,18.22325,17.919625,17.29475,18.08475,18.187874,17.553874,17.714375,17.366125,17.977625,
590.4099,18.130436,17.752525,17.767853,18.133733,18.639556,18.020378,17.832492,17.594136,18.005822,
590.6915,17.770683,17.641285,18.30546,18.381604,18.650967,18.186179,17.988998,17.782571,18.209069,
590.9731,17.608697,17.904082,18.5,18.376355,18.345376,18.032334,17.892387,17.797011,18.250813,
591.2546,17.981355,18.347256,18.323687,17.983666,18.068093,17.965021,17.731578,17.649015,17.99463,
591.5362,18.243024,18.576395,18.041628,17.635378,17.996541,18.211889,17.614507,17.694534,17.729128,
591.8178,18.143153,18.528265,17.989888,17.793191,18.018153,18.450597,17.511026,17.924403,17.651194,
592.0993,18.149596,18.339116,18.111692,18.193144,18.073788,18.419558,17.71774,17.918548,17.859672,
592.3809,18.313981,18.095514,18.25649,18.123519,18.25649,18.125283,17.720514,17.983493,18.216986,
592.6624,18.552645,18.097966,18.364302,17.596015,18.503373,17.921164,17.701571,18.148082,18.417791,
592.9440,18.633336,18.544801,18.304164,16.891139,18.700518,18.398447,18.097404,18.381775,18.450518,
593.2256,18.664183,18.770994,18.164183,16.819951,18.621033,18.791506,18.420472,18.494872,18.380128,
593.5071,18.481499,18.461082,18.022958,17.368002,18.646041,18.918999,18.489791,18.422834,18.518501,
593.7887,18.336262,18.280958,18.142278,17.833668,18.538738,18.646461,18.180304,18.483727,18.536437,
594.0702,18.218922,18.674476,18.546961,18.020052,18.522395,18.165277,17.682814,18.511198,18.136198,
594.3518,17.851483,17.913983,18.357362,18.129025,18.363242,17.933475,18.183792,18.378708,18.068379,
594.6334,17.836251,17.842942,18.286324,18.296471,18.3125,17.766029,18.361396,18.135147,18.108971,
594.9149,18.294052,18.012802,18.355173,18.375,18.342371,17.644827,17.896206,18.183233,18.200302,
595.1965,18.357699,18.135273,18.611159,18.364619,18.541631,17.406142,17.454801,18.15279,18.28125,
595.4781,18.205487,18.482013,18.505305,18.286555,18.595822,17.642987,17.61497,18.14622,18.278597,
595.7596,18.080941,18.57152,18.549591,18.341906,18.275718,17.494468,17.840062,18.380532,18.237091,
596.0412,18.38949,17.752906,18.34582,18.32285,18.19785,17.411425,17.778145,18.469785,18.054021,
596.3227,18.810247,18.750451,18.404673,18.625,18.499549,17.563852,17.690654,18.500225,18.718299,
596.6043,18.505852,18.81133,18.191597,18.625,18.43867,17.746489,18.116807,18.530665,18.65742,
596.8859,18.320878,18.752793,18.127793,18.893683,18.288232,18.138097,18.542951,18.381982,18.536835,
597.1674,18.573876,19.06946,18.44446,18.993375,18.484543,18.47571,18.678667,17.997456,18.502208,
597.4490,18.509062,19.319585,18.779273,19.112917,18.782293,18.838752,18.26406,17.799374,18.669376,
597.7305,18.225838,19.371166,18.976997,19.152416,18.757668,18.792751,18.109085,18.00058,18.660084,
598.0121,18.134295,19.082373,18.866988,19.15625,18.53718,18.595033,18.359774,18.563299,18.496635,
598.2937,18.331304,18.876522,18.611658,19.259402,18.087392,18.43356,18.53519,18.991494,18.262446,
598.5752,18.724621,18.993588,18.81223,18.60698,18.524432,18.606034,18.13796,18.787798,18.343615,
598.8568,18.764185,18.741363,18.826685,18.775702,18.680407,18.318048,18.200351,18.791222,18.302528,
599.1384,18.773341,18.586227,18.742477,18.875,18.780864,18.265432,18.436727,18.649114,18.351273,
599.4199,18.961442,18.472404,18.71875,18.829952,18.69988,18.529014,18.477476,18.638798,18.622764,
599.7015,18.987837,18.806509,18.805576,18.443491,18.721369,18.646706,18.338512,18.743076,19.348236,
599.9830,18.96875,19.219409,19.052632,18.302138,18.854441,18.468256,18.197697,18.885691,19.750329,
600.2646,18.96875,19.383889,19.256597,18.392778,19.086875,18.375,18.136181,18.857222,19.270626,
600.5462,18.9495,19.464,19.56275,18.7455,19.3415,18.7215,18.2405,18.774,18.757,
600.8277,18.90064,19.59215,19.40544,18.9375,19.21634,18.71634,18.939121,19.00802,18.93831,
601.1093,18.857391,19.832344,19.398813,19.166423,18.974453,18.632938,18.75867,19.1875,19.173859,
601.3908,19.12915,19.901597,19.66323,19.612362,19.040556,18.78823,18.113367,19.120347,19.254653,
601.6724,19.64643,19.763918,19.781933,19.84375,19.523479,19.130464,18.208247,19.174265,19.360399,
601.9540,20.072836,19.672356,19.706491,20.010336,20.117307,19.526442,18.831248,19.402403,19.693989,
602.2355,20.063824,19.713535,19.679677,20.430961,20.375,19.744785,19.493461,19.588535,20.11457,
602.5171,19.911239,19.983716,19.700263,20.894221,20.240022,19.920482,19.794748,19.561766,20.276996,
602.7987,20.164758,20.402085,19.657119,21.074305,20.100521,20.0625,19.837847,19.247394,20.401216,
603.0802,20.54844,20.447263,20.105474,20.928905,20.037759,20.050651,19.875,19.632301,20.270569,
603.3618,20.814322,20.145226,20.599308,20.669188,19.821702,19.954082,19.886024,20.795918,19.95399,
603.6433,20.864802,20.226983,20.325319,20.498034,19.771052,19.843095,19.987836,20.764129,20.258233,
603.9249,20.918726,20.503104,20.084378,20.724988,19.928069,19.971854,20.212482,20.228181,20.487494,
604.2065,21.110841,20.690431,20.233405,20.872317,20.600108,20.321541,20.420657,19.838136,20.488524,
604.4880,21.171686,20.727224,20.772397,21.077558,21.381583,20.928647,20.694462,20.137789,20.382718,
604.7696,21.177409,20.672742,21.162162,21.20497,21.735731,21.263291,20.871799,20.82308,20.358019,
605.0511,21.013065,21.195859,21.643185,21.162312,21.833509,21.507003,20.798494,20.671197,20.217809,
605.3327,20.984596,21.708137,21.635024,21.129938,21.290537,21.44288,20.931972,20.338517,20.411778,
605.6143,21.267189,21.508807,21.253978,20.91861,20.340347,21.629404,20.642189,20.356535,20.785228,
605.8958,21.60181,21.569647,21.515207,21.442899,21.865192,21.663397,20.958942,20.732209,21.042884,
606.1774,21.90625,21.657919,21.918892,21.971493,21.992845,21.721493,21.163405,21.625594,21.396946,
606.4590,21.902425,22.015299,22.353964,22,21.59375,21.767211,21.551026,22.279338,21.609701,
606.7405,21.853479,22.261891,22.012873,21.994595,21.585102,22.04206,21.384729,22.227299,21.36419,
607.0221,22.12799,22.593501,21.501246,21.847487,21.345992,22.344497,21.657745,21.593501,21.05976,
607.3036,22.493001,22.563083,21.653334,22.303752,21.619751,22.43575,21.840251,21.563083,20.725165,
607.5852,22.858007,22.5625,22.282763,22.730175,22.639354,22.467334,22.201757,22.039843,20.56958,
607.8668,22.933001,23.345518,23.037516,22.953005,21.759479,21.743734,22.827764,22.468509,21.954532,
608.1483,23.247336,23.124581,23.037416,22.940583,21.997336,22.081837,22.593331,22.5,21.808998,
608.4299,23.253917,23.175748,22.73059,22.828169,22.495906,22.671654,22.316506,22.527333,21.890581,
608.7114,23.011518,23.505476,22.528512,22.8125,22.800982,22.802996,22.334246,22.478254,22.250724,
608.9930,22.891761,23.767803,22.961932,22.8125,22.946402,22.863826,22.651705,22.64839,22.774432,
609.2746,23.297065,23.762845,23.459737,22.787673,22.993577,22.850173,22.917369,22.935773,22.825345,
609.5561,23.646163,23.989913,23.706448,23.069146,23.215922,22.939715,23.208663,23.503818,23.100396,
609.8377,23.67244,24.409823,23.425832,23.341489,23.512799,23.339228,23.420179,23.887799,23.511668,
610.1192,23.834794,24.888338,23.491044,23.763338,23.303616,23.46875,23.491068,24.102658,23.781226,
610.4008,24.013654,25.095692,23.519539,24.292903,23.380827,23.490231,23.435558,23.919962,23.671904,
610.6824,24.248287,25.186929,23.438071,24.819682,23.530679,23.727073,24.066827,23.957001,23.428606,
610.9639,24.38336,25.25836,23.604299,24.821756,23.52289,24.081409,24.52508,24.486763,23.363555,
611.2455,24.349351,25.110552,23.832548,24.396321,23.670698,24.332548,24.32822,24.731034,23.185336,
611.5271,24.45752,25.054382,24.214417,24.314392,24.107544,24.388123,24.536927,24.374328,23.20752,
611.8086,24.666229,25.232055,24.644958,24.803877,24.430191,24.547881,25.175551,24.297881,23.640975,
612.0902,24.684206,25.458889,25.02633,25.355278,24.368413,25.082262,25.090436,24.996747,24.202322,
612.3717,24.843517,25.702975,25.203142,25.687367,24.468517,25.016075,24.984125,25.656083,24.219017,
612.6533,25.210178,26.139107,25.438553,25.738661,24.761339,24.859571,25.159679,25.590982,24.042589,
612.9349,25.388927,26.635874,25.99729,25.809447,25.108363,25.337301,25.079823,25.274115,24.333905,
613.2164,25.49785,26.621292,26.448436,26.274801,25.673043,25.837301,25.258786,25.239843,24.881636,
613.4980,25.710709,26.202303,26.544773,26.644006,26.244883,26.353436,25.763889,25.398209,25.722039,
613.7795,26.048989,26.179478,26.651185,26.590793,26.72762,26.596707,26.22762,25.804902,26.463261,
614.0611,26.638567,26.764856,27.106028,26.626289,26.87457,26.65625,26.342891,26.555807,26.393542,
614.3427,27.210356,27.561725,27.54991,26.997127,26.870803,26.675684,26.257619,27.171488,25.916742,
614.6242,27.459876,28.163601,27.839884,27.450621,26.982252,26.692127,26.388121,27.290505,25.966466,
614.9058,27.549932,28.804469,27.682089,27.787363,27.082055,26.729401,26.676678,27.100034,27.042774,
615.1874,27.997181,28.759689,28.08843,28.509371,27.557497,27.18218,27.324056,26.901564,27.502184,
615.4689,28.412593,28.693843,28.669867,28.629481,27.718284,27.738245,27.863711,26.831995,27.668005,
615.7505,28.508984,28.71875,28.979748,28.161749,27.588251,27.986989,28.203996,27.179717,27.435757,
616.0320,28.936832,28.779253,29.012634,28.336432,27.609041,28.274599,28.28125,28.028586,27.355716,
616.3136,29.583024,29.220228,28.974814,29.309392,28.103548,28.677551,28.36886,28.90625,27.937424,
616.5952,30.456635,29.968491,29.557665,30.1875,28.519496,29.340527,29.041494,28.849937,29.148451,
616.8767,30.890899,30.560382,30.40625,30.123953,29.001865,29.849057,29.405726,28.371811,29.917912,
617.1583,30.260179,30.53125,30.425335,29.291987,29.361563,29.061228,28.984018,29.202768,29.231473,
617.4398,30.501705,30.532102,30.88054,30.283381,29.793609,29.035085,29.354404,29.566335,29.534659,
617.7214,30.623319,30.592909,31.275786,30.435398,30.67531,29.308717,30.114492,29.839967,29.777887,
618.0030,30.83488,31.073476,31.371199,30.497466,30.747466,30.271953,30.364863,29.993664,30.350925,
618.2845,31.426467,31.763875,31.899445,31.956792,31.44926,31.273983,30.433272,30.84494,31.07426,
618.5661,32.345694,32.349982,32.673002,32.854579,31.924328,31.428616,30.776962,31.698329,31.662482,
618.8477,32.657027,32.653218,33.271378,32.9375,32.298041,31.025886,31.471082,31.616604,31.883396,
619.1292,32.34179,32.634314,33.396936,33.176838,32.157598,30.569854,32.174141,31.008702,32.118995,
