,Live Spectrum 10-11-2023 10:11:28 - Spikes removed,Live Spectrum 10-11-2023 10:11:31 - Spikes removed,Live Spectrum 10-11-2023 10:11:32 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:34 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:36 - Spikes removed,Live Spectrum 10-11-2023 10:11:39 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
419.2206,18.796822,18.999929,20.117214,19.609322,19.437535,19.621072,18.8555,18.8555,19.554608,19.984322,
419.5022,18.757714,18.893671,20.004865,19.691971,19.186273,19.5625,18.815743,18.815743,19.566971,19.84375,
419.7837,18.938772,19.021681,19.359073,19.959817,18.810593,19.583545,18.518502,18.518502,19.708545,19.738524,
420.0653,19,18.888155,18.636095,20.009457,18.871302,19.571957,18.144733,18.144733,19.500819,19.622121,
420.3468,19.067609,18.632209,18.4375,19.639418,19.050182,19.359673,18.27915,18.27915,19.496396,19.616286,
420.6284,18.930825,18.42285,18.879726,19.243974,19.023925,19.2347,18.444825,18.444825,19.507975,19.415525,
420.9100,18.899009,18.471037,19.079268,18.964177,18.975991,19.074695,18.708841,18.708841,19.115854,19.151677,
421.1915,18.856773,18.450523,18.895841,18.980466,19.191398,18.833341,18.979159,18.979159,18.480488,18.821625,
421.4731,18.258087,18.743063,19.302095,18.847218,19.479172,19.086813,18.292806,18.292806,19.26044,18.826391,
421.7546,18.229736,18.760132,19.27533,18.629212,19.086122,19.051514,18.282104,18.282104,19.180726,19.210326,
422.0362,18.384499,18.481002,18.765803,18.53995,18.704102,18.735352,18.420099,18.420099,18.802202,19.173651,
422.3178,18.40625,18.465111,18.659889,18.945417,18.739083,18.494222,18.4375,18.4375,18.584333,18.90775,
422.5993,18.123071,18.327161,18.712886,19.028318,19.061496,18.270525,18.239275,18.239275,18.420911,18.563504,
422.8809,17.774529,18.42858,18.950911,18.566929,19.06473,18.25,17.928549,17.928549,18.203109,18.53125,
423.1625,17.660847,18.318629,18.820161,18.144919,18.141249,18.279718,17.935968,17.935968,17.741733,18.115201,
423.4440,17.686661,18.130034,18.599623,17.881712,17.820051,18.524538,17.998322,17.998322,17.536284,17.820051,
423.7256,17.500902,17.471907,18.687049,18.154897,18.527793,17.971456,18.155498,18.155498,18.153244,17.936899,
424.0071,17.627669,17.725156,18.813568,18.055561,18.154115,17.841081,18.341615,18.341615,17.995196,17.901446,
424.2887,17.78125,18.102244,18.870146,17.653823,18.021543,17.688713,18.207829,18.207829,17.71875,17.627427,
424.5703,17.771807,18.304946,18.72356,17.586196,17.771807,17.697976,17.931834,17.931834,17.714973,17.685611,
424.8518,17.599408,18.161908,18.307382,17.466191,17.617322,17.359645,17.841191,17.841191,17.669046,17.663928,
425.1334,17.283471,17.862098,18.25,17.460078,17.528025,17.181049,17.799598,17.799598,17.809275,17.759676,
425.4149,17.03125,17.738338,18.269436,17.695122,17.515549,17.15221,17.671951,17.671951,17.80846,17.847637,
425.6965,17.040339,17.697151,18.288093,17.959661,17.652267,17.275582,17.657935,17.657935,17.954555,17.870455,
425.9781,17.130132,17.927105,17.541776,17.849079,17.8125,16.916579,18.203158,18.203158,17.604342,17.807368,
426.2596,17.365112,17.851617,17.269558,17.527425,17.806654,17.165921,18.084079,18.084079,17.199192,17.601617,
426.5412,17.60673,17.75649,17.20577,17.433409,17.748801,17.34375,17.89327,17.89327,17.25649,17.50649,
426.8228,17.663379,17.788379,17.206156,17.620603,17.603612,17.293844,17.779585,17.779585,17.359674,17.566897,
427.1043,17.664206,17.820265,17.421588,17.430118,17.507956,17.109471,17.546971,17.546971,17.74147,17.6875,
427.3859,17.543377,17.7514,17.5625,17.3111,17.412314,17.146455,17.416045,17.416045,18.076959,17.578359,
427.6674,17.370163,17.454891,17.598587,17.670762,17.397881,17.375,17.214566,17.214566,17.968097,17.154944,
427.9490,17.387333,17.285887,17.880378,17.773554,17.53125,17.519658,17.242674,17.242674,17.658198,17.084847,
428.2306,17.614738,17.217819,18.158577,17.437035,17.592819,17.884796,17.197296,17.197296,17.261192,17.655785,
428.5121,17.561125,17.332875,17.789376,17.423876,17.686125,17.936125,17.183376,17.183376,17.15625,17.729625,
428.7937,17.488516,17.278049,17.653049,17.292734,17.498678,17.702743,17.022968,17.022968,17.213669,17.681097,
429.0752,17.46875,17.109955,17.52122,17.276235,17.184543,17.369985,17.0625,17.0625,17.445472,17.598765,
429.3568,17.46875,16.886746,17.253987,17.244127,17.069316,17.363254,17.024434,17.024434,17.668939,17.630873,
429.6384,17.482035,16.839069,17.137526,17.148405,17.217992,17.264801,16.942181,16.942181,17.607793,17.607035,
429.9199,17.5,16.902752,17.628153,17.024254,17.538016,16.878613,16.892374,16.892374,17.402867,17.638876,
430.2015,17.688024,17.053207,17.643062,17.00697,17.593226,16.759817,17.019634,17.019634,17.180006,17.555006,
430.4831,17.831018,17.067129,17.201389,16.981482,17.344907,16.888889,17.112268,17.112268,17.077546,17.256944,
430.7646,17.671875,16.84375,17.234375,17.171875,17.328125,16.90625,16.96875,16.96875,17.21875,16.984375,
431.0462,17.642348,16.798598,17.137753,17.362247,17.246554,16.858801,17.035845,17.035845,17.473345,16.938649,
431.3277,17.570114,16.910828,17.012192,17.387192,17.15625,16.910828,17.189789,17.189789,17.644058,17.052597,
431.6093,17.46875,17.038091,16.951415,17.447761,17.086909,16.96875,17.097404,17.097404,17.444807,17.15967,
431.8909,17.289783,17.004266,16.9375,17.388076,17.13863,17.183511,16.695756,16.695756,17.19631,17.115913,
432.1724,17.119342,16.900592,17.048224,17.318158,17.292566,17.43602,16.302664,16.302664,17.06398,16.896414,
432.4540,17.112757,17.293154,17.144007,17.324743,17.381764,17.328937,16.75771,16.75771,17.019007,17.294439,
432.7355,17.085889,17.366943,17.195361,17.3125,17.308471,17.101416,16.870775,16.870775,16.972583,17.527221,
433.0171,16.941898,17.109298,17.359452,17.232099,17.069098,16.970949,16.618249,16.618249,16.9375,17.428549,
433.2987,16.978203,17.113812,17.520062,17.146219,16.844907,16.958141,16.748265,16.748265,17.205827,17.344328,
433.5802,17.03125,17.325663,17.414264,16.934411,16.760073,16.947573,16.949633,16.949633,17.47081,17.270147,
433.8618,17.118084,17.449667,17.300333,16.930584,16.923668,16.959208,16.826332,16.826332,17.422708,17.141458,
434.1434,16.978361,17.490986,17.303486,17.124403,17.022236,16.924278,16.905653,16.905653,17.419472,17.138222,
434.4249,16.837971,17.340683,17.3125,17.346817,17.190567,16.815212,17.401181,17.401181,17.642336,17.17901,
434.7065,17.394469,16.769117,17.265942,17.150184,17.133606,16.827808,17.469385,17.469385,17.206617,17.420288,
434.9880,17.236843,16.617544,17.154825,17.0625,17.331688,16.772369,17.4375,17.4375,17.292982,17.381031,
435.2696,16.979172,16.625,17.052086,17.159719,17.527773,17.017352,17.510414,17.510414,17.569438,17.368055,
435.5512,17.086368,16.724246,17.080873,17.237123,17.314386,16.895259,17.556061,17.556061,17.649811,17.375,
435.8327,17.023744,17.003139,17.119064,17.148744,16.844977,16.793122,17.511872,17.511872,17.504366,17.324372,
436.1143,16.870938,17.165749,17.305686,17.073375,16.75,16.832875,17.577437,17.577437,17.184814,17.364125,
436.3958,16.92267,17.161193,17.448976,16.957274,17.170905,17.027896,17.646363,17.646363,17.151307,17.322387,
436.6774,17.312654,17.049063,17.70992,16.9375,17.678747,17.0625,17.65625,17.65625,17.183047,17.285703,
436.9590,17.129456,16.922119,17.177064,16.637391,17.286195,17.198913,17.383423,17.383423,16.941956,17.062989,
437.2405,16.816105,17.045073,17.232573,16.815866,17.024398,17.163221,17.149398,17.149398,16.989544,17.114544,
437.5221,16.668281,17.090742,17.221758,17.126172,16.971758,17.128008,17.125,17.125,17.169453,17.096758,
437.8037,16.885977,17.09375,17.505909,17.271113,17.428204,17.067568,17.096284,17.096284,17.302363,17.266045,
438.0852,17.28566,17.006194,17.53125,17.193694,17.381194,17.091685,17.035379,17.035379,17.195758,17.193694,
438.3668,17.253198,17.029651,17.382996,17.009595,17.226746,17.034448,17.090552,17.090552,17.039246,17.068897,
438.6483,16.888654,17.362484,17.375,16.939776,16.977853,16.850577,17.033526,17.033526,16.700016,16.881827,
438.9299,16.477597,17.772403,17.161014,16.784653,17.335583,16.874319,16.939542,16.939542,16.381806,16.752722,
439.2115,17.027157,17.533069,16.597843,17.091476,17.126592,16.812955,16.720342,16.720342,16.809317,17.060226,
439.4930,16.935504,17.24867,17.126774,16.936391,17.122561,16.845746,16.812278,16.812278,17.001552,17.0625,
439.7746,16.65825,17.0625,17.369666,16.785917,16.785917,17.122333,16.780583,16.780583,17.218083,17.061166,
440.0561,16.757754,17.066931,17.119461,17.012185,17.012185,16.993354,16.757754,16.757754,17.188608,16.998892,
440.3377,16.981107,17.1875,16.971839,17.34375,17.345295,16.818679,16.967205,16.967205,17.204848,16.974929,
440.6193,17.22666,17.183545,17.041138,17.341772,17.371045,16.949365,16.92959,16.92959,16.943433,17.129346,
440.9008,17.348563,17.120187,17.161029,17.302874,17.290842,17.144252,16.819719,16.819719,17.021624,17.687534,
441.1824,17.383599,17.10497,16.883388,17.201657,17.076551,17.352349,16.920407,16.920407,16.914744,17.986055,
441.4640,17.15625,17.524746,17.274746,17.369767,17.521493,17.121748,17.042987,17.042987,17.019513,17.199237,
441.7455,17.130567,17.439398,17.200405,17.538715,17.415486,17.097419,16.882338,16.882338,17.205845,17.023912,
442.0271,16.933418,17.206504,17.078828,17.067854,17.245918,17.100509,16.9375,16.9375,17.347832,16.980996,
442.3086,16.90625,17.102546,17.174028,16.683009,17.187315,16.910555,16.968935,16.968935,17.339074,17.071482,
442.5902,16.901354,16.973646,17.088854,16.705206,16.985313,16.764687,17.161146,17.161146,17.120104,17.149478,
442.8718,16.89089,16.994703,17.07839,16.974047,16.853284,16.84375,17.20339,17.20339,17.030191,17.260064,
443.1533,16.980137,16.957363,17.167637,16.965839,16.576669,16.826669,17.258476,17.258476,16.735831,17.139169,
443.4349,16.964298,16.894077,17.21875,16.842933,16.48174,16.622183,17.083212,17.083212,16.806413,16.977289,
443.7164,16.6875,16.882603,17.21875,16.903994,16.438628,16.139079,16.774774,16.774774,16.83953,16.663853,
443.9980,16.708082,17.086136,17.225611,16.663111,16.610525,16.353664,16.736279,16.736279,17.124246,16.839943,
444.2796,16.766766,17.295734,17.286209,16.774402,16.875394,16.514484,16.745435,16.745435,17.314783,16.944742,
444.5611,16.726369,17.305654,17.429107,17.131072,17.263691,16.600596,17.051787,17.051787,17.13494,16.999226,
444.8427,16.789962,17.12356,17.484015,17.247841,17.444053,16.742727,17.390265,17.390265,16.803068,17.085758,
445.1242,16.948059,16.920776,17.462586,17.010559,17.189269,16.862671,17.243408,17.243408,16.59375,17.070862,
445.4058,17.132319,16.875,17.513795,17.177364,16.9375,17.061092,16.907658,16.907658,16.654842,17.09375,
445.6874,17.203432,16.993157,17.368771,17.40339,16.973856,17.200572,16.695466,16.695466,16.967013,17.148284,
445.9689,17.050861,17.28125,17.134447,17.502192,17.03416,17.090123,16.656967,16.656967,17.28707,17.234016,
446.2505,17.292899,17.271449,17.185652,17.238351,16.978551,16.908098,16.855399,16.855399,17.097447,17.085798,
446.5321,17.138344,17.270301,17.25,17.28125,17,16.904653,16.761747,16.761747,16.917997,17.020301,
446.8136,16.864263,17.302003,17.239503,17.291747,17.020993,17.03125,16.666747,16.666747,16.770513,17.09399,
447.0952,16.911317,17.194539,17.207911,17.182433,17.040822,17.042089,16.665822,16.665822,16.709178,17.167089,
447.3767,17.111541,16.975364,17.209855,16.892791,16.977645,16.961904,16.736773,16.736773,16.75,17.276918,
447.6583,16.90462,16.794417,17.25,16.950642,16.914476,16.700667,17.06413,17.06413,16.819071,17.4375,
447.9399,16.533547,16.881259,17.143417,17.223028,16.934213,16.740138,17.352305,17.352305,16.89013,17.200649,
448.2214,16.354267,17.152645,17.017428,17.28125,16.958233,16.921725,17.420072,17.420072,16.836839,16.775992,
448.5030,16.581182,16.925045,17.19369,17.23128,16.84375,16.687538,17.318765,17.318765,16.875,16.756227,
448.7845,16.788435,16.914994,17.241256,16.989698,16.84375,16.542503,17.268438,17.268438,16.887812,16.991864,
449.0661,16.856877,17.180644,16.988733,16.631856,16.84375,16.403114,17.236873,17.236873,17.011267,17.302509,
449.3477,16.821245,17.357189,16.884066,16.428434,16.95126,16.393133,17.164995,17.164995,17.129372,17.173418,
449.6292,16.87372,17.237534,16.951247,16.567453,17.09375,16.54124,16.777578,16.777578,17.080003,16.86501,
449.9108,16.960997,16.950095,16.898497,17.051361,16.981345,16.635902,16.346899,16.346899,17.0625,16.938956,
450.1924,16.961106,16.683341,16.855553,17.099784,16.929856,16.6875,16.326851,16.326851,17.234711,16.993293,
450.4739,17.165032,16.64843,16.774423,16.87109,16.943365,16.643558,16.28516,16.28516,17.305673,16.977532,
450.7555,17.385831,16.885831,16.759462,16.96738,16.754109,16.683391,16.398032,16.398032,17.066609,17.183391,
451.0370,17.469542,16.984771,17.058542,16.984771,16.701937,16.766021,16.502375,16.502375,16.846917,17.296479,
451.3186,17.390957,16.860149,17.373894,16.689491,16.874115,16.75,16.421764,16.421764,16.749779,17.234928,
451.6002,17.34375,16.781592,17.562842,16.485229,17.031592,16.734204,16.548071,16.548071,16.860229,17.045679,
451.8817,17.359824,16.796426,17.481235,16.610721,17.078574,16.734824,16.688397,16.688397,16.76069,16.873206,
452.1633,17.505781,16.879336,17.195176,16.754336,17.028359,16.733652,16.71875,16.71875,16.462969,16.747109,
452.4448,17.126462,16.586538,16.54933,16.677571,17.168165,16.469481,16.63566,16.63566,16.725962,16.537939,
452.7264,16.704385,16.43573,16.226307,16.750749,17.124251,16.148693,16.849537,16.849537,16.944308,16.40625,
453.0080,16.873077,16.696634,16.518269,17.091827,16.886058,16.028205,17.196634,17.196634,16.740866,16.457692,
453.2895,17.087033,16.78125,16.722313,17.149124,16.913376,15.94778,17.124591,17.124591,16.586624,16.482593,
453.5711,17.315209,16.745926,16.697014,17.00544,17.039398,16.065209,16.858704,16.858704,16.425278,16.680695,
453.8527,17.383758,16.682922,16.674164,16.901672,17.290802,16.277069,16.785828,16.785828,16.397492,16.825836,
454.1342,17.380074,16.801546,16.814634,17.038458,17.34669,16.52537,16.830662,16.830662,16.510148,16.848824,
454.4158,17.40625,16.943063,17.016689,17.285095,17.152405,16.564218,16.696499,16.696499,16.691345,17.059064,
454.6973,17.201131,17.080633,16.664864,17.356353,17.230325,16.872944,16.705633,16.705633,16.855839,16.982381,
454.9789,17.043616,17.02406,16.544959,17.154906,17.324866,17.068347,16.78125,16.78125,16.90625,16.957056,
455.2605,16.859189,16.688968,16.675368,16.878307,17.274264,17.012132,16.819486,16.819486,16.944486,16.954779,
455.5420,16.808043,16.415164,16.532719,16.723207,17.230652,17.019348,16.901793,16.901793,16.930055,16.693426,
455.8236,16.961193,16.304602,16.515796,16.746222,17.257898,16.972528,17.074517,17.074517,16.827954,16.758239,
456.1051,17.090639,16.479215,16.701075,16.801046,17.221861,16.917704,17.255232,17.255232,16.820843,17.251133,
456.3867,17.064954,16.85395,16.701188,16.712423,17.107438,16.706096,17.412577,17.412577,17.043904,17.46875,
456.6683,16.909865,17.020231,16.352788,16.65625,17.001808,16.553288,17.488981,17.488981,17.338327,17.246212,
456.9498,16.782422,17.19479,16.882545,16.73802,16.702997,17.042313,17.050265,17.050265,16.94688,16.859247,
457.2314,16.708699,17.343202,17.084795,16.987756,16.603801,17.044042,16.771199,16.771199,16.6875,16.71875,
457.5130,16.750066,17.312434,16.979145,17.13546,16.729276,16.86454,16.770855,16.770855,16.708355,16.989867,
457.7945,16.78125,17.154913,17.095087,16.987801,16.907587,17.11748,16.802306,16.802306,16.613469,17.230281,
458.0761,16.908771,16.838708,17.326278,17.033771,17.096271,17.101225,16.918768,16.918768,16.838796,17.557546,
458.3576,16.775724,16.632961,17.513487,17.222434,17.199145,16.752434,16.882961,16.882961,16.818619,17.580263,
458.6392,16.730775,16.745213,17.346124,17.302888,17.283663,16.646638,16.670649,16.670649,16.879826,17.314874,
458.9208,16.75,16.768851,17.053581,16.941487,17.137906,16.852669,16.484629,16.484629,16.959324,16.847737,
459.2023,16.816022,16.639963,16.704661,16.649205,17.216552,16.717426,16.063374,16.063374,16.748676,16.951589,
459.4839,16.910311,16.97093,16.771246,16.682498,17.192502,16.84687,16.061559,16.061559,16.811559,17.28437,
459.7654,17.026952,17.147363,16.888476,16.897655,16.977345,17.004589,16.326268,16.326268,17.098631,17.307911,
460.0470,17.085036,16.840751,16.951321,17.036357,16.951321,17.121393,16.654142,16.654142,17.255107,17.010822,
460.3286,16.821294,16.627931,16.741704,17.0625,16.900636,17.133545,16.818114,16.818114,17.167727,16.747318,
460.6101,16.69588,16.708101,16.65625,16.971019,16.875,17.05639,16.88949,16.88949,17.07926,16.916201,
460.8917,16.848725,16.888193,16.541089,16.822339,16.690743,16.962154,16.675929,16.675929,17.085532,16.884839,
461.1733,17.045394,16.844738,16.685525,16.711678,16.578619,16.983881,16.640131,16.640131,17.140131,16.565463,
461.4548,16.743566,16.602389,16.843382,17.037684,16.399081,16.836581,16.983089,16.983089,16.759374,16.492096,
461.7364,16.648497,16.672233,17.156966,17.414718,16.320253,16.78125,16.92927,16.92927,16.601503,16.640983,
462.0179,16.750831,16.624169,17.131774,17.239903,16.454371,16.804895,16.662194,16.662194,16.830202,16.971242,
462.2995,16.662301,16.688909,16.879642,16.799404,16.690318,16.979028,16.688909,16.688909,16.90625,16.991131,
462.5811,16.91217,16.670888,16.836431,16.639638,17.085031,17.150904,16.814473,16.814473,16.690873,16.96875,
462.8626,17.144411,16.632182,17.252914,16.793479,17.211568,17.1875,16.771545,16.771545,16.697205,16.896545,
463.1442,17.114892,16.528189,17.132974,16.988966,17.049332,17.090689,16.580582,16.580582,16.646142,17.189634,
463.4257,17.09375,16.524333,16.600166,16.909583,16.829666,16.9895,16.482583,16.482583,16.576333,17.42725,
463.7073,17.020368,16.384486,17.324874,16.826079,17.221542,16.650761,16.46875,16.46875,16.19559,17.248604,
463.9889,17.221261,16.294581,17.316655,16.910838,17.220827,16.636254,16.616257,16.616257,16.339595,17.138331,
464.2704,17.42948,16.355365,16.978245,17.03632,17.08868,16.70566,16.928005,16.928005,16.99917,17.050885,
464.5520,17.419106,16.62322,16.583564,17.236254,17.0625,16.619462,16.975178,16.975178,17.131428,16.981606,
464.8335,17.356379,16.86205,16.400257,17.1067,17.212114,16.59375,16.619651,16.619651,17.075129,17.068493,
465.1151,17.218521,16.956342,16.625459,16.862133,17.375229,16.518612,16.380975,16.380975,16.786996,17.143842,
465.3967,17.061737,16.842987,16.788111,16.586126,17.205029,16.625763,16.595277,16.595277,16.819361,17.030487,
465.6782,16.980738,16.635707,16.559939,16.329201,17.080482,16.883555,16.807787,16.807787,16.995287,17.101024,
465.9598,17.475873,17.126229,16.474644,16.686949,16.808938,17.089637,17.097312,17.097312,16.803045,17.023575,
466.2414,17.033788,17.199094,16.82509,16.552174,16.673641,17.125,17.079891,17.079891,16.673641,17.127264,
466.5229,16.650789,17.289685,17.085073,16.602185,16.758435,17.176092,17.139138,17.139138,16.605158,17.360619,
466.8045,16.773203,17.209956,16.868639,16.727544,16.986339,17.238772,17.02807,17.02807,16.670658,17.431886,
467.0860,16.786777,17.213223,16.786777,17.084395,16.979805,17.25,16.794219,16.794219,17.099063,17.4375,
467.3676,16.65222,17.167138,16.987697,17.078832,16.633273,17.172582,16.775806,16.775806,17.342335,17.256859,
467.6492,16.676772,17.182136,17.238336,16.907185,16.795472,16.84562,16.677707,16.677707,17.323228,16.90812,
467.9307,16.765387,17.135575,17.28125,16.797113,17.259148,16.547589,16.604325,16.604325,17.260575,16.687976,
468.2123,16.885392,17.125,16.994858,16.599001,17.187536,16.578107,16.984284,16.984284,17.276036,17.202998,
468.4938,16.984567,16.942261,16.989711,16.5625,17.025722,16.854805,17.036394,17.036394,17.072406,17.260289,
468.7754,17,16.696873,17,16.379295,17.052344,16.932422,16.926561,16.926561,16.821873,17.119139,
469.0570,16.868823,16.577544,17.026235,16.34375,17.010029,16.989971,16.801308,16.801308,16.807485,16.962573,
469.3385,17.001523,16.352137,17.083841,16.396341,16.894818,16.737046,16.807545,16.807545,16.786205,16.674546,
469.6201,17.110306,16.444261,17.09375,16.40625,16.743239,16.397627,16.786148,16.786148,16.886658,16.598648,
469.9017,16.992972,16.46875,16.988128,16.353439,16.771561,16.185317,16.754844,16.754844,16.827033,16.804994,
470.1832,16.96875,16.336472,16.915839,16.423117,16.834161,16.262073,16.855823,16.855823,16.706677,16.790839,
470.4648,17.07476,16.232992,16.747235,16.75553,16.711237,16.784798,16.397954,16.397954,16.395972,17.125783,
470.7463,17.014112,16.351481,16.878027,16.520492,16.820231,16.821908,16.365592,16.365592,16.556119,17.1875,
471.0279,16.787308,16.640865,17.198701,16.601682,16.976682,17.025192,16.773797,16.773797,16.726682,17.054568,
471.3095,16.856494,16.714124,17.196753,16.545129,17.053247,17.302112,16.923621,16.923621,16.723376,16.978003,
471.5910,17.008287,16.798722,16.974241,16.664537,17.009185,17.263778,16.537639,16.537639,16.585463,16.942093,
471.8726,16.977874,16.892564,16.990876,16.767564,17,17.009808,15.988366,15.988366,16.5625,17.017564,
472.1541,16.888604,17.173404,17.187008,16.888111,17.053431,16.728312,16.146688,16.146688,16.696077,17.138111,
472.4357,16.687823,17.405927,17.379187,17.200385,17.276416,16.66076,16.615332,16.615332,16.905927,17.316687,
472.7173,17.137938,16.634687,16.764,17.330281,17.28574,16.709771,16.553698,16.553698,17.178344,17.718396,
472.9988,17.031303,16.687447,16.95081,16.968856,17.28125,17.040088,16.504472,16.504472,17.165194,17.48669,
473.2804,17,16.852713,16.919622,16.665116,17.227665,17.120543,16.714341,16.714341,17.129457,17.142781,
473.5620,17.053608,17.035824,16.718622,16.973451,17.272358,17.151804,16.723196,16.723196,17.285824,17.120554,
473.8435,17.142936,17.089312,16.419379,17.218934,17.28125,16.646821,16.71875,16.71875,17.392936,17.285872,
474.1251,17.129433,17.174201,16.696804,17.062281,17.334884,16.482049,16.638299,16.638299,17.245348,17.3125,
474.4066,17.151819,17.026587,16.857275,16.950794,17.209656,16.6833,16.625,16.625,17.031019,17.071131,
474.6882,17.102615,17,16.499557,17.071587,17.267952,16.879654,16.651817,16.651817,16.812279,16.575355,
474.9698,16.959686,16.624622,16.678815,16.450244,16.928297,16.423621,16.736688,16.736688,16.647186,16.821753,
475.2513,16.88389,16.72333,16.745555,16.34375,16.867493,16.55819,16.53556,16.53556,16.73222,16.92861,
475.5329,17.142941,16.776794,16.910765,16.852838,16.660823,16.808103,16.258853,16.258853,16.883971,17.071471,
475.8144,17.1875,16.78125,17.01784,16.83038,16.87943,16.79019,16.27231,16.27231,16.93303,17.14731,
476.0960,17.241026,17.075642,17.138302,16.732211,16.90625,16.808013,16.736219,16.736219,16.991026,17.183013,
476.3776,17.169772,16.937802,16.995795,16.82572,16.665567,16.652045,16.999698,16.999698,16.786059,17.1875,
