,Live Spectrum 26-10-2023 13:26:59,Live Spectrum 26-10-2023 13:27:01,Live Spectrum 26-10-2023 13:27:02,Live Spectrum 26-10-2023 13:27:03,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:08,Live Spectrum 26-10-2023 13:27:08,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
394.1616,61.363231,59.66002,59.335808,59.510654,59.047731,58.852347,58.852347,58.236231,58.236231,58.956923,58.956923,56.891424,56.891424,56.536962,56.536962,57.103347,57.103347,56.194327,56.194327,
394.4432,60.562679,60.637752,60.900504,60.54948,60.036638,59.760956,59.760956,59.271912,59.271912,58.946749,58.946749,58.780982,58.780982,58.122936,58.122936,58.334412,58.334412,57.872846,57.872846,
394.7248,62.33604,62.358398,61.925473,62.152069,60.987973,61.9124,61.9124,60.784522,60.784522,59.280205,59.280205,58.134543,58.134543,58.914097,58.914097,59.242941,59.242941,58.640299,58.640299,
395.0063,62.050632,63.488609,61.610548,61.891798,62.620308,61.524551,61.524551,60.816376,60.816376,60.121362,60.121362,59.111025,59.111025,59.448076,59.448076,59.642036,59.642036,58.747416,58.747416,
395.2879,65.145707,63.500105,64.023026,63.712529,63.528403,63.057228,63.057228,62.151716,62.151716,61.993779,61.993779,62.644442,62.644442,60.994834,60.994834,60.902033,60.902033,61.303854,61.303854,
395.5694,64.99231,64.381401,63.631401,63.563469,64.257637,63.086166,63.086166,62.73806,62.73806,62.6605,62.6605,63.104561,63.104561,62.580788,62.580788,61.853325,61.853325,61.683144,61.683144,
395.8510,67.392741,65.572593,64.74604,65.370769,62.887616,63.826553,63.826553,64.151747,64.151747,63.640489,63.640489,62.641576,62.641576,63.109511,63.109511,63.843478,63.843478,62.432997,62.432997,
396.1326,67.27008,67.322766,65.63688,65.780346,65.185692,64.781702,64.781702,64.28196,64.28196,63.543582,63.543582,64.189114,64.189114,63.356986,63.356986,63.447766,63.447766,62.508458,62.508458,
396.4141,67.701261,67.475057,66.850916,66.409689,66.169152,64.751431,64.751431,65.853784,65.853784,64.433773,64.433773,65.471041,65.471041,63.636182,63.636182,63.70556,63.70556,63.648795,63.648795,
396.6957,67.861706,67.811784,67.638641,67.305669,65.930321,66.1232,66.1232,66.317879,66.317879,64.697194,64.697194,66.943247,66.943247,63.575773,63.575773,64.97736,64.97736,64.261842,64.261842,
396.9772,68.619028,67.593362,68.358716,67.941145,65.212624,66.441532,66.441532,67.305599,67.305599,65.128645,65.128645,67.217199,67.217199,65.354684,65.354684,65.911058,65.911058,65.679823,65.679823,
397.2588,70.015149,67.723945,67.766101,67.457326,65.208878,66.012293,66.012293,67.144392,67.144392,65.288866,65.288866,67.828084,67.828084,65.215459,65.215459,65.188452,65.188452,65.820033,65.820033,
397.5404,69.233203,67.523916,67.453921,66.435693,66.237031,65.816221,65.816221,67.007442,67.007442,66.049639,66.049639,67.319942,67.319942,65.711416,65.711416,65.21689,65.21689,65.334663,65.334663,
397.8219,67.251759,67.58392,66.469755,66.377262,65.644912,66.331658,66.331658,67.779993,67.779993,65.897425,65.897425,67.689511,67.689511,65.595761,65.595761,65.258825,65.258825,65.886841,65.886841,
398.1035,66.973026,67.162312,66.493938,65.995958,65.978195,66.532143,66.532143,67.830028,67.830028,65.64906,65.64906,67.026974,67.026974,65.483599,65.483599,65.736513,65.736513,65.68031,65.68031,
398.3851,66.972929,66.599341,66.716867,65.94727,65.891773,66.257003,66.257003,66.682322,66.682322,65.17579,65.17579,66.221046,66.221046,65.816208,65.816208,65.849812,65.849812,65.068504,65.068504,
398.6666,66.329313,66.112112,65.630473,65.721738,65.23938,66.255365,66.255365,65.162443,65.162443,64.381804,64.381804,65.835289,65.835289,65.408518,65.408518,65.428428,65.428428,63.932135,63.932135,
398.9482,65.92741,65.092546,64.496235,65.531627,64.594729,66.047666,66.047666,64.397741,64.397741,64.64616,64.64616,65.082833,65.082833,64.967546,64.967546,65.026506,65.026506,64.377183,64.377183,
399.2297,65.270318,63.767103,64.521091,64.587962,63.899176,65.807999,65.807999,64.457305,64.457305,64.850181,64.850181,64.261575,64.261575,64.423483,64.423483,65.156893,65.156893,64.225694,64.225694,
399.5113,63.72679,63.673569,64.133217,64.090804,63.374911,64.979824,64.979824,63.701254,63.701254,63.536167,63.536167,64.352055,64.352055,64.056609,64.056609,64.096076,64.096076,63.113306,63.113306,
399.7929,63.020242,63.647903,62.758609,64.196734,63.000887,63.70623,63.70623,62.960716,62.960716,62.314587,62.314587,63.24254,63.24254,63.106532,63.106532,62.624687,62.624687,61.80504,61.80504,
400.0744,62.374181,62.087641,61.694208,63.077878,61.727148,62.155158,62.155158,61.594621,61.594621,61.520669,61.520669,61.544392,61.544392,60.993345,60.993345,61.56419,61.56419,60.896215,60.896215,
400.3560,62.333454,60.896203,60.795958,61.090445,60.380272,61.449878,61.449878,60.474633,60.474633,60.399144,60.399144,61.666909,61.666909,59.815442,59.815442,61.074878,61.074878,60.880024,60.880024,
400.6375,61.598187,59.520504,60.061596,59.44015,59.024079,60.6348,60.6348,59.850879,59.850879,59.150867,59.150867,59.917796,59.917796,58.828546,58.828546,60.366946,60.366946,59.499958,59.499958,
400.9191,59.693095,58.527288,59.087147,58.563569,58.382419,59.493397,59.493397,58.724597,58.724597,58.67373,58.67373,58.77119,58.77119,57.573377,57.573377,59.162097,59.162097,58.452339,58.452339,
401.2007,57.639095,56.527644,57.932161,56.920345,57.345482,58.031796,58.031796,57.242882,57.242882,57.099588,57.099588,56.996987,56.996987,56.330154,56.330154,57.63321,57.63321,57.463411,57.463411,
401.4822,55.726183,55.419717,57.335718,55.870404,56.192935,57.113811,57.113811,55.370964,55.370964,55.237652,55.237652,56.388187,56.388187,55.932625,55.932625,57.028093,57.028093,56.571092,56.571092,
401.7638,54.59782,54.432434,55.475202,54.201169,54.965603,54.293692,54.293692,53.708386,53.708386,54.180514,54.180514,55.294688,55.294688,54.825938,54.825938,55.528334,55.528334,54.477122,54.477122,
402.0453,53.982207,53.982181,54.906277,54.276729,54.05367,53.558058,53.558058,53.624973,53.624973,53.495612,53.495612,53.80375,53.80375,53.843856,53.843856,54.38851,54.38851,53.580425,53.580425,
402.3269,51.985498,52.378629,52.759389,52.896227,51.988911,52.668303,52.668303,52.737629,52.737629,51.903053,51.903053,52.480271,52.480271,52.605271,52.605271,53.080847,53.080847,52.330847,52.330847,
402.6085,51.143375,50.829815,51.402298,51.592161,51.201149,52.389179,52.389179,51.671732,51.671732,50.765482,50.765482,51.939333,51.939333,52.382089,52.382089,52.504196,52.504196,51.320893,51.320893,
402.8900,49.986277,48.324214,49.067623,49.793893,49.689597,50.459371,50.459371,49.82778,49.82778,48.92153,48.92153,49.96069,49.96069,50.938279,50.938279,50.612985,50.612985,49.005123,49.005123,
403.1716,49.318073,47.847094,48.75195,49.192237,49.222372,49.136146,49.136146,49.06863,49.06863,48.936664,48.936664,49.379458,49.379458,49.883916,49.883916,50.345422,50.345422,48.782365,48.782365,
403.4532,47.481861,47.09375,47.393401,47.182965,47.54814,47.699593,47.699593,48.05343,48.05343,47.609128,47.609128,47.496483,47.496483,48.177675,48.177675,49.979594,49.979594,48.542849,48.542849,
403.7347,46.63754,46.990215,46.825018,46.905391,46.881281,48.060759,48.060759,47.605386,47.605386,46.97232,46.97232,46.09375,46.09375,47.577751,47.577751,49.042005,49.042005,47.608979,47.608979,
404.0163,44.817771,45.295296,45.935387,45.284755,45.454356,45.949085,45.949085,46.199433,46.199433,47.000348,47.000348,46.05442,46.05442,44.283363,44.283363,47.170296,47.170296,45.292487,45.292487,
404.2978,45.072649,45.330306,45.189369,44.56882,45.433581,45.661947,45.661947,45.461626,45.461626,46.530537,46.530537,45.506943,45.506943,44.81882,44.81882,47.0292,47.0292,45.188033,45.188033,
404.5794,44.167679,44.451125,44.439244,43.670326,43.931755,44.963456,44.963456,43.775956,43.775956,45.333614,45.333614,44.287386,44.287386,43.881587,43.881587,45.024212,45.024212,43.707321,43.707321,
404.8610,43.730453,43.574588,43.697595,43.207304,42.832561,44.429912,44.429912,43.213155,43.213155,44.59227,44.59227,43.269804,43.269804,43.236561,43.236561,44.688142,44.688142,43.892939,43.892939,
405.1425,43.616724,42.378829,42.443737,42.268342,41.094553,43.57479,43.57479,42.299592,42.299592,42.833251,42.833251,42.440526,42.440526,42.321764,42.321764,42.416316,42.416316,42.448369,42.448369,
405.4241,42.630692,41.943524,41.467586,41.701545,40.482296,42.748337,42.748337,41.709232,41.709232,41.662773,41.662773,42.279753,42.279753,41.381191,41.381191,41.531084,41.531084,41.406416,41.406416,
405.7056,41.446348,40.831325,40.892131,40.64439,39.100151,41.715173,41.715173,40.643825,40.643825,41.008283,41.008283,41.31363,41.31363,40.645708,40.645708,41.375565,41.375565,41.411521,41.411521,
405.9872,41.252344,40.346094,40.641264,40.27777,38.464134,41.23267,41.23267,40.079901,40.079901,40.754687,40.754687,40.783594,40.783594,40.926527,40.926527,41.169567,41.169567,41.030114,41.030114,
406.2688,40.608124,39.669413,39.558867,40.373789,38.585432,40.599726,40.599726,39.480782,39.480782,39.974806,39.974806,40.150194,40.150194,40.519218,40.519218,40.824451,40.824451,40.557655,40.557655,
406.5503,39.75029,38.809286,38.926634,40.005723,38.770384,39.808643,39.808643,38.925348,38.925348,40.163259,40.163259,39.371786,39.371786,40.201518,40.201518,39.97383,39.97383,39.864134,39.864134,
406.8319,38.849454,37.980159,38.034226,39.244544,37.724702,38.798363,38.798363,37.479043,37.479043,39.713294,39.713294,38.453249,38.453249,39.72309,39.72309,39.082589,39.082589,39.022817,39.022817,
407.1135,38.125423,37.384072,37.386512,38.215406,37.033902,38.179063,38.179063,36.301623,36.301623,38.62919,38.62919,37.933945,37.933945,39.002864,39.002864,38.11789,38.11789,38.407788,38.407788,
407.3950,36.852958,36.365824,36.726108,37.227947,36.498171,37.457724,37.457724,35.575366,35.575366,37.659929,37.659929,37.384197,37.384197,38.058832,38.058832,37.0331,37.0331,37.694858,37.694858,
407.6766,36.139962,35.545822,36.468438,36.796212,35.482464,36.936408,36.936408,35.31172,35.31172,36.982854,36.982854,36.874142,36.874142,37.326838,37.326838,36.358478,36.358478,36.888948,36.888948,
407.9581,36.041178,35.241324,36.327132,36.664192,34.685514,36.400293,36.400293,34.833822,34.833822,36.175587,36.175587,36.315219,36.315219,36.696176,36.696176,35.983382,35.983382,36.002719,36.002719,
408.2397,34.940274,35.009985,35.205807,36.447485,34.09412,36.031435,36.031435,34.599667,34.599667,35.49057,35.49057,35.229105,35.229105,36.154586,36.154586,35.670118,35.670118,35.19767,35.19767,
408.5213,33.876198,34.75,34.269708,35.706229,33.767312,35.312719,35.312719,34.53125,34.53125,34.797584,34.797584,34.494229,34.494229,35.590375,35.590375,35.307927,35.307927,34.866833,34.866833,
408.8028,33.734703,34.18597,33.615822,34.966565,33.688156,33.723995,33.723995,33.831075,33.831075,33.893575,33.893575,33.90472,33.90472,34.640079,34.640079,34.440778,34.440778,34.735358,34.735358,
409.0844,33.911716,33.741834,32.985018,34.249935,33.491834,32.826067,32.826067,33.141268,33.141268,33.46875,33.46875,33.032535,33.032535,33.850501,33.850501,33.642618,33.642618,34.552983,34.552983,
409.3659,33.264008,33.005507,32.076508,32.806512,32.926005,32.238505,32.238505,32.190133,32.190133,32.99988,32.99988,32.345067,32.345067,32.835008,32.835008,32.658883,32.658883,33.721383,33.721383,
409.6475,32.283631,32.576318,31.47415,32.4946,32.287245,31.933291,31.933291,31.701318,31.701318,32.314286,32.314286,32.289668,32.289668,32.348554,32.348554,32.236777,32.236777,32.876786,32.876786,
409.9291,31.290271,31.813427,30.865577,32.084327,31.569266,31.396827,31.396827,31.401539,31.401539,30.967221,30.967221,32.019572,32.019572,31.710455,31.710455,31.037815,31.037815,31.460254,31.460254,
410.2106,31.12753,31.51436,30.831919,31.232293,31.543489,31.363169,31.363169,31.649478,31.649478,30.418081,30.418081,31.593342,31.593342,31.54814,31.54814,29.926974,29.926974,30.838691,30.838691,
410.4922,30.506789,30.750622,30.225539,30.70652,30.444704,30.581934,30.581934,31.000622,31.000622,29.67558,29.67558,30.850539,30.850539,30.813122,30.813122,30.118418,30.118418,30.556437,30.556437,
410.7738,30.75789,30.200127,30.140151,30.314395,30.389204,30.349116,30.349116,30.786616,30.786616,29.70707,29.70707,30.402778,30.402778,30.392046,30.392046,29.623423,29.623423,30.215278,30.215278,
411.0553,30.067031,29.160798,29.433098,29.151881,29.526864,29.647382,29.647382,29.817048,29.817048,29.160765,29.160765,29.058147,29.058147,29.674165,29.674165,29.017899,29.017899,29.218831,29.218831,
411.3369,29.217868,28.750897,28.814293,28.858037,29.042862,29.033043,29.033043,29.268756,29.268756,28.675006,28.675006,28.705359,28.705359,29.147328,29.147328,29.324994,29.324994,28.591971,28.591971,
411.6184,28.09655,28.118821,27.921527,28.329525,27.857278,27.254667,27.254667,27.647507,27.647507,28.082207,28.082207,27.65905,27.65905,28.179572,28.179572,28.517958,28.517958,28.559818,28.559818,
411.9000,28,27.974141,27.991015,28.104531,27.573281,26.828672,26.828672,27.411641,27.411641,28.119609,28.119609,27.503594,27.503594,27.858125,27.858125,27.58336,27.58336,28.621406,28.621406,
412.1816,27.514667,27.392417,27.636001,27.456751,27.3805,26.205834,26.205834,26.314252,26.314252,27.912667,27.912667,26.559668,26.559668,27.510084,27.510084,26.924584,26.924584,28.473334,28.473334,
412.4631,27.000662,26.969288,27.312913,27.094205,27.499835,26.749256,26.749256,26.562128,26.562128,27.500538,27.500538,26.250372,26.250372,27.468791,27.468791,27.280754,27.280754,27.906994,27.906994,
412.7447,26.535395,26.123342,25.935013,26.426722,26.994197,26.243367,26.243367,25.939158,25.939158,27.323852,27.323852,26.332972,26.332972,25.745855,25.745855,26.097066,26.097066,26.161224,26.161224,
413.0262,26.667164,26.018439,25.848834,26.004136,26.742273,25.97458,25.97458,25.97458,25.97458,26.549689,26.549689,25.91547,25.91547,25.566636,25.566636,26.206887,26.206887,26.32172,26.32172,
413.3078,26.302278,25.229557,25.927278,25.50314,26.054834,25.521028,25.521028,25.554249,25.554249,25.771028,25.771028,25.536361,25.536361,25.073307,25.073307,26.002555,26.002555,25.932389,25.932389,
413.5894,26.071512,24.945417,25.727215,25.146563,25.856174,25.368725,25.368725,25.744272,25.744272,25.591433,25.591433,25.525522,25.525522,24.782345,24.782345,25.952788,25.952788,25.769246,25.769246,
413.8709,25.056799,24.521313,24.967311,24.825288,24.9375,25.058237,25.058237,25.20455,25.20455,25.019874,25.019874,24.913336,24.913336,24.276987,24.276987,25.274137,25.274137,24.846574,24.846574,
414.1525,24.538147,24.686904,24.470538,24.768307,24.758685,24.959724,24.959724,25.21032,25.21032,24.642711,24.642711,24.439884,24.439884,24.260218,24.260218,24.883089,24.883089,24.392115,24.392115,
414.4341,24.010441,24.891355,24.005951,24.0625,23.802096,24.581849,24.581849,24.663698,24.663698,24.171108,24.171108,23.866056,23.866056,24.342253,24.342253,24.166654,24.166654,24.005951,24.005951,
414.7156,23.703762,24.964788,24.065187,23.784213,23.455313,24.266538,24.266538,24.440325,24.440325,24.303163,24.303163,23.964788,23.964788,24.3873,24.3873,24.221575,24.221575,23.929438,23.929438,
414.9972,23.913098,24.416185,24.164641,22.819348,22.904707,23.426794,23.426794,23.916185,23.916185,23.555652,23.555652,23.522859,23.522859,24.124228,24.124228,23.712674,23.712674,23.57012,23.57012,
415.2787,23.904546,23.995758,23.840342,22.903712,23.110644,23.696781,23.696781,23.470418,23.470418,23.184092,23.184092,23.323448,23.323448,24.092046,24.092046,23.474659,23.474659,23.467046,23.467046,
415.5603,23.516152,23.57177,23.16552,22.784691,23.15625,23.422402,23.422402,22.987289,22.987289,22.49073,22.49073,22.473246,22.473246,23.694383,23.694383,23.480406,23.480406,23.106461,23.106461,
415.8419,23.184327,23.291128,23.036189,22.466565,23.004939,23.211626,23.211626,22.879939,22.879939,22.357789,22.357789,22.016014,22.016014,23.320402,23.320402,23.545289,23.545289,22.840577,22.840577,
416.1234,22.71875,22.667151,22.773253,21.926599,22.676599,23.021801,23.021801,22.595202,22.595202,22.157702,22.157702,21.590847,21.590847,22.714395,22.714395,23.138091,23.138091,22.364099,22.364099,
416.4050,22.531406,22.34794,22.781328,21.917959,22.597705,22.734649,22.734649,22.515742,22.515742,22.043115,22.043115,21.433623,21.433623,22.261943,22.261943,22.730537,22.730537,22.250078,22.250078,
416.6865,22.21875,21.681148,22.599975,22.100165,22.5,21.974784,21.974784,22.081047,22.081047,21.712462,21.712462,21.387513,21.387513,21.699886,21.699886,22.793953,22.793953,22.118775,22.118775,
416.9681,21.965827,21.664367,22.17646,22.42362,22.313636,21.722809,21.722809,22.034173,22.034173,22.015667,22.015667,21.48612,21.48612,21.757549,21.757549,23.253491,23.253491,21.876704,21.876704,
417.2497,21.512152,21.928386,21.599826,22.390189,22.020182,21.600909,21.600909,22.121091,22.121091,22.133243,22.133243,21.650174,21.650174,21.738061,21.738061,23.440538,23.440538,21.655167,21.655167,
417.5312,21.255834,21.82271,21.337606,21.861253,21.819793,21.150106,21.150106,21.49969,21.49969,21.434273,21.434273,21.674063,21.674063,21.105419,21.105419,22.870005,22.870005,21.873541,21.873541,
417.8128,21.140681,21.374221,21.093639,21.186498,21.483763,21.062945,21.062945,21.344418,21.344418,21.375779,21.375779,21.593639,21.593639,20.890792,20.890792,22.296931,22.296931,21.859208,21.859208,
418.0944,21.205633,20.99164,20.815585,20.823945,21.016203,21.072273,21.072273,21.251413,21.251413,21.626672,21.626672,21.513117,21.513117,20.921039,20.921039,21.933898,21.933898,21.664351,21.664351,
418.3759,21.387893,20.981643,20.559277,20.663817,20.75,20.761911,20.761911,20.586321,20.586321,21.570067,21.570067,21.36533,21.36533,20.871777,20.871777,21.421384,21.421384,21.393357,21.393357,
418.6575,21.391954,20.985704,20.441212,20.503712,20.569924,20.449689,20.449689,20.430076,20.430076,21.175863,21.175863,21.137189,21.137189,20.879765,20.879765,20.83106,20.83106,20.993128,20.993128,
418.9390,21.199856,20.831154,20.487644,20.475048,20.456274,20.587812,20.587812,21.031849,21.031849,21.03137,21.03137,21.03125,21.03125,21.037668,21.037668,20.030651,20.030651,20.743702,20.743702,
419.2206,20.695215,20.918,20.660178,20.285108,20.019429,20.535108,20.535108,21.441428,21.441428,20.50768,20.50768,20.8945,20.8945,20.98825,20.98825,20.226678,20.226678,20.621072,20.621072,
419.5022,20.599842,20.837658,20.556408,20.075079,19.810878,20.203322,20.203322,21.033266,21.033266,20.278007,20.278007,20.568987,20.568987,20.743908,20.743908,20.470372,20.470372,20.440743,20.440743,
419.7837,20.708545,20.434321,20.258297,19.820797,19.654343,19.778071,19.778071,20.465571,20.465571,20.133297,20.133297,20.269138,20.269138,20.529978,20.529978,20.711088,20.711088,20.101412,20.101412,
420.0653,20.587991,20.128698,20.308802,19.805922,19.540707,19.799345,19.799345,20.508638,20.508638,20.053043,20.053043,20.078534,20.078534,20.337991,20.337991,21.127061,21.127061,20.034129,20.034129,
420.3468,20.328423,20.130109,20.307391,19.798677,19.350959,20.100364,20.100364,20.300777,20.300777,19.634309,19.634309,20.166468,20.166468,20.146032,20.146032,20.596445,20.596445,20.085036,20.085036,
420.6284,20.0638,20.272625,20.211425,19.7347,19.1416,20.0944,20.0944,20.0013,20.0013,19.4222,19.4222,20.3584,20.3584,20.18685,20.18685,20.041174,20.041174,20.210125,20.210125,
420.9100,20.048018,20.264482,19.803354,19.670732,19.141768,19.678354,19.678354,19.09718,19.09718,19.286204,19.286204,20.142149,20.142149,20.026677,20.026677,19.217226,19.217226,20.009909,20.009909,
421.1915,20.087239,20.126307,19.341159,19.359386,19.106773,19.364591,19.364591,18.794273,18.794273,19.126307,19.126307,19.864591,19.864591,19.96875,19.96875,19.173171,19.173171,19.888023,19.888023,
421.4731,19.864578,20.068286,19.148146,19.663204,20.035903,19.5926,19.5926,19.596085,19.596085,19.577558,19.577558,18.844883,18.844883,19.510405,19.510405,19.116896,19.116896,19.493046,19.493046,
421.7546,19.524476,19.722108,19.622496,19.252504,19.778688,19.577698,19.577698,19.807434,19.807434,19.608948,19.608948,19.14868,19.14868,19.589538,19.589538,19.277038,19.277038,19.222962,19.222962,
422.0362,19.791548,19.306552,19.853249,19.15625,19.579901,19.481801,19.481801,19.7856,19.7856,19.62065,19.62065,19.2769,19.2769,19.813299,19.813299,19.3394,19.3394,18.972301,18.972301,
422.3178,19.760917,19.084333,19.543667,20.012194,19.590111,19.606806,19.606806,19.698417,19.698417,19.680222,19.680222,18.894695,18.894695,19.84375,19.84375,19.371361,19.371361,18.909889,18.909889,
422.5993,19.466821,18.892593,19.669907,20.209954,19.565432,19.086961,19.086961,19.234414,19.234414,19.517593,19.517593,18.390664,18.390664,19.787114,19.787114,19.629861,19.629861,18.962886,18.962886,
422.8809,19.5826,18.93304,20.006721,19.609328,19.50446,18.88615,18.88615,19.24554,19.24554,19.52902,19.52902,18.691991,18.691991,19.63615,19.63615,19.83037,19.83037,19.08483,19.08483,
423.1625,19.415443,18.699758,19.882661,19.324758,19.23254,19.053307,19.053307,19.458025,19.458025,19.115201,19.115201,19.223952,19.223952,19.387258,19.387258,19.397983,19.397983,18.796572,18.796572,
423.4440,19.284606,18.657089,19.783767,19.647021,19.188339,19.336199,19.336199,20.046559,20.046559,18.972106,18.972106,19.310822,19.310822,19.405411,19.405411,18.858013,18.858013,18.720428,18.720428,
423.7256,19.530047,18.376353,18.81716,19.407453,19.1564,18.846155,18.846155,19.09841,19.09841,18.906551,18.906551,18.503908,18.503908,19.655047,19.655047,19.310245,19.310245,19.465142,19.465142,
424.0071,19.243061,18.495196,18.553959,19.053959,18.960209,18.842149,18.842149,18.866459,18.866459,19.023777,19.023777,18.4375,18.4375,19.305561,19.305561,19.053959,19.053959,19.185365,19.185365,
