,Live Spectrum 26-10-2023 13:32:31,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
379.5204,17.168296,16.374432,16.786705,16.762046,16.762046,16.449546,16.449546,16.84375,16.84375,16.84375,16.787273,16.787273,17.030682,17.030682,17.030682,17.09375,17.09375,17.09375,16.817387,16.817387,16.787273,16.787273,16.787273,16.894773,16.894773,16.969318,16.969318,16.969318,16.943523,
379.8020,17.259017,16.477767,16.9354,17.054101,17.054101,16.882535,16.882535,16.682683,16.682683,16.682683,16.8729,16.8729,17.375618,17.375618,17.375618,17.113883,17.113883,17.113883,17.190218,17.190218,16.832633,16.832633,16.832633,16.740983,16.740983,16.825716,16.825716,16.825716,16.96875,
380.0836,17.00013,16.78112,16.947125,16.711759,16.711759,16.726132,16.726132,16.745122,16.745122,16.745122,16.690004,16.690004,17.055509,17.055509,17.055509,17.449369,17.449369,17.449369,17.161128,17.161128,16.908624,16.908624,16.908624,16.913371,16.913371,17.040745,17.040745,17.040745,17.163371,
380.3651,16.92122,16.86003,16.98372,16.638659,16.638659,16.793599,16.793599,16.8125,16.8125,16.8125,16.61686,16.61686,16.658871,16.658871,16.658871,17.362651,17.362651,17.362651,17.13997,17.13997,16.96061,16.96061,16.96061,16.97689,16.97689,17.11003,17.11003,17.11003,17.20378,
380.6467,16.9375,17.065053,17,16.761268,16.761268,16.899589,16.899589,16.837089,16.837089,16.837089,16.625,16.625,16.397036,16.397036,16.397036,16.96159,16.96159,16.96159,17.107072,17.107072,17.067107,17.067107,17.067107,17.091696,17.091696,17.09375,17.09375,17.09375,16.990786,
380.9282,17.041751,17.151063,16.973937,16.833376,16.833376,16.828062,16.828062,16.739499,16.739499,16.739499,16.703188,16.703188,16.474064,16.474064,16.474064,16.875,16.875,16.875,17.067687,17.067687,17.09375,17.09375,17.09375,16.994686,16.994686,16.937373,16.937373,16.937373,16.833249,
381.2098,16.677074,17.293902,16.96875,16.761159,16.761159,16.619787,16.619787,16.526037,16.526037,16.526037,16.581098,16.581098,16.389878,16.389878,16.389878,16.985122,16.985122,16.985122,16.869787,16.869787,16.845976,16.845976,16.845976,16.803567,16.803567,16.768598,16.768598,16.768598,16.867561,
381.4914,16.596008,17.109554,17.113711,16.721008,16.721008,16.535766,16.535766,16.557984,16.557984,16.557984,16.5625,16.5625,16.432984,16.432984,16.432984,17.057984,17.057984,17.057984,16.84375,16.84375,16.754516,16.754516,16.754516,16.810242,16.810242,16.634031,16.634031,16.634031,16.875,
381.7729,16.532854,16.911061,17.064104,16.779646,16.779646,16.379009,16.379009,16.440707,16.440707,16.440707,16.532052,16.532052,16.528845,16.528845,16.528845,16.849362,16.849362,16.849362,16.813302,16.813302,16.658655,16.658655,16.658655,16.903845,16.903845,16.746793,16.746793,16.746793,16.814104,
382.0545,16.326113,16.664677,17.20384,16.90236,16.90236,16.43361,16.43361,16.419215,16.419215,16.419215,16.578706,16.578706,16.46486,16.46486,16.46486,16.631483,16.631483,16.631483,16.787733,16.787733,16.666756,16.666756,16.666756,16.890692,16.890692,16.677776,16.677776,16.677776,16.840509,
382.3360,16.966658,17.060408,16.510462,16.706196,16.706196,16.262554,16.262554,17.016604,17.016604,17.016604,17.331196,17.331196,16.304266,16.304266,16.304266,16.962608,16.962608,16.962608,17.068642,17.068642,15.693777,15.693777,15.693777,16.154158,16.154158,16.241766,16.241766,16.241766,16.683315,
382.6176,16.944561,16.995944,16.652719,16.566556,16.566556,16.455153,16.455153,16.808969,16.808969,16.808969,17.135066,17.135066,16.621469,16.621469,16.621469,17.330153,17.330153,17.330153,16.708158,16.708158,15.841271,15.841271,15.841271,16.128531,16.128531,16.583684,16.583684,16.583684,16.646184,
382.8992,17.024816,16.708824,16.585295,16.868566,16.868566,16.583824,16.583824,16.791176,16.791176,16.791176,16.978676,16.978676,16.544119,16.544119,16.544119,17.424082,17.424082,17.424082,16.684557,16.684557,16.307537,16.307537,16.307537,16.195955,16.195955,16.735111,16.735111,16.735111,16.837316,
383.1807,17.16903,16.64986,16.330271,17.031949,17.031949,16.614317,16.614317,16.786242,16.786242,16.786242,17.082368,17.082368,16.332368,16.332368,16.332368,17.219449,17.219449,17.219449,17.025559,17.025559,16.338758,16.338758,16.338758,16.438199,16.438199,16.66903,16.66903,16.66903,17.039038,
383.4623,17.187507,16.632811,16.148439,17.210925,17.210925,16.921879,16.921879,16.476582,16.476582,16.476582,17.304682,17.304682,16.632789,16.632789,16.632789,17.406236,17.406236,17.406236,17.046893,17.046893,16.5625,16.5625,16.5625,16.609364,16.609364,16.671886,16.671886,16.671886,17.289068,
383.7439,17.010717,16.730057,16.254162,17.338097,17.338097,16.847322,16.847322,16.37559,16.37559,16.37559,17.319645,17.319645,16.992855,16.992855,16.992855,17.547621,17.547621,17.547621,16.830952,16.830952,16.516371,16.516371,16.516371,16.703871,16.703871,16.669638,16.669638,16.669638,17.154169,
384.0254,16.684877,16.874344,16.626312,17.186188,17.186188,16.770615,16.770615,16.95207,16.95207,16.95207,17.134324,17.134324,17.093094,17.093094,17.093094,17.309877,17.309877,17.309877,16.917541,16.917541,16.438156,16.438156,16.438156,16.519303,16.519303,17.063812,17.063812,17.063812,16.989365,
384.3070,16.6542,16.956967,16.762039,17.014344,17.014344,16.85835,16.85835,17.331711,17.331711,17.331711,16.959017,16.959017,16.995133,16.995133,16.995133,16.930072,16.930072,16.930072,17.156506,17.156506,16.656506,16.656506,16.656506,16.651895,16.651895,17.055072,17.055072,17.055072,17.125256,
384.5885,16.879069,17.1875,16.620008,16.924063,16.924063,16.883445,16.883445,17.205005,17.205005,17.205005,16.790003,16.790003,16.856879,16.856879,16.856879,16.75906,16.75906,16.75906,17.325629,17.325629,16.879376,16.879376,16.879376,17.080313,17.080313,16.84375,16.84375,16.84375,17.254069,
384.8701,16.71875,17.128184,16.361763,16.921079,16.921079,16.672671,16.672671,16.91421,16.91421,16.91421,16.689092,16.689092,16.779658,16.779658,16.779658,16.916303,16.916303,16.916303,17.100118,17.100118,16.917895,16.917895,16.917895,17.092158,17.092158,16.84375,16.84375,16.84375,16.960289,
385.1517,16.799827,16.997638,16.523301,16.872638,16.872638,16.672465,16.672465,16.782431,16.782431,16.782431,16.542742,16.542742,16.763854,16.763854,16.763854,17.258266,17.258266,17.258266,16.839026,16.839026,16.967569,16.967569,16.967569,17.125,17.125,16.892396,16.892396,16.892396,16.780069,
385.4332,17.086154,16.867115,16.894712,16.865289,16.865289,16.82827,16.82827,16.935673,16.935673,16.935673,16.507885,16.507885,16.630769,16.630769,16.630769,17.556731,17.556731,17.556731,16.701154,16.701154,16.919904,16.919904,16.919904,17.195385,17.195385,16.779134,16.779134,16.779134,16.626827,
385.7148,17.231029,16.983241,16.917422,16.982135,16.982135,16.956471,16.956471,17.050221,17.050221,17.050221,16.5625,16.5625,16.638385,16.638385,16.638385,17.587057,17.587057,17.587057,16.782356,16.782356,16.982135,16.982135,16.982135,17.231029,17.231029,16.542422,16.542422,16.542422,16.701991,
385.9963,17.076366,17.236134,16.803069,17.071931,17.071931,16.867047,16.867047,16.981138,16.981138,16.981138,16.704884,16.704884,16.626478,16.626478,16.626478,17.338753,17.338753,17.338753,17.047156,17.047156,16.746481,16.746481,16.746481,17.157728,17.157728,16.387388,16.387388,16.387388,16.853181,
386.2779,16.804661,17.334204,16.889771,17.180567,17.180567,16.552048,16.552048,16.78557,16.78557,16.78557,16.998293,16.998293,16.702271,16.702271,16.702271,17.023411,17.023411,17.023411,17.329884,17.329884,16.398411,16.398411,16.398411,17.059887,17.059887,16.34375,16.34375,16.34375,16.809887,
386.5595,16.949373,16.928629,16.706877,16.757504,16.757504,16.806497,16.806497,16.326691,16.326691,16.326691,17.047625,17.047625,17.534118,17.534118,17.534118,16.453192,16.453192,16.453192,16.668256,16.668256,16.174126,16.174126,16.174126,16.73144,16.73144,16.34375,16.34375,16.34375,16.689001,
386.8410,16.860347,16.78125,16.673829,16.813482,16.813482,16.644524,16.644524,16.211915,16.211915,16.211915,16.933591,16.933591,17.666012,17.666012,17.666012,16.452153,16.452153,16.452153,16.674811,16.674811,16.393561,16.393561,16.393561,16.649415,16.649415,16.172847,16.172847,16.172847,16.753909,
387.1226,16.657932,16.703966,16.816307,17.132613,17.132613,16.407932,16.407932,16.450602,16.450602,16.450602,16.90625,16.90625,17.367387,17.367387,17.367387,16.706091,16.706091,16.706091,16.930329,16.930329,16.777886,16.777886,16.777886,16.604727,16.604727,16.331091,16.331091,16.331091,16.935818,
387.4042,16.652102,16.633295,16.84375,17.214602,17.214602,16.537614,16.537614,16.60841,16.60841,16.60841,16.987557,16.987557,17.176988,17.176988,17.176988,16.533181,16.533181,16.533181,17.050057,17.050057,17.033467,17.033467,17.033467,16.59375,16.59375,16.347898,16.347898,16.347898,16.995852,
387.6857,16.713126,16.738751,16.786874,17.247188,17.247188,16.704689,16.704689,16.653438,16.653438,16.653438,17.227503,17.227503,17.213126,17.213126,17.213126,16.699065,16.699065,16.699065,16.80656,16.80656,16.977187,16.977187,16.977187,16.679063,16.679063,16.940944,16.940944,16.940944,16.829373,
387.9673,16.808053,16.779768,16.632412,17.279768,17.279768,16.748518,16.748518,16.566947,16.566947,16.566947,17.25,17.25,17.21875,17.21875,17.21875,16.808053,16.808053,16.808053,16.691947,16.691947,16.700841,16.700841,16.700841,16.747035,16.747035,16.821394,16.821394,16.821394,16.604127,
388.2488,16.688133,16.936709,16.842643,17.156883,17.156883,16.439082,16.439082,16.375949,16.375949,16.375949,17.374367,17.374367,17.001107,17.001107,17.001107,17.309969,17.309969,17.309969,16.905143,16.905143,16.749684,16.749684,16.749684,16.718908,16.718908,16.688133,16.688133,16.688133,16.345016,
388.5304,16.62616,16.902769,16.946781,17.087949,17.087949,16.244274,16.244274,16.275524,16.275524,16.275524,17.336789,17.336789,16.765082,16.765082,16.765082,17.821707,17.821707,17.821707,17.019648,17.019648,16.59143,16.59143,16.59143,16.925898,16.925898,16.549813,16.549813,16.549813,16.342665,
388.8120,16.673561,16.805081,17.182554,16.949865,16.949865,16.896358,16.896358,16.927608,16.927608,16.927608,17.158723,17.158723,17.161196,17.161196,17.161196,17.254946,17.254946,17.254946,16.753371,16.753371,16.538669,16.538669,16.538669,16.627473,16.627473,17.028777,17.028777,17.028777,17.105216,
389.0935,16.909021,16.71875,17.12878,17.08241,17.08241,16.758569,16.758569,16.782259,16.782259,16.782259,17.17994,17.17994,17.188509,17.188509,17.188509,17.31628,17.31628,17.31628,17.15625,17.15625,16.651461,16.651461,16.651461,16.65625,16.65625,16.984879,16.984879,16.984879,16.875,
389.3751,17.141005,16.713668,17.120678,17.005082,17.005082,16.619159,16.619159,16.598072,16.598072,16.598072,17.104673,17.104673,16.917933,16.917933,16.917933,17.328505,17.328505,17.328505,17.095269,17.095269,16.848832,16.848832,16.848832,16.65625,16.65625,16.854673,16.854673,16.854673,16.864837,
389.6566,17.043367,16.693878,16.892855,17.012117,17.012117,16.769133,16.769133,16.832272,16.832272,16.832272,16.891578,16.891578,16.707272,16.707272,16.707272,17.198978,17.198978,17.198978,16.813139,16.813139,16.913267,16.913267,16.913267,16.649872,16.649872,16.769133,16.769133,16.769133,16.863522,
389.9382,16.953413,16.657404,16.703413,16.883822,16.883822,16.836082,16.836082,17.07726,17.07726,17.07726,16.46875,16.46875,17.013606,17.013606,17.013606,16.984663,16.984663,16.984663,17.021851,17.021851,17.070168,17.070168,17.070168,16.655673,16.655673,16.851418,16.851418,16.851418,17.0625,
390.2198,16.888344,16.459797,16.68311,16.673984,16.673984,16.749827,16.749827,17.254563,17.254563,17.254563,16.49561,16.49561,17.281077,17.281077,17.281077,16.892734,16.892734,16.892734,17.263344,17.263344,17.111656,17.111656,17.111656,16.785813,16.785813,16.937673,16.937673,16.937673,16.999827,
390.5013,16.925611,16.478431,16.770465,16.593198,16.593198,16.511889,16.511889,17.292587,17.292587,17.292587,16.582965,16.582965,17.002208,17.002208,17.002208,16.791483,16.791483,16.791483,17.136889,17.136889,17.207413,17.207413,17.207413,16.885233,16.885233,17.144913,17.144913,17.144913,16.792587,
390.7829,16.944165,16.608526,16.720448,16.65625,16.65625,16.37827,16.37827,16.95737,16.95737,16.95737,16.486922,16.486922,16.657948,16.657948,16.657948,16.708941,16.708941,16.708941,16.865191,16.865191,17.105383,17.105383,17.105383,16.883237,16.883237,17.088909,17.088909,17.088909,16.6875,
391.0645,16.802474,16.649175,16.664699,16.758449,16.758449,16.565249,16.565249,16.626374,16.626374,16.626374,16.339424,16.339424,16.346701,16.346701,16.346701,16.544025,16.544025,16.544025,16.776924,16.776924,16.762775,16.762775,16.762775,16.779876,16.779876,16.723076,16.723076,16.723076,16.840799,
391.3460,17.081052,16.579712,16.868651,17.074703,17.074703,16.651736,16.651736,16.831052,16.831052,16.831052,16.637203,16.637203,16.181151,16.181151,16.181151,16.618651,16.618651,16.618651,16.90625,16.90625,16.851439,16.851439,16.851439,16.547123,16.547123,16.523561,16.523561,16.523561,17.076538,
391.6276,17.111684,16.5625,16.799844,17.265955,17.265955,16.210053,16.210053,16.99934,16.99934,16.99934,16.828455,16.828455,16.204115,16.204115,16.204115,16.825156,16.825156,16.825156,16.921545,16.921545,16.99868,16.99868,16.99868,16.390295,16.390295,16.513975,16.513975,16.513975,16.986684,
391.9091,16.933812,16.678329,16.738985,17.167265,17.167265,15.775718,15.775718,16.86578,16.86578,16.86578,16.729765,16.729765,16.189344,16.189344,16.189344,17.084579,17.084579,17.084579,16.9375,16.9375,17.095594,17.095594,17.095594,16.422797,16.422797,16.775767,16.775767,16.775767,16.808812,
392.1907,16.803827,16.852423,16.990433,17.004783,17.004783,16.025574,16.025574,16.629783,16.629783,16.629783,16.620663,16.620663,16.289923,16.289923,16.289923,17.13412,17.13412,17.13412,16.99088,16.99088,17.07162,17.07162,17.07162,16.33074,16.33074,17.04426,17.04426,17.04426,16.821173,
392.4723,16.730966,17.03949,17.086931,16.823294,16.823294,16.604832,16.604832,16.505397,16.505397,16.505397,16.631819,16.631819,16.629264,16.629264,16.629264,16.846305,16.846305,16.846305,17.088353,17.088353,17.088353,17.088353,17.088353,16.25,16.25,17.163069,17.163069,17.163069,16.684657,
392.7538,16.73902,17.287158,16.819263,16.912158,16.912158,16.934118,16.934118,16.509289,16.509289,16.509289,16.696789,16.696789,16.893579,16.893579,16.893579,16.565882,16.565882,16.565882,17.064191,17.064191,17.125,17.125,17.125,16.128382,16.128382,17.126691,17.126691,17.126691,16.278724,
393.0354,17.093995,16.988005,17.181994,16.9785,16.9785,16.656005,16.656005,16.724747,16.724747,16.724747,16.998246,16.998246,16.9375,16.9375,16.9375,16.371002,16.371002,16.371002,17.095749,17.095749,17.125,17.125,17.125,16.277497,16.277497,17.09375,17.09375,17.09375,16.597994,
393.3169,17.09093,17.107916,17.497147,17.036923,17.036923,16.65907,16.65907,16.744327,16.744327,16.744327,17.034103,17.034103,16.960224,16.960224,16.960224,16.78971,16.78971,16.78971,17.079551,17.079551,17.056827,17.056827,17.056827,16.53407,16.53407,17.139199,17.139199,17.139199,16.676154,
393.5985,16.935476,17.14692,17.627024,17.254047,17.254047,16.86241,16.86241,16.79058,16.79058,16.79058,16.880283,16.880283,16.992693,16.992693,16.992693,17.256071,17.256071,17.256071,17.0625,17.0625,16.839703,16.839703,16.839703,16.713467,16.713467,17.15625,17.15625,17.15625,16.48134,
393.8801,17.006878,16.898586,17.605936,17.3125,17.3125,16.805622,16.805622,16.837657,16.837657,16.837657,16.768279,16.768279,17,17,17,16.966393,16.966393,16.966393,17.037343,17.037343,16.78125,16.78125,16.78125,16.699686,16.699686,17.105936,17.105936,17.105936,16.538128,
394.1616,16.925788,16.817385,17.198269,17.127942,17.127942,16.464865,16.464865,16.949212,16.949212,16.949212,16.802731,16.802731,16.947269,16.947269,16.947269,16.479519,16.479519,16.479519,16.899423,16.899423,16.78125,16.78125,16.78125,16.582038,16.582038,17.146481,17.146481,17.146481,16.588865,
394.4432,16.74084,17.033046,16.95959,17.121318,17.121318,16.378682,16.378682,17.161728,17.161728,17.161728,16.867637,16.867637,16.909932,16.909932,16.909932,16.488955,16.488955,16.488955,16.847432,16.847432,16.891523,16.891523,16.891523,16.590068,16.590068,17.183818,17.183818,17.183818,16.59375,
394.7248,16.747516,16.918671,16.506014,16.808577,16.808577,16.777721,16.777721,17.216266,17.216266,17.216266,16.846234,16.846234,16.992547,16.992547,16.992547,16.816423,16.816423,16.816423,16.786218,16.786218,16.992547,16.992547,16.992547,16.59375,16.59375,17.043671,17.043671,17.043671,16.59375,
395.0063,17.139452,16.516798,16.408834,16.78125,16.78125,16.932331,16.932331,17.068961,17.068961,17.068961,16.783834,16.783834,17.41941,17.41941,17.41941,16.903666,16.903666,16.903666,16.78125,16.78125,17.329536,17.329536,17.329536,16.773497,16.773497,16.791587,16.791587,16.791587,16.414003,
395.2879,17.218539,16.624578,16.593117,16.968117,16.968117,16.781777,16.781777,16.31503,16.31503,16.31503,17.52872,17.52872,17.593223,17.593223,17.593223,17.186551,17.186551,17.186551,16.251792,16.251792,17.312605,17.312605,17.312605,16.999262,16.999262,17.746732,17.746732,17.746732,16.717696,
395.5694,16.806046,16.730583,16.124947,16.809273,16.809273,16.127151,16.127151,16.505379,16.505379,16.505379,16.931046,16.931046,17.366394,17.366394,17.366394,17.280174,17.280174,17.280174,16.407326,16.407326,17.119621,17.119621,17.119621,16.971977,16.971977,17.189705,17.189705,17.189705,16.814651,
395.8510,16.638509,17.064752,17.02927,16.705241,16.705241,16.234782,16.234782,16.665256,16.665256,16.665256,16.761258,16.761258,17.09573,17.09573,17.09573,17.236491,17.236491,17.236491,16.457764,16.457764,16.959744,16.959744,16.959744,17.067003,17.067003,16.368245,16.368245,16.368245,16.890761,
396.1326,16.836454,17.090328,17.30359,16.534672,16.534672,16.871126,16.871126,16.760718,16.760718,16.760718,16.926782,16.926782,16.71875,16.71875,16.71875,17.052234,17.052234,17.052234,16.807722,16.807722,16.84375,16.84375,16.84375,17.135266,17.135266,16.322314,16.322314,16.322314,17.11086,
396.4141,17.058773,17.044152,16.53297,16.603784,16.603784,17.047879,17.047879,16.598337,16.598337,16.598337,17.075402,17.075402,16.71875,16.71875,16.71875,16.973337,16.973337,16.973337,17.503727,17.503727,16.857511,16.857511,16.857511,17.209576,17.209576,16.697534,16.697534,16.697534,17.236239,
396.6957,17.201509,16.948994,16.952225,16.878231,16.878231,16.798491,16.798491,16.653734,16.653734,16.653734,16.985991,16.985991,16.735991,16.735991,16.735991,17.005747,17.005747,17.005747,17.309269,17.309269,16.914512,16.914512,16.914512,17.133262,17.133262,16.983475,16.983475,16.983475,17.087287,
396.9772,17.159507,17.006901,16.976815,17.045053,17.045053,17.02683,17.02683,16.808855,16.808855,16.808855,17.145316,17.145316,16.826303,16.826303,16.826303,17.079559,17.079559,17.079559,17.073434,17.073434,16.8125,16.8125,16.8125,17.038151,17.038151,17.180599,17.180599,17.180599,16.712236,
397.2588,17.128291,17.055401,16.472558,17.109851,17.109851,17.353187,17.353187,16.769392,16.769392,16.769392,17.260389,17.260389,16.923303,16.923303,16.923303,17.330505,17.330505,17.330505,16.837603,16.837603,16.707844,16.707844,16.707844,17.030298,17.030298,17.107947,17.107947,17.107947,16.4607,
397.5404,16.705889,17.180166,16.862139,17.174639,17.174639,16.823555,16.823555,16.476138,16.476138,16.476138,16.869526,16.869526,17.090083,17.090083,17.090083,17.534917,17.534917,17.534917,17.073555,17.073555,16.415444,16.415444,16.415444,16.9375,16.9375,16.996333,16.996333,16.996333,16.446694,
397.8219,16.801664,17.271168,16.968247,17.249749,17.249749,17.020666,17.020666,16.780747,16.780747,16.780747,17.290578,17.290578,17.218247,17.218247,17.218247,17.39642,17.39642,17.39642,17.239667,17.239667,16.468499,16.468499,16.468499,16.916834,16.916834,17.083166,17.083166,17.083166,16.46875,
398.1035,16.929182,17.015508,17.036419,17.301034,17.301034,17.0625,17.0625,16.837453,16.837453,16.837453,17.528102,17.528102,17.274953,17.274953,17.274953,17.215602,17.215602,17.215602,17.172885,17.172885,16.611513,16.611513,16.611513,16.852068,16.852068,17.033271,17.033271,17.033271,16.491682,
398.3851,16.96875,16.693562,16.824153,17.256062,17.256062,16.974341,16.974341,16.844691,16.844691,16.844691,17.216867,17.216867,17.118468,17.118468,17.118468,17.017714,17.017714,17.017714,17.030779,17.030779,16.787782,16.787782,16.787782,16.862877,16.862877,16.824623,16.824623,16.824623,16.543844,
398.6666,16.982467,16.724834,16.669967,17.232467,17.232467,16.84375,16.84375,17.099834,17.099834,17.099834,16.761449,16.761449,17.007633,17.007633,17.007633,16.881084,16.881084,16.881084,16.868916,16.868916,16.830033,16.830033,16.830033,16.992367,16.992367,16.791151,16.791151,16.791151,16.603651,
398.9482,17.044503,16.738328,16.672666,17.294503,17.294503,16.84375,16.84375,17.157831,17.157831,17.157831,16.789759,16.789759,16.952334,16.952334,16.952334,16.96875,16.96875,16.96875,16.766416,16.766416,16.767997,16.767997,16.767997,17.121837,17.121837,16.888253,16.888253,16.888253,16.774925,
399.2297,17.077803,16.480838,16.70409,17.359697,17.359697,16.89159,16.89159,17.013374,17.013374,17.013374,17.096965,17.096965,17.064429,17.064429,17.064429,17.080376,17.080376,17.080376,16.813786,16.813786,16.71875,16.71875,16.71875,17.203447,17.203447,17.033179,17.033179,17.033179,16.95409,
399.5113,16.687323,16.636517,16.732946,17.068037,17.068037,16.613483,16.613483,16.718661,16.718661,16.718661,17.113572,17.113572,16.985715,16.985715,16.985715,16.948751,16.948751,16.948751,16.687411,16.687411,16.974553,16.974553,16.974553,17.065268,17.065268,16.971518,16.971518,16.971518,16.624823,
399.7929,16.502087,16.94256,16.609819,16.576482,16.576482,16.434526,16.434526,16.508034,16.508034,16.508034,16.945534,16.945534,16.88006,16.88006,16.88006,16.768155,16.768155,16.768155,16.56756,16.56756,17.078569,17.078569,17.078569,16.864879,16.864879,16.680353,16.680353,16.680353,16.457742,
400.0744,16.767016,17.065009,16.511998,16.309991,16.309991,16.654014,16.654014,16.565009,16.565009,16.565009,16.964005,16.964005,16.964005,16.964005,16.964005,16.723495,16.723495,16.723495,16.651505,16.651505,16.942245,16.942245,16.942245,16.754745,16.754745,16.485493,16.485493,16.485493,16.755018,
400.3560,16.976715,17.145343,16.520343,16.453431,16.453431,16.892401,16.892401,16.645343,16.645343,16.645343,16.938971,16.938971,17.061029,17.061029,17.061029,16.524755,16.524755,16.524755,16.748529,16.748529,16.967279,16.967279,16.967279,16.617035,16.617035,16.478186,16.478186,16.478186,16.854657,
400.6375,17.009821,17.006246,16.702683,16.648217,16.648217,17.011608,17.011608,16.999117,16.999117,16.999117,17.013396,17.013396,17.158038,17.158038,17.158038,16.480358,16.480358,16.480358,16.802679,16.802679,16.935712,16.935712,16.935712,16.755363,16.755363,16.671433,16.671433,16.671433,16.758033,
400.9191,16.93247,17.02754,16.84878,16.845071,16.845071,16.96372,16.96372,17.13374,17.13374,17.13374,17.0625,17.0625,17.14248,17.14248,17.14248,16.837651,16.837651,16.837651,16.90254,16.90254,16.81621,16.81621,16.81621,16.88877,16.88877,16.84004,16.84004,16.84004,16.561179,
401.2007,16.953422,17.109672,17.016515,16.788321,16.788321,16.866743,16.866743,17.148586,17.148586,17.148586,17.251186,17.251186,16.889142,16.889142,16.889142,17.25178,17.25178,17.25178,16.913914,16.913914,16.804836,16.804836,16.804836,16.811907,16.811907,16.827828,16.827828,16.827828,16.429243,
401.4822,17.141344,17.371563,17.087156,16.676031,16.676031,16.819094,16.819094,17.205563,17.205563,17.205563,17.411125,17.411125,16.713875,16.713875,16.713875,17.417719,17.417719,17.417719,16.881594,16.881594,16.787844,16.787844,16.787844,16.904532,16.904532,16.886469,16.886469,16.886469,16.529532,
401.7638,16.827396,17.180283,17.042307,16.733415,16.733415,16.683891,16.683891,16.935811,16.935811,16.935811,17.360335,17.360335,16.918995,16.918995,16.918995,16.923066,16.923066,16.923066,16.977887,16.977887,16.575476,16.575476,16.575476,16.963222,16.963222,17.369241,17.369241,17.369241,17.154099,
402.0453,16.937473,17.178564,16.736649,16.669654,16.669654,16.683032,16.683032,16.982128,16.982128,16.982128,17.156277,17.156277,16.888404,16.888404,16.888404,16.758936,16.758936,16.758936,17.13391,17.13391,16.691942,16.691942,16.691942,17.049096,17.049096,17.33484,17.33484,17.33484,16.959867,
402.3269,16.885239,17.326685,16.520478,16.795435,16.795435,16.548315,16.548315,17.167022,17.167022,17.167022,17.097163,17.097163,16.986348,16.986348,16.986348,17.000533,17.000533,17.000533,17.239761,17.239761,16.71875,16.71875,16.71875,17.006826,17.006826,16.922782,16.922782,16.922782,16.600043,
402.6085,16.557244,17.314863,16.471113,16.783613,16.783613,16.502363,16.502363,17.100839,17.100839,17.100839,17.064863,17.064863,17.028887,17.028887,17.028887,17.03125,17.03125,17.03125,17.163339,17.163339,16.603202,16.603202,16.603202,17.115548,17.115548,16.788339,16.788339,16.788339,16.418065,
