,Live Spectrum 26-10-2023 13:29:46,Live Spectrum 26-10-2023 13:29:48,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:55,Live Spectrum 26-10-2023 13:29:55,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
381.4914,16.752258,16.8125,16.848266,16.848266,16.870484,16.870484,16.990969,16.990969,16.9375,16.9375,16.9375,17.122742,17.122742,16.836977,16.836977,16.836977,16.643062,16.643062,16.571531,16.571531,16.417539,16.417539,16.417539,17.07343,17.07343,17.142703,17.142703,17.046696,
381.7729,16.658655,17.208327,16.691509,16.691509,16.966345,16.966345,16.878207,16.878207,16.693914,16.693914,16.693914,16.911862,16.911862,16.417475,16.417475,16.417475,16.625,16.625,16.349362,16.349362,16.467146,16.467146,16.467146,17.185095,17.185095,17.004009,17.004009,17.306086,
382.0545,16.504538,17.358145,16.745462,16.745462,17.067038,17.067038,16.772174,16.772174,16.473936,16.473936,16.473936,16.422456,16.422456,16.287084,16.287084,16.287084,16.596991,16.596991,16.601529,16.601529,16.506483,16.506483,16.506483,16.934907,16.934907,17.01634,17.01634,17.336619,
382.3360,16.727119,16.558315,16.535435,16.535435,17.262419,17.262419,16.352119,16.352119,16.722935,16.722935,16.722935,17.172854,17.172854,16.556223,16.556223,16.556223,16.758369,16.758369,16.943642,16.943642,16.789484,16.789484,16.789484,16.806223,16.806223,16.322962,16.322962,17.002092,
382.6176,16.879056,16.538837,16.600811,16.600811,16.992939,16.992939,16.507587,16.507587,16.777719,16.777719,16.777719,16.944036,16.944036,16.46875,16.46875,16.46875,16.857347,16.857347,16.561974,16.561974,16.479342,16.479342,16.479342,16.722281,16.722281,16.514648,16.514648,17.013597,
382.8992,17.200918,16.873529,16.661213,16.661213,16.907721,16.907721,16.837316,16.837316,16.745037,16.745037,16.745037,16.769852,16.769852,16.488602,16.488602,16.488602,16.763418,16.763418,16.3125,16.3125,16.557537,16.557537,16.557537,16.754963,16.754963,16.899816,16.899816,16.875,
383.1807,17.45028,17.069589,16.70028,16.70028,16.76278,16.76278,16.96236,16.96236,16.737919,16.737919,16.737919,16.938898,16.938898,16.612919,16.612919,16.612919,17.083067,17.083067,16.401957,16.401957,16.601538,16.601538,16.601538,16.806809,16.806809,17.01847,17.01847,16.900559,
383.4623,17.460946,17.226561,16.726568,16.726568,16.796879,16.796879,16.890636,16.890636,16.820311,16.820311,16.820311,17.195311,17.195311,16.671879,16.671879,16.671879,17.343764,17.343764,16.835918,16.835918,16.875,16.875,16.875,16.859386,16.859386,16.984371,16.984371,17.070296,
383.7439,17.242265,17.13929,16.582443,16.582443,16.805355,16.805355,16.740774,16.740774,16.760717,16.760717,16.760717,17.163395,17.163395,16.486612,16.486612,16.486612,16.99941,16.99941,17.213686,17.213686,16.930355,16.930355,16.930355,16.681847,16.681847,16.948217,16.948217,17.364283,
384.0254,16.936188,16.832459,16.342438,16.342438,16.958771,16.958771,16.654938,16.654938,16.583771,16.583771,16.583771,16.956803,16.956803,16.15625,16.15625,16.15625,16.561188,16.561188,17.446824,17.446824,17.009324,17.009324,17.009324,16.540574,16.540574,16.718094,16.718094,17.594406,
384.3070,16.740267,16.882428,16.339139,16.339139,17.012039,17.012039,16.446978,16.446978,16.757428,16.757428,16.757428,16.752305,16.752305,16.276639,16.276639,16.276639,16.485656,16.485656,17.2354,17.2354,16.90625,16.90625,16.90625,16.485656,16.485656,16.776639,16.776639,17.391394,
384.5885,16.638437,16.811577,16.53125,16.53125,17.084997,17.084997,16.366247,16.366247,17.022497,17.022497,17.022497,16.683124,16.683124,16.401566,16.401566,16.401566,16.549063,16.549063,17.049063,17.049063,16.94656,16.94656,16.94656,16.5625,16.5625,16.941876,16.941876,16.955313,
384.8701,16.582105,16.304039,16.590566,16.590566,17.096934,17.096934,16.615448,16.615448,17.138237,17.138237,17.138237,16.763237,16.763237,16.149381,16.149381,16.149381,16.53125,16.53125,17.03125,17.03125,16.970342,16.970342,16.970342,16.71079,16.71079,16.861763,16.861763,16.818868,
385.1517,16.5,16.448128,16.575173,16.575173,17.015035,17.015035,16.926008,16.926008,17.1875,17.1875,17.1875,16.8125,16.8125,15.96875,15.96875,15.96875,16.596112,16.596112,16.998819,16.998819,17.002362,17.002362,17.002362,16.939862,16.939862,16.780069,16.780069,16.86587,
385.4332,16.482404,16.982693,16.675962,16.675962,16.912019,16.912019,17.101635,17.101635,17.011538,17.011538,17.011538,16.706923,16.706923,16.003942,16.003942,16.003942,16.79702,16.79702,16.986346,16.986346,17.044904,17.044904,17.044904,17,17,16.714808,16.714808,17.242404,
385.7148,16.487721,17.130586,16.831471,16.831471,16.805807,16.805807,17.118307,17.118307,16.72323,16.72323,16.72323,16.606029,16.606029,16.126106,16.126106,16.126106,16.90625,16.90625,17.056914,17.056914,17.069193,17.069193,17.069193,16.981029,16.981029,16.6875,16.6875,17.349336,
385.9963,16.784769,16.829322,16.762388,16.762388,16.760909,16.760909,16.788641,16.788641,16.380913,16.380913,16.380913,16.756475,16.756475,16.126478,16.126478,16.126478,16.967272,16.967272,17.175112,17.175112,16.910684,16.910684,16.910684,16.989091,16.989091,16.565456,16.565456,17.088753,
386.2779,17.111134,16.709204,16.783863,16.783863,16.836817,16.836817,16.516479,16.516479,16.09807,16.09807,16.09807,16.99568,16.99568,16.028637,16.028637,16.028637,17.065113,17.065113,17.262159,17.262159,16.8125,16.8125,16.8125,17,17,16.586817,16.586817,16.66489,
386.5595,17.256687,16.349753,16.282067,16.282067,17.036436,17.036436,15.984442,15.984442,16.03125,16.03125,16.03125,16.785752,16.785752,16.345935,16.345935,16.345935,16.909252,16.909252,17.258188,17.258188,16.743313,16.743313,16.743313,16.561816,16.561816,16.832561,16.832561,16.323689,
386.8410,17.378909,16.047847,16.191409,16.191409,17.020506,17.020506,15.934573,15.934573,16.226567,16.226567,16.226567,16.711915,16.711915,16.444335,16.444335,16.444335,16.916994,16.916994,17.103512,17.103512,16.987311,16.987311,16.987311,16.650396,16.650396,16.857421,16.857421,16.298829,
387.1226,17.277443,16.231852,16.321795,16.321795,17.025761,17.025761,16.174841,16.174841,16.590386,16.590386,16.590386,16.873318,16.873318,16.282932,16.282932,16.282932,17.092068,17.092068,16.933693,16.933693,17.114023,17.114023,17.114023,16.924841,16.924841,16.766466,16.766466,16.776204,
387.4042,16.924771,16.633581,16.34375,16.34375,17.004148,17.004148,16.489774,16.489774,16.737557,16.737557,16.737557,16.90625,16.90625,16.35841,16.35841,16.35841,16.799771,16.799771,16.90625,16.90625,16.908181,16.908181,16.908181,16.941648,16.941648,16.695795,16.695795,16.98341,
387.6857,16.988751,16.915003,16.457501,16.457501,17.056876,17.056876,17.299071,17.299071,16.437184,16.437184,16.437184,16.707185,16.707185,16.574065,16.574065,16.574065,16.408746,16.408746,17.105315,17.105315,16.391557,16.391557,16.391557,16.653122,16.653122,16.459997,16.459997,16.914687,
387.9673,17.506049,16.669591,16.319912,16.319912,16.973197,16.973197,17.345232,17.345232,16.257412,16.257412,16.257412,16.657732,16.657732,16.563982,16.563982,16.563982,16.196394,16.196394,17.154768,17.154768,16.22468,16.22468,16.22468,16.625,16.625,16.4375,16.4375,17.055088,
388.2488,17.469066,16.687342,16.778877,16.778877,16.875475,16.875475,17.00174,17.00174,16.218908,16.218908,16.218908,16.65625,16.65625,16.500316,16.500316,16.500316,16.467326,16.467326,16.969699,16.969699,16.529668,16.529668,16.529668,16.811551,16.811551,16.468592,16.468592,17.311234,
388.5304,17.109993,17.019648,16.740719,16.740719,16.857672,16.857672,16.769723,16.769723,16.130801,16.130801,16.130801,16.943301,16.943301,16.476871,16.476871,16.476871,16.795172,16.795172,16.791692,16.791692,16.828668,16.828668,16.828668,17.214109,17.214109,16.642328,16.642328,17.43518,
388.8120,17.508993,16.726169,16.497527,16.497527,17.228642,17.228642,17.286196,17.286196,16.28125,16.28125,16.28125,17.066548,17.066548,16.667716,16.667716,16.667716,17.168615,17.168615,17.050135,17.050135,16.452338,16.452338,16.452338,17.073966,17.073966,16.298561,16.298561,17.345325,
389.0935,17.24622,16.82384,16.48009,16.48009,17.33241,17.33241,17.33997,17.33997,16.28503,16.28503,16.28503,16.73866,16.73866,16.395918,16.395918,16.395918,17.3125,17.3125,16.925151,16.925151,16.61366,16.61366,16.61366,16.821069,16.821069,16.518901,16.518901,16.977319,
389.3751,17.233995,16.911332,16.557418,16.557418,17.244918,17.244918,17.271846,17.271846,16.302337,16.302337,16.302337,16.712149,16.712149,16.098832,16.098832,16.098832,17.297255,17.297255,17.037091,17.037091,16.551577,16.551577,16.551577,16.666413,16.666413,16.635923,16.635923,16.817582,
389.6566,17.350767,16.854589,16.58865,16.58865,17.180483,17.180483,16.954078,16.954078,16.25,16.25,16.25,17.031889,17.031889,16.188778,16.188778,16.188778,17.135839,17.135839,16.829716,16.829716,16.688139,16.688139,16.688139,16.737883,16.737883,16.512117,16.512117,16.773594,
389.9382,17.469327,16.523582,16.843173,16.843173,17.015913,17.015913,16.515913,16.515913,16.273005,16.273005,16.273005,17.064231,17.064231,16.506515,16.506515,16.506515,16.758822,16.758822,16.515913,16.515913,16.850841,16.850841,16.850841,16.789495,16.789495,16.414495,16.414495,16.45399,
390.2198,17.267561,16.544766,16.928547,16.928547,16.888171,16.888171,16.504563,16.504563,16.415376,16.415376,16.415376,16.763344,16.763344,16.736656,16.736656,16.736656,16.62061,16.62061,16.486656,16.486656,17.031423,17.031423,17.031423,16.69189,16.69189,16.352703,16.352703,16.33936,
390.5013,16.918139,16.707413,16.803924,16.803924,16.697733,16.697733,16.685844,16.685844,16.59375,16.59375,16.59375,16.821076,16.821076,16.771017,16.771017,16.771017,16.759128,16.759128,16.561948,16.561948,17.238663,17.238663,17.238663,16.573837,16.573837,16.375,16.375,16.60067,
390.7829,16.945611,16.731954,16.720322,16.720322,16.925867,16.925867,16.667883,16.667883,16.639776,16.639776,16.639776,16.950704,16.950704,16.600415,16.600415,16.600415,16.929263,16.929263,16.601987,16.601987,16.998554,16.998554,16.998554,16.330672,16.330672,16.674169,16.674169,16.930961,
391.0645,17.115177,16.64485,17.001374,17.001374,17.140726,17.140726,16.504123,16.504123,16.76985,16.76985,16.76985,16.684751,16.684751,16.522598,16.522598,16.522598,17.007075,17.007075,16.626374,16.626374,16.329601,16.329601,16.329601,16.14485,16.14485,17.123626,17.123626,16.671976,
391.3460,16.875,16.915278,16.995486,16.995486,16.853274,16.853274,16.837401,16.837401,16.829712,16.829712,16.829712,16.514038,16.514038,16.879514,16.879514,16.879514,16.978274,16.978274,16.788939,16.788939,16.232788,16.232788,16.232788,16.331052,16.331052,16.961061,16.961061,16.426637,
391.6276,17.012656,17.202135,16.81382,16.81382,16.734705,16.734705,16.829775,16.829775,16.980746,16.980746,16.980746,16.714791,16.714791,17.015295,17.015295,17.015295,16.966771,16.966771,16.84441,16.84441,16.31118,16.31118,16.31118,16.545225,16.545225,16.798525,16.798525,16.390295,
391.9091,17.205891,17.316188,16.617624,16.617624,16.950407,16.950407,16.75,16.75,17.222438,17.222438,17.222438,16.988985,16.988985,16.948515,16.948515,16.948515,17.095594,17.095594,16.762859,16.762859,16.573564,16.573564,16.573564,16.79047,16.79047,16.784938,16.784938,16.488985,
392.1907,17.107653,17.392793,16.588967,16.588967,17.36977,17.36977,16.892347,16.892347,17.33463,17.33463,17.33463,16.90236,16.90236,16.803827,16.803827,16.803827,17.160587,17.160587,16.647577,16.647577,16.838967,16.838967,16.838967,16.973087,16.973087,16.808163,16.808163,16.758227,
392.4723,16.961931,17.349147,16.599147,16.599147,17.588353,17.588353,17.057103,17.057103,17.336931,17.336931,17.336931,16.78125,16.78125,16.88324,16.88324,16.88324,17.111363,17.111363,16.612784,16.612784,16.944319,16.944319,16.944319,16.790623,16.790623,16.91449,16.91449,16.753976,
392.7538,17.201006,17.190882,16.805737,16.805737,17.564191,17.564191,16.931592,16.931592,17.373309,17.373309,17.373309,16.862329,16.862329,17.110638,17.110638,17.110638,17.001691,17.001691,16.503382,16.503382,16.786323,16.786323,16.786323,16.453553,16.453553,17.081079,17.081079,16.453553,
393.0354,17.171752,16.759505,16.636504,16.636504,17.402252,17.402252,16.650253,16.650253,17.212753,17.212753,17.212753,16.92775,16.92775,16.779005,16.779005,16.779005,16.818252,16.818252,16.523499,16.523499,16.816498,16.816498,16.816498,16.795244,16.795244,16.910003,16.910003,16.494248,
393.3169,17.025577,16.59375,16.522724,16.522724,17.139232,17.139232,16.5625,16.5625,17.056827,17.056827,17.056827,16.869327,16.869327,16.843717,16.843717,16.843717,16.75,16.75,16.630673,16.630673,16.920449,16.920449,16.920449,17.045449,17.045449,16.857949,16.857949,16.630673,
393.5985,16.976057,16.617693,16.770684,16.770684,17.110387,17.110387,16.41884,16.41884,17.127024,17.127024,17.127024,16.819807,16.819807,17.129047,17.129047,17.129047,16.773943,16.773943,16.632307,16.632307,16.913557,16.913557,16.913557,16.99067,16.99067,16.970774,16.970774,16.847797,
393.8801,17.044221,16.625,16.944378,16.944378,17.099843,17.099843,16.576257,16.576257,17.181407,17.181407,17.181407,16.661557,16.661557,16.910772,16.910772,16.910772,16.806407,16.806407,16.524372,16.524372,17.057193,17.057193,17.057193,16.842964,16.842964,17.025157,17.025157,17.08235,
394.1616,17.220692,16.625,17.126942,17.126942,17.09375,17.09375,16.625,16.625,17.002942,17.002942,17.002942,16.809558,16.809558,16.84375,16.84375,16.84375,16.838865,16.838865,16.473635,16.473635,17.014654,17.014654,17.014654,16.917962,16.917962,16.767596,16.767596,16.914077,
394.4432,17.25,16.873114,16.963272,16.963272,17.286728,17.286728,16.569863,16.569863,16.913613,16.913613,16.913613,16.871318,16.871318,17.064296,17.064296,17.064296,16.705909,16.705909,16.523887,16.523887,16.83459,16.83459,16.83459,17.075341,17.075341,16.71875,16.71875,16.792295,
394.7248,17.077405,16.877484,16.621077,16.621077,17.283734,17.283734,16.504968,16.504968,16.791187,16.791187,16.791187,17.07636,17.07636,17.122516,17.122516,17.122516,16.543671,16.543671,16.818908,16.818908,16.898797,16.898797,16.898797,17.064984,17.064984,16.661218,16.661218,16.637421,
395.0063,17.0625,16.964874,16.324129,16.324129,17.161419,17.161419,16.290295,16.290295,16.811208,16.811208,16.811208,17.183624,17.183624,16.825422,16.825422,16.825422,16.471334,16.471334,17.083413,17.083413,16.90625,16.90625,16.90625,16.912711,16.912711,16.446545,16.446545,16.684916,
395.2879,17.218223,16.657304,16.717379,16.717379,17.716852,17.716852,17.153298,17.153298,16.968223,16.968223,16.968223,16.253163,16.253163,16.594488,16.594488,16.594488,17.029352,17.029352,16.75116,16.75116,16.314503,16.314503,16.314503,16.594804,16.594804,16.624367,16.624367,17.123524,
395.5694,16.871773,16.434273,16.653023,16.653023,17.389038,17.389038,17.103432,17.103432,16.970901,16.970901,16.970901,16.269363,16.269363,16.559273,16.559273,16.559273,16.907326,16.907326,16.525871,16.525871,16.016136,16.016136,16.016136,16.66378,16.66378,16.725204,16.725204,17.019417,
395.8510,16.803765,16.359511,16.564752,16.564752,16.903998,16.903998,17.377252,17.377252,17.026747,17.026747,17.026747,16.814752,16.814752,16.466498,16.466498,16.466498,16.964519,16.964519,16.388509,16.388509,16.49802,16.49802,16.49802,16.872748,16.872748,16.894992,16.894992,16.669488,
396.1326,17.097172,16.583032,16.648502,16.648502,16.878422,16.878422,17.385718,17.385718,17.00297,17.00297,17.00297,16.847172,16.847172,16.45461,16.45461,16.45461,17.291968,17.291968,16.59672,16.59672,16.885266,16.885266,16.885266,16.833484,16.833484,16.746578,16.746578,16.47172,
396.4141,17.115826,16.754587,17.107511,17.107511,16.924598,16.924598,17.182053,17.182053,17.285837,17.285837,17.285837,16.865826,16.865826,16.566227,16.566227,16.566227,17.088303,17.088303,16.884174,16.884174,16.927466,16.927466,16.927466,16.731652,16.731652,16.723337,16.723337,16.772936,
396.6957,17.045259,16.815731,17.158766,17.158766,16.973781,16.973781,16.945762,16.945762,17.295259,17.295259,17.295259,16.795259,16.795259,16.337287,16.337287,16.337287,16.823278,16.823278,16.914512,16.914512,16.676006,16.676006,16.676006,16.647988,16.647988,16.767241,16.767241,16.963719,
396.9772,17.065369,16.941145,16.976039,16.976039,16.684243,16.684243,16.864454,16.864454,17.198046,17.198046,17.198046,16.704947,16.704947,15.976039,15.976039,15.976039,16.676566,16.676566,16.764191,16.764191,16.666408,16.666408,16.666408,16.763803,16.763803,16.857553,16.857553,17.260158,
397.2588,17.349897,16.8518,16.877856,16.877856,16.675207,16.675207,16.913349,16.913349,17.13305,17.13305,17.13305,16.65625,16.65625,15.813452,15.813452,15.813452,16.9768,16.9768,16.59375,16.59375,16.699793,16.699793,16.699793,16.780298,16.780298,16.825745,16.825745,17.23719,
397.5404,17.1875,16.884194,17.174639,17.174639,16.981611,16.981611,16.898916,16.898916,17.101084,17.101084,17.101084,16.693027,16.693027,15.97061,15.97061,15.97061,16.981611,16.981611,16.667305,16.667305,16.402583,16.402583,16.402583,16.678306,16.678306,16.621333,16.621333,16.777583,
397.8219,17.135836,16.83392,17.084422,17.084422,16.803172,16.803172,17.010584,17.010584,16.948084,16.948084,16.948084,16.812249,16.812249,16.279993,16.279993,16.279993,16.958166,16.958166,16.936746,16.936746,16.437751,16.437751,16.437751,16.65625,16.65625,16.697833,16.697833,16.874749,
398.1035,16.939521,16.6875,16.755169,16.755169,16.473919,16.473919,16.96875,16.96875,16.975047,16.975047,16.975047,16.886466,16.886466,16.674013,16.674013,16.674013,17.034398,17.034398,17.147932,17.147932,16.363534,16.363534,16.363534,16.667716,16.667716,16.71875,16.71875,16.891635,
398.3851,16.642714,16.775659,16.568091,16.568091,16.375,16.375,16.905779,16.905779,17.131532,17.131532,17.131532,16.843279,16.843279,16.762123,16.762123,16.762123,17.118938,17.118938,17.061559,17.061559,16.280779,16.280779,16.280779,16.700094,16.700094,16.706156,16.706156,16.711747,
398.6666,16.451217,16.878816,16.464934,16.464934,16.402434,16.402434,16.8125,16.8125,17.1875,17.1875,17.1875,16.777434,16.777434,16.673783,16.673783,16.673783,17.128816,17.128816,16.778982,16.778982,16.228651,16.228651,16.228651,16.773617,16.773617,16.742367,16.742367,16.507633,
398.9482,16.587425,16.873419,16.440663,16.440663,16.482003,16.482003,16.753163,16.753163,17.202334,17.202334,17.202334,16.678991,16.678991,16.641416,16.641416,16.641416,17.019578,17.019578,16.582078,16.582078,16.414759,16.414759,16.414759,16.784413,16.784413,16.693825,16.693825,16.482003,
399.2297,16.782536,17.001929,16.486626,16.486626,16.57909,16.57909,16.783179,16.783179,17.17091,17.17091,17.17091,16.706662,16.706662,16.67284,16.67284,16.67284,16.953447,16.953447,16.595679,16.595679,16.674126,16.674126,16.674126,16.654964,16.654964,16.51466,16.51466,16.57909,
399.5113,17.065446,16.786787,16.508482,16.508482,16.91491,16.91491,17.062589,17.062589,16.988572,16.988572,16.988572,16.772679,16.772679,16.616429,16.616429,16.616429,17.139285,17.139285,16.704554,16.704554,16.730089,16.730089,16.730089,16.88366,16.88366,16.656339,16.656339,16.625,
399.7929,17.177379,16.549405,16.510121,16.510121,17.138095,17.138095,17.019042,17.019042,16.875,16.875,16.875,16.669345,16.669345,16.640181,16.640181,16.640181,17.24494,17.24494,16.646129,16.646129,16.741966,16.741966,16.741966,17.070534,17.070534,16.721724,16.721724,16.606845,
400.0744,16.913231,16.601004,16.774269,16.774269,17.279014,17.279014,16.682482,16.682482,16.894252,16.894252,16.894252,16.829516,16.829516,16.949771,16.949771,16.949771,17.122491,17.122491,16.651505,16.651505,16.858257,16.858257,16.858257,16.915739,16.915739,16.733257,16.733257,16.670757,
400.3560,16.801593,16.686029,16.865564,16.865564,17.334314,17.334314,16.521814,16.521814,16.784192,16.784192,16.784192,16.917157,16.917157,17.256495,17.256495,17.256495,16.940442,16.940442,16.707843,16.707843,17.048651,17.048651,17.048651,16.884436,16.884436,16.882965,16.882965,16.637378,
400.6375,16.791071,17.083046,16.800892,16.800892,17.355358,17.355358,16.521429,16.521429,16.825896,16.825896,16.825896,16.949108,16.949108,17.193746,17.193746,17.193746,16.789283,16.789283,16.761608,16.761608,17.082142,17.082142,17.082142,16.949108,16.949108,17.19465,17.19465,16.743754,
400.9191,16.84878,17.15996,16.75874,16.75874,17.172409,17.172409,16.57627,16.57627,16.89751,16.89751,16.89751,16.87871,16.87871,16.764839,16.764839,16.764839,16.81753,16.81753,16.80376,16.80376,17.0625,17.0625,17.0625,17.126321,17.126321,17.22246,17.22246,16.92505,
401.2007,16.827828,17.148586,16.584899,16.584899,17.046578,17.046578,16.522993,16.522993,17.18928,17.18928,17.18928,16.749407,16.749407,16.90803,16.90803,16.90803,16.961679,16.961679,16.883257,16.883257,17.015328,17.015328,17.015328,17.163914,17.163914,17.022399,17.022399,17.157436,
401.4822,16.886469,17.205563,16.580563,16.580563,16.957281,16.957281,16.302749,16.302749,17.453844,17.453844,17.453844,16.620125,16.620125,17.567096,17.567096,17.567096,17.098625,17.098625,16.90625,16.90625,17.098625,17.098625,17.098625,17.15625,17.15625,16.796156,16.796156,17.440657,
401.7638,16.494703,16.961533,16.696637,16.696637,17.040387,17.040387,16.764434,16.764434,17.165618,17.165618,17.165618,16.619472,16.619472,16.689882,16.689882,16.689882,17.150722,17.150722,17.137745,17.137745,16.842061,16.842061,16.842061,17.15625,17.15625,16.827165,16.827165,17.242783,
402.0453,16.674069,17.147287,16.71875,16.71875,17.0625,17.0625,16.848218,16.848218,16.852713,16.852713,16.852713,16.705346,16.705346,16.441968,16.441968,16.441968,17.183032,17.183032,17.133936,17.133936,16.566995,16.566995,16.566995,16.941995,16.941995,16.924096,16.924096,17.1875,
402.3269,17.108468,17.103989,16.969283,16.969283,16.978989,16.978989,16.815913,16.815913,16.728989,16.728989,16.728989,16.746587,16.746587,16.548848,16.548848,16.548848,16.936967,16.936967,17.041489,17.041489,16.336391,16.336391,16.336391,16.62788,16.62788,17.160196,17.160196,17.215337,
402.6085,17.300685,16.573786,17.028887,17.028887,16.939863,16.939863,16.783613,16.783613,16.834298,16.834298,16.834298,16.75,16.75,16.735821,16.735821,16.735821,16.761815,16.761815,16.886815,16.886815,16.254726,16.254726,16.254726,16.738185,16.738185,17.216387,17.216387,17.160976,
402.8900,17.073046,16.591113,16.971387,16.971387,17.147022,17.147022,16.811182,16.811182,16.66416,16.66416,16.66416,16.989454,16.989454,17.169044,17.169044,17.169044,16.450683,16.450683,16.994727,16.994727,16.130273,16.130273,16.130273,17.169044,17.169044,17.069092,17.069092,16.497753,
403.1716,17.0625,17.306091,16.999721,16.999721,17.280135,17.280135,16.905414,16.905414,16.87305,16.87305,16.87305,17.061943,17.061943,17.342357,17.342357,17.342357,16.561385,16.561385,17.030971,17.030971,16.063057,16.063057,16.063057,17.4043,17.4043,16.938615,16.938615,16.375836,
403.4532,17.003023,17.105349,17.159273,17.159273,17.089971,17.089971,17.126512,17.126512,16.813256,16.813256,16.813256,17.314767,17.314767,17.118954,17.118954,17.118954,16.914564,16.914564,16.745465,16.745465,16.448837,16.448837,16.448837,17.305698,17.305698,16.942035,16.942035,16.466483,
403.7347,17.13214,16.349987,17.265184,17.265184,16.958921,16.958921,17.17679,17.17679,16.820544,16.820544,16.820544,17.352698,17.352698,16.891066,16.891066,16.891066,17.205373,17.205373,16.591061,16.591061,16.915175,16.915175,16.915175,17.049101,17.049101,17.101794,17.101794,16.376785,
404.0163,17.233144,16.965941,17.002809,17.002809,17.315309,17.315309,17.014046,17.014046,16.451546,16.451546,16.451546,16.482796,16.482796,17.167487,17.167487,17.167487,16.474369,16.474369,17.070928,17.070928,17.051263,17.051263,17.051263,17.329704,17.329704,16.707513,16.707513,16.420296,
404.2978,17.096955,16.910701,17.046563,17.046563,17.324608,17.324608,17.160078,17.160078,16.628205,16.628205,16.628205,16.632657,16.632657,17.273593,17.273593,17.273593,16.558049,16.558049,17.17922,17.17922,16.926015,16.926015,16.926015,17.118589,17.118589,16.612892,16.612892,16.581642,
