,Live Spectrum 26-10-2023 13:38:20,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:24,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:33,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
386.8410,16.96386,17.020506,16.979494,16.513671,17.166994,16.822262,17.03125,16.669921,16.669921,16.327153,16.327153,16.327153,15.66114,16.215823,16.215823,16.215823,16.448244,16.448244,16.672847,16.672847,16.672847,16.555665,
387.1226,16.797716,17,17.309136,16.396955,17.367829,16.600921,17.082773,16.785057,16.785057,16.555329,16.555329,16.555329,16.110659,16.198477,16.198477,16.198477,16.597557,16.597557,16.547716,16.547716,16.547716,16.845875,
387.4042,16.970967,17.162614,17.429205,16.293693,17.243636,16.508295,16.98534,16.785398,16.785398,16.620852,16.620852,16.620852,16.214602,16.214602,16.214602,16.214602,16.841819,16.841819,16.53125,16.53125,16.53125,17.204376,
387.6857,16.800935,16.874684,17.380624,16.451877,16.96281,16.386249,16.854999,16.78125,16.78125,16.596562,16.596562,16.596562,16.815944,16.588442,16.588442,16.588442,17.017189,17.017189,16.900942,16.900942,16.900942,17.534378,
387.9673,16.572877,16.873518,17.345232,16.46875,16.788662,16.523838,16.694912,16.721715,16.721715,16.623518,16.623518,16.623518,16.726162,16.654768,16.654768,16.654768,16.793109,16.793109,17.145873,17.145873,17.145873,17.145753,
388.2488,16.407041,16.377531,17.250475,16.437658,16.843434,16.717801,16.190031,16.71875,16.71875,16.656092,16.656092,16.656092,16.905301,16.562975,16.562975,16.562975,16.345965,16.345965,17.311709,17.311709,17.311709,16.596439,
388.5304,16.942141,16.351871,17.113398,16.395883,16.729192,16.991879,15.906325,16.78009,16.78009,16.771969,16.771969,16.771969,17.048578,16.609993,16.609993,16.609993,16.012762,16.012762,17.348391,17.348391,17.348391,16.173653,
388.8120,17.072392,16.550135,16.800135,16.935027,16.992581,16.78125,16.723696,16.722798,16.722798,16.523831,16.523831,16.523831,16.680081,17.021358,17.021358,17.021358,16.361061,16.361061,17.463804,17.463804,17.463804,16.625,
389.0935,17.206401,16.440271,16.65625,16.90625,16.887349,16.800151,16.77369,16.41003,16.41003,16.452621,16.452621,16.452621,16.612651,16.90625,16.90625,16.90625,16.585181,16.585181,17.40247,17.40247,17.40247,16.640121,
389.3751,17.333587,16.733236,16.701986,16.911332,16.744918,16.952745,16.662851,16.442582,16.442582,16.516764,16.516764,16.516764,16.729673,16.891005,16.891005,16.891005,16.734755,16.734755,17.339428,17.339428,17.339428,16.78049,
389.6566,17.262117,17.045284,16.982145,16.931122,16.725128,17.012117,16.387756,16.475128,16.475128,16.262117,16.262117,16.262117,16.605867,16.704078,16.704078,16.704078,16.617983,16.617983,17.130739,17.130739,17.130739,16.943878,
389.9382,17.164495,17.397428,17.186923,16.936923,16.780673,16.952837,16.475841,16.492332,16.492332,16.210505,16.210505,16.210505,16.554255,16.288918,16.288918,16.288918,16.453413,16.453413,16.992909,16.992909,16.992909,16.938077,
390.2198,17.031077,17.53564,17.164858,17.076016,16.937673,16.955234,16.674329,16.49561,16.49561,16.326016,16.326016,16.326016,16.723486,16.33936,16.33936,16.33936,16.325671,16.325671,16.866047,16.866047,16.866047,16.745264,
390.5013,16.885233,17.386889,16.823837,17.156802,17.124448,16.792587,17.008024,16.552267,16.552267,16.427267,16.427267,16.427267,17.091542,16.426715,16.426715,16.426715,16.155698,16.155698,16.782354,16.782354,16.782354,16.428372,
390.7829,16.791185,16.942594,16.764776,16.86362,16.784772,16.6875,17.062626,16.450704,16.450704,16.716926,16.716926,16.716926,17.102113,16.250126,16.250126,16.250126,16.494906,16.494906,16.529678,16.529678,16.529678,16.5459,
391.0645,16.64485,16.583724,16.716001,16.455975,16.1193,16.7386,16.6875,16.350825,16.350825,17.173351,17.173351,17.173351,16.789699,16.079398,16.079398,16.079398,17.058174,17.058174,16.376374,16.376374,16.376374,16.923351,
391.3460,16.817014,16.946528,16.573363,16.409425,16.184325,16.924802,16.869991,16.560665,16.560665,16.894047,16.894047,16.894047,17.035764,16.431151,16.431151,16.431151,17.257689,17.257689,16.693354,16.693354,16.693354,16.714236,
391.6276,16.952795,17.15691,16.68618,16.43618,16.172865,16.970729,17.017275,16.627639,16.627639,16.534549,16.534549,16.534549,17.248021,16.484705,16.484705,16.484705,17.175504,17.175504,17.075816,17.075816,17.075816,16.62434,
391.9091,16.952203,17.075359,16.799641,16.533094,16.125,16.759171,16.738936,16.549641,16.549641,16.375,16.375,16.375,16.896982,16.601126,16.601126,16.601126,16.817983,16.817983,17.154406,17.154406,17.154406,16.788626,
392.1907,16.866327,16.97787,16.861543,16.526913,16.125,16.531697,16.473533,16.469197,16.469197,16.42838,16.42838,16.42838,16.428827,16.896683,16.896683,16.896683,16.513903,16.513903,17.053827,17.053827,17.053827,17.01301,
392.4723,16.603123,17.242048,16.798863,16.423863,16.25824,16.70398,16.463353,16.451137,16.451137,16.792332,16.792332,16.792332,16.394034,17.069319,17.069319,17.069319,16.501421,16.501421,17,17,17,17.265058,
392.7538,16.509289,17.599658,16.689191,16.334461,16.424829,16.996618,16.581079,16.560809,16.560809,17.060809,17.060809,17.060809,16.325171,16.809974,16.809974,16.809974,16.765197,16.765197,16.918921,16.918921,16.918921,17.334461,
393.0354,16.273253,17.451003,16.67775,16.419999,16.404251,17.126999,16.882997,16.59375,16.59375,17.201249,17.201249,17.201249,16.517747,16.828248,16.828248,16.828248,17.412493,17.412493,17.046998,17.046998,17.046998,17.162002,
393.3169,16.383493,17.34375,16.596603,16.491474,16.352276,17.065353,17.068173,16.548301,16.548301,17.272724,17.272724,17.272724,16.670449,16.951699,16.951699,16.951699,17.474456,17.474456,17.193173,17.193173,17.193173,16.889232,
393.5985,16.947618,17.224033,16.70616,16.739434,16.367693,16.600269,16.997976,16.483363,16.483363,17.377024,17.377024,17.377024,16.735387,17.136354,17.136354,17.136354,17.142873,17.142873,17.410297,17.410297,17.410297,16.95616,
393.8801,17.118907,17.112029,16.850628,16.8125,16.576257,16.46875,16.817807,16.519064,16.519064,17.431407,17.431407,17.431407,16.724843,17.137186,17.137186,17.137186,16.936714,16.936714,17.368122,17.368122,17.368122,16.924529,
394.1616,16.729519,17.041019,16.901365,16.838865,16.994115,16.653308,16.543961,16.241231,16.241231,17.332038,17.332038,17.332038,17.0615,17.151365,17.151365,17.151365,16.958981,16.958981,17.132827,17.132827,17.132827,16.695327,
394.4432,16.545977,17.058818,17.016523,16.788613,17.117637,16.604795,16.389727,16.35291,16.35291,17.174659,17.174659,17.174659,16.987159,17.128682,17.128682,17.128682,17.051455,17.051455,16.955909,16.955909,16.955909,16.545977,
394.7248,16.444953,16.947437,17.088782,16.925079,16.866108,16.306092,16.662658,16.777721,16.777721,16.926124,16.926124,16.926124,16.911218,16.894874,16.894874,16.894874,17.206329,17.206329,17.023797,17.023797,17.023797,16.387421,
395.0063,16.377584,16.9375,17.183624,17.027374,16.42434,16.101503,16.837289,17.022205,17.022205,16.726503,16.726503,16.726503,17.056039,16.785126,16.785126,16.785126,17.188792,17.188792,17.001292,17.001292,17.001292,16.075422,
395.2879,16.593012,16.906355,16.751476,16.532937,16.686551,16.716641,17.18634,16.906672,16.906672,16.500738,16.500738,16.500738,16.564187,16.43866,16.43866,16.43866,16.315452,16.315452,16.906566,16.906566,16.906566,17.245994,
395.5694,16.848053,16.875,16.881454,16.596977,16.748924,16.63253,16.487091,16.808197,16.808197,16.661629,16.661629,16.661629,16.178894,16.559273,16.559273,16.559273,16.220901,16.220901,16.339447,16.339447,16.339447,16.857788,
395.8510,16.93948,16.865994,17.069255,16.692003,16.732259,16.848253,16.158773,16.689752,16.689752,16.814752,16.814752,16.814752,15.935248,16.477756,16.477756,16.477756,16.288005,16.288005,16.261529,16.261529,16.261529,16.381755,
396.1326,16.572766,16.736312,17.149406,16.743156,16.92336,16.919938,16.665612,16.722172,16.722172,16.819796,16.819796,16.819796,15.930204,16.604016,16.604016,16.604016,16.39211,16.39211,16.798812,16.798812,16.798812,16.492704,
396.4141,16.702121,16.643348,17.070814,16.715023,17.03039,17.03125,17.227064,16.78211,16.78211,16.615826,16.615826,16.615826,16.097477,16.678326,16.678326,16.678326,16.56336,16.56336,16.618693,16.618693,16.618693,16.724197,
396.6957,16.985991,16.795975,16.914512,16.863506,16.774787,16.962287,17.088003,16.945762,16.945762,16.602728,16.602728,16.602728,15.983475,16.567531,16.567531,16.567531,16.738506,16.738506,16.21875,16.21875,16.21875,16.885778,
396.9772,16.979684,17.062112,16.784895,16.847007,16.448046,16.628645,17.124612,16.878257,16.878257,16.808855,16.808855,16.808855,16.311724,16.284895,16.284895,16.284895,16.577078,16.577078,16.391284,16.391284,16.391284,16.621743,
397.2588,16.727752,17.184644,16.776055,16.896296,16.38305,16.635906,17.311548,17.040252,17.040252,16.954553,16.954553,16.954553,16.74195,16.1875,16.1875,16.1875,16.243853,16.243853,16.903394,16.903394,16.903394,16.596606,
397.5404,16.84375,16.915444,17.012861,16.659917,16.369473,16.919111,17.15439,17.055112,17.055112,17.038584,17.038584,17.038584,16.709556,16.279443,16.279443,16.279443,16.433833,16.433833,16.625,16.625,16.625,16.902583,
397.8219,16.874749,16.844504,17.020414,16.604083,16.322582,16.792337,16.92767,16.750503,16.750503,16.771922,16.771922,16.771922,16.656501,16.530999,16.530999,16.530999,16.520666,16.520666,16.583668,16.583668,16.583668,17.030747,
398.1035,16.971898,16.621852,17.090602,16.751128,16.520912,16.682331,16.78125,16.659398,16.659398,16.477068,16.477068,16.477068,16.605216,16.570818,16.570818,16.570818,16.654229,16.654229,16.431203,16.431203,16.431203,17.098919,
398.3851,17.018656,16.423964,16.716396,17.031721,16.895068,16.819032,16.705685,16.86988,16.86988,16.387123,16.387123,16.387123,16.625,16.480873,16.480873,16.480873,16.850282,16.850282,16.451036,16.451036,16.451036,16.886653,
398.6666,16.903982,16.191316,16.181416,16.987831,17.101383,16.929867,16.648617,17.162334,17.162334,16.381084,16.381084,16.381084,16.638717,16.296515,16.296515,16.296515,16.851383,16.851383,16.642533,16.642533,16.642533,16.691316,
398.9482,16.736747,16.26009,16.138253,16.678991,16.882907,16.762651,16.703916,17.116491,17.116491,16.57259,16.57259,16.57259,16.626581,16.067244,16.067244,16.067244,16.603238,16.603238,16.72884,16.72884,16.72884,16.700753,
399.2297,16.63966,16.454733,16.123714,16.610983,16.543338,16.420267,16.719393,16.713605,16.713605,16.799126,16.799126,16.799126,16.625643,15.96875,15.96875,15.96875,16.294624,16.294624,16.779964,16.779964,16.779964,16.75,
399.5113,16.644911,16.735892,16.250089,16.551072,16.323839,16.531339,16.767054,16.775713,16.775713,16.735715,16.735715,16.735715,16.622143,16.360981,16.360981,16.360981,16.323928,16.323928,16.667589,16.667589,16.667589,16.204288,
399.7929,16.669345,16.833629,16.478871,16.510121,16.28125,16.6875,16.654163,16.940474,16.940474,16.394042,16.394042,16.394042,16.59375,16.669345,16.669345,16.669345,16.455655,16.455655,16.552379,16.552379,16.552379,15.840776,
400.0744,16.791012,16.646488,16.589005,16.851276,16.339005,16.726004,16.601004,16.990511,16.990511,16.230748,16.230748,16.230748,16.651505,16.675502,16.675502,16.675502,16.565009,16.565009,16.615511,16.615511,16.615511,16.021761,
400.3560,16.793628,16.481128,16.665686,17.010907,16.395343,16.709314,16.625,16.981128,16.981128,16.48321,16.48321,16.48321,16.748529,16.768872,16.768872,16.768872,16.726715,16.726715,16.707843,16.707843,16.707843,16.215808,
400.6375,16.771429,16.630363,16.601783,16.871425,16.470538,16.751788,16.796433,16.830354,16.830354,16.753575,16.753575,16.753575,16.824108,17.005363,17.005363,17.005363,16.866967,16.866967,16.740179,16.740179,16.740179,16.388396,
400.9191,16.80376,16.8313,16.44995,16.72246,16.45498,16.75874,16.92002,16.623679,16.623679,16.587399,16.587399,16.587399,16.88877,17.04873,17.04873,17.04873,16.83872,16.83872,16.75,16.75,16.75,16.41499,
401.2007,16.836086,17.110858,16.500593,16.569571,16.579015,16.962272,16.795985,16.491743,16.491743,16.594343,16.594343,16.594343,16.929836,16.936907,16.936907,16.936907,16.647399,16.647399,16.867929,16.867929,16.867929,16.453422,
401.4822,16.84375,17.138187,16.605219,16.555906,16.698969,17.03125,16.700687,16.419437,16.419437,16.625,16.625,16.625,16.912844,17.078844,17.078844,17.078844,16.421156,16.421156,16.980219,16.980219,16.980219,16.641344,
401.7638,16.818028,16.97067,16.31634,16.948326,17.130297,15.97666,16.790387,16.740632,16.740632,16.882217,16.882217,16.882217,16.777641,17.202165,17.202165,17.202165,16.477887,16.477887,16.897113,16.897113,16.897113,16.301674,
402.0453,16.839282,16.991064,16.38391,16.977686,17.165186,16.124947,16.839282,16.919628,16.919628,17.044628,17.044628,17.044628,16.669654,17.272314,17.272314,17.272314,16.687473,16.687473,16.74109,16.74109,16.74109,16.191968,
402.3269,16.732402,16.860815,16.628946,16.718217,17.184087,16.159663,16.648891,16.965337,16.965337,16.78413,16.78413,16.78413,16.711924,17.114228,17.114228,17.114228,16.830098,16.830098,16.496054,16.496054,16.496054,16.438033,
402.6085,16.71875,16.757089,16.887345,16.6875,17.100839,16.329571,16.567226,16.910976,16.910976,16.403357,16.403357,16.403357,16.71875,17.09375,17.09375,17.09375,16.785976,16.785976,16.613185,16.613185,16.613185,16.584298,
402.8900,16.389501,16.809863,16.876318,16.657568,16.525048,16.224023,16.083593,16.756592,16.756592,16.225342,16.225342,16.225342,16.808545,16.974023,16.974023,16.974023,16.212548,16.212548,16.864454,16.864454,16.864454,16.59375,
403.1716,16.529857,16.905414,16.875,16.780135,16.469029,16.125836,16.124443,16.626115,16.626115,16.714292,16.714292,16.714292,16.626672,16.937779,16.937779,16.937779,16.125557,16.125557,17.122771,17.122771,17.122771,16.748607,
403.4532,16.662296,17.130291,16.653227,16.874244,16.663052,16.378779,16.189012,16.626512,16.626512,16.710436,16.710436,16.710436,16.527471,16.810988,16.810988,16.810988,16.352064,16.352064,17.153983,17.153983,17.153983,16.878023,
403.7347,16.881259,17.324114,16.53839,16.829469,16.919649,16.53839,16.25714,16.69821,16.69821,16.405346,16.405346,16.405346,16.375,16.728579,16.728579,16.728579,16.714276,16.714276,17.050004,17.050004,17.050004,16.971439,
404.0163,16.494033,17,16.639394,16.604987,16.644665,16.684343,16.386237,16.866572,16.866572,16.889394,16.889394,16.889394,16.372191,16.360954,16.360954,16.360954,17.153441,17.153441,16.863415,16.863415,16.863415,16.497191,
404.2978,16.742343,16.95406,16.453437,16.749377,16.859063,17.010862,16.542112,16.78125,16.78125,16.74172,16.74172,16.74172,16.382034,16.211093,16.211093,16.211093,17.117343,17.117343,17.096955,17.096955,17.096955,16.472578,
404.5794,16.677815,16.64437,16.348592,16.983277,17.017174,17.3125,16.82438,16.78125,16.78125,16.882038,16.882038,16.882038,16.694989,16.161092,16.161092,16.161092,17.047973,17.047973,17.305011,17.305011,17.305011,16.509685,
404.8610,16.595743,16.779257,16.433514,17.039095,17.246142,17.22473,16.71875,16.810507,16.810507,16.761703,16.761703,16.761703,16.90625,16.246014,16.246014,16.246014,16.945345,16.945345,17.046939,17.046939,17.046939,16.615162,
405.1425,16.48246,16.933671,16.708066,16.95121,17.086895,16.775198,16.739316,16.92379,16.92379,16.846776,16.846776,16.846776,16.789711,16.506855,16.506855,16.506855,16.816329,16.816329,16.816329,16.816329,16.816329,16.83004,
405.4241,16.562666,17.007688,16.765542,16.984292,17.015375,16.546958,16.898895,16.875,16.875,16.960896,16.960896,16.960896,16.367146,16.53125,16.53125,16.53125,16.710896,16.710896,16.781583,16.781583,16.781583,16.804812,
405.7056,16.700489,16.955196,16.656815,16.955196,16.857304,16.637989,17.244729,16.857304,16.857304,16.981739,16.981739,16.981739,16.387989,16.495858,16.495858,16.495858,16.767131,16.767131,17.039533,17.039533,17.039533,16.883848,
405.9872,16.684624,16.960653,16.64755,17.08853,16.773153,16.946733,17.301527,16.87152,16.87152,16.739631,16.739631,16.739631,16.64755,16.504616,16.504616,16.504616,16.870384,16.870384,17.228587,17.228587,17.228587,16.87674,
406.2688,16.460352,16.853359,17.001211,17.28125,16.719961,17.299257,16.764374,16.956718,16.956718,16.076954,16.076954,16.076954,17.012032,16.653828,16.653828,16.653828,16.612968,16.612968,17.23918,17.23918,17.23918,16.747578,
406.5503,16.633295,16.765304,17.109696,17.316647,16.698656,16.979263,16.425701,16.898598,16.898598,16.340246,16.340246,16.340246,17.022955,16.484054,16.484054,16.484054,16.495853,16.495853,17.230549,17.230549,17.230549,16.530607,
406.8319,16.75,16.661954,17.27691,17.298363,16.460317,16.725818,16.585069,16.911954,16.911954,16.411954,16.411954,16.411954,16.90625,16.457341,16.457341,16.457341,16.475818,16.475818,17.135045,17.135045,17.135045,16.375,
407.1135,16.667551,16.473843,17.419992,17.063826,16.257534,16.767508,16.857492,16.916225,16.916225,16.333775,16.333775,16.333775,16.878767,16.572475,16.572475,16.572475,16.599958,16.599958,16.872559,16.872559,16.872559,16.402483,
407.3950,16.621321,16.266545,17.378679,16.847429,16.172795,16.823526,16.816179,16.924634,16.924634,16.28125,16.28125,16.28125,16.814339,16.625,16.625,16.625,16.805142,16.805142,16.705884,16.705884,16.705884,16.511026,
407.6766,16.828476,16.312656,17.296836,16.890898,16.375546,17.031562,16.67168,16.937656,16.937656,16.28125,16.28125,16.28125,16.70293,16.593672,16.593672,16.593672,16.906172,16.906172,16.922538,16.922538,16.922538,16.625078,
407.9581,17.051839,16.424853,17.231397,17.033236,16.676839,17.239339,16.74331,17.066471,17.066471,16.397574,16.397574,16.397574,16.625,16.496029,16.496029,16.496029,16.775293,16.775293,17.320442,17.320442,17.320442,16.639632,
408.2397,16.896635,16.310651,16.994268,17.0098,16.6973,16.908469,16.804734,16.914201,16.914201,16.359468,16.359468,16.359468,17.029031,16.630732,16.630732,16.630732,16.301036,16.301036,16.682138,16.682138,16.682138,16.379068,
408.5213,16.71875,16.261542,16.788219,16.894708,16.582208,16.723323,16.657448,16.75,16.75,16.490635,16.490635,16.490635,17.177156,16.633167,16.633167,16.633167,16.074042,16.074042,16.149281,16.149281,16.149281,16.261542,
408.8028,16.738199,16.293051,16.691652,16.707605,16.881337,16.870848,16.554851,16.827797,16.827797,16.831294,16.831294,16.831294,16.965253,16.395105,16.395105,16.395105,16.319493,16.319493,16.634834,16.634834,16.634834,16.370848,
409.0844,16.770383,16.485083,16.758166,16.523084,17.1549,17.02855,16.53125,16.93615,16.93615,16.733667,16.733667,16.733667,16.90625,16.353267,16.353267,16.353267,16.355967,16.355967,16.78395,16.78395,16.78395,16.3451,
409.3659,16.674689,16.615062,16.897749,16.383501,17.251437,16.987189,16.509938,17.075311,17.075311,16.603688,16.603688,16.603688,16.884938,16.438937,16.438937,16.438937,16.58956,16.58956,16.71875,16.71875,16.71875,16.58956,
409.6475,16.580527,16.625,16.9375,16.477168,17.236777,16.870791,16.322109,17.169473,17.169473,16.816114,16.816114,16.816114,16.941709,16.691114,16.691114,16.691114,16.696514,16.696514,16.763223,16.763223,16.763223,16.740986,
409.9291,16.539344,16.671311,16.9375,16.716495,17.126128,16.774283,16.388934,17.1875,17.1875,17.11465,17.11465,17.11465,17.130839,16.758094,16.758094,16.758094,16.756967,16.756967,16.920184,16.920184,16.920184,16.9584,
410.2106,16.45904,16.71157,16.744941,16.973809,17.02154,16.605581,16.46157,17.1875,17.1875,17.09122,17.09122,17.09122,17.331919,16.79814,16.79814,16.79814,16.949739,16.949739,17.281658,17.281658,17.281658,17.07939,
410.4922,17.037002,16.643812,16.812396,16.631582,17.32473,16.612459,16.318874,17.162521,17.162521,17.012541,17.012541,17.012541,17.399979,16.562707,16.562707,16.562707,16.875104,16.875104,17.125207,17.125207,17.125207,16.918895,
410.7738,17.083965,16.650884,16.740215,16.583018,17.225064,16.780303,16.565972,17.337436,17.337436,16.870581,16.870581,16.870581,17.302715,16.422349,16.422349,16.422349,16.999053,16.999053,16.958965,16.958965,16.958965,16.926768,
411.0553,17.116067,16.602683,16.959801,16.459833,17.0268,16.73215,16.812484,17.45535,17.45535,16.816967,16.816967,16.816967,17.28125,16.352683,16.352683,16.352683,16.897333,16.897333,16.830366,16.830366,16.830366,16.803583,
411.3369,17.263391,16.676784,17,16.492856,17.110713,16.608037,16.84375,17.385716,17.385716,16.840178,16.840178,16.840178,17.115181,16.205359,16.205359,16.205359,16.930356,16.930356,16.757144,16.757144,16.757144,16.891963,
411.6184,17.42409,16.773204,17.199976,16.385728,17.096432,16.565182,16.758046,17.003615,17.003615,16.815182,16.815182,16.815182,16.979478,16.1875,16.1875,16.1875,16.451843,16.451843,16.864272,16.864272,16.864272,16.934818,
411.9000,17.260781,16.78125,17.248203,16.286641,17.152656,16.5625,16.691094,16.880391,16.880391,16.724141,16.724141,16.724141,16.792031,16.246406,16.246406,16.246406,16.258985,16.258985,17.051719,17.051719,17.051719,17.025859,
412.1816,16.643334,17.084583,17.068,16.19025,16.97425,16.4715,16.899833,16.753667,16.753667,16.385084,16.385084,16.385084,16.902583,16.644333,16.644333,16.644333,15.704001,15.704001,16.8805,16.8805,16.8805,16.94025,
412.4631,16.094453,17.124959,16.719205,16.125083,16.843915,16.406333,17.031085,16.999669,16.999669,16.062913,16.062913,16.062913,16.875041,16.687459,16.687459,16.687459,15.531457,15.531457,16.843791,16.843791,16.843791,16.906291,
412.7447,16.377487,16.616709,16.693303,17.174235,16.507462,16.128316,16.6875,16.504145,16.504145,16.652934,16.652934,16.652934,16.340434,17.290944,17.290944,17.290944,16.561671,16.561671,16.720408,16.720408,16.720408,16.202423,
413.0262,16.46875,16.288775,16.921502,16.682416,16.782945,16.258473,16.680721,16.654555,16.654555,16.524471,16.524471,16.524471,16.223834,16.489832,16.489832,16.489832,16.539723,16.539723,16.794807,16.794807,16.794807,16.766947,
413.3078,16.484083,15.885222,17.207943,16.629526,16.820166,16.403695,16.567611,16.614778,16.614778,16.401139,16.401139,16.401139,16.332943,16.317611,16.317611,16.317611,16.682389,16.682389,17.033805,17.033805,17.033805,17.024169,
413.5894,16.649427,16.064817,17.420443,17.021016,16.899427,16.39888,16.618177,16.482943,16.482943,16.360807,16.360807,16.360807,16.58638,16.402291,16.402291,16.402291,16.64888,16.64888,17.052266,17.052266,17.052266,16.563047,
413.8709,16.59375,16.615063,17.268462,16.894874,16.835225,16.598013,16.571025,16.348013,16.348013,16.551151,16.551151,16.551151,16.794038,16.60795,16.60795,16.60795,16.8267,16.8267,16.964487,16.964487,16.964487,16.350863,
414.1525,16.603968,16.709128,17.126192,16.630109,16.811904,16.67609,16.655654,16.415872,16.415872,16.910763,16.910763,16.910763,16.864782,16.540872,16.540872,16.540872,16.734077,16.734077,16.917064,16.917064,16.917064,16.619295,
414.4341,16.662201,16.434543,16.794648,16.674102,17.022306,16.985105,16.824401,16.642852,16.642852,17.087799,17.087799,17.087799,16.770846,16.815457,16.815457,16.815457,16.800599,16.800599,16.776796,16.776796,16.776796,16.744049,
414.7156,16.748587,16.325937,16.847712,16.878962,17.053163,16.990663,16.95645,16.71875,16.71875,17.110012,17.110012,17.110012,16.654837,16.998725,16.998725,16.998725,16.77715,16.77715,16.577488,16.577488,16.577488,16.6916,
414.9972,16.97637,16.853685,17.297261,17.313272,16.442804,16.426022,17.181424,16.695891,16.695891,17.212674,17.212674,17.212674,16.844522,16.686728,16.686728,16.686728,16.890239,16.890239,16.429109,16.429109,16.429109,16.730902,
415.2787,16.949318,16.602197,17.190872,17.184962,16.809128,16.951022,16.96875,16.506743,16.506743,16.915531,16.915531,16.915531,16.766894,16.78125,16.78125,16.78125,16.954394,16.954394,16.550682,16.550682,16.550682,17.206932,
415.5603,16.831039,16.643539,16.994172,17.140098,16.987289,17.100633,16.922402,16.1875,16.1875,16.659691,16.659691,16.659691,16.840309,16.836867,16.836867,16.836867,16.962922,16.962922,16.724578,16.724578,16.724578,17.241785,
415.8419,16.794301,16.768199,16.724677,17.260087,16.980813,16.999012,16.832675,16.22785,16.22785,16.644187,16.644187,16.644187,16.936512,16.9284,16.9284,16.9284,16.693427,16.693427,16.85285,16.85285,16.85285,16.909213,
