,Live Spectrum 26-10-2023 13:35:46,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:53,
393.8801,17.036557,16.680622,17.131878,16.793436,16.793436,16.793436,16.851414,16.851414,16.381093,16.381093,17.118907,17.118907,16.675314,16.675314,16.675314,17.087657,17.087657,16.949686,16.949686,16.260615,16.260615,
394.1616,16.736346,16.919904,17.129885,16.253942,16.253942,16.253942,16.800788,16.800788,16.691385,16.691385,17.019538,17.019538,16.766596,16.766596,16.766596,16.909192,16.909192,16.858404,16.858404,16.292962,16.292962,
394.4432,16.604795,17.13416,17.042295,16.128682,16.128682,16.128682,16.477999,16.477999,16.860273,16.860273,16.889727,16.889727,16.670977,16.670977,16.670977,16.70959,16.70959,16.761045,16.761045,16.974138,16.974138,
394.7248,16.79511,16.95489,16.944953,16.268829,16.268829,16.268829,16.322437,16.322437,16.759937,16.759937,16.875,16.875,16.627484,16.627484,16.627484,16.745032,16.745032,16.692468,16.692468,17.292626,17.292626,
395.0063,17.052163,16.578006,16.9375,16.311208,16.311208,16.311208,16.612078,16.612078,16.510337,16.510337,16.815084,16.815084,16.505169,16.505169,16.505169,16.660126,16.660126,16.897205,16.897205,17.132753,17.132753,
395.2879,17.093645,16.21991,16.750633,16.904247,16.904247,16.904247,17.092169,17.092169,16.188554,16.188554,16.625633,16.625633,15.970542,15.970542,15.970542,16.407093,16.407093,16.594804,16.594804,16.533253,16.533253,
395.5694,17.029099,16.348053,16.873924,16.877151,16.877151,16.877151,16.712296,16.712296,15.967674,15.967674,16.662704,16.662704,16.325409,16.325409,16.325409,16.564651,16.564651,16.787704,16.787704,16.53125,16.53125,
395.8510,16.955241,16.480008,16.823486,16.944255,16.944255,16.944255,16.528998,16.528998,15.939752,15.939752,16.839247,16.839247,16.673991,16.673991,16.673991,16.606988,16.606988,16.966498,16.966498,16.53125,16.53125,
396.1326,16.757296,16.621578,16.514592,17.041516,17.041516,17.041516,16.53422,16.53422,15.96875,15.96875,16.794938,16.794938,16.51711,16.51711,16.51711,16.375,16.375,16.958032,16.958032,16.596268,16.596268,
396.4141,16.548739,16.570814,16.097477,17.097477,17.097477,17.097477,16.853784,16.853784,15.977924,15.977924,16.929186,16.929186,16.660837,16.660837,16.660837,16.384174,16.384174,17.102064,17.102064,17.147936,17.147936,
396.6957,16.526219,16.454741,15.994969,16.954741,16.954741,16.954741,16.978812,16.978812,16.10596,16.10596,17.033766,17.033766,16.710488,16.710488,16.710488,16.471981,16.471981,16.974497,16.974497,17.286997,17.286997,
396.9772,16.822658,16.524349,16.325915,17.024349,17.024349,17.024349,16.385934,16.385934,16.458204,16.458204,16.892447,16.892447,16.867711,16.867711,16.867711,16.631901,16.631901,16.993099,16.993099,17.291796,17.291796,
397.2588,16.984851,16.66906,16.456892,16.83094,16.83094,16.83094,16.230608,16.230608,16.37024,16.37024,16.771296,16.771296,16.845137,16.845137,16.845137,16.65625,16.65625,16.904346,16.904346,17.073841,17.073841,
397.5404,16.994473,17.119473,16.099277,16.380527,16.380527,16.380527,16.542251,16.542251,15.897056,15.897056,16.709609,16.709609,16.319888,16.319888,16.319888,16.693027,16.693027,16.755527,16.755527,16.775776,16.775776,
397.8219,16.792588,17.010584,16.166834,16.46875,16.46875,16.46875,16.240421,16.240421,15.957663,15.957663,17.0625,17.0625,16.552167,16.552167,16.552167,16.812249,16.812249,16.854083,16.854083,17.155496,17.155496,
398.1035,16.5625,17.014615,16.216729,16.457284,16.457284,16.457284,16.054182,16.054182,16.262594,16.262594,16.798778,16.798778,16.496852,16.496852,16.496852,16.840602,16.840602,16.897932,16.897932,17.366682,17.366682,
398.3851,16.587688,17.169315,16.337218,16.475282,16.475282,16.475282,16.169315,16.169315,16.550377,16.550377,16.381532,16.381532,16.298964,16.298964,16.298964,16.78125,16.78125,16.950094,16.950094,17.217338,17.217338,
398.6666,16.707301,17.308684,16.349834,16.586117,16.586117,16.586117,16.390985,16.390985,16.460398,16.460398,16.739271,16.739271,16.121184,16.121184,16.121184,16.753816,16.753816,16.982467,16.982467,16.868916,16.868916,
398.9482,16.901506,17.210241,16.54134,16.700753,16.700753,16.700753,16.664759,16.664759,16.294503,16.294503,17.258509,17.258509,16.230422,16.230422,16.230422,16.763253,16.763253,16.955497,16.955497,16.796084,16.796084,
399.2297,17.079733,16.934928,16.720036,16.813786,16.813786,16.813786,16.76466,16.76466,16.535108,16.535108,17.167052,17.167052,16.328447,16.328447,16.328447,16.828447,16.828447,16.794624,16.794624,16.892233,16.892233,
399.5113,17.207411,16.659018,16.832411,16.619197,16.619197,16.619197,16.855178,16.855178,16.752857,16.752857,17.159196,17.159196,16.68482,16.68482,16.68482,16.451519,16.451519,16.909196,16.909196,17.019911,17.019911,
399.7929,17.050292,16.476784,16.711603,16.460716,16.460716,16.460716,17.023216,17.023216,16.654163,16.654163,17.125887,17.125887,16.950595,16.950595,16.950595,16.125,16.125,16.894042,16.894042,16.899103,16.899103,
400.0744,16.829243,16.572262,16.574498,16.480748,16.480748,16.480748,17.120255,17.120255,16.504745,16.504745,16.756981,16.756981,16.898996,16.898996,16.898996,16.433028,16.433028,16.518979,16.518979,16.723495,16.723495,
400.3560,16.862622,16.635907,16.745588,16.550122,16.550122,16.550122,17.196936,17.196936,16.550122,16.550122,16.604657,16.604657,16.834314,16.834314,16.834314,16.828431,16.828431,16.354657,16.354657,16.768872,16.768872,
400.6375,17.077683,16.646429,17.122329,16.658038,16.658038,16.658038,17.111604,17.111604,16.915188,16.915188,16.465175,16.465175,16.8125,16.8125,16.8125,16.916071,16.916071,16.472325,16.472325,17.155367,17.155367,
400.9191,17.17876,16.70127,17.31753,16.57495,16.57495,16.57495,16.99497,16.99497,17.0625,17.0625,16.631351,16.631351,16.69995,16.69995,16.69995,16.658639,16.658639,16.733841,16.733841,17.22246,17.22246,
401.2007,17.069571,16.789507,17.155064,16.389735,16.389735,16.389735,16.732892,16.732892,17.0625,17.0625,16.577235,16.577235,16.443978,16.443978,16.443978,16.468157,16.468157,16.977601,16.977601,16.928056,16.928056,
401.4822,16.76003,16.787844,16.871843,16.34375,16.34375,16.34375,16.606937,16.606937,16.766624,16.766624,16.333999,16.333999,16.177749,16.177749,16.177749,16.536125,16.536125,17.080563,17.080563,16.547874,16.547874,
401.7638,17.124769,15.88099,16.709613,16.137976,16.137976,16.137976,17.133906,17.133906,17.381986,17.381986,16.409859,16.409859,16.536547,16.536547,16.536547,16.742552,16.742552,16.656481,16.656481,16.957462,16.957462,
402.0453,17.245532,16.276702,16.6875,16.174096,16.174096,16.174096,17.169654,17.169654,17.343777,17.343777,16.250027,16.250027,16.517872,16.517872,16.517872,16.808032,16.808032,16.42859,16.42859,17.223192,17.223192,
402.3269,17.027304,16.65337,16.576152,16.298848,16.298848,16.298848,17.211924,17.211924,16.950619,16.950619,16.441446,16.441446,16.472163,16.472163,16.472163,16.784663,16.784663,16.378413,16.378413,17.194326,17.194326,
402.6085,16.826679,16.543065,16.591387,16.254726,16.254726,16.254726,17.132089,17.132089,16.90625,16.90625,16.410976,16.410976,16.526524,16.526524,16.526524,16.752363,16.752363,16.317226,16.317226,17.1875,17.1875,
402.8900,16.662842,16.800635,16.623682,16.130273,16.130273,16.130273,17.214795,17.214795,16.577001,16.577001,16.436182,16.436182,16.261865,16.261865,16.261865,16.779932,16.779932,16.342432,16.342432,17.097705,17.097705,
403.1716,16.625279,16.688615,16.532086,16.125,16.125,16.125,17.280693,17.280693,16.686385,16.686385,16.4375,16.4375,16.435828,16.435828,16.435828,16.99805,16.99805,16.591521,16.591521,17.155693,17.155693,
403.4532,16.689012,16.426163,16.471773,16.096017,16.096017,16.096017,17.502267,17.502267,16.432965,16.432965,16.499244,16.499244,16.532006,16.532006,16.532006,16.969506,16.969506,16.973285,16.973285,17.376512,17.376512,
403.7347,16.758925,16.006237,16.584825,16.1875,16.1875,16.1875,17.541983,17.541983,16.276776,16.276776,16.495526,16.495526,16.591061,16.591061,16.591061,16.964298,16.964298,17.150895,17.150895,17.358956,17.358956,
404.0163,16.923106,16.608144,16.429072,16.193119,16.193119,16.193119,16.679072,16.679072,16.707513,16.707513,16.954356,16.954356,17.056881,17.056881,17.056881,16.411521,16.411521,17.070928,17.070928,16.087783,16.087783,
404.2978,17.11672,16.429843,16.347578,16.276799,16.276799,16.276799,16.574608,16.574608,16.574608,16.574608,17.140313,17.140313,16.988515,16.988515,16.988515,16.819534,16.819534,17.140937,17.140937,16.378205,16.378205,
404.5794,17.295777,16.365315,16.370158,16.425168,16.425168,16.425168,16.427815,16.427815,16.452027,16.452027,17.245158,17.245158,16.891723,16.891723,16.891723,17.098592,17.098592,17.03125,17.03125,16.663739,16.663739,
404.8610,17.322338,16.335905,16.337899,16.205054,16.205054,16.205054,16.380851,16.380851,16.583912,16.583912,17.171939,17.171939,16.800797,16.800797,16.800797,17.078189,17.078189,17.019547,17.019547,16.910108,16.910108,
405.1425,17.052619,16.458066,16.374197,16.336092,16.336092,16.336092,16.447381,16.447381,16.846776,16.846776,16.927619,16.927619,16.715724,16.715724,16.715724,16.854434,16.854434,16.96875,16.96875,17.055645,17.055645,
405.4241,16.882688,16.53125,16.680145,16.578375,16.578375,16.578375,16.601604,16.601604,16.92948,16.92948,16.82052,16.82052,16.578042,16.578042,16.578042,16.844083,16.844083,16.984458,16.984458,17.046958,17.046958,
405.7056,16.821348,16.566642,16.964044,16.824925,16.824925,16.824925,16.642696,16.642696,16.794804,16.794804,16.964044,16.964044,16.575489,16.575489,16.575489,17.093185,17.093185,17.040098,17.040098,17.076054,17.076054,
405.9872,16.971626,16.65625,16.91321,16.956037,16.956037,16.956037,16.815376,16.815376,16.681143,16.681143,17.14929,17.14929,16.6875,16.6875,16.6875,16.994247,16.994247,17.042827,17.042827,16.952557,16.952557,
406.2688,17.206718,16.591328,16.602148,16.569687,16.569687,16.569687,17.10457,17.10457,16.54207,16.54207,17.39543,17.39543,16.622578,16.622578,16.622578,16.502422,16.502422,16.98918,16.98918,16.78125,16.78125,
406.5503,17.148598,16.456951,16.393808,16.394451,16.394451,16.394451,17.136799,17.136799,16.586098,16.586098,17.316004,17.316004,16.547196,16.547196,16.547196,16.707594,16.707594,16.897955,16.897955,16.745853,16.745853,
406.8319,17.136409,16.386409,16.205977,16.426091,16.426091,16.426091,17.130704,17.130704,16.612227,16.612227,17.154886,17.154886,16.663318,16.663318,16.663318,16.907614,16.907614,16.742932,16.742932,16.610863,16.610863,
407.1135,16.980051,16.422432,16.269949,16.554966,16.554966,16.554966,16.942593,16.942593,16.305178,16.305178,17.007534,17.007534,16.636301,16.636301,16.636301,16.890068,16.890068,16.714983,16.714983,16.596191,16.596191,
407.3950,16.786768,16.591911,16.463232,16.669116,16.669116,16.669116,16.794116,16.794116,15.952205,15.952205,16.952205,16.952205,16.560661,16.560661,16.560661,16.720589,16.720589,16.720589,16.720589,16.689339,16.689339,
407.6766,16.781484,16.687656,16.593828,16.671758,16.671758,16.671758,16.828086,16.828086,16.12539,16.12539,16.796446,16.796446,16.531094,16.531094,16.531094,16.60918,16.60918,16.797148,16.797148,16.703242,16.703242,
407.9581,16.891618,16.75,16.691471,16.541911,16.541911,16.541911,16.829118,16.829118,16.397574,16.397574,16.625,16.625,16.385661,16.385661,16.385661,16.564486,16.564486,16.90625,16.90625,16.816471,16.816471,
408.2397,17.081916,16.521635,16.785133,16.539016,16.539016,16.539016,16.808617,16.808617,16.4473,16.4473,16.414201,16.414201,16.786797,16.786797,16.786797,16.259985,16.259985,16.818417,16.818417,16.9277,16.9277,
408.5213,17.107688,16.436302,16.590375,16.59375,16.59375,16.59375,16.76274,16.76274,16.332208,16.332208,16.416594,16.416594,17.17476,17.17476,17.17476,16.240635,16.240635,16.657448,16.657448,16.894708,16.894708,
408.8028,16.953453,16.519449,16.379152,16.671547,16.671547,16.671547,16.788899,16.788899,16.242351,16.242351,16.570149,16.570149,17.090253,17.090253,17.090253,16.561844,16.561844,16.496503,16.496503,16.765953,16.765953,
409.0844,16.78395,16.612783,16.34375,16.820666,16.820666,16.820666,16.832883,16.832883,16.34105,16.34105,16.552983,16.552983,17.051633,17.051633,17.051633,16.697017,16.697017,16.37635,16.37635,16.616834,16.616834,
409.3659,16.676125,16.869373,16.706059,17.002874,17.002874,17.002874,16.928999,16.928999,16.299689,16.299689,16.424689,16.424689,16.934626,16.934626,16.934626,16.505627,16.505627,16.492936,16.492936,16.626437,16.626437,
409.6475,16.811905,16.946514,16.808291,17.129209,17.129209,17.129209,16.946514,16.946514,16.25,16.25,16.552891,16.552891,16.808291,16.808291,16.808291,16.228359,16.228359,16.829337,16.829337,16.834141,16.834141,
409.9291,16.921311,16.891189,16.711783,16.994161,16.994161,16.994161,17.169056,17.169056,16.504711,16.504711,16.694467,16.694467,16.873872,16.873872,16.873872,16.040472,16.040472,17.030122,17.030122,16.767316,16.767316,
410.2106,17.178199,16.730581,16.494941,16.817151,16.817151,16.817151,17.25,17.25,16.69003,16.69003,16.79096,16.79096,16.93032,16.93032,16.93032,16.04814,16.04814,17.279129,17.279129,16.81503,16.81503,
410.4922,17.125104,16.962272,16.987044,16.506478,16.506478,16.506478,17.000207,17.000207,16.593854,16.593854,16.687604,16.687604,17.037417,17.037417,17.037417,16.562085,16.562085,17.118937,17.118937,16.718854,16.718854,
410.7738,17.223169,17.005366,16.995581,16.385732,16.385732,16.385732,16.833965,16.833965,16.484849,16.484849,16.475064,16.475064,17.166035,17.166035,17.166035,16.842803,16.842803,16.881314,16.881314,16.609849,16.609849,
411.0553,17.276783,16.91965,16.727699,16.562484,16.562484,16.562484,16.705366,16.705366,16.495533,16.495533,16.758901,16.758901,17.0268,17.0268,17.0268,16.95535,16.95535,16.575916,16.575916,16.486616,16.486616,
411.3369,17.059825,16.795537,16.632144,16.510716,16.510716,16.510716,16.521431,16.521431,16.444644,16.444644,16.784822,16.784822,16.69554,16.69554,16.69554,16.913394,16.913394,16.669641,16.669641,16.46875,16.46875,
411.6184,16.631297,16.666978,16.310751,16.528568,16.528568,16.528568,16.557136,16.557136,16.523204,16.523204,16.752682,16.752682,16.741954,16.741954,16.741954,16.820546,16.820546,16.916044,16.916044,16.211638,16.211638,
411.9000,16.269766,16.597344,16.016172,16.560703,16.560703,16.560703,16.650859,16.650859,16.590156,16.590156,16.779453,16.779453,17.015078,17.015078,17.015078,16.900859,16.900859,16.996406,16.996406,16.216953,16.216953,
412.1816,16.280333,16.290417,16.121333,16.350167,16.350167,16.350167,17.141583,17.141583,16.806083,16.806083,16.78125,16.78125,17.12225,17.12225,17.12225,16.845583,16.845583,17.121333,17.121333,16.006417,16.006417,
412.4631,16.343667,16.187624,16.967634,16.406167,16.406167,16.406167,17.343502,17.343502,16.8125,16.8125,16.874876,16.874876,16.968957,16.968957,16.968957,16.781333,16.781333,16.906539,16.906539,15.937583,15.937583,
412.7447,16.286224,16.901276,16.375829,16.725383,16.725383,16.725383,16.162883,16.162883,16.251658,16.251658,16.779592,16.779592,16.569962,16.569962,16.569962,16.987564,16.987564,16.842921,16.842921,16.283737,16.283737,
413.0262,16.477223,16.713666,16.429975,16.973834,16.973834,16.973834,16.419807,16.419807,16.322668,16.322668,16.722139,16.722139,16.86917,16.86917,16.86917,16.521082,16.521082,16.810805,16.810805,16.417366,16.417366,
413.3078,16.635222,16.619889,16.833528,17.029279,17.029279,17.029279,16.669027,16.669027,16.497445,16.497445,16.788916,16.788916,17.297167,17.297167,17.297167,16.384637,16.384637,16.788916,16.788916,17.161361,17.161361,
413.5894,16.732943,16.589791,16.728984,16.622136,16.622136,16.622136,16.795443,16.795443,16.489218,16.489218,16.902291,16.902291,17.104532,17.104532,17.104532,16.864218,16.864218,16.895468,16.895468,17.215339,17.215339,
413.8709,16.5767,16.838076,16.833813,16.356538,16.356538,16.356538,16.65625,16.65625,16.664775,16.664775,17.137788,17.137788,16.92045,16.92045,16.92045,17.035513,17.035513,17.071025,17.071025,17.17045,17.17045,
414.1525,16.463641,17,16.973859,16.493699,16.493699,16.493699,16.748212,16.748212,16.754513,16.754513,17.239186,17.239186,16.832936,16.832936,16.832936,17.036955,17.036955,17.145436,17.145436,17.042064,17.042064,
414.4341,16.473204,16.988099,16.982148,16.811003,16.811003,16.811003,17.290157,17.290157,16.925599,16.925599,17.319948,17.319948,16.961302,16.961302,16.961302,16.953855,16.953855,17.273802,17.273802,16.919648,16.919648,
414.7156,16.59785,16.767813,16.858738,16.957862,16.957862,16.957862,17.396913,17.396913,16.895362,16.895362,17.062638,17.062638,16.9539,16.9539,16.9539,17.251275,17.251275,17.246038,17.246038,16.891262,16.891262,
414.9972,16.5,16.217207,16.717978,16.985533,16.985533,16.985533,16.717978,16.717978,16.923033,16.923033,16.49238,16.49238,16.532022,16.532022,16.532022,17.471837,17.471837,16.78887,16.78887,17.0625,17.0625,
415.2787,16.542235,16.499166,16.8125,16.809962,16.809962,16.809962,16.854735,16.854735,16.705228,16.705228,16.384281,16.384281,16.4375,16.4375,16.4375,16.958599,16.958599,16.820947,16.820947,17.079394,17.079394,
415.5603,16.693328,16.74073,16.858848,16.774367,16.774367,16.774367,17.005828,17.005828,16.583426,16.583426,16.15625,16.15625,16.465309,16.465309,16.465309,16.547402,16.547402,16.927176,16.927176,17.152809,17.152809,
415.8419,16.942648,16.587614,16.958663,16.926425,16.926425,16.926425,17.013051,17.013051,16.811512,16.811512,16.206687,16.206687,16.500988,16.500988,16.500988,16.558549,16.558549,17.125,17.125,17.21875,17.21875,
416.1234,17.270349,16.203495,16.882997,16.946949,16.946949,16.946949,16.821949,16.821949,16.918602,16.918602,16.356102,16.356102,16.481102,16.481102,16.481102,16.856102,16.856102,17.157702,17.157702,17.196949,17.196949,
416.4050,17.144619,16.070254,16.734414,16.777451,16.777451,16.777451,16.816377,16.816377,16.672149,16.672149,16.531172,16.531172,16.574209,16.574209,16.574209,16.890664,16.890664,17.113369,17.113369,16.968906,16.968906,
416.6865,17.068852,16.312627,16.618712,16.412348,16.412348,16.412348,16.950076,16.950076,16.037411,16.037411,16.662475,16.662475,16.506161,16.506161,16.506161,16.837525,16.837525,16.9375,16.9375,16.693788,16.693788,
416.9681,17.21875,16.57987,16.961852,16.254059,16.254059,16.254059,17.009253,17.009253,16.21242,16.21242,16.984417,16.984417,16.321753,16.321753,16.321753,16.928247,16.928247,17.110552,17.110552,16.816559,16.816559,
417.2497,17.091796,16.645182,17.330727,16.34375,16.34375,16.34375,16.909288,16.909288,16.69553,16.69553,17.46875,17.46875,16.348742,16.348742,16.348742,16.971788,16.971788,17.301432,17.301432,16.934462,16.934462,
417.5312,16.788543,16.742707,16.976043,16.582081,16.582081,16.582081,16.845209,16.845209,16.870624,16.870624,17.379376,17.379376,16.602811,16.602811,16.602811,16.863022,16.863022,17.220209,17.220209,16.938959,16.938959,
417.8128,16.719084,16.765124,16.859542,16.859431,16.859431,16.859431,16.796819,16.796819,16.937389,16.937389,17.406695,17.406695,16.75,16.75,16.75,16.78125,16.78125,17.140458,17.140458,16.780805,16.780805,
418.0944,16.960649,16.674383,17.07086,16.661007,16.661007,16.661007,16.748328,16.748328,16.840406,16.840406,17.580633,17.580633,16.865227,16.865227,16.865227,16.731867,16.731867,17.126672,17.126672,16.557484,16.557484,
418.3759,17.283353,16.753223,17.235987,16.399804,16.399804,16.399804,16.804933,16.804933,16.67783,16.67783,17.642237,17.642237,16.848094,16.848094,16.848094,16.653027,16.653027,17.05283,17.05283,16.537696,16.537696,
