,Live Spectrum 26-10-2023 13:40:57,Live Spectrum 26-10-2023 13:40:58,Live Spectrum 26-10-2023 13:40:59,Live Spectrum 26-10-2023 13:41:01,Live Spectrum 26-10-2023 13:41:02,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:04,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:06,Live Spectrum 26-10-2023 13:41:07,Live Spectrum 26-10-2023 13:41:08,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:11,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
383.7439,17.537805,17.801783,17.689581,17.834524,17.592259,17.472912,17.480057,17.693153,17.431847,17.622919,17.71816,18.497919,17.818153,17.536903,18.529169,18.529169,18.529169,17.078871,17.078871,17.193153,17.193153,17.193153,17.349403,17.349403,
384.0254,16.797274,18,17.673586,17.759324,17.791229,17.919508,17.762603,17.738709,17.269303,17.373033,17.216127,18.152315,17.874344,17.763258,18.300553,18.300553,18.300553,16.904938,16.904938,17.345062,17.345062,17.345062,17.490676,17.490676,
384.3070,16.813268,17.963883,17.415983,17.800717,17.653689,18.103228,17.896517,17.680328,16.932377,17.235656,17.233606,17.925717,17.944928,17.778433,18.023822,18.023822,18.023822,16.660861,16.660861,17.167777,17.167777,17.167777,17.509478,17.509478,
384.5885,17.696868,17.839066,17.584997,18.058124,17.45969,17.92844,17.78125,17.732187,16.651874,17.124385,17.548755,18.11594,17.954698,17.589989,17.678132,17.678132,17.678132,16.656865,16.656865,16.929363,16.929363,16.929363,17.401874,17.401874,
384.8701,17.904658,17.646197,17.582105,18.108579,17.450737,17.741539,17.721934,17.720342,16.776474,16.682223,17.524882,17.958697,17.479894,17.904658,17.425855,17.425855,17.425855,17.173172,17.173172,17.368632,17.368632,17.368632,17.363355,17.363355,
385.1517,17.710484,17.433957,17.256768,18.141215,17.435138,17.447811,17.737327,17.655069,16.907431,16.695766,17.785974,17.924827,17.282431,17.75913,17.34375,17.34375,17.34375,17.549827,17.549827,17.483785,17.483785,17.483785,17.151526,17.151526,
385.4332,17.412019,17.273365,17.084039,18.191442,17.322211,17.294904,17.918077,17.466634,17.148654,17.099808,17.519133,18,17.558847,17.329807,17.255769,17.255769,17.255769,17.642596,17.642596,17.152018,17.152018,17.152018,16.89048,16.89048,
385.7148,17.552434,17.161836,17.314713,18.142865,17.300221,17.28125,18.037943,17.229922,17.46427,17.287943,17.010066,18.170741,18.015598,17.162943,17.320299,17.320299,17.320299,17.485509,17.485509,16.773451,16.773451,16.773451,16.838164,16.838164,
385.9963,17.768862,17.165681,17.396819,17.890344,17.332841,17.220228,17.940456,17.298634,17.5625,17.373522,16.752956,18.159206,18.309544,17.065456,17.568975,17.568975,17.568975,17.313978,17.313978,16.789203,16.789203,16.789203,17.180109,17.180109,
386.2779,17.617161,17.122387,17.027731,17.78125,17.582497,17.165796,17.766479,17.396704,17.497387,17.644997,16.817726,18.137159,18.266479,16.934887,17.699659,17.699659,17.699659,17.064207,17.064207,17.104202,17.104202,17.104202,17.604202,17.604202,
386.5595,17.623499,17.947055,16.759688,17.343066,17.364628,17.271562,17.488127,17.383188,17.514875,17.496315,17.105623,17.971752,17.780566,17.229122,17.349753,17.349753,17.349753,16.36913,16.36913,17.103438,17.103438,17.103438,17.41894,17.41894,
386.8410,17.265616,17.664048,16.71875,17.138671,17.103512,16.848622,17.186518,17.375,17.238274,17.455079,17.50489,18.101567,17.478512,17.270506,16.90136,16.90136,16.90136,16.400396,16.400396,16.989256,16.989256,16.989256,17.288085,17.288085,
387.1226,17.104727,16.984773,16.744511,17.099239,17.294352,16.512659,17.51142,17.246193,17.027443,17.752125,17.799841,18.130489,17.540545,17.172716,16.864023,16.864023,16.864023,16.700602,16.700602,16.891466,16.891466,16.891466,17.410057,17.410057,
387.4042,17.391876,16.658181,16.885512,17.120852,17.533467,16.793979,18.352617,16.947726,16.756078,17.866705,17.464316,17.853976,17.941934,17.04784,16.98341,16.98341,16.98341,16.668693,16.668693,16.929205,16.929205,16.929205,17.681422,17.681422,
387.6857,17.750316,16.909378,17.674071,17.181876,17.477187,17.09969,18.46875,17.020001,16.71875,17.675935,17.320937,17.385933,17.886249,17.372504,17.483443,17.483443,17.483443,16.542499,16.542499,16.965938,16.965938,16.965938,18.145317,18.145317,
387.9673,17.513341,17.294711,17.690465,17.1875,16.932933,17.00593,17.932933,17.061018,16.748518,17.090665,17.401803,17.016306,17.24988,17.614623,17.65032,17.65032,17.65032,16.441947,16.441947,16.96875,16.96875,16.96875,18.30657,18.30657,
388.2488,17.468908,17.032674,17.500949,17.125316,16.999525,17.217643,17.968434,17.373418,16.998734,17.217959,17.530617,17.124367,16.690189,17.625,17.842801,17.842801,17.842801,16.934969,16.934969,16.844383,16.844383,16.844383,17.908307,17.908307,
388.5304,17.515007,16.634281,17.177058,17.28241,17.417852,17.355277,18.759207,17.555539,17.071781,17.711789,17.231512,17.37616,16.84158,17.524289,18.059019,18.059019,18.059019,17.284731,17.284731,16.802133,16.802133,16.802133,17.3125,17.3125,
388.8120,17.101169,16.909621,16.903777,17.319919,17.713804,16.858588,18.172662,17.384892,17.317446,17.513939,17.577338,17.413669,18.356791,17.366007,17.973696,17.973696,17.973696,17.384892,17.384892,17.328912,17.328912,17.328912,17.305081,17.305081,
389.0935,17.1875,17.384323,16.87122,17.421371,17.641129,17.061491,17.99622,17.477319,17.356099,17.30494,17.776461,17.526461,17.705647,17.666582,18.03881,18.03881,18.03881,17.462199,17.462199,17.175151,17.175151,17.175151,17.23009,17.23009,
389.3751,17.202745,17.90625,16.838668,17.485514,17.516005,17.306659,17.958587,17.251519,17.228913,17.275409,17.928096,17.713668,17.130841,17.983995,18.114077,18.114077,18.114077,17.151928,17.151928,17.292173,17.292173,17.292173,17.337909,17.337909,
389.6566,17.236605,17.823339,16.729589,17.173466,17.392855,17.450256,17.855228,16.905611,17.249361,17.476406,17.725128,17.649233,17.063778,18.043367,18.16135,18.16135,18.16135,16.962372,16.962372,17.181122,17.181122,17.181122,17.462372,17.462372,
389.9382,17.123846,17.492332,16.413918,16.944015,17.234087,17.507668,17.679255,16.903943,17.140337,17.711659,17.680985,17.430985,17.427524,17.96875,17.929832,17.929832,17.929832,17.029519,17.029519,17.171587,17.171587,17.171587,17.399159,17.399159,
390.2198,17.410986,17.388171,16.46436,17.344268,17.361829,17.486484,17.77686,17.334969,17.21436,17.450498,17.44189,17.111311,17.843923,18.031423,17.852531,17.852531,17.852531,17.321453,17.321453,17.24561,17.24561,17.24561,17.155905,17.155905,
390.5013,17.738111,17.197733,16.592646,17.945524,17.654594,17.344302,17.853983,17.397122,17.28125,16.848167,17.354535,16.782354,18.030698,18.248896,17.626656,17.626656,17.626656,17.272122,17.272122,17.353431,17.353431,17.353431,16.751656,16.751656,
390.7829,17.87173,17.276283,16.626698,17.873554,17.659646,17.166185,17.598844,17.422598,17.005094,16.458815,17.416059,17.18555,17.817594,18.133363,17.679137,17.679137,17.679137,16.756791,16.756791,17.460513,17.460513,17.460513,17.011254,17.011254,
391.0645,17.671976,17.375,16.583724,17.2557,17.420399,16.9432,17.137775,17.654876,16.607899,16.669025,17.466001,17.851027,17.330975,17.66765,17.825477,17.825477,17.825477,16.393273,16.393273,17.397801,17.397801,17.397801,17.7557,17.7557,
391.3460,17.34241,17.276736,16.960566,17.34509,17.432986,16.822024,17.226439,17.5625,16.746825,16.771726,17.28125,17.387698,17.424802,17.635863,17.269047,17.269047,17.269047,16.949703,16.949703,17.264038,17.264038,17.264038,17.59241,17.59241,
391.6276,17.24868,17.079775,17.264635,17.43882,17.3125,16.68816,17.450156,17.5625,16.658889,17.119721,17.449496,17.341771,17.455434,17.549844,17.12368,17.12368,17.12368,17.140955,17.140955,17.327135,17.327135,17.327135,17.452795,17.452795,
391.9091,17.395235,16.966906,17.130483,17.325359,17.130483,16.887907,17.461374,17.579047,16.580891,17.573564,17.873204,17.371312,17.310656,17.340062,17.303329,17.303329,17.303329,17.108453,17.108453,17.606657,17.606657,17.606657,17.369468,17.369468,
392.1907,17.504337,16.919707,16.826403,17.33463,16.986543,17.218303,17.29037,17.64713,16.536033,17.53648,18.164923,17.25912,17.28125,17.22787,17.281697,17.281697,17.281697,17.182717,17.182717,17.86588,17.86588,17.86588,17.299043,17.299043,
392.4723,17.626421,17.077558,16.680681,17.565343,17.019034,17.350569,17.364206,17.592329,16.525853,17.317897,18.161647,17.009373,17.186079,17.32074,17.225569,17.225569,17.225569,17.307103,17.307103,17.887216,17.887216,17.887216,17.217329,17.217329,
392.7538,17.545612,17.20777,16.65625,17.849658,17.173138,17.39527,17.822625,17.247474,16.623309,17.321789,17.922303,16.915539,17.003382,17.548138,17.391888,17.391888,17.391888,17.100513,17.100513,17.773651,17.773651,17.773651,17.277868,17.277868,
393.0354,17.49025,17.175751,16.63475,17.722503,17.292999,17.42775,17.880752,17.459245,17.043245,17.408249,17.898499,17.345995,17.431994,17.6465,17.038756,17.038756,17.038756,17.054749,17.054749,17.568252,17.568252,17.568252,17.214752,17.214752,
393.3169,17.431827,17.019904,16.693173,17.761346,17.47157,17.482949,17.585257,17.761346,17.036956,17.301154,18.164743,17.485801,17.701699,17.247213,16.752853,16.752853,16.752853,17.161923,17.161923,17.386379,17.386379,17.386379,17.338044,17.338044,
393.5985,17.047099,17.016637,16.886354,17.74067,17.67491,17.5,17.595774,17.716726,16.849033,16.842962,18.39366,17.420863,17.383542,16.806429,16.86241,16.86241,16.86241,17.283274,17.283274,17.128259,17.128259,17.128259,17.573854,17.573854,
393.8801,16.962657,16.955779,17.012971,17.844536,17.567807,17.374214,17.851414,17.360458,16.963443,16.643279,18.236243,17.355936,17.381878,17.020635,17.032036,17.032036,17.032036,17.4886,17.4886,17.087657,17.087657,17.087657,17.625,17.625,
394.1616,17.3115,17.148423,17.110346,17.690442,17.399423,17.106461,17.853519,17.175788,17.237289,16.677731,17.84475,17.475577,17.327154,17.331039,17.326154,17.326154,17.326154,17.478519,17.478519,17.014654,17.014654,17.014654,17.361346,17.361346,
394.4432,17.760956,17.380478,17.152568,17.545977,17.20959,16.786817,17.733477,17.624911,17.170977,16.963183,17.588272,17.472432,17.3125,17.457705,17.485273,17.485273,17.485273,17.30334,17.30334,17.082705,17.082705,17.082705,17.036817,17.036817,
394.7248,17.553608,17.348718,16.983655,17.646313,17.129968,16.75,17.747516,17.802563,16.868592,17.20136,17.993986,17.411218,16.708419,17.324921,17.384937,17.384937,17.384937,17.194953,17.194953,16.834858,16.834858,16.834858,17.057532,17.057532,
395.0063,16.902135,17.313792,16.908834,17.806039,17.244831,16.75,18.109494,17.692669,16.544172,17.308624,18.420702,17.526081,16.716166,17.402374,17.434916,17.434916,17.434916,17.097626,17.097626,16.692669,16.692669,16.692669,17.182331,17.182331,
395.2879,17.684759,18.05997,16.812816,17.750211,17.872891,16.781145,18.156145,17.780934,17.154141,17.001054,17.34744,17.624684,16.874473,17.624262,17.063765,17.063765,17.063765,17.000316,17.000316,17.808704,17.808704,17.808704,17.156355,17.156355,
395.5694,17.620697,17.247849,17.067879,17.932121,17.465523,17.128227,18.03125,17.84375,16.741394,17.26506,17.282326,16.862091,16.920235,17.526947,17.32756,17.32756,17.32756,16.845901,16.845901,17.949333,17.949333,17.949333,17.3125,17.3125,
395.8510,17.484239,17.232531,17.200738,17.767741,17.397515,17.211995,18.024495,17.839247,16.536025,17.719022,17.298991,16.527019,17.330512,17.410753,17.759006,17.759006,17.759006,16.913005,16.913005,18.25198,18.25198,18.25198,17.287733,17.287733,
396.1326,17.288094,17.802234,16.941374,17.62797,17.694344,17.077092,17.95461,17.770984,17.065018,18.07367,17.104468,16.902376,17.552234,17.48586,17.878422,17.878422,17.878422,17.023954,17.023954,17.837358,17.837358,17.837358,16.982438,16.982438,
396.4141,17.334576,17.636182,16.672879,17.942947,17.727064,16.75172,18.075402,17.673739,17.639621,17.564508,16.942087,17.106652,17.482511,17.634174,17.860379,17.860379,17.860379,17.237098,17.237098,17.517489,17.517489,17.517489,17.171731,17.171731,
396.6957,17.286997,17.08154,16.486706,18.087287,17.610991,17.113506,17.911281,17.59375,17.883262,16.962287,16.951509,17.051722,17.539512,17.670259,17.576509,17.576509,17.576509,17.34375,17.34375,17.460488,17.460488,17.460488,17.682469,17.682469,
396.9772,17.333204,16.839718,16.892059,17.62942,17.749612,16.972782,17.594138,17.552342,17.663927,16.732165,16.902605,17.308855,17.416796,17.559243,17.541408,17.541408,17.541408,17.323046,17.323046,17.638415,17.638415,17.638415,17.875388,17.875388,
397.2588,17.422351,17.252856,17.086651,17.109851,17.79969,16.624048,17.318647,17.430401,17.24195,16.943647,17.048303,17.285493,17.319599,17.453601,17.631147,17.631147,17.631147,17.282202,17.282202,17.817695,17.817695,17.817695,17.48719,17.48719,
397.5404,17.422778,17.53125,17.183833,17.238999,17.321694,16.503667,17.147056,17.536777,17.200361,16.827222,17.1875,16.9375,17.259194,17.56436,17.551499,17.551499,17.551499,17.347417,17.347417,17.544111,17.544111,17.544111,17.110332,17.110332,
397.8219,17.209171,17.67591,17.291332,17.396168,17.405747,16.478832,17.166332,17.55267,17.166583,16.916834,17.301162,16.958166,17.250251,17.71875,17.842996,17.842996,17.842996,17.229586,17.229586,17.458668,17.458668,17.458668,17.405999,17.405999,
398.1035,16.942669,17.96875,17.363534,17.404229,17.611513,16.539568,17.353195,17.234258,17.233365,17.012594,17.588581,17.080263,17.244831,17.71875,18.077115,18.077115,18.077115,17.170865,17.170865,17.329135,17.329135,17.329135,17.457284,17.457284,
398.3851,16.868938,17.81762,17.205214,17.625471,17.724812,16.739289,17.594221,16.975282,17.388065,17.388536,17.750471,17.306909,17.444503,17.517244,17.967338,17.967338,17.967338,17.275188,17.275188,17.237406,17.237406,17.237406,17.324153,17.324153,
398.6666,17.002268,17.319413,17.041151,17.650166,17.660066,17.025166,17.714934,17.264437,17.472566,17.497732,17.830033,17.492367,17.538883,17.205033,17.605199,17.605199,17.605199,17.408518,17.408518,17.150166,17.150166,17.150166,17.073949,17.073949,
398.9482,16.932154,17.028087,17.078916,17.295482,17.535994,16.892997,17.660994,17.785015,17.378163,17.27116,17.738328,17.503163,17.46875,17.202334,17.455497,17.455497,17.455497,17.471913,17.471913,17.121837,17.121837,17.121837,17.013253,17.013253,
399.2297,16.591178,17.285108,17.158179,16.728909,17.421553,16.84375,17.434928,17.98341,17.344393,17.012731,17.560571,17.325874,17.436857,17.26659,17.422197,17.422197,17.422197,17.262731,17.262731,17.155607,17.155607,17.155607,17.11034,17.11034,
399.5113,16.980355,17.400536,17.028304,16.741606,17.372143,17.065446,16.954376,17.698751,17.204465,17.096696,17.451696,17.082322,17.06518,17.448928,17.403393,17.403393,17.403393,17.261428,17.261428,17.346696,17.346696,17.346696,17.275625,17.275625,
399.7929,17.315474,17.325595,16.698508,16.986905,17.543458,17.449708,16.928579,17.681552,17.008034,17.299405,17.709829,17.023216,16.853871,17.52619,17.665484,17.665484,17.665484,17.393155,17.393155,17.404163,17.404163,17.404163,17.284224,17.284224,
400.0744,17.172993,17.177738,16.458988,17.057755,17.783759,17.59375,17.529287,17.8125,17.026505,17.331752,18.175775,17.409032,17.021761,17.557755,17.913504,17.913504,17.913504,17.502509,17.502509,17.273996,17.273996,17.273996,17.083988,17.083988,
400.3560,17.450489,16.971692,16.456372,17.134436,17.742035,17.451349,17.720221,17.710785,16.960785,17.425122,18.303064,17.523285,17.134436,17.573407,17.652697,17.652697,17.652697,17.5625,17.5625,17.270343,17.270343,17.270343,16.938971,16.938971,
400.6375,17.646429,17.120542,16.585717,17.177679,17.580354,17.439288,17.794646,17.420529,16.90625,17.511608,18.109817,17.833046,17.113392,17.798221,17.221421,17.221421,17.221421,17.5625,17.5625,17.28125,17.28125,17.28125,16.90625,16.90625,
400.9191,17.296089,17.668951,16.872611,17.32256,17.46372,17.783891,18.181401,17.042379,16.92876,17.6438,17.98623,18,17.13877,17.92876,17.13877,17.13877,17.13877,17.44995,17.44995,17.23623,17.23623,17.23623,17.0188,17.0188,
401.2007,16.70812,17.584306,16.992336,17.82313,17.72053,17.882664,18.430429,16.9375,17.055429,17.663914,17.544206,17.693385,17.274179,17.866743,16.755292,16.755292,16.755292,17.099635,17.099635,17.360265,17.360265,17.360265,17.204015,17.204015,
401.4822,16.5625,17.080842,17.098625,18.23997,18.108376,17.776375,18.419437,16.986813,17.389626,17.705563,16.839154,17.766344,17.485094,17.794437,16.329124,16.329124,16.329124,16.926031,16.926031,17.628157,17.628157,17.628157,17.25,17.25,
401.7638,17.025491,16.917307,17.150722,18.132448,18.49616,17.621391,17.325938,17.231495,16.774264,17.178594,17.356264,17.863943,17.865632,17.652641,16.301443,16.301443,16.301443,17.394962,17.394962,17.790387,17.790387,17.790387,17.224278,17.224278,
402.0453,16.857181,16.638431,17.209814,17.718803,17.919734,17.379495,17.549043,16.665266,16.75891,16.901808,17.714255,18.035692,17.589335,17.49109,16.339282,16.339282,16.339282,17.607128,17.607128,17.785718,17.785718,17.785718,17.861516,17.861516,
402.3269,17.063033,16.287543,17.051728,17.461391,17.200086,16.870521,17.986881,16.785196,17.310153,16.958511,17.666489,17.700619,17.447739,17.774957,16.455098,16.455098,16.455098,17.513652,17.513652,17.586391,17.586391,17.586391,18.330631,18.330631,
402.6085,17.295958,16.509982,16.800155,17.293065,17.009452,16.783613,17.944589,17.245804,17.490548,17.34428,17.627363,17.367381,17.697482,17.754726,16.526524,16.526524,16.526524,17.413339,17.413339,17.360292,17.360292,17.360292,18.028357,18.028357,
402.8900,17.162842,16.950294,16.511865,17.610499,17.17959,16.841113,17.308934,17.161523,17.649658,17.345068,17.80459,17.16416,17.808545,17.480615,17.010157,17.010157,17.010157,16.837548,16.837548,16.924706,16.924706,16.924706,17.670751,17.670751,
403.1716,16.69168,16.999721,16.2832,18.30637,17.528185,16.688893,16.940565,16.567794,17.718193,17.095979,17.750557,17.032365,17.564729,17.437779,17.093193,17.093193,17.093193,16.688615,16.688615,16.875279,16.875279,16.875279,17.65625,17.65625,
403.4532,16.378779,16.742442,16.315523,18.400959,18.035029,16.653227,16.881802,16.768895,17.308721,17.002267,17.545873,17.694302,17.631802,17.466483,17.760581,17.760581,17.760581,16.71875,16.71875,17.131802,17.131802,17.131802,17.589971,17.589971,
403.7347,16.547316,16.442855,16.446425,18.192855,18.128592,16.516969,17.131259,17.502689,17.15625,17.095535,16.880355,17.908057,17.91339,17.36429,18.114312,18.114312,18.114312,16.740171,16.740171,17.372333,17.372333,17.372333,17.42679,17.42679,
404.0163,16.857448,16.548106,16.574085,18.278441,17.159059,16.323389,16.744033,17.014394,17.192771,17.105335,16.954704,16.934343,18.017204,17.252113,16.937152,16.937152,16.937152,17.088131,17.088131,16.809691,16.809691,16.809691,17.21067,17.21067,
404.2978,17.339299,16.745549,16.340545,18.242343,17.191328,16.803597,17.019142,16.912661,17.573985,16.910078,16.816328,17.26469,17.85203,17.925392,17.307426,17.307426,17.307426,17.073362,17.073362,16.785078,16.785078,16.785078,16.8125,16.8125,
404.5794,17.521565,16.932658,16.088908,18.163288,17.21875,17.231082,17.180462,17.498256,17.63688,16.927815,16.882489,17.588908,17.658446,18.014076,17.723592,17.723592,17.723592,17.370158,17.370158,16.8125,16.8125,16.8125,16.846397,16.846397,
404.8610,17.392682,17.023277,16.179527,17.966885,17.294818,17.480453,17.388568,17.91223,17.44348,16.892554,17.175669,17.533243,17.488297,17.679784,17.732446,17.732446,17.732446,17.361304,17.361304,16.876865,16.876865,16.876865,17.03125,17.03125,
405.1425,17.069355,17.54496,16.790329,17.632658,17.597579,17.551816,17.753026,17.366724,17.028224,16.98246,17.551816,17.371974,17.416934,17.422987,17.66996,17.66996,17.66996,17.403224,17.403224,17.211092,17.211092,17.211092,16.969553,16.969553,
405.4241,17.030917,17.578042,17.226937,17.319689,17.46073,17.656416,17.922125,16.875499,16.984791,17.03125,17.554313,17.273562,17.359458,17.640875,17.695188,17.695188,17.695188,17.210563,17.210563,17.44552,17.44552,17.44552,16.78927,16.78927,
405.7056,16.764119,17.540098,17.419804,16.995294,17.317206,17.776544,18.0625,17.421687,17.289533,17.048946,17.228727,17.326054,17.379706,17.701619,17.607304,17.607304,17.607304,17,17,17.624435,17.624435,17.624435,17.03012,17.03012,
405.9872,16.5625,17.53299,17.601243,17.00348,17.446733,17.745384,17.718217,17.897017,17.58679,17.32983,17.035866,17.31076,17.469886,17.195064,17.523153,17.523153,17.523153,17.039347,17.039347,17.584517,17.584517,17.584517,17.40277,17.40277,
406.2688,16.681524,17.522852,17.888163,16.972383,17.745155,17.509609,17.066133,17.490391,17.84375,17.778828,17.206718,17.439922,17.866602,16.574532,17.578165,17.578165,17.578165,17.049257,17.049257,17.080507,17.080507,17.080507,17.650274,17.650274,
406.5503,16.988844,17.719393,17.169625,17.262442,17.358411,17.456951,17.25,17.53125,17.796554,17.691647,17.042406,17.69229,17.933353,16.845036,17.938143,17.938143,17.938143,16.859054,16.859054,17.149884,17.149884,17.149884,17.933996,17.933996,
406.8319,17.163318,17.96441,16.599454,17.424727,17.137773,17.488591,17.288318,17.505704,17.667659,17.737227,16.81684,18.072297,17.734499,17.271205,18.017113,18.017113,18.017113,16.755704,16.755704,17.525546,17.525546,17.525546,17.954613,17.954613,
407.1135,17.205008,18.162458,16.535017,17.461216,17.321148,17.576242,17.275042,17.455008,17.511301,17.801199,16.660017,18.271275,17.366352,17.506208,17.617678,17.617678,17.617678,16.842424,16.842424,17.150254,17.150254,17.150254,17.610144,17.610144,
407.3950,17.158089,18.191179,16.588232,17.457724,17.619482,17.652571,17.172795,17.452205,17.362134,17.876839,16.595589,18.086403,17.244482,17.564339,17.044126,17.044126,17.044126,17.044116,17.044116,16.742642,16.742642,16.742642,17.091921,17.091921,
407.6766,17.312968,18.171992,16.405548,17.515976,17.71875,17.750078,17.124922,17.578398,17.140196,17.781094,16.672148,17.70254,17.437734,17.484258,16.89082,16.89082,16.89082,17.09375,17.09375,17.172616,17.172616,17.172616,16.718438,16.718438,
407.9581,17.716031,18.235368,15.97544,17.772574,17.685514,17.831103,17.143603,17.753971,17.035221,17.56919,16.864339,17.285955,17.630957,17.354411,17.11831,17.11831,17.11831,17.09375,17.09375,17.236101,17.236101,17.236101,16.809781,16.809781,
408.2397,17.590052,18.039201,16.616679,17.699334,17.357618,17.435836,16.906435,18.023299,17.251849,17.051036,16.498336,17.283099,17.507951,16.912352,17.337833,17.337833,17.337833,17.058617,17.058617,16.838018,16.838018,16.838018,16.806768,16.806768,
408.5213,17.084604,17.949042,17.070667,17.58101,16.995427,17.001198,16.6875,18.131969,17.35649,16.879573,16.248802,17.517312,17.36226,16.995208,17.184125,17.184125,17.184125,16.846146,16.846146,16.743031,16.743031,16.743031,16.989437,16.989437,
408.8028,16.847902,18.038899,16.774257,17.535402,16.731206,16.879152,16.804196,17.80201,17.285402,16.929851,16.448645,17.749344,17.394449,17.600087,17.03125,17.03125,17.03125,16.777098,16.777098,17.034091,17.034091,17.034091,17.315997,17.315997,
409.0844,17.036716,17.960584,16.615483,17.459233,16.665767,16.925283,16.854617,17.360018,17.18885,16.763567,16.714699,18.006816,17.487783,17.486368,17.133166,17.133166,17.133166,17.240548,17.240548,17.105967,17.105967,17.105967,17.232317,17.232317,
409.3659,17.305436,17.821001,16.678999,17.458812,16.879311,17.075311,17.163434,17.240062,17.305436,16.517002,17.004311,18.285561,17.573875,17.355125,17.315374,17.315374,17.315374,17.767122,17.767122,16.955939,16.955939,16.955939,17.071001,17.071001,
409.6475,17.330527,17.870196,16.785459,17.446514,17.21335,17.258418,17.445918,17.450128,17.375,16.526446,17.271641,18.352764,17.438095,17.641837,17.664073,17.664073,17.664073,17.59494,17.59494,16.884014,16.884014,16.884014,17.142432,17.142432,
409.9291,17.358811,17.998872,16.789344,17.460656,17.590367,17.428278,17.777867,17.369161,17.444467,17.025612,17.390061,18.181661,17.1666,17.912089,17.734939,17.734939,17.734939,17.214039,17.214039,16.782378,16.782378,16.782378,17.048566,17.048566,
410.2106,17.784188,18.392298,16.80532,17.733519,17.75971,17.54096,17.995349,16.951452,17.781658,17.620758,17.45439,17.980581,17.04561,17.92061,17.526191,17.526191,17.526191,17.19721,17.19721,16.84628,16.84628,16.84628,16.807441,16.807441,
410.4922,17.456623,18.400083,17.237148,17.13806,17.531457,17.112873,17.431748,17.668066,17.800062,17.200456,17.14402,18.237251,16.731499,18.181022,17.518709,17.518709,17.518709,17.693356,17.693356,17.399565,17.399565,17.399565,16.924855,16.924855,
410.7738,17.291982,18.090278,17.421401,17.124053,17.235796,17.051768,17.591855,17.642046,17.57418,17.321338,16.829546,18.079546,16.992739,18.04293,17.919507,17.919507,17.919507,17.60543,17.60543,17.427715,17.427715,17.427715,17.020518,17.020518,
411.0553,17.495517,17.629499,17.303583,17.049116,16.946449,17.2232,18.084784,17.727667,17.53125,17.696401,16.7009,17.602716,17.464251,17.758949,18.294617,18.294617,18.294617,17.214316,17.214316,17.459817,17.459817,17.459817,17.218734,17.218734,
411.3369,17.752675,17.451787,17.115181,17.197319,16.989284,17.416069,18.183928,17.805356,17.724997,17.805356,17.074994,17.337503,17.392859,17.608037,18.122325,18.122325,18.122325,17.377675,17.377675,17.385716,17.385716,17.385716,17.083931,17.083931,
