,Live Spectrum 26-10-2023 13:37:32,Live Spectrum 26-10-2023 13:37:33,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:36,Live Spectrum 26-10-2023 13:37:36,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
406.2688,17.175468,16.430313,16.30168,17.579296,17.579296,16.556524,16.556524,16.556524,16.16707,16.16707,16.16707,16.974726,16.974726,16.974726,
406.5503,17.011156,16.735339,16.293049,17.292406,17.292406,16.852045,16.852045,16.852045,16.411683,16.411683,16.411683,16.643808,16.643808,16.643808,
406.8319,16.862227,16.96875,16.338046,17.105159,17.105159,16.943204,16.943204,16.943204,16.845114,16.845114,16.845114,16.443204,16.443204,16.443204,
407.1135,16.802525,16.941267,16.361258,17.058733,17.058733,16.782576,16.782576,16.782576,16.923758,16.923758,16.923758,16.516182,16.516182,16.516182,
407.3950,16.852937,16.729787,16.314339,17.181982,17.181982,16.551474,16.551474,16.551474,16.979776,16.979776,16.979776,16.788597,16.788597,16.788597,
407.6766,17.031406,16.390274,16.35957,16.999298,16.999298,16.437422,16.437422,16.437422,17.031172,17.031172,17.031172,16.843516,16.843516,16.843516,
407.9581,17.176839,16.266618,16.503971,16.668897,16.668897,16.472721,16.472721,16.472721,16.983382,16.983382,16.983382,16.816471,16.816471,16.816471,
408.2397,17.144601,16.84338,16.193602,16.747966,16.747966,16.390718,16.390718,16.390718,17.126849,17.126849,17.126849,16.875,16.875,16.875,
408.5213,17.025479,17.170188,16.072844,16.82524,16.82524,16.244229,16.244229,16.244229,17.157448,17.157448,17.157448,16.967552,16.967552,16.967552,
408.8028,16.961101,17.054851,16.401442,16.831949,16.831949,16.238199,16.238199,16.238199,16.957605,16.957605,16.957605,17.109047,17.109047,17.109047,
409.0844,16.917117,17.010867,16.572017,16.823367,16.823367,16.209233,16.209233,16.209233,16.854617,16.854617,16.854617,17.054334,17.054334,17.054334,
409.3659,17.055436,17.042625,16.849497,16.748563,16.748563,16.1875,16.1875,16.1875,16.928999,16.928999,16.928999,16.936063,16.936063,16.936063,
409.6475,17.169473,17.129209,16.813095,16.785459,16.785459,16.1875,16.1875,16.1875,17.057696,17.057696,17.057696,16.928486,16.928486,16.928486,
409.9291,17.256967,16.994161,16.819467,16.997745,16.997745,16.581145,16.581145,16.581145,17.209528,17.209528,17.209528,16.983811,16.983811,16.983811,
410.2106,17.30532,16.88936,16.699331,17.255059,17.255059,16.887239,16.887239,16.887239,17.20186,17.20186,17.20186,17.144419,17.144419,17.144419,
410.4922,16.862873,17.22471,16.356499,16.862873,16.862873,16.887541,16.887541,16.887541,17.287417,17.287417,17.287417,16.16335,16.16335,16.16335,
410.7738,16.879419,17.157197,16.436553,16.75,16.75,16.849116,16.849116,16.849116,17.338384,17.338384,17.338384,15.958018,15.958018,15.958018,
411.0553,16.90625,16.910733,16.736584,16.75,16.75,17.031234,17.031234,17.031234,17.290183,17.290183,17.290183,16.075884,16.075884,16.075884,
411.3369,17.016963,16.819644,16.864284,16.860713,16.860713,16.896431,16.896431,16.896431,17.198216,17.198216,17.198216,16.149106,16.149106,16.149106,
411.6184,16.974114,16.641092,16.817864,16.789296,16.789296,16.846432,16.846432,16.846432,16.987524,16.987524,16.987524,16.441931,16.441931,16.441931,
411.9000,16.939297,16.625,17.018672,16.899062,16.899062,16.578672,16.578672,16.578672,16.96875,16.96875,16.96875,16.439297,16.439297,16.439297,
412.1816,16.785834,16.655333,16.94025,16.90625,16.90625,16.350167,16.350167,16.350167,16.78675,16.78675,16.78675,16.2555,16.2555,16.2555,
412.4631,16.718833,16.500207,16.812665,17.031085,17.031085,16.312541,16.312541,16.312541,16.687624,16.687624,16.687624,16.031539,16.031539,16.031539,
412.7447,16.474553,16.496684,16.626658,16.439987,16.439987,17.003316,17.003316,17.003316,16.815816,16.815816,16.815816,16.082143,16.082143,16.082143,
413.0262,16.695973,16.373305,16.697668,16.546502,16.546502,17.138557,17.138557,17.138557,16.939195,16.939195,16.939195,15.652861,15.652861,15.652861,
413.3078,16.861638,16.353972,16.885222,16.807389,16.807389,17.375,17.375,17.375,16.966195,16.966195,16.966195,15.626971,15.626971,15.626971,
413.5894,17.055677,16.489218,16.97612,16.763646,16.763646,17.340886,17.340886,17.340886,16.923854,16.923854,16.923854,16.07164,16.07164,16.07164,
413.8709,16.987212,16.660513,16.768462,16.849424,16.849424,17.04545,17.04545,17.04545,16.8125,16.8125,16.8125,16.626412,16.626412,16.626412,
414.1525,16.901141,16.697718,16.641519,16.73859,16.73859,16.871083,16.871083,16.871083,16.858481,16.858481,16.858481,16.422173,16.422173,16.422173,
414.4341,16.904753,16.714296,16.40625,17.011901,17.011901,16.543151,16.543151,16.543151,17.123503,17.123503,17.123503,16.391355,16.391355,16.391355,
414.7156,17.038037,16.718612,16.35195,17.076075,17.076075,16.59375,16.59375,16.59375,17.175338,17.175338,17.175338,16.688775,16.688775,16.688775,
414.9972,17.05488,17.28125,16.110533,17.147859,17.147859,16.532793,16.532793,16.532793,16.929109,16.929109,16.929109,16.993152,16.993152,16.993152,
415.2787,17.014356,17.222122,15.943409,17.227197,17.227197,16.309962,16.309962,16.309962,16.983106,16.983106,16.983106,16.875,16.875,16.875,
415.5603,16.95948,17.07177,15.958426,17.287078,17.287078,16.265098,16.265098,16.265098,16.918961,16.918961,16.918961,16.893539,16.893539,16.893539,
415.8419,16.9375,17.002963,16.15625,17.375,17.375,16.445612,16.445612,16.445612,16.784213,16.784213,16.784213,16.957675,16.957675,16.957675,
416.1234,16.893898,16.790699,16.134449,17.375,17.375,16.473844,16.473844,16.473844,16.59375,16.59375,16.59375,17.021801,17.021801,17.021801,
416.4050,16.8125,16.574365,16.035205,17.328164,17.328164,16.226582,16.226582,16.226582,16.640586,16.640586,16.640586,17.050791,17.050791,17.050791,
416.6865,16.774962,16.243712,15.899962,17.199949,17.199949,16.400216,16.400216,16.400216,16.843877,16.843877,16.843877,17.006225,17.006225,17.006225,
416.9681,16.758685,16.333929,16.123296,16.925324,16.925324,16.79862,16.79862,16.79862,17.057873,17.057873,17.057873,16.928815,16.928815,16.928815,
417.2497,16.8125,16.517144,16.556424,16.740886,16.740886,16.751083,16.751083,16.751083,17.037326,17.037326,17.037326,16.818576,16.818576,16.818576,
417.5312,16.842291,16.455313,16.744166,17.067185,17.067185,16.577396,16.577396,16.577396,16.909167,16.909167,16.909167,16.809583,16.809583,16.809583,
417.8128,16.875,16.265124,16.969084,17.359542,17.359542,16.687834,16.687834,16.687834,16.796708,16.796708,16.796708,16.890681,16.890681,16.890681,
418.0944,16.809156,16.240227,16.930812,17.24164,17.24164,16.748328,16.748328,16.748328,16.782922,16.782922,16.782922,16.74164,16.74164,16.74164,
418.3759,16.818946,16.326513,16.829737,16.99033,16.99033,16.546384,16.546384,16.546384,16.829737,16.829737,16.829737,16.524804,16.524804,16.524804,
418.6575,16.856992,16.636637,16.807735,16.90625,16.90625,16.352227,16.352227,16.352227,16.951796,16.951796,16.951796,16.324689,16.324689,16.324689,
418.9390,16.918846,17.025192,16.724928,16.887476,16.887476,16.519014,16.519014,16.519014,17.03125,17.03125,17.03125,16.012236,16.012236,16.012236,
419.2206,16.734322,16.949179,16.609357,17.109428,17.109428,16.636714,16.636714,16.636714,16.855429,16.855429,16.855429,16.363392,16.363392,16.363392,
419.5022,16.59375,16.985799,16.643671,17.026779,17.026779,16.685878,16.685878,16.685878,16.75,16.75,16.75,16.696836,16.696836,16.696836,
419.7837,16.530614,16.999364,16.371821,16.737888,16.737888,16.823976,16.823976,16.823976,16.665819,16.665819,16.665819,16.866067,16.866067,16.866067,
420.0653,16.521793,16.990543,16.284129,16.808802,16.808802,16.875,16.875,16.875,16.690379,16.690379,16.690379,16.9375,16.9375,16.9375,
420.3468,16.576323,17,16.289964,17.190509,17.190509,16.559491,16.559491,16.559491,16.786359,16.786359,16.786359,16.802282,16.802282,16.802282,
420.6284,16.570475,16.883625,16.18815,17.521975,17.521975,16.39095,16.39095,16.39095,16.95215,16.95215,16.95215,16.79655,16.79655,16.79655,
420.9100,16.514482,16.915777,15.940168,17.425686,17.425686,16.423018,16.423018,16.423018,17.024009,17.024009,17.024009,16.740473,16.740473,16.740473,
421.1915,16.425784,17.036455,15.800784,16.979182,16.979182,16.635409,16.635409,16.635409,17.03125,17.03125,17.03125,16.817705,16.817705,16.817705,
421.4731,16.304396,17.164354,16.621549,17.358808,17.358808,16.738427,16.738427,16.738427,16.547442,16.547442,16.547442,16.48726,16.48726,16.48726,
421.7546,16.307434,16.768556,17.100524,17.33783,17.33783,16.802368,16.802368,16.802368,16.542236,16.542236,16.542236,16.432434,16.432434,16.432434,
422.0362,16.527699,16.284003,17.15625,17.016602,17.016602,16.920099,16.920099,16.920099,16.696999,16.696999,16.696999,16.303001,16.303001,16.303001,
422.3178,16.645333,16.21875,17.018194,16.96875,16.96875,16.827056,16.827056,16.827056,16.912028,16.912028,16.912028,16.253639,16.253639,16.253639,
422.5993,16.996064,16.530246,16.60355,16.940432,16.940432,16.670911,16.670911,16.670911,17.277314,17.277314,17.277314,16.051775,16.051775,16.051775,
422.8809,17.06027,16.67858,16.359359,16.87946,16.87946,16.65625,16.65625,16.65625,17.22544,17.22544,17.22544,16.17635,16.17635,16.17635,
423.1625,17.181371,16.538911,16.373468,16.548104,16.548104,16.715686,16.715686,16.715686,16.832419,16.832419,16.832419,16.365807,16.365807,16.365807,
423.4440,17.096267,16.22714,16.648699,16.318373,16.318373,16.566695,16.566695,16.566695,16.447568,16.447568,16.447568,16.375,16.375,16.375,
423.7256,17.06265,16.716345,16.65625,16.3125,16.3125,16.096005,16.096005,16.096005,16.4686,16.4686,16.4686,16.623797,16.623797,16.623797,
424.0071,17.03125,16.657851,16.564101,16.600689,16.600689,15.997331,15.997331,15.997331,16.721419,16.721419,16.721419,16.558763,16.558763,16.558763,
424.2887,17.025183,16.751213,16.651396,17,17,15.841323,15.841323,15.841323,16.864079,16.864079,16.864079,16.346177,16.346177,16.346177,
424.5703,16.854226,16.788804,16.525584,16.994334,16.994334,15.817133,15.817133,15.817133,16.572976,16.572976,16.572976,16.396807,16.396807,16.396807,
424.8518,16.538928,16.916487,16.434941,16.908809,16.908809,16.387796,16.387796,16.387796,16.242322,16.242322,16.242322,16.270474,16.270474,16.270474,
425.1334,16.608873,17.015123,16.40625,16.947176,16.947176,16.560279,16.560279,16.560279,16.172377,16.172377,16.172377,16.522578,16.522578,16.522578,
425.4149,16.457088,16.843902,16.375152,17.054573,17.054573,16.796951,16.796951,16.796951,16.331936,16.331936,16.331936,16.726524,16.726524,16.726524,
425.6965,16.511335,16.629545,16.224418,17.12786,17.12786,16.728401,16.728401,16.728401,16.473295,16.473295,16.473295,16.753983,16.753983,16.753983,
425.9781,17.328092,16.671842,16.630197,16.598947,16.598947,16.937566,16.937566,16.937566,16.515592,16.515592,16.515592,16.59375,16.59375,16.59375,
426.2596,17.435479,16.796767,16.615329,16.654229,16.654229,16.763713,16.763713,16.763713,16.576213,16.576213,16.576213,16.570367,16.570367,16.570367,
426.5412,17.517071,16.98702,16.392071,16.813699,16.813699,16.69399,16.69399,16.69399,16.441591,16.441591,16.441591,16.48822,16.48822,16.48822,
426.8228,17.286714,16.973147,16.190232,16.930371,16.930371,16.747268,16.747268,16.747268,16.211621,16.211621,16.211621,16.612406,16.612406,16.612406,
427.1043,17.085985,17.039397,16.109279,16.882956,16.882956,16.851515,16.851515,16.851515,16.319499,16.319499,16.319499,16.812309,16.812309,16.812309,
427.3859,17.112873,16.891791,16.131064,16.8125,16.8125,16.849814,16.849814,16.849814,16.802705,16.802705,16.802705,16.881064,16.881064,16.881064,
427.6674,17.295109,16.973587,16.035434,16.794456,16.794456,16.718097,16.718097,16.718097,16.968097,16.968097,16.968097,16.731303,16.731303,16.731303,
427.9490,17.386962,16.975705,16.103765,16.740356,16.740356,16.552856,16.552856,16.552856,16.851076,16.851076,16.851076,16.550538,16.550538,16.550538,
428.2306,17.282181,16.863342,16.40625,16.698227,16.698227,16.541512,16.541512,16.541512,16.958023,16.958023,16.958023,16.604012,16.604012,16.604012,
428.5121,17.167125,17.085624,16.395375,16.688875,16.688875,16.595125,16.595125,16.595125,17.02175,17.02175,17.02175,16.559751,16.559751,16.559751,
428.7937,17.153049,17.221951,16.363516,16.876322,16.876322,16.690701,16.690701,16.690701,16.97063,16.97063,16.97063,16.517887,16.517887,16.517887,
429.0752,17.16628,17.148278,16.295397,17.202545,17.202545,16.725823,16.725823,16.725823,16.752058,16.752058,16.752058,16.765045,16.765045,16.765045,
429.3568,17.268561,16.912123,16.180684,17.451132,17.451132,16.700189,16.700189,16.700189,16.65625,16.65625,16.65625,16.962877,16.962877,16.962877,
429.6384,17.223431,16.941423,16.244561,17.482793,17.482793,16.705465,16.705465,16.705465,16.762526,16.762526,16.762526,17.119561,17.119561,17.119561,
429.9199,17.104243,17.086754,16.447878,17.277867,17.277867,16.659748,16.659748,16.659748,16.947878,16.947878,16.947878,17.309002,17.309002,17.309002,
430.2015,16.652879,16.780202,16.774804,17.040543,17.040543,16.465903,16.465903,16.465903,17.072317,17.072317,17.072317,17.141263,17.141263,17.141263,
430.4831,16.189815,16.373843,17.003472,16.90625,16.90625,16.341435,16.341435,16.341435,17.141204,17.141204,17.141204,16.951389,16.951389,16.951389,
430.7646,16.265625,16.546875,16.75,17.015625,17.015625,16.46875,16.46875,16.46875,17.09375,17.09375,17.09375,16.9375,16.9375,16.9375,
431.0462,16.64924,16.736098,16.642348,17.254595,17.254595,16.482652,16.482652,16.482652,17.030101,17.030101,17.030101,16.907399,16.907399,16.907399,
431.3277,16.858231,16.764481,16.771347,17.391769,17.391769,16.471039,16.471039,16.471039,17,17,17,17.004578,17.004578,17.004578,
431.6093,16.705068,16.767335,16.947761,17.180892,17.180892,16.53467,16.53467,16.53467,16.878654,16.878654,16.878654,17.131841,17.131841,17.131841,
431.8909,16.48637,17.013907,16.816489,17,17,16.580397,16.580397,16.580397,16.638076,16.638076,16.638076,17.312777,17.312777,17.312777,
432.1724,16.535428,17.261316,16.674704,17.221448,17.221448,16.722928,16.722928,16.722928,16.494342,16.494342,16.494342,17.535428,17.535428,17.535428,
432.4540,16.548972,17.160444,16.6875,16.823797,16.823797,16.736472,16.736472,16.736472,16.601799,16.601799,16.601799,17.130818,17.130818,17.130818,
432.7355,16.578223,16.78872,16.667944,16.566529,16.566529,16.707056,16.707056,16.707056,16.82439,16.82439,16.82439,16.851611,16.851611,16.851611,
433.0171,16.725501,16.484298,16.495448,16.785802,16.785802,16.69865,16.69865,16.69865,16.946451,16.946451,16.946451,16.875,16.875,16.875,
433.2987,16.925734,16.530093,16.385609,16.998843,16.998843,16.811343,16.811343,16.811343,16.927469,16.927469,16.927469,16.936922,16.936922,16.936922,
433.5802,17,16.805516,16.353823,17.020147,17.020147,16.959706,16.959706,16.959706,16.885073,16.885073,16.885073,16.884044,16.884044,16.884044,
433.8618,17.065125,17.058209,16.408875,16.978292,16.978292,16.978292,16.978292,16.978292,16.896708,16.896708,16.896708,16.735208,16.735208,16.735208,
434.1434,16.938097,16.947111,16.4375,16.790861,16.790861,17.057694,17.057694,17.057694,17.173083,17.173083,17.173083,16.442903,16.442903,16.442903,
434.4249,16.806721,16.670164,16.41474,16.787029,16.787029,17.048231,17.048231,17.048231,17.372288,17.372288,17.372288,16.184433,16.184433,16.184433,
434.7065,16.874365,16.337684,16.499365,16.696106,16.696106,17.147644,17.147644,17.147644,17.03379,17.03379,17.03379,16.055164,16.055164,16.055164,
434.9880,17.025219,16.392763,16.459869,16.65625,16.65625,16.949562,16.949562,16.949562,16.953838,16.953838,16.953838,16.126425,16.126425,16.126425,
435.2696,17.086805,16.364586,16.510414,16.753469,16.753469,16.704867,16.704867,16.704867,16.96875,16.96875,16.96875,16.374992,16.374992,16.374992,
435.5512,17.019316,16.393373,16.605684,16.682004,16.682004,16.557004,16.557004,16.557004,17.043184,17.043184,17.043184,16.313443,16.313443,16.313443,
435.8327,17,16.608762,16.903453,16.681564,16.681564,16.708448,16.708448,16.708448,17.138442,17.138442,17.138442,16.179994,16.179994,16.179994,
436.1143,16.922563,16.759499,17.020375,16.790749,16.790749,16.827437,16.827437,16.827437,17.15625,17.15625,17.15625,16.001376,16.001376,16.001376,
436.3958,16.98517,16.912783,17.136476,16.944033,16.944033,16.870057,16.870057,16.870057,17.024717,17.024717,17.024717,16.126589,16.126589,16.126589,
436.6774,17.107187,16.910703,17.102657,17.183123,17.183123,16.767813,16.767813,16.767813,16.973203,16.973203,16.973203,16.209843,16.209843,16.209843,
436.9590,17.234131,17.288207,17.039185,17.136902,17.136902,16.777283,16.777283,16.777283,16.886902,16.886902,16.886902,16.573424,16.573424,16.573424,
437.2405,16.889061,17.177163,17.114544,17.097235,17.097235,16.836779,16.836779,16.836779,16.958294,16.958294,16.958294,16.513942,16.513942,16.513942,
437.5221,16.787266,16.90207,17.068516,17.206719,17.206719,16.871992,16.871992,16.871992,17.138203,17.138203,17.138203,16.528242,16.528242,16.528242,
437.8037,17.355567,16.875,17.091216,17.56334,17.56334,16.875,16.875,16.875,17.242398,17.242398,17.242398,16.646113,16.646113,16.646113,
438.0852,17.639733,16.729073,16.918638,17.301896,17.301896,16.875,16.875,16.875,17.104073,17.104073,17.104073,16.918918,16.918918,16.918918,
438.3668,17.270789,16.71875,16.698694,16.984742,16.984742,16.786048,16.786048,16.786048,17.064099,17.064099,17.064099,16.759595,16.759595,16.759595,
438.6483,16.738093,16.507965,16.506827,16.878414,16.878414,16.540353,16.540353,16.540353,16.731266,16.731266,16.731266,16.448878,16.448878,16.448878,
438.9299,16.627042,16.622278,16.316583,17.211264,17.211264,16.470111,16.470111,16.470111,16.657611,16.657611,16.657611,16.192945,16.192945,16.192945,
439.2115,17.090339,16.811136,16.870907,16.412162,16.412162,16.46875,16.46875,16.46875,16.470114,16.470114,16.470114,16.590794,16.590794,16.590794,
439.4930,17.313387,16.685948,16.717198,16.565604,16.565604,16.281693,16.281693,16.281693,16.283246,16.283246,16.283246,16.405363,16.405363,16.405363,
439.7746,17.436166,16.471417,16.498666,17.004001,17.004001,16.344417,16.344417,16.344417,16.572501,16.572501,16.572501,16.28325,16.28325,16.28325,
440.0561,17.366138,16.619228,16.445254,17.184177,17.184177,16.387185,16.387185,16.387185,17.033465,17.033465,17.033465,16.377215,16.377215,16.377215,
440.3377,17.118821,17.315589,16.670152,17.086027,17.086027,16.717205,16.717205,16.717205,17.072125,17.072125,17.072125,16.440589,16.440589,16.440589,
440.6193,16.974292,17.347314,16.949365,16.939478,16.939478,16.683545,16.683545,16.683545,16.672071,16.672071,16.672071,16.488135,16.488135,16.488135,
440.9008,16.596156,16.920655,17.127406,16.96875,16.96875,16.605748,16.605748,16.605748,16.930314,16.930314,16.930314,16.295655,16.295655,16.295655,
441.1824,16.673132,16.744232,17.105286,16.954593,16.954593,16.428795,16.428795,16.428795,17.193268,17.193268,17.193268,16.170195,16.170195,16.170195,
441.4640,17.15625,16.993496,16.606759,16.845022,16.845022,16.965498,16.965498,16.965498,16.940752,16.940752,16.940752,16.944004,16.944004,16.944004,
441.7455,17.134236,16.963183,16.733426,17.150683,17.150683,16.897141,16.897141,16.897141,16.96875,16.96875,16.96875,16.996331,16.996331,16.996331,
442.0271,16.948341,17.15625,16.84375,17.360078,17.360078,16.577422,16.577422,16.577422,16.985078,16.985078,16.985078,16.960586,16.960586,16.960586,
442.3086,16.758611,17.165232,16.875185,17.405879,17.405879,16.464259,16.464259,16.464259,17.080278,17.080278,17.080278,16.915232,16.915232,16.915232,
442.5902,16.466874,17.213854,17.057604,16.99698,16.99698,16.417917,16.417917,16.417917,16.990209,16.990209,16.990209,16.978541,16.978541,16.978541,
442.8718,16.625,17.123941,17.068326,16.801907,16.801907,16.270127,16.270127,16.270127,16.932203,16.932203,16.932203,17.041843,17.041843,17.041843,
443.1533,16.653468,16.789726,17.261387,16.767081,16.767081,16.073887,16.073887,16.073887,16.877782,16.877782,16.877782,17.09375,17.09375,17.09375,
443.4349,16.769077,16.784884,17.184683,16.84375,16.84375,16.240644,16.240644,16.240644,16.737827,16.737827,16.737827,17.002452,17.002452,17.002452,
443.7164,16.699323,17.155122,16.630348,16.869652,16.869652,16.692848,16.692848,16.692848,16.661598,16.661598,16.661598,16.631476,16.631476,16.631476,
443.9980,16.659303,16.942061,16.469504,16.989332,16.989332,16.566307,16.566307,16.566307,16.596803,16.596803,16.596803,16.65625,16.65625,16.65625,
444.2796,16.78125,16.617758,16.199307,17.098709,17.098709,16.461508,16.461508,16.461508,16.711508,16.711508,16.711508,16.692459,16.692459,16.692459,
444.5611,16.826965,16.578512,16.023631,17.150178,17.150178,16.460357,16.460357,16.460357,16.710357,16.710357,16.710357,16.797262,16.797262,16.797262,
444.8427,16.992727,16.619167,16.047955,16.90553,16.90553,16.571212,16.571212,16.571212,16.837197,16.837197,16.837197,16.757992,16.757992,16.757992,
445.1242,17.054138,16.916809,16.287842,16.779053,16.779053,16.729309,16.729309,16.729309,17.100342,17.100342,17.100342,16.772888,16.772888,16.772888,
445.4058,16.987613,17.039977,16.59741,16.696227,16.696227,16.861205,16.861205,16.861205,17.418637,17.418637,17.418637,16.741273,16.741273,16.741273,
445.6874,16.938623,16.780741,16.605699,16.746017,16.746017,16.660847,16.660847,16.660847,17.431271,17.431271,17.431271,16.546059,16.546059,16.546059,
445.9689,17.06541,16.188217,16.500717,16.821947,16.821947,16.128627,16.128627,16.128627,17.206393,17.206393,17.206393,16.15334,16.15334,16.15334,
