,Live Spectrum 26-10-2023 13:27:57,Live Spectrum 26-10-2023 13:27:59,Live Spectrum 26-10-2023 13:28:02,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
604.7696,16.67372,16.13558,16.298231,16.610731,16.610731,17.003201,17.003201,17.003201,16.886069,16.886069,16.725151,16.725151,16.725151,16.809299,16.809299,16.809299,17.141981,17.141981,17.141981,16.78814,16.78814,16.78814,16.83317,16.83317,16.628201,
605.0511,16.637124,16.080685,16.517244,16.829744,16.829744,17.143185,17.143185,17.143185,16.563441,16.563441,16.974812,16.974812,16.974812,16.657191,16.657191,16.657191,17.221574,17.221574,17.221574,16.836747,16.836747,16.836747,16.912312,16.912312,16.798494,
605.3327,16.708432,16.239976,16.765846,17.062647,17.062647,17.192586,17.192586,17.192586,16.47413,16.47413,17.03663,17.03663,17.03663,16.599278,16.599278,16.599278,16.84375,16.84375,16.84375,16.785746,16.785746,16.785746,16.811911,16.811911,16.926739,
605.6143,16.825711,16.651846,17.004404,17.187925,17.187925,17.036079,17.036079,17.036079,16.651846,16.651846,17.209943,17.209943,17.209943,16.9375,16.9375,16.9375,16.848154,16.848154,16.848154,16.070882,16.070882,16.070882,16.174289,16.174289,16.5625,
605.8958,16.920545,16.617853,17.013382,17.003574,17.003574,16.853558,16.853558,16.853558,16.639295,16.639295,17.11694,17.11694,17.11694,16.944647,16.944647,16.944647,16.867853,16.867853,16.867853,16.344663,16.344663,16.344663,16.154502,16.154502,16.558926,
606.1774,17.020277,16.559757,16.875,17.006561,17.006561,16.690243,16.690243,16.690243,16.739027,16.739027,16.801527,16.801527,16.801527,16.99177,16.99177,16.99177,16.8125,16.8125,16.8125,16.569061,16.569061,16.569061,16.649689,16.649689,16.520277,
606.4590,16.900513,16.548461,16.867351,16.748088,16.748088,16.699626,16.699626,16.699626,16.613526,16.613526,16.689412,16.689412,16.689412,16.887126,16.887126,16.887126,16.820149,16.820149,16.820149,16.306763,16.306763,16.306763,16.904338,16.904338,16.400513,
606.7405,16.807095,16.813581,16.75,16.719831,16.719831,16.40625,16.40625,16.40625,16.433176,16.433176,16.715507,16.715507,16.715507,16.589426,16.589426,16.589426,16.939662,16.939662,16.939662,16.216588,16.216588,16.216588,16.862028,16.862028,16.3125,
607.0221,16.655752,16.845992,16.749751,16.750997,16.750997,16.40351,16.40351,16.40351,16.311254,16.311254,16.626495,16.626495,16.626495,16.468252,16.468252,16.468252,17.000249,17.000249,17.000249,16.155752,16.155752,16.155752,16.501495,16.501495,16.312998,
607.3036,16.594916,17.119751,16.719333,16.872667,16.872667,16.068915,16.068915,16.068915,16.159166,16.159166,16.809001,16.809001,16.809001,16.407416,16.407416,16.407416,17.030667,17.030667,17.030667,16.094916,16.094916,16.094916,16.684001,16.684001,16.373834,
607.5852,16.683252,17.244336,16.659082,16.934668,16.934668,15.943164,15.943164,15.943164,16.096582,16.096582,16.931836,16.931836,16.931836,16.346582,16.346582,16.346582,17.001416,17.001416,17.001416,16.153418,16.153418,16.153418,17.164843,17.164843,16.315332,
607.8668,17.093509,16.37998,16.511247,16.879499,16.879499,16.778519,16.778519,16.778519,16.847767,16.847767,16.995501,16.995501,16.995501,16.691758,16.691758,16.691758,17,17,17,16.765264,16.765264,16.765264,17.332503,17.332503,16.689509,
608.1483,16.955999,16.199832,16.443666,16.846833,16.846833,16.900084,16.900084,16.900084,16.596414,16.596414,16.774665,16.774665,16.774665,16.887751,16.887751,16.887751,16.915499,16.915499,16.915499,16.8125,16.8125,16.8125,16.949413,16.949413,16.887751,
608.4299,16.773504,16.1875,16.546831,16.761752,16.761752,17.015581,17.015581,17.015581,16.535167,16.535167,16.586004,16.586004,16.586004,17.042913,17.042913,17.042913,16.988248,16.988248,16.988248,16.839833,16.839833,16.839833,16.714921,16.714921,17.042913,
608.7114,16.591012,16.161002,16.641994,16.591012,16.591012,17.269732,17.269732,17.269732,16.504752,16.504752,16.615496,16.615496,16.615496,17.168492,17.168492,17.168492,16.973502,16.973502,16.973502,16.737758,16.737758,16.737758,16.6875,16.6875,17.036002,
608.9930,16.613826,16.310227,16.810227,16.716477,16.716477,17.107197,17.107197,17.107197,16.85928,16.85928,16.548011,16.548011,16.548011,17.110511,17.110511,17.110511,16.994413,16.994413,16.994413,16.693087,16.693087,16.693087,16.533523,16.533523,16.902936,
609.2746,16.724309,16.318923,16.918232,16.874137,16.874137,17.161809,17.161809,17.161809,17.086464,17.086464,16.382286,16.382286,16.382286,16.969613,16.969613,16.969613,16.776554,16.776554,16.776554,16.6875,16.6875,16.6875,16.723446,16.723446,16.875,
609.5561,16.678026,16.168552,16.697587,16.954233,16.954233,17.163509,17.163509,17.163509,16.885087,16.885087,16.031863,16.031863,16.031863,16.841535,16.841535,16.841535,16.598793,16.598793,16.598793,16.543552,16.543552,16.543552,16.733267,16.733267,16.970965,
609.8377,16.56363,16.07869,16.555535,16.945595,16.945595,17.017321,17.017321,17.017321,16.511486,16.511486,15.868035,15.868035,15.868035,16.673571,16.673571,16.673571,16.423571,16.423571,16.423571,16.54631,16.54631,16.54631,16.440891,16.440891,17.208394,
610.1192,16.75443,16.307998,16.64284,16.9375,16.9375,17.058022,17.058022,17.058022,16.316978,16.316978,16.133884,16.133884,16.133884,16.892816,16.892816,16.892816,16.821361,16.821361,16.821361,16.67409,16.67409,16.67409,16.745474,16.745474,16.723299,
610.4008,16.5645,16.341808,16.644539,16.958981,16.958981,17.029308,17.029308,17.029308,16.259769,16.259769,16.228519,16.228519,16.228519,17.021481,17.021481,17.021481,16.828154,16.828154,16.828154,16.71875,16.71875,16.71875,16.863289,16.863289,16.736288,
610.6824,16.272356,16.209285,16.666286,16.803606,16.803606,16.979357,16.979357,16.979357,16.167428,16.167428,16.198107,16.198107,16.198107,17.03125,17.03125,17.03125,16.75,16.75,16.75,16.71875,16.71875,16.71875,16.84375,16.84375,16.988251,
610.9639,16.048866,16.215665,16.60828,16.540506,16.540506,16.948945,16.948945,16.948945,16.263634,16.263634,16.128085,16.128085,16.128085,16.95203,16.95203,16.95203,16.67078,16.67078,16.67078,16.63953,16.63953,16.63953,16.80414,16.80414,17.02289,
611.2455,16.139448,16.268966,16.5625,16.285769,16.285769,16.899567,16.899567,16.899567,16.666179,16.666179,16.150649,16.150649,16.150649,16.754519,16.754519,16.754519,16.587067,16.587067,16.587067,16.555817,16.555817,16.555817,16.78125,16.78125,17.056899,
611.5271,16.449402,16.335632,16.508118,16.11499,16.11499,16.820618,16.820618,16.820618,16.965637,16.965637,16.223755,16.223755,16.223755,16.710632,16.710632,16.710632,16.598755,16.598755,16.598755,16.567505,16.567505,16.567505,16.799377,16.799377,17.039368,
611.8086,16.801208,16.219407,16.451462,16.269958,16.269958,16.78125,16.78125,16.78125,16.806504,16.806504,16.215424,16.215424,16.215424,16.871017,16.871017,16.871017,16.625,16.625,16.625,16.541886,16.541886,16.541886,16.950805,16.950805,16.982712,
612.0902,16.985198,16.143095,16.486845,16.667778,16.667778,16.764802,16.764802,16.764802,16.493413,16.493413,16.236845,16.236845,16.236845,17.001647,17.001647,17.001647,16.608552,16.608552,16.608552,16.598691,16.598691,16.598691,17.078948,17.078948,17.018095,
612.3717,16.578575,16.484058,16.34395,16.796958,16.796958,16.859258,16.859258,16.859258,16.640342,16.640342,16.343683,16.343683,16.343683,16.672259,16.672259,16.672259,16.422058,16.422058,16.422058,16.562633,16.562633,16.562633,17.124967,17.124967,17.000067,
612.6533,16.200554,16.485893,16.230089,16.822125,16.822125,16.850607,16.850607,16.850607,16.817643,16.817643,16.332411,16.332411,16.332411,16.327268,16.327268,16.327268,16.25,16.25,16.25,16.511339,16.511339,16.511339,16.919965,16.919965,16.996571,
612.9349,16.333562,16.058761,16.396062,16.812157,16.812157,16.746604,16.746604,16.746604,16.71875,16.71875,16.208219,16.208219,16.208219,16.315896,16.315896,16.315896,16.347489,16.347489,16.347489,16.663385,16.663385,16.663385,16.461272,16.461272,17.146062,
613.2164,16.502929,16.0291,16.643943,16.643164,16.643164,16.807421,16.807421,16.807421,16.744921,16.744921,16.391793,16.391793,16.391793,16.307421,16.307421,16.307421,16.494921,16.494921,16.494921,16.789257,16.789257,16.789257,16.231836,16.231836,17.302343,
613.4980,16.581506,16.339912,16.904971,16.637244,16.637244,16.929459,16.929459,16.929459,16.879203,16.879203,16.804459,16.804459,16.804459,16.441703,16.441703,16.441703,16.543494,16.543494,16.543494,16.770285,16.770285,16.770285,16.409174,16.409174,17.301535,
613.7795,16.5625,16.72762,16.920185,16.576435,16.576435,17.108109,17.108109,17.108109,17.065457,17.065457,16.903293,16.903293,16.903293,16.662163,16.662163,16.662163,16.585304,16.585304,16.585304,16.599239,16.599239,16.599239,16.793076,16.793076,17.176098,
614.0611,16.615299,16.853451,16.739011,16.395261,16.395261,17.134701,17.134701,17.134701,17.029961,17.029961,16.780391,16.780391,16.780391,16.80237,16.80237,16.80237,16.688359,16.688359,16.688359,16.436641,16.436641,16.436641,16.967891,16.967891,17.050651,
614.3427,16.777053,16.633394,16.617381,16.322217,16.322217,16.953512,16.953512,16.953512,16.77573,16.77573,16.607664,16.607664,16.607664,16.863184,16.863184,16.863184,16.773631,16.773631,16.773631,16.331934,16.331934,16.331934,16.814598,16.814598,16.834033,
614.6242,16.853005,16.516987,16.584495,16.308253,16.308253,16.807873,16.807873,16.807873,16.695994,16.695994,16.553245,16.553245,16.553245,16.870753,16.870753,16.870753,16.6875,16.6875,16.6875,16.383874,16.383874,16.383874,16.847616,16.847616,16.830248,
614.9058,16.710719,16.834846,16.742843,16.242843,16.242843,16.915154,16.915154,16.915154,16.842877,16.842877,16.607192,16.607192,16.607192,16.733065,16.733065,16.733065,16.703562,16.703562,16.703562,16.414281,16.414281,16.414281,17.085719,17.085719,16.883031,
615.1874,16.665939,16.690001,16.776564,16.41312,16.41312,16.966566,16.966566,16.966566,16.757187,16.757187,16.303129,16.303129,16.303129,16.615311,16.615311,16.615311,16.843433,16.843433,16.843433,16.48781,16.48781,16.48781,17.048126,17.048126,16.913437,
615.4689,16.574721,16.619122,16.649907,16.781716,16.781716,16.775372,16.775372,16.775372,16.755878,16.755878,16.049814,16.049814,16.049814,16.681157,16.681157,16.681157,17.168936,17.168936,17.168936,16.687966,16.687966,16.687966,17.006343,17.006343,16.899441,
615.7505,16.45601,16.691256,16.570012,16.933744,16.933744,16.825511,16.825511,16.825511,16.70024,16.70024,16.060487,16.060487,16.060487,16.667248,16.667248,16.667248,17.207752,17.207752,17.207752,16.834495,16.834495,16.834495,17.03125,17.03125,16.700511,
616.0320,16.263962,16.585771,16.275267,17.043884,17.043884,16.579788,16.579788,16.579788,16.943483,16.943483,16.390291,16.390291,16.390291,16.728058,16.728058,16.728058,17.142288,17.142288,17.142288,16.918884,16.918884,16.918884,16.994017,16.994017,16.459442,
616.3136,16.381841,16.703513,16.0625,16.8956,16.8956,16.507618,16.507618,16.507618,17.163868,17.163868,16.652441,16.652441,16.652441,16.762204,16.762204,16.762204,17.051073,17.051073,17.051073,16.835355,16.835355,16.835355,16.78125,16.78125,16.440532,
616.5952,16.671069,16.59375,16.059536,16.575967,16.575967,16.586211,16.586211,16.586211,17.21875,17.21875,16.598325,16.598325,16.598325,16.613145,16.613145,16.613145,16.956895,16.956895,16.956895,17,17,17,16.790142,16.790142,16.720102,
616.8767,16.818855,16.623405,16.075733,16.416841,16.416841,16.823091,16.823091,16.823091,17.191213,17.191213,16.362814,16.362814,16.362814,16.506355,16.506355,16.506355,16.814095,16.814095,16.814095,16.92798,16.92798,16.92798,16.864409,16.864409,17.005831,
617.1583,16.902433,17.027433,16.682411,16.573951,16.573951,16.977656,16.977656,16.977656,16.816317,16.816317,16.618638,16.618638,16.618638,16.586116,16.586116,16.586116,16.404978,16.404978,16.404978,15.950223,15.950223,15.950223,16.716205,16.716205,16.646071,
617.4398,16.809091,16.932812,16.562074,16.847585,16.847585,17.190057,17.190057,17.190057,16.907955,16.907955,16.46875,16.46875,16.46875,16.408381,16.408381,16.408381,16.379262,16.379262,16.379262,16.254262,16.254262,16.254262,16.654545,16.654545,16.407102,
617.7214,16.565863,16.598374,16.53167,17.121217,17.121217,17.372478,17.372478,17.372478,17.029569,17.029569,16.46875,16.46875,16.46875,16.560398,16.560398,16.560398,16.683297,16.683297,16.683297,16.558297,16.558297,16.558297,16.532931,16.532931,16.467909,
618.0030,16.652449,16.623733,16.621199,16.945103,16.945103,17.225086,17.225086,17.225086,17.03125,17.03125,16.46875,16.46875,16.46875,16.682432,16.682432,16.682432,16.867397,16.867397,16.867397,16.652449,16.652449,16.652449,16.651182,16.651182,16.498733,
618.2845,16.685386,16.741543,16.799815,16.704413,16.704413,16.86912,16.86912,16.86912,16.769027,16.769027,16.847516,16.847516,16.847516,16.658364,16.658364,16.658364,16.904136,16.904136,16.904136,16.539707,16.539707,16.539707,16.860201,16.860201,16.616543,
618.5661,16.772366,16.778289,16.784211,16.546057,16.546057,16.702307,16.702307,16.702307,16.778289,16.778289,17.044731,17.044731,17.044731,16.118768,16.118768,16.118768,16.70823,16.70823,16.70823,16.418096,16.418096,16.418096,16.846711,16.846711,16.709866,
618.8477,16.753809,16.698927,17.028218,16.613573,16.613573,16.632618,16.632618,16.632618,16.616604,16.616604,17.035059,17.035059,17.035059,16.144823,16.144823,16.144823,16.769823,16.769823,16.769823,16.762982,16.762982,16.762982,16.761427,16.761427,16.746191,
619.1292,16.696814,16.554535,17.009314,16.651593,16.651593,16.545221,16.545221,16.545221,16.567157,16.567157,17.03125,17.03125,17.03125,16.448774,16.448774,16.448774,16.78125,16.78125,16.78125,16.918872,16.918872,16.918872,16.617035,16.617035,16.670221,
619.4108,16.095366,16.7887,16.536591,16.681995,16.681995,17.020404,17.020404,17.020404,16.150581,16.150581,17.314445,17.314445,17.314445,17.117879,17.117879,17.117879,16.704015,16.704015,16.704015,16.551326,16.551326,16.551326,16.979924,16.979924,16.527525,
619.6923,16.167923,16.868647,16.58688,16.861776,16.861776,17.075207,17.075207,17.075207,16.361259,16.361259,17.424793,17.424793,17.424793,17.001034,17.001034,17.001034,16.587914,16.587914,16.587914,16.39406,16.39406,16.39406,16.788638,16.788638,16.599586,
619.9739,16.387086,17.043336,16.456664,16.954346,16.954346,16.918212,16.918212,16.918212,16.79822,16.79822,17.148924,17.148924,17.148924,16.769164,16.769164,16.769164,16.5625,16.5625,16.5625,16.302856,16.302856,16.302856,16.59851,16.59851,16.74524,
620.2555,16.391102,16.908157,16.522246,16.945551,16.945551,16.712606,16.712606,16.712606,16.743856,16.743856,16.946504,16.946504,16.946504,17.020338,17.020338,17.020338,16.724894,16.724894,16.724894,16.420445,16.420445,16.420445,16.864088,16.864088,16.804449,
620.5370,16.08445,16.75435,16.49545,16.8481,16.8481,16.25395,16.25395,16.25395,16.57575,16.57575,16.7945,16.7945,16.7945,16.9015,16.9015,16.9015,16.87065,16.87065,16.87065,16.51345,16.51345,16.51345,17.0358,17.0358,16.79015,
620.8186,15.775244,16.869255,16.425749,16.640495,16.640495,16.050749,16.050749,16.050749,16.574251,16.574251,16.793001,16.793001,16.793001,16.597493,16.597493,16.597493,16.992253,16.992253,16.992253,16.574251,16.574251,16.574251,16.868994,16.868994,16.695247,
621.1001,15.749453,16.958151,16.40625,16.521198,16.521198,16.093203,16.093203,16.093203,16.366588,16.366588,16.791849,16.791849,16.791849,16.561953,16.561953,16.561953,16.948646,16.948646,16.948646,16.511146,16.511146,16.511146,16.863854,16.863854,16.594297,
621.3817,15.880257,17.028154,16.505257,16.579205,16.579205,16.184404,16.184404,16.184404,16.091589,16.091589,16.662442,16.662442,16.662442,16.89077,16.89077,16.89077,16.90625,16.90625,16.90625,16.349942,16.349942,16.349942,17.163667,17.163667,16.701109,
621.6633,15.956451,16.816133,16.752013,16.757659,16.757659,16.597777,16.597777,16.597777,16.379027,16.379027,16.896971,16.896971,16.896971,16.77823,16.77823,16.77823,16.849396,16.849396,16.849396,16.357055,16.357055,16.357055,16.89557,16.89557,16.743347,
621.9448,16.004952,16.529542,16.748292,16.898053,16.898053,16.789447,16.789447,16.789447,16.606899,16.606899,16.894638,16.894638,16.894638,16.59375,16.59375,16.59375,16.830601,16.830601,16.830601,16.370048,16.370048,16.370048,16.806011,16.806011,16.610143,
622.2264,16.169256,16.368497,16.535495,16.972001,16.972001,16.715499,16.715499,16.715499,16.680004,16.680004,16.50849,16.50849,16.50849,16.472995,16.472995,16.472995,16.912753,16.912753,16.912753,16.309249,16.309249,16.309249,17.127258,17.127258,16.600253,
622.5080,16.33045,16.2469,16.3883,17.082,17.082,16.6219,16.6219,16.6219,16.7828,16.7828,16.2305,16.2305,16.2305,16.4078,16.4078,16.4078,16.88675,16.88675,16.88675,16.28125,16.28125,16.28125,17.34685,17.34685,16.557849,
622.7895,16.468296,16.342993,16.390398,17.15625,17.15625,16.655796,16.655796,16.655796,16.936894,16.936894,16.15625,16.15625,16.15625,16.592993,16.592993,16.592993,16.672557,16.672557,16.672557,16.514489,16.514489,16.514489,17.281856,17.281856,16.453201,
623.0711,16.65069,16.544095,16.510991,17.185647,17.185647,16.794095,16.794095,16.794095,17.091897,17.091897,16.273836,16.273836,16.273836,16.808793,16.808793,16.808793,16.428362,16.428362,16.428362,16.735302,16.735302,16.735302,17.023966,17.023966,16.4375,
623.3526,16.805388,16.649138,16.801456,17.038738,17.038738,16.912985,16.912985,16.912985,16.986529,16.986529,16.447791,16.447791,16.447791,16.819612,16.819612,16.819612,16.423277,16.423277,16.423277,16.649515,16.649515,16.649515,16.875,16.875,16.465194,
623.6342,16.926983,16.71875,17.114483,16.799504,16.799504,16.974009,16.974009,16.974009,16.695539,16.695539,16.487004,16.487004,16.487004,16.672026,16.672026,16.672026,16.65347,16.65347,16.65347,16.393556,16.393556,16.393556,16.96597,16.96597,16.474009,
623.9158,16.902847,16.900912,17.04177,16.793394,16.793394,17.071085,17.071085,17.071085,16.640547,16.640547,16.590191,16.590191,16.590191,16.5625,16.5625,16.5625,16.769106,16.769106,16.769106,16.399133,16.399133,16.399133,16.972309,16.972309,16.595374,
624.1973,16.70483,17.074576,16.801208,16.846377,16.846377,17.269958,17.269958,17.269958,16.688283,16.688283,16.860297,16.860297,16.860297,16.630254,16.630254,16.630254,16.682246,16.682246,16.682246,16.769958,16.769958,16.769958,16.73608,16.73608,16.866335,
624.4789,16.614559,16.801916,16.791691,16.812285,16.812285,17.124714,17.124714,17.124714,16.343464,16.343464,16.958238,16.958238,16.958238,16.770881,16.770881,16.770881,16.593822,16.593822,16.593822,16.687357,16.687357,16.687357,16.666691,16.666691,16.90625,
624.7604,16.651281,16.598719,16.802912,16.538704,16.538704,16.846235,16.846235,16.846235,16.045808,16.045808,16.740762,16.740762,16.740762,16.860442,16.860442,16.860442,16.752135,16.752135,16.752135,16.5625,16.5625,16.5625,16.706677,16.706677,16.877485,
625.0420,16.78125,16.425069,16.763777,16.282596,16.282596,16.807459,16.807459,16.807459,16.016126,16.016126,16.420027,16.420027,16.420027,16.994959,16.994959,16.994959,17.029904,17.029904,17.029904,16.571236,16.571236,16.571236,16.837363,16.837363,16.786291,
625.3236,16.797018,16.344036,16.687214,16.117116,16.117116,16.890768,16.890768,16.890768,16.305473,16.305473,16.469607,16.469607,16.469607,17.070384,17.070384,17.070384,17.195384,17.195384,17.195384,16.601634,16.601634,16.601634,17.094036,17.094036,16.647795,
625.6051,16.808593,16.451563,16.614844,16.192189,16.192189,16.972657,16.972657,16.972657,16.576563,16.576563,16.771094,16.771094,16.771094,17.09375,17.09375,17.09375,17.134373,17.134373,17.134373,16.639063,16.639063,16.639063,17.173437,17.173437,16.38828,
625.8867,16.668964,16.518536,16.656606,16.562144,16.562144,17.099929,17.099929,17.099929,16.625,16.625,16.819035,16.819035,16.819035,17.099929,17.099929,17.099929,16.781963,16.781963,16.781963,16.675143,16.675143,16.675143,17.143536,17.143536,16.237286,
