,Live Spectrum 26-10-2023 13:33:34,Live Spectrum 26-10-2023 13:33:35,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:44,Live Spectrum 26-10-2023 13:33:44,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
527.9033,22.005183,22.011868,22.981294,22.981294,22.887696,22.887696,22.897234,22.897234,22.897234,22.054987,22.054987,22.054987,21.974608,21.974608,21.974608,22.324368,22.324368,22.324368,22.444186,21.776067,21.776067,21.299804,21.299804,22.271559,22.271559,22.271559,21.766376,21.766376,22.606446,22.606446,22.606446,22.051307,22.051307,22.855618,22.855618,22.855618,22.190505,
528.1849,21.820653,21.711958,22.127722,22.127722,23.064314,23.064314,22.289856,22.289856,22.289856,21.76313,21.76313,21.76313,21.398097,21.398097,21.398097,21.978264,21.978264,21.978264,22.336505,22.068385,22.068385,21.107787,21.107787,22.225542,22.225542,22.225542,21.843296,21.843296,22.952445,22.952445,22.952445,21.889945,21.889945,22.578805,22.578805,22.578805,22.413495,
528.4664,21.721168,21.420711,21.504836,21.504836,22.420802,22.420802,22.060127,22.060127,22.060127,22.165921,22.165921,22.165921,21.562455,21.562455,21.562455,21.488047,21.488047,21.488047,22.139461,22.324589,22.324589,21.466332,21.466332,22.487956,22.487956,22.487956,21.865419,21.865419,22.935173,22.935173,22.935173,22.002418,22.002418,22.293339,22.293339,22.293339,22.53125,
528.7480,21.591425,21.109245,21.399795,21.399795,21.403664,21.403664,21.662444,21.662444,21.662444,21.707385,21.707385,21.707385,21.78099,21.78099,21.78099,21.024535,21.024535,21.024535,21.76756,21.83032,21.83032,21.448344,21.448344,22.5891,22.5891,22.5891,21.604855,21.604855,22.265234,22.265234,22.265234,21.953255,21.953255,21.752065,21.752065,21.752065,22.390234,
529.0296,21.45631,20.88774,21.73119,21.73119,20.94372,20.94372,20.763639,20.763639,20.763639,21.53702,21.53702,21.53702,21.36286,21.36286,21.36286,21.05598,21.05598,21.05598,21.30658,21.76259,21.76259,20.91929,20.91929,22.22557,22.22557,22.22557,21.51881,21.51881,21.72512,21.72512,21.72512,22.0939,22.0939,21.41307,21.41307,21.41307,21.80658,
529.3111,21.280343,20.727561,21.786973,21.786973,21.020257,21.020257,20.104375,20.104375,20.104375,21.954669,21.954669,21.954669,21.148346,21.148346,21.148346,21.332757,21.332757,21.332757,21.10565,21.767623,21.767623,20.606103,20.606103,21.664154,21.664154,21.664154,21.463027,21.463027,21.396078,21.396078,21.396078,21.83712,21.83712,20.931777,20.931777,20.931777,21.371005,
529.5927,20.734422,20.885354,21.765483,21.765483,21.150742,21.150742,21.416698,21.416698,21.416698,21.989457,21.989457,21.989457,21.546922,21.546922,21.546922,21.505035,21.505035,21.505035,21.484517,22.093655,22.093655,21.135164,21.135164,21.307371,21.307371,21.307371,21.463621,21.463621,20.469034,20.469034,20.469034,21.276121,21.276121,21.036853,21.036853,21.036853,20.651026,
529.8742,20.845562,20.76708,21.432063,21.432063,20.547617,20.547617,21.440411,21.440411,21.440411,21.649001,21.649001,21.649001,21.544706,21.544706,21.544706,21.157349,21.157349,21.157349,21.685688,21.894991,21.894991,20.643179,20.643179,21.390268,21.390268,21.390268,21.527625,21.527625,21.013071,21.013071,21.013071,21.401527,21.401527,21.663884,21.663884,21.663884,20.747803,
530.1558,20.976386,20.657958,20.832797,20.832797,19.882636,19.882636,21.209504,21.209504,21.209504,20.809182,20.809182,20.809182,21.013564,21.013564,21.013564,20.795619,20.795619,20.795619,21.352289,21.559182,21.559182,20.22297,20.22297,21.036373,21.036373,21.036373,21.050742,21.050742,21.445941,21.445941,21.445941,21.269492,21.269492,21.40886,21.40886,21.40886,21.361534,
530.4374,20.621284,20.465034,20.5625,20.5625,19.612991,19.612991,20.720276,20.720276,20.720276,20.194931,20.194931,20.194931,20.481422,20.481422,20.481422,20.717224,20.717224,20.717224,20.387672,20.941216,20.941216,20.261147,20.261147,20.487328,20.487328,20.487328,20.378716,20.378716,21.42569,21.42569,21.42569,20.504578,20.504578,20.565552,20.565552,20.565552,20.737526,
530.7189,20.59375,20.41183,20.549665,20.549665,20.286134,20.286134,20.503209,20.503209,20.503209,20.288505,20.288505,20.288505,20.346959,20.346959,20.346959,20.943918,20.943918,20.943918,20.266044,21.010464,21.010464,20.340541,20.340541,20.673131,20.673131,20.673131,20.415876,20.415876,20.778737,20.778737,20.778737,19.821289,19.821289,20.173131,20.173131,20.173131,19.738003,
531.0005,20.57485,20.1713,20.4348,20.4348,20.8561,20.8561,20.506949,20.506949,20.506949,20.6439,20.6439,20.6439,20.299398,20.299398,20.299398,20.9973,20.9973,20.9973,20.42785,21.3723,21.3723,20.3098,20.3098,21.08025,21.08025,21.08025,20.537801,20.537801,19.9294,19.9294,19.9294,19.684401,19.684401,20.620751,20.620751,20.620751,20.008852,
531.2820,20.33778,19.978106,20.390924,20.390924,20.614651,20.614651,20.201833,20.201833,20.201833,20.815287,20.815287,20.815287,19.434317,19.434317,19.434317,20.946856,20.946856,20.946856,20.608083,21.317477,21.317477,20.274682,20.274682,20.871817,20.871817,20.871817,20.952826,20.952826,19.876591,19.876591,19.876591,20.35191,20.35191,20.879977,20.879977,20.879977,21.052151,
531.5636,19.907471,19.700915,20.169054,20.169054,20.054116,20.054116,19.579269,19.579269,19.579269,20.462653,20.462653,20.462653,18.606099,18.606099,18.606099,20.636128,20.636128,20.636128,19.948628,20.930182,20.930182,20.165701,20.165701,20.013415,20.013415,20.013415,21.142835,21.142835,20.3125,20.3125,20.3125,20.838109,20.838109,20.50442,20.50442,20.50442,20.513415,
531.8452,20.995216,19.952611,19.846075,19.846075,19.90625,19.90625,19.883137,19.883137,19.883137,20.898113,20.898113,20.898113,19.388949,19.388949,19.388949,20.284737,20.284737,20.284737,19.600724,20.255812,20.255812,19.780088,19.780088,20.256974,20.256974,20.256974,20.889977,20.889977,20.3125,20.3125,20.3125,20.188662,20.188662,20.064959,20.064959,20.064959,20.738376,
532.1267,20.065084,20.342458,19.910126,19.910126,19.908188,19.908188,20.104086,20.104086,20.104086,20.67781,20.67781,20.67781,19.760336,19.760336,19.760336,20.375646,20.375646,20.375646,19.790294,20.418524,20.418524,19.753876,19.753876,20.448482,20.448482,20.448482,20.464228,20.464228,20.311208,20.311208,20.311208,20.227794,20.227794,20.945252,20.945252,20.945252,20.44073,
532.4083,20.186862,20.279207,20.093367,20.093367,19.998851,19.998851,20.592473,20.592473,20.592473,20.216579,20.216579,20.216579,20.249106,20.249106,20.249106,20.405612,20.405612,20.405612,20.218622,20.999362,20.999362,19.936606,19.936606,20.969388,20.969388,20.969388,20.250255,20.250255,20.248851,20.248851,20.248851,20.656633,20.656633,21.308158,21.308158,21.308158,20.593495,
532.6899,20.033213,19.787531,20.001178,20.001178,19.722283,19.722283,20.285175,20.285175,20.285175,19.694173,19.694173,19.694173,20.033998,20.033998,20.033998,20.251963,20.251963,20.251963,20.187893,20.845713,20.845713,19.721498,19.721498,21.123037,21.123037,21.123037,20.311715,20.311715,19.972283,19.972283,19.972283,20.748822,20.748822,20.263346,20.263346,20.263346,20.532035,
532.9714,19.333538,19.417226,19.848323,19.848323,19.840091,19.840091,20.614938,20.614938,20.614938,19.839177,19.839177,19.839177,20.061585,20.061585,20.061585,20.158994,20.158994,20.158994,20.278506,20.570732,20.570732,19.385062,19.385062,20.457623,20.457623,20.457623,20.251829,20.251829,20.029421,20.029421,20.029421,20.932012,20.932012,19.673629,19.673629,19.673629,20.106556,
533.2530,19.580802,19.316816,19.515826,19.515826,19.515826,19.515826,20.625,20.625,20.625,19.694694,19.694694,19.694694,19.704765,19.704765,19.704765,20.007194,20.007194,20.007194,19.863892,20.264387,20.264387,19.076887,19.076887,20.049953,20.049953,20.049953,19.683586,19.683586,19.703326,19.703326,19.703326,20.639387,20.639387,19.984174,19.984174,19.984174,19.437902,
533.5345,20.062316,19.195359,19.324288,19.324288,19.324288,19.324288,20.566429,20.566429,20.566429,19.599644,19.599644,19.599644,19.951068,19.951068,19.951068,19.707146,19.707146,19.707146,19.814465,20.162144,20.162144,19.121071,19.121071,19.767682,19.767682,19.767682,19.421967,19.421967,19.804641,19.804641,19.804641,20.449288,20.449288,20.468566,20.468566,20.468566,19.113396,
533.8161,19.662387,18.813652,19.341258,19.341258,19.168712,19.168712,20.246167,20.246167,20.246167,19.938841,19.938841,19.938841,19.997508,19.997508,19.997508,19.57247,19.57247,19.57247,19.69747,20.185008,20.185008,19.24003,19.24003,19.606212,19.606212,19.606212,19.63631,19.63631,19.639955,19.639955,19.639955,20.20744,20.20744,20.212424,20.212424,20.212424,19.295053,
534.0977,19.935507,19.289352,19.936536,19.936536,19.69258,19.69258,19.569509,19.569509,19.569509,19.855838,19.855838,19.855838,19.322531,19.322531,19.322531,18.856803,18.856803,18.856803,19.631044,19.65117,19.65117,18.71367,18.71367,19.255015,19.255015,19.255015,19.797389,19.797389,19.963735,19.963735,19.963735,19.820538,19.820538,20.074588,20.074588,20.074588,19.284272,
534.3792,19.276342,19.205268,19.778429,19.778429,19.473037,19.473037,19.361518,19.361518,19.361518,19.289823,19.289823,19.289823,19.166911,19.166911,19.166911,18.919732,18.919732,18.919732,19.237251,19.538357,19.538357,18.379287,18.379287,18.91409,18.91409,18.91409,19.674018,19.674018,19.806126,19.806126,19.806126,19.808946,19.808946,19.785537,19.785537,19.785537,18.921198,
534.6608,18.861545,18.943034,19.28823,19.28823,19.220197,19.220197,19.452402,19.452402,19.452402,19.191587,19.191587,19.191587,19.264902,19.264902,19.264902,19.236292,19.236292,19.236292,19.133174,19.667065,19.667065,18.452402,18.452402,18.630534,18.630534,18.630534,19.710576,19.710576,19.726924,19.726924,19.726924,19.866826,19.866826,19.125253,19.125253,19.125253,18.630534,
534.9423,18.785872,18.400325,18.76608,18.76608,18.974479,18.974479,19.788282,19.788282,19.788282,19.320638,19.320638,19.320638,19.201367,19.201367,19.201367,19.441016,19.441016,19.441016,19.444532,19.421224,19.421224,18.548633,18.548633,18.380729,18.380729,18.380729,19.772005,19.772005,19.772005,19.772005,19.772005,19.848372,19.848372,18.685091,18.685091,18.685091,18.886654,
535.2239,18.911703,18.599496,18.896224,18.896224,18.963591,18.963591,19.765478,19.765478,19.765478,19.265478,19.265478,19.265478,19.317953,19.317953,19.317953,19.781836,19.781836,19.781836,20.02181,19.505453,19.505453,18.927767,18.927767,18.943832,18.943832,18.943832,19.729069,19.729069,19.78125,19.78125,19.78125,19.661116,19.661116,18.964177,18.964177,18.964177,19.850668,
535.5055,19.039706,18.911766,18.988603,18.988603,18.892095,18.892095,19.009005,19.009005,19.009005,18.841175,18.841175,18.841175,18.986028,18.986028,18.986028,19.51158,19.51158,19.51158,20.125,19.301286,19.301286,18.693381,18.693381,19.522428,19.522428,19.522428,19.361028,19.361028,19.525734,19.525734,19.525734,19.216175,19.216175,19.235662,19.235662,19.235662,20.210111,
535.7870,18.937446,18.893718,18.724882,18.724882,19.050075,19.050075,18.268503,18.268503,18.268503,18.249785,18.249785,18.249785,18.831218,18.831218,18.831218,19.362468,19.362468,19.362468,19.624785,18.92486,18.92486,18.750054,18.750054,20.050183,20.050183,20.050183,18.756025,18.756025,19.068578,19.068578,19.068578,18.674807,18.674807,19.156196,19.156196,19.156196,19.649742,
536.0686,18.588165,18.483511,18.117952,18.117952,18.995878,18.995878,17.855851,17.855851,17.855851,18.00266,18.00266,18.00266,18.763564,18.763564,18.763564,19.025665,19.025665,19.025665,18.814894,18.476729,18.476729,19.099335,19.099335,19.887101,19.887101,19.887101,18.11117,18.11117,18.479388,18.479388,18.479388,18.293351,18.293351,18.782447,18.782447,18.782447,18.668085,
536.3502,18.523924,19.140555,18.782153,18.782153,18.992674,18.992674,18.546805,18.546805,18.546805,18.710382,18.710382,18.710382,18.797847,18.797847,18.797847,19.20066,19.20066,19.20066,19.247014,18.829549,18.829549,18.493715,18.493715,19.118715,19.118715,19.118715,18.351528,18.351528,19.085382,19.085382,19.085382,19.319236,19.319236,19.142049,19.142049,19.142049,19.490139,
536.6317,18.601382,19.11785,18.7741,18.7741,18.74285,18.74285,18.687741,18.687741,18.687741,18.797236,18.797236,18.797236,18.976141,18.976141,18.976141,19.374759,19.374759,19.374759,19.484255,19.132391,19.132391,18.678664,18.678664,19.1634,19.1634,19.1634,18.679146,18.679146,19.172236,19.172236,19.172236,19.165327,19.165327,19.187741,19.187741,19.187741,19.531972,
536.9133,18.784804,18.962762,18.619012,18.619012,18.496446,18.496446,18.770396,18.770396,18.770396,18.932633,18.932633,18.932633,19.008421,19.008421,19.008421,19.520396,19.520396,19.520396,19.22605,19.164671,19.164671,18.903817,18.903817,19.364146,19.364146,19.364146,19.02395,19.02395,19.079342,19.079342,19.079342,18.794537,18.794537,18.8823,18.8823,18.8823,19.300525,
537.1948,18.620958,18.736987,18.705146,18.705146,18.526617,18.526617,18.790221,18.790221,18.790221,19.200513,19.200513,19.200513,18.866325,18.866325,18.866325,19.428825,19.428825,19.428825,18.634857,19.089412,19.089412,18.603311,18.603311,19.183458,19.183458,19.183458,18.924487,18.924487,18.884266,18.884266,18.884266,18.830146,18.830146,18.558458,18.558458,18.558458,18.893532,
537.4764,18.552977,18.634523,18.66309,18.66309,18.519045,18.519045,19.04198,19.04198,19.04198,19.28125,19.28125,19.28125,18.573498,18.573498,18.573498,19.179453,19.179453,19.179453,18.285408,18.758315,18.758315,18.360113,18.360113,19.245842,19.245842,19.245842,18.648203,18.648203,18.89941,18.89941,18.89941,19.04882,19.04882,18.81639,18.81639,18.81639,18.75,
537.7580,18.414282,18.582652,18.413261,18.413261,18.288261,18.288261,19.346816,19.346816,19.346816,18.942467,18.942467,18.942467,18.341706,18.341706,18.341706,19.241968,19.241968,19.241968,18.388142,18.455608,18.455608,18.41837,18.41837,19.524239,19.524239,19.524239,18.329587,18.329587,18.9375,18.9375,18.9375,19.01913,19.01913,19.180489,19.180489,19.180489,18.580608,
538.0395,18.281894,18.70683,18.704253,18.704253,18.1875,18.1875,19.210695,19.210695,19.210695,18.678157,18.678157,18.678157,18.42558,18.42558,18.42558,19.188788,19.188788,19.188788,18.46875,18.333763,18.333763,18.551224,18.551224,19.377577,19.377577,19.377577,18.486792,18.486792,19.123067,19.123067,19.123067,19.11308,19.11308,19.178157,19.178157,19.178157,18.582474,
538.3211,18.149693,18.761189,19.04668,19.04668,18.32793,18.32793,18.612275,18.612275,18.612275,18.845676,18.845676,18.845676,18.580246,18.580246,18.580246,18.824078,18.824078,18.824078,18.288197,18.493053,18.493053,18.533566,18.533566,18.728402,18.728402,18.728402,18.905861,18.905861,19.21875,19.21875,19.21875,19.408176,19.408176,18.844139,18.844139,18.844139,18.745369,
538.6026,18.542309,18.691492,18.988482,18.988482,18.191722,18.191722,18.538775,18.538775,18.538775,18.656709,18.656709,18.656709,18.371467,18.371467,18.371467,18.57824,18.57824,18.57824,17.953469,18.944796,18.944796,18.324477,18.324477,18.574018,18.574018,18.574018,18.633444,18.633444,18.770191,18.770191,18.770191,18.848661,18.848661,18.492475,18.492475,18.492475,18.480957,
538.8842,18.8125,18.883552,18.584239,18.584239,18.100384,18.100384,18.65625,18.65625,18.65625,18.411924,18.411924,18.411924,18.124041,18.124041,18.124041,18.303948,18.303948,18.303948,17.945093,19.004715,19.004715,18.029332,18.029332,18.428948,18.428948,18.428948,18.412884,18.412884,18.594709,18.594709,18.594709,18.532209,18.532209,18.393942,18.393942,18.393942,18.394901,
539.1658,18.683844,18.847456,18.264724,18.264724,18.143379,18.143379,18.527594,18.527594,18.527594,18.283103,18.283103,18.283103,18.191156,18.191156,18.191156,18.045974,18.045974,18.045974,18.178285,18.943009,18.943009,17.704077,17.704077,18.115836,18.115836,18.115836,18.4375,18.4375,18.766526,18.766526,18.766526,18.759164,18.759164,18.295974,18.295974,18.295974,18.652544,
539.4473,18.575935,18.309002,18.365651,18.365651,18.15625,18.15625,18.330609,18.330609,18.330609,18.004968,18.004968,18.004968,18.601922,18.601922,18.601922,17.808414,17.808414,17.808414,18.405956,18.986565,18.986565,17.580315,17.580315,18.142521,18.142521,18.142521,18.312794,18.312794,18.683414,18.683414,18.683414,18.821555,18.821555,18.307826,18.307826,18.307826,18.74562,
539.7289,18.459005,17.81026,18.620744,18.620744,18.294243,18.294243,18.094758,18.094758,18.094758,17.998992,17.998992,17.998992,18.929996,18.929996,18.929996,17.773746,17.773746,17.773746,18.620744,18.81026,18.81026,17.645497,17.645497,18.232751,18.232751,18.232751,18.287747,18.287747,18.37276,18.37276,18.37276,18.660506,18.660506,18.254256,18.254256,18.254256,18.667003,
540.0105,18.224868,17.77302,18.551936,18.551936,18.239436,18.239436,17.868662,17.868662,17.868662,18.408583,18.408583,18.408583,18.833186,18.833186,18.833186,17.927157,17.927157,17.927157,18.685387,18.305941,18.305941,17.720863,17.720863,18.035255,18.035255,18.035255,18.260343,18.260343,18.285475,18.285475,18.285475,18.245554,18.245554,18.072843,18.072843,18.072843,18.491549,
540.2920,17.948743,18.020007,18.390138,18.390138,17.868184,17.868184,17.845697,17.845697,17.845697,18.688474,18.688474,18.688474,18.6875,18.6875,18.6875,18.209454,18.209454,18.209454,18.607914,18.128895,18.128895,17.637217,17.637217,17.971671,17.971671,17.971671,18.268059,18.268059,18.553204,18.553204,18.553204,17.952638,17.952638,17.854993,17.854993,17.854993,18.213881,
540.5736,17.734797,18.202872,18.406081,18.406081,17.500844,17.500844,17.844088,17.844088,17.844088,18.609966,18.609966,18.609966,18.858447,18.858447,18.858447,18.468412,18.468412,18.468412,18.515878,18.452028,18.452028,17.469088,17.469088,18.233447,18.233447,18.233447,18.328209,18.328209,18.843244,18.843244,18.843244,17.906419,17.906419,17.578885,17.578885,17.578885,18.124662,
540.8551,17.581412,18.040454,18.347694,18.347694,17.433556,17.433556,18.230278,18.230278,18.230278,18.230583,18.230583,18.230583,18.866606,18.866606,18.866606,18.142093,18.142093,18.142093,18.334042,18.551477,18.551477,18.064824,18.064824,18.166769,18.166769,18.166769,18.402306,18.402306,18.802792,18.802792,18.802792,18.144417,18.144417,17.407565,17.407565,17.407565,18.471884,
541.1367,17.571964,17.870071,18.264393,18.264393,17.747143,17.747143,18.387714,18.387714,18.387714,17.779179,17.779179,17.779179,18.486,18.486,18.486,18.064179,18.064179,18.064179,17.986,18.523857,18.523857,18.824429,18.824429,17.891857,17.891857,17.891857,18.629536,18.629536,18.598679,18.598679,18.598679,18.4375,18.4375,17.518929,17.518929,17.518929,18.6805,
541.4183,17.766781,17.951316,18.350332,18.350332,18.041449,18.041449,17.834203,17.834203,17.834203,17.74573,17.74573,17.74573,18.180918,18.180918,18.180918,18.551648,18.551648,18.551648,17.805266,18.638816,18.638816,18.709203,18.709203,17.957898,17.957898,17.957898,18.795066,18.795066,18.600332,18.600332,18.600332,18.548031,18.548031,17.6875,17.6875,17.6875,18.382887,
541.6998,17.866535,17.611318,18.265403,18.265403,17.895177,17.895177,17.77062,17.77062,17.77062,18.136073,18.136073,18.136073,18.080512,18.080512,18.080512,18.537106,18.537106,18.537106,17.967667,18.563583,18.563583,18.27495,18.27495,18.194882,18.194882,18.194882,18.799262,18.799262,18.488927,18.488927,18.488927,18.555118,18.555118,17.475689,17.475689,17.475689,18.143012,
541.9814,17.723892,17.378166,18.132516,18.132516,17.447784,17.447784,18.107991,18.107991,18.107991,18.4822,18.4822,18.4822,17.98655,17.98655,17.98655,18.14715,18.14715,18.14715,18.0178,18.336234,18.336234,17.854825,17.854825,18.185125,18.185125,18.185125,18.540742,18.540742,18.1428,18.1428,18.1428,18.412975,18.412975,17.200158,17.200158,17.200158,18.238925,
542.2629,17.52129,17.737923,18.402017,18.402017,17.127117,17.127117,18.24004,18.24004,18.24004,18.460906,18.460906,18.460906,17.790463,17.790463,17.790463,17.8125,17.8125,17.8125,17.713023,18.1875,18.1875,17.772037,17.772037,17.640563,17.640563,17.640563,18.07881,18.07881,17.982943,17.982943,17.982943,18.372136,18.372136,17.375747,17.375747,17.375747,18.44248,
542.5445,17.486704,17.78771,18.616737,18.616737,17.077223,17.077223,18.067533,18.067533,18.067533,18.14656,18.14656,18.14656,17.69073,17.69073,17.69073,17.67458,17.67458,17.67458,17.291316,18.244967,18.244967,17.848783,17.848783,17.310697,17.310697,17.310697,17.80281,17.80281,17.952223,17.952223,17.952223,18.034856,18.034856,17.716947,17.716947,17.716947,18.454027,
