,Live Spectrum 26-10-2023 13:39:50,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:53,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
385.1517,16.533612,16.21875,17.017396,17.439862,16.844931,16.407431,16.957258,16.957258,16.953715,16.953715,16.953715,16.859965,16.859965,16.859965,16.594931,16.594931,16.594931,16.892396,16.892396,16.892396,16.810138,16.810138,17.188681,
385.4332,16.611346,16.35952,17.097692,17.341634,16.962981,16.490289,16.728172,16.728172,16.880769,16.880769,16.880769,16.927789,16.927789,16.927789,16.748173,16.748173,16.748173,16.831923,16.831923,16.831923,16.785192,16.785192,17.21875,
385.7148,16.738828,16.411836,17.068086,17.21875,17.088164,16.53125,16.449779,16.449779,16.907356,16.907356,16.907356,17.025664,17.025664,17.025664,16.84375,16.84375,16.84375,16.863828,16.863828,16.863828,16.831471,16.831471,17.104922,
385.9963,16.751478,16.415681,16.868525,17.198409,17.125,16.388866,16.376478,16.376478,16.663641,16.663641,16.663641,17.021819,17.021819,17.021819,16.925112,16.925112,16.925112,17.039203,17.039203,17.039203,17.067497,17.067497,16.888866,
386.2779,16.740454,16.415796,16.716137,17.274317,16.97307,16.290796,16.300341,16.300341,16.478296,16.478296,16.478296,16.934887,16.934887,16.934887,17.185793,17.185793,17.185793,17.158863,17.158863,17.158863,17.382839,17.382839,16.703979,
386.5595,16.911436,16.959745,16.157067,17.081877,17.136873,16.534935,17.088431,17.088431,16.307314,16.307314,16.307314,16.790938,16.790938,16.790938,17.350437,17.350437,17.350437,16.841565,16.841565,16.841565,15.854389,15.854389,16.494814,
386.8410,16.846677,17.229494,16.090823,16.975585,16.974604,16.502927,17.106439,17.106439,16.201171,16.201171,16.201171,16.920903,16.920903,16.920903,17.252927,17.252927,17.252927,16.572262,16.572262,16.572262,15.867202,15.867202,16.388671,
387.1226,16.657932,17.378807,16.279568,17.149079,16.854727,16.546034,17.03125,17.03125,16.1875,16.1875,16.1875,17.097557,17.097557,17.097557,17.064182,17.064182,17.064182,16.582773,16.582773,16.582773,16.494954,16.494954,16.426523,
387.4042,16.868922,17.29784,16.42091,17.07909,17.087672,16.508295,16.814431,16.814431,16.431422,16.431422,16.431422,17.206307,17.206307,17.206307,16.949943,16.949943,16.949943,16.59375,16.59375,16.59375,16.566648,16.566648,16.708524,
387.6857,16.991563,17.02531,16.4375,17.147813,17.039687,16.75594,16.923439,16.923439,16.781566,16.781566,16.781566,17.304063,17.304063,17.304063,17.022813,17.022813,17.022813,17.077193,17.077193,17.077193,16.505624,16.505624,17.148129,
387.9673,16.970232,16.910697,16.4375,16.918109,16.733574,16.721715,16.907732,16.907732,16.93157,16.93157,16.93157,17.252965,17.252965,17.252965,17.001482,17.001482,17.001482,17.273838,17.273838,17.273838,16.589303,16.589303,17.038662,
388.2488,16.471281,17.061709,16.748418,16.844066,16.812025,16.563291,16.781883,16.781883,16.782041,16.782041,16.782041,16.56598,16.56598,16.56598,16.875633,16.875633,16.875633,17.063607,17.063607,17.063607,16.718117,16.718117,17.404352,
388.5304,16.012762,17.196707,16.818301,16.788211,17.18866,16.634281,16.767328,16.767328,16.62268,16.62268,16.62268,16.455988,16.455988,16.455988,16.762762,16.762762,16.762762,16.912051,16.912051,16.912051,16.40741,16.40741,17.894648,
388.8120,16.363534,16.629946,16.948966,16.986061,17.226169,16.877473,16.435925,16.435925,16.602067,16.602067,16.602067,16.147257,16.147257,16.147257,17.096223,17.096223,17.096223,17.055081,17.055081,17.055081,16.442446,16.442446,17.586331,
389.0935,16.60131,16.729082,16.745211,17.1875,17.30872,16.91381,16.78125,16.78125,17.088961,17.088961,17.088961,16.41003,16.41003,16.41003,17.106099,17.106099,17.106099,16.96497,16.96497,16.96497,16.484879,16.484879,17.454638,
389.3751,16.610514,17.046495,16.90701,17.192582,17.271087,16.983995,16.766005,16.766005,17.240596,17.240596,17.240596,16.457827,16.457827,16.457827,16.978913,16.978913,16.978913,16.896846,16.896846,16.896846,16.385163,16.385163,17.119918,
389.6566,16.406889,17.086733,16.737244,17.193239,17.167728,17.036989,16.642855,16.642855,16.999361,16.999361,16.999361,16.511478,16.511478,16.511478,17.095028,17.095028,17.095028,16.661989,16.661989,16.661989,16.431122,16.431122,17.087372,
389.9382,16.607933,16.960505,16.672163,17.09375,16.976418,16.9375,16.392067,16.392067,16.851995,16.851995,16.851995,16.304832,16.304832,16.304832,17.320745,17.320745,17.320745,16.577837,16.577837,16.577837,16.40625,16.40625,17.100841,
390.2198,16.781077,16.977531,16.633953,17.084797,17.044766,16.883781,16.15625,16.15625,16.834969,16.834969,16.834969,16.25439,16.25439,16.25439,17.160468,17.160468,17.160468,16.714532,16.714532,16.714532,16.424156,16.424156,17.200844,
390.5013,16.43058,16.874448,16.646017,17.082965,17.186948,16.719302,16.166483,16.166483,17.071076,17.071076,17.071076,16.248896,16.248896,16.248896,16.814708,16.814708,16.814708,16.988663,16.988663,16.988663,16.478983,16.478983,17.146017,
390.7829,16.192341,16.914487,16.544454,16.825831,17.273013,16.736796,16.509682,16.509682,17.28125,17.28125,17.28125,16.570611,16.570611,16.570611,16.861669,16.861669,16.861669,16.932659,16.932659,16.932659,16.661091,16.661091,16.89487,
391.0645,16.481525,16.811126,16.4318,16.619097,17.389149,16.887775,17.0114,17.0114,17.2557,17.2557,17.2557,16.816826,16.816826,16.816826,17.362225,17.362225,17.362225,16.669025,16.669025,16.669025,17.026924,17.026924,16.512775,
391.3460,16.485962,16.746825,16.482788,17.160764,17.471925,16.920288,16.81116,16.81116,17.162599,17.162599,17.162599,16.729613,16.729613,16.729613,17.357788,17.357788,17.357788,16.659425,16.659425,16.659425,17.212401,17.212401,16.573363,
391.6276,16.43816,16.75066,16.423525,17.189479,17.37632,16.861025,16.62566,16.62566,17.03257,17.03257,17.03257,16.949496,16.949496,16.949496,17.237344,17.237344,17.237344,16.670885,16.670885,16.670885,17.296545,17.296545,16.854426,
391.9091,16.522079,16.851126,16.376844,16.961374,17.080843,16.731609,16.676485,16.676485,16.836374,16.836374,16.836374,17.174641,17.174641,17.174641,16.944827,16.944827,16.944827,16.818032,16.818032,16.818032,17.180124,17.180124,17.408142,
392.1907,16.625,16.91537,16.388457,16.89713,16.803827,16.74088,16.767793,16.767793,16.683163,16.683163,16.683163,17.05861,17.05861,17.05861,16.830293,16.830293,16.830293,17.01301,17.01301,17.01301,16.884567,16.884567,17.74088,
392.4723,16.701137,16.74176,16.451137,17.261082,16.61676,16.895456,16.876421,16.876421,16.694319,16.694319,16.694319,16.880397,16.880397,16.880397,17.015058,17.015058,17.015058,17.188921,17.188921,17.188921,16.654829,16.654829,17.64801,
392.7538,16.547303,16.494092,16.418921,17.225513,16.754217,17.130908,16.978039,16.978039,16.73902,16.73902,16.73902,17.046447,17.046447,17.046447,17.14527,17.14527,17.14527,17.22973,17.22973,17.22973,16.512671,16.512671,17.319263,
393.0354,16.738496,16.535248,16.439499,16.534757,16.810501,17.111251,17.0215,17.0215,16.707001,16.707001,16.707001,17.048751,17.048751,17.048751,17.091751,17.091751,17.091751,17.089752,17.089752,17.089752,16.920244,16.920244,17.015502,
393.3169,16.71593,16.59375,16.62782,16.485768,16.758526,16.608014,16.963077,16.963077,16.664776,16.664776,16.664776,16.863654,16.863654,16.863654,16.90343,16.90343,16.90343,16.985801,16.985801,16.985801,17.215897,17.215897,16.869327,
393.5985,16.51259,16.809241,16.879047,16.658274,16.82183,16.461443,16.889613,16.889613,16.58442,16.58442,16.58442,16.573066,16.573066,16.573066,16.91558,16.91558,16.91558,17.016637,17.016637,17.016637,17.25,17.25,16.819807,
393.8801,16.46875,17.025943,17.012971,16.964228,16.642493,16.770635,16.849843,16.849843,16.512186,16.512186,16.512186,16.5,16.5,16.5,17.063286,17.063286,17.063286,17.106721,17.106721,17.106721,17.149372,17.149372,16.887971,
394.1616,16.679673,17.194327,16.662135,17.321269,16.59375,17.028308,16.685558,16.685558,16.710923,16.710923,16.710923,16.710923,16.710923,16.710923,16.909192,16.909192,16.909192,17.019538,17.019538,17.019538,16.940442,16.940442,16.695327,
394.4432,16.856591,17.163613,16.538613,17.292295,16.59375,16.952227,16.65625,16.65625,16.860273,16.860273,16.860273,16.887841,16.887841,16.887841,16.461476,16.461476,16.461476,17.027568,17.027568,17.027568,16.90625,16.90625,16.518409,
394.7248,17.191423,16.983655,16.646313,17.051124,16.910173,16.879968,16.627484,16.627484,16.961297,16.961297,16.961297,16.848718,16.848718,16.848718,16.751439,16.751439,16.751439,16.714827,16.714827,16.714827,16.762421,16.762421,16.413703,
395.0063,17.21875,16.759045,16.955828,16.791587,17.267036,17.084705,16.505169,16.505169,17.118539,17.118539,17.118539,16.813792,16.813792,16.813792,17.320491,17.320491,17.320491,16.477795,16.477795,16.477795,16.869831,16.869831,16.585997,
395.2879,16.720437,17.030301,16.937605,17.12384,16.876371,17.062605,17.278614,17.278614,17.249578,17.249578,17.249578,16.905934,16.905934,16.905934,17.188027,17.188027,17.188027,16.904774,16.904774,16.904774,16.875,16.875,16.375738,
395.5694,16.477356,16.936424,16.628227,16.99247,16.907326,16.433197,17.247849,17.247849,16.99247,16.99247,16.99247,16.747849,16.747849,16.747849,16.871773,16.871773,16.871773,16.969826,16.969826,16.969826,16.813576,16.813576,16.533401,
395.8510,16.732259,16.899495,16.730008,16.78125,16.955512,16.34177,17.180745,17.180745,16.78125,16.78125,16.78125,16.689752,16.689752,16.689752,16.772244,16.772244,16.772244,17.004503,17.004503,17.004503,16.84375,16.84375,16.586995,
396.1326,16.899406,16.805656,16.885266,16.767562,17.197766,16.729016,17.07664,17.07664,16.791516,16.791516,16.791516,16.742704,16.742704,16.742704,16.669938,16.669938,16.669938,17.076188,17.076188,17.076188,16.871126,16.871126,16.496578,
396.4141,16.788705,16.754587,16.945814,16.670011,17.262902,16.78039,16.919152,16.919152,16.888761,16.888761,16.888761,16.951261,16.951261,16.951261,16.795011,16.795011,16.795011,17.182913,17.182913,17.182913,17.089163,17.089163,16.491686,
396.6957,16.457256,16.809984,16.892956,16.704025,17.139009,16.570762,16.801006,16.801006,16.96875,16.96875,16.96875,17.071478,17.071478,17.071478,16.897988,16.897988,16.897988,17.121769,17.121769,17.121769,17.033766,17.033766,16.688216,
396.9772,16.468362,16.923697,17.40183,16.486197,17.055599,16.503257,16.756901,16.756901,16.961849,16.961849,16.961849,17.270704,17.270704,17.270704,16.986197,16.986197,16.986197,17.017059,17.017059,17.017059,16.864842,16.864842,16.954947,
397.2588,16.671399,16.955505,17.752339,16.534106,17.015149,16.673303,16.78125,16.78125,16.881147,16.881147,16.881147,17.263245,17.263245,17.263245,16.848945,16.848945,16.848945,17.034541,17.034541,17.034541,16.686548,16.686548,16.857947,
397.5404,16.56064,17.159917,17.145195,16.8125,17.005527,16.766528,16.790444,16.790444,16.71875,16.71875,16.71875,17.003667,17.003667,17.003667,16.59375,16.59375,16.59375,16.667305,16.667305,16.667305,16.667305,16.667305,16.755527,
397.8219,16.395917,17.073084,16.906753,16.853832,17.124749,16.718247,16.781501,16.781501,16.656753,16.656753,16.656753,16.875503,16.875503,16.875503,16.583417,16.583417,16.583417,16.936746,16.936746,16.936746,16.905747,16.905747,16.885082,
398.1035,16.466729,16.996852,16.758318,16.857237,17.1875,16.912547,16.741682,16.741682,16.519784,16.519784,16.519784,16.784398,16.784398,16.784398,16.631297,16.631297,16.631297,17.079135,17.079135,17.079135,17.008318,17.008318,16.96875,
398.3851,16.650188,16.861935,16.756532,16.643185,17.1875,16.842338,16.819032,16.819032,16.600753,16.600753,16.600753,16.780779,16.780779,16.780779,16.724812,16.724812,16.724812,16.899247,16.899247,16.899247,16.918373,16.918373,16.930968,
398.6666,16.536615,16.736283,16.826217,16.517533,17.201217,16.439048,16.902434,16.902434,16.804867,16.804867,16.804867,16.714934,16.714934,16.714934,16.701217,16.701217,16.701217,16.667699,16.667699,16.667699,16.802599,16.802599,16.806416,
398.9482,16.299247,16.659413,16.84375,16.618675,17.189081,16.310919,16.967169,16.967169,17.053012,17.053012,17.053012,16.705497,16.705497,16.705497,16.748419,16.748419,16.748419,16.636672,16.636672,16.636672,16.720331,16.720331,16.778087,
399.2297,16.457305,16.59375,16.779964,16.861626,17.092464,16.567001,17.031893,17.031893,17.361626,17.361626,17.361626,16.592464,16.592464,16.592464,16.78125,16.78125,16.78125,16.750643,16.750643,16.750643,16.703447,16.703447,16.875643,
399.5113,16.434554,16.832499,16.752857,16.900536,17.201785,16.815357,16.840804,16.840804,17.247054,17.247054,17.247054,16.804106,16.804106,16.804106,16.832411,16.832411,16.832411,16.730089,16.730089,16.730089,16.309466,16.309466,16.684554,
399.7929,16.28631,17.049405,16.835716,16.825595,17.216663,16.970837,16.837802,16.837802,17.171431,17.171431,17.171431,16.958629,16.958629,16.958629,16.965776,16.965776,16.965776,16.905363,16.905363,16.905363,16.113992,16.113992,16.590776,
400.0744,16.351004,17.139507,16.952007,16.619982,17.086496,17.081752,17.142016,17.142016,17.365511,17.365511,17.365511,16.867746,16.867746,16.867746,17.108257,17.108257,17.108257,17.197262,17.197262,17.197262,16.21875,16.21875,16.791012,
400.3560,16.456372,17.1875,17.122058,16.561029,17.143872,16.971692,17.25,17.25,17.356128,17.356128,17.356128,16.84375,16.84375,16.84375,17.115564,17.115564,17.115564,17.159192,17.159192,17.159192,16.178064,16.178064,16.854657,
400.6375,16.628575,17.208929,17.337504,16.936617,17.251788,16.799104,17.164283,17.164283,17.248212,17.248212,17.248212,16.84375,16.84375,16.84375,17.008033,17.008033,17.008033,17.115179,17.115179,17.115179,16.15625,16.15625,16.715175,
400.9191,16.75503,17.061179,17.36123,17.16128,17.23623,16.75,17.19253,17.19253,17.17373,17.17373,17.17373,16.86626,16.86626,16.86626,16.743649,16.743649,16.743649,16.98994,16.98994,16.98994,16.336331,16.336331,16.67876,
401.2007,16.946351,16.764142,17.155064,17.1875,16.982892,16.891515,17.147993,17.147993,17.179836,17.179836,17.179836,16.875,16.875,16.875,16.561907,16.561907,16.561907,16.890328,16.890328,16.890328,16.217564,16.217564,16.899772,
401.4822,17.024656,16.490249,17.167719,17.088875,16.63503,17.20872,17.297594,17.297594,17.236813,17.236813,17.236813,16.948969,16.948969,16.948969,16.580563,16.580563,16.580563,16.702406,16.702406,16.702406,15.613811,15.613811,16.993406,
401.7638,16.851198,16.59183,16.775953,16.831005,16.948326,16.715372,16.855038,16.855038,17.09567,17.09567,17.09567,16.96875,16.96875,16.96875,16.310811,16.310811,16.310811,16.604807,16.604807,16.604807,16.394731,16.394731,17.025722,
402.0453,16.598245,16.651782,16.607154,16.941942,16.924122,16.700878,16.669654,16.669654,17.008936,17.008936,17.008936,16.83484,16.83484,16.83484,16.598165,16.598165,16.598165,16.59375,16.59375,16.59375,16.540186,16.540186,16.843777,
402.3269,16.339804,16.684087,16.59375,17.024424,16.711391,17.024957,16.544902,16.544902,17.055674,17.055674,17.055674,16.8125,16.8125,16.8125,16.739761,16.739761,16.739761,16.87212,16.87212,16.87212,16.419902,16.419902,16.394945,
402.6085,16.370274,16.6875,16.564863,16.713494,16.629726,17.091387,16.646798,16.646798,17.004726,17.004726,17.004726,16.870274,16.870274,16.870274,16.807774,16.807774,16.807774,16.877363,16.877363,16.877363,16.521798,16.521798,16.632619,
402.8900,16.644385,16.837158,16.502637,16.418115,16.415478,16.794433,16.716113,16.716113,17.089795,17.089795,17.089795,16.845068,16.845068,16.845068,16.45332,16.45332,16.45332,16.785205,16.785205,16.785205,16.561182,16.561182,16.566455,
403.1716,16.934992,16.936664,16.685828,16.40625,16.282365,16.688336,16.71875,16.71875,16.938893,16.938893,16.938893,16.84375,16.84375,16.84375,16.282643,16.282643,16.282643,16.750279,16.750279,16.750279,16.531529,16.531529,16.810271,
403.4532,16.850552,16.846017,16.816279,16.567791,16.537296,16.5625,16.464215,16.464215,16.965727,16.965727,16.965727,16.9375,16.9375,16.9375,16.099041,16.099041,16.099041,16.910029,16.910029,16.910029,16.335436,16.335436,16.774448,
403.7347,17.098224,16.932145,16.952684,16.795531,16.786605,16.594631,16.28839,16.28839,16.808048,16.808048,16.808048,16.901798,16.901798,16.901798,16.310715,16.310715,16.310715,17.053575,17.053575,17.053575,16.030346,16.030346,16.533917,
404.0163,16.692771,16.863415,16.709974,17.039678,16.860954,17.113763,16.414678,16.414678,16.235606,16.235606,16.235606,16.354639,16.354639,16.354639,16.334626,16.334626,16.334626,16.90625,16.90625,16.90625,16.559343,16.559343,17.090941,
404.2978,17.096955,17.100784,16.948985,17.186254,16.745549,16.961716,16.534455,16.534455,16.482817,16.482817,16.482817,16.792735,16.792735,16.792735,16.875,16.875,16.875,16.894765,16.894765,16.894765,16.88969,16.88969,17.066328,
404.5794,17.334065,17.360473,17.01188,17.620158,16.903603,16.672973,16.76188,16.76188,17.05062,17.05062,17.05062,16.836261,16.836261,16.836261,16.797522,16.797522,16.797522,16.8125,16.8125,16.8125,17.233277,17.233277,17.09375,
404.8610,17.199331,17.234439,16.841885,17.582047,16.695345,16.605453,16.667953,16.667953,17.167953,17.167953,17.167953,16.648405,16.648405,16.648405,16.380851,16.380851,16.380851,16.794946,16.794946,16.794946,17.300797,17.300797,17.111304,
405.1425,16.802619,16.983263,16.54879,17.462698,16.600605,16.64254,16.725605,16.725605,17.184474,17.184474,17.184474,16.804842,16.804842,16.804842,16.447381,16.447381,16.447381,16.711895,16.711895,16.711895,17.243145,17.243145,17.160079,
405.4241,16.69552,16.8125,16.531416,17.124501,16.672125,16.59375,16.726438,16.726438,17.086062,17.086062,17.086062,17,17,17,16.719415,16.719415,16.719415,16.632521,16.632521,16.632521,17.234458,17.234458,17.093916,
405.7056,16.883283,16.8125,16.713479,16.834902,16.856739,16.59375,16.65625,16.65625,17.147402,17.147402,17.147402,16.858434,16.858434,16.858434,17.102598,17.102598,17.102598,16.451054,16.451054,16.451054,17.28125,17.28125,17.196348,
405.9872,17.023153,16.792827,16.957173,16.891193,16.978587,16.603587,16.587393,16.587393,17.056143,17.056143,17.056143,16.490163,16.490163,16.490163,17.026634,17.026634,17.026634,16.662003,16.662003,16.662003,17.19272,17.19272,17.10071,
406.2688,16.894218,16.652617,16.98918,17.127422,17,16.560078,16.405039,16.405039,16.949532,16.949532,16.949532,16.555313,16.555313,16.555313,16.834141,16.834141,16.834141,17.153828,17.153828,17.153828,17,17,16.83293,
406.5503,16.871496,16.374357,16.921554,17.297196,17.023598,16.472897,16.402746,16.402746,17.019451,17.019451,17.019451,16.789545,16.789545,16.789545,16.875,16.875,16.875,16.866062,16.866062,16.866062,17.047196,17.047196,16.753504,
406.8319,16.981523,16.269841,16.894841,17.272817,17.0625,16.505704,16.58941,16.58941,16.974454,16.974454,16.974454,16.944568,16.944568,16.944568,16.887773,16.887773,16.887773,16.491567,16.491567,16.491567,17.163318,17.163318,16.720114,
407.1135,16.903809,16.481165,16.900042,16.76772,17.048758,16.592424,16.814941,16.814941,16.841309,16.841309,16.841309,16.945034,16.945034,16.945034,16.90625,16.90625,16.90625,16.426199,16.426199,16.426199,17.232492,17.232492,16.949915,
407.3950,16.78125,16.715071,16.797795,16.341911,17.045955,16.764705,16.952205,16.952205,16.615813,16.615813,16.615813,16.786768,16.786768,16.786768,16.876839,16.876839,16.876839,16.604776,16.604776,16.604776,17.294116,17.294116,17.286758,
407.6766,16.687266,16.608946,16.640274,16.312344,16.999844,16.78125,16.73379,16.73379,16.468672,16.468672,16.468672,16.6875,16.6875,16.6875,16.561798,16.561798,16.561798,16.546524,16.546524,16.546524,17.34375,17.34375,17.31211,
407.9581,16.59375,16.371029,16.400293,16.382942,16.987353,16.797868,16.5,16.5,16.420882,16.420882,16.420882,16.770589,16.770589,16.770589,16.264632,16.264632,16.264632,16.489339,16.489339,16.489339,17.327132,17.327132,17.039926,
408.2397,16.628883,15.873336,16.892196,16.868898,16.767752,16.531435,16.394601,16.394601,16.898114,16.898114,16.898114,17.036982,17.036982,17.036982,16.794563,16.794563,16.794563,16.685466,16.685466,16.685466,17.084135,17.084135,17.042899,
408.5213,16.711781,15.790396,17.288219,17.119229,16.58101,16.238458,16.423562,16.423562,17.318271,17.318271,17.318271,17.020906,17.020906,17.020906,16.959604,16.959604,16.959604,16.651677,16.651677,16.651677,16.90625,16.90625,17.069469,
408.8028,16.730551,16.318837,17.191652,16.996503,16.690997,15.954108,16.597247,16.597247,17.363199,17.363199,17.363199,16.731206,16.731206,16.731206,16.664554,16.664554,16.664554,16.543051,16.543051,16.543051,16.847902,16.847902,17.03125,
409.0844,16.84105,16.449717,17.03395,16.9375,16.831533,15.894033,16.65625,16.65625,17.354617,17.354617,17.354617,16.584233,16.584233,16.584233,16.736433,16.736433,16.736433,16.40895,16.40895,16.40895,16.6902,16.6902,17.051633,
409.3659,16.90625,16.555436,16.904813,16.916188,17.024186,15.958812,16.613625,16.613625,16.896192,16.896192,16.896192,16.754311,16.754311,16.754311,17.068247,17.068247,17.068247,16.450311,16.450311,16.450311,16.710249,16.710249,17.019875,
409.6475,16.817304,16.491582,16.941709,16.817304,17.138223,16.146641,16.460332,16.460332,16.620791,16.620791,16.620791,16.999405,16.999405,16.999405,17.031845,17.031845,17.031845,16.611182,16.611182,16.611182,16.75,16.75,16.977764,
409.9291,16.665472,16.506967,17.130839,16.827561,17.133094,16.380839,16.568339,16.568339,16.663217,16.663217,16.663217,17.178278,17.178278,17.178278,16.991906,16.991906,16.991906,16.517316,16.517316,16.517316,16.634222,16.634222,17.038217,
410.2106,16.408371,16.868228,17.331919,16.89189,16.980581,16.41343,16.67314,16.67314,16.73564,16.73564,16.73564,17.14654,17.14654,17.14654,17.120349,17.120349,17.120349,16.51689,16.51689,16.51689,16.473401,16.473401,16.99029,
410.4922,16.518605,16.843854,17.000311,17.156043,17.087376,16.706001,16.937293,16.937293,16.575145,16.575145,16.575145,16.77529,16.77529,16.77529,17.131271,17.131271,17.131271,16.831001,16.831001,16.831001,16.862148,16.862148,16.843854,
410.7738,16.691919,17.097222,16.932134,17.141099,17.125,16.755366,16.870581,16.870581,16.608901,16.608901,16.608901,17.127524,17.127524,17.127524,17.099116,17.099116,17.099116,16.880366,16.880366,16.880366,16.994634,16.994634,17.123105,
411.0553,16.87945,17.15625,16.964283,17.017866,17.151783,16.83035,17.031234,17.031234,16.70535,16.70535,16.70535,17.325884,17.325884,17.325884,17.040183,17.040183,17.040183,16.687516,16.687516,16.687516,16.892866,16.892866,17.455334,
411.3369,17.016963,17.183928,17.024106,17.055356,17.211606,17.037497,16.924109,16.924109,16.774106,16.774106,16.774106,16.983934,16.983934,16.983934,16.948216,16.948216,16.948216,16.545537,16.545537,16.545537,16.764287,16.764287,17.444644,
411.6184,16.717001,16.758979,17.03125,16.948228,16.761661,17.20534,16.620569,16.620569,16.866954,16.866954,16.866954,16.79466,16.79466,16.79466,16.908932,16.908932,16.908932,16.331274,16.331274,16.331274,16.60716,16.60716,17.123251,
411.9000,16.510781,16.542031,16.942891,17.084765,16.689297,17.277656,16.623203,16.623203,16.786641,16.786641,16.786641,16.987422,16.987422,16.987422,16.876797,16.876797,16.876797,16.459765,16.459765,16.459765,16.534844,16.534844,16.71086,
412.1816,16.530333,16.379584,16.998167,16.942084,16.657167,17.129584,16.807,16.807,16.750917,16.750917,16.750917,17.091,17.091,17.091,16.844667,16.844667,16.844667,16.954083,16.954083,16.954083,16.682916,16.682916,16.748167,
412.4631,16.53125,16.718295,16.906374,16.968709,16.593833,16.844122,16.906126,16.906126,16.656374,16.656374,16.656374,17.031333,17.031333,17.031333,16.84375,16.84375,16.84375,17.187211,17.187211,17.187211,16.905961,16.905961,16.843626,
412.7447,16.195791,16.341263,17.366709,17.029592,17.033737,16.842921,17.066645,17.066645,16.378316,16.378316,16.378316,16.715434,16.715434,16.715434,17.131633,17.131633,17.131633,16.166199,16.166199,16.166199,16.877487,16.877487,16.413712,
413.0262,16.52203,16.255084,17.059111,16.973834,17.108053,16.832836,17.213666,17.213666,16.513557,16.513557,16.513557,16.595445,16.595445,16.595445,17.356359,17.356359,17.356359,16.551586,16.551586,16.551586,16.975529,16.975529,16.692584,
413.3078,16.901139,16.376971,16.989778,17.059945,16.799723,17.197722,17.142888,17.142888,16.755111,16.755111,16.755111,16.625,16.625,16.625,17.005696,17.005696,17.005696,16.936915,16.936915,16.936915,17.101416,17.101416,16.794027,
413.5894,16.823282,16.790937,16.902291,17.03125,16.72789,17.329557,17.31987,17.31987,16.819323,16.819323,16.819323,16.662525,16.662525,16.662525,16.728984,16.728984,16.728984,17.288073,17.288073,17.288073,17.156797,17.156797,16.944323,
