,Live Spectrum 26-10-2023 13:34:48,Live Spectrum 26-10-2023 13:34:50,Live Spectrum 26-10-2023 13:34:51,Live Spectrum 26-10-2023 13:34:51,Live Spectrum 26-10-2023 13:34:51,Live Spectrum 26-10-2023 13:34:52,Live Spectrum 26-10-2023 13:34:52,Live Spectrum 26-10-2023 13:34:53,Live Spectrum 26-10-2023 13:34:53,Live Spectrum 26-10-2023 13:34:54,Live Spectrum 26-10-2023 13:34:54,Live Spectrum 26-10-2023 13:34:55,Live Spectrum 26-10-2023 13:34:55,Live Spectrum 26-10-2023 13:34:56,Live Spectrum 26-10-2023 13:34:56,Live Spectrum 26-10-2023 13:34:56,Live Spectrum 26-10-2023 13:34:57,Live Spectrum 26-10-2023 13:34:57,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
830.0187,16.435164,16.67649,17.014457,16.638902,16.661478,16.661478,16.872664,16.98899,16.039369,16.627336,16.627336,16.889457,17.002891,17.332185,16.800935,16.932272,16.932272,16.190391,
830.3003,16.732277,16.908818,17.149486,16.492422,16.419777,16.419777,17.176541,17.1875,15.826027,16.333605,16.333605,17.041395,17.004196,17.205223,16.680736,17.214554,17.214554,16.222132,
830.5819,16.870884,17.121603,17.085997,16.714634,16.585518,16.585518,17.28173,17.12548,15.976263,16.288763,16.288763,17.140505,16.715353,17.047235,16.601742,17.418119,17.418119,16.28101,
830.8634,17.0975,16.590626,17.009375,16.915,16.98625,16.98625,16.80875,16.683125,16.27625,16.58875,16.58875,17.236875,16.236875,16.7275,16.441875,17.193751,17.193751,16.504375,
831.1450,17.288111,16.1875,16.870122,16.88095,17.04985,17.04985,16.59375,16.661128,16.442378,16.759756,16.759756,17.117228,16.219661,16.839783,16.51265,16.592839,16.592839,16.501983,
831.4265,17.113172,16.246732,16.832981,16.325479,16.764037,16.764037,16.609904,16.698269,16.452596,16.790961,16.790961,16.879326,16.643271,17.204713,16.798463,16.276924,16.276924,16.316826,
831.7081,16.988793,16.572521,16.751771,16.061314,16.649168,16.649168,16.581374,16.696937,16.457543,16.634437,16.634437,16.708729,17.001771,17.372645,16.90154,16.311916,16.311916,16.340793,
831.9897,17.29246,16.782056,16.650645,16.606572,17.15625,17.15625,16.125,16.487984,16.748388,16.399839,16.399839,16.512016,16.881411,17.080928,16.388629,16.021652,16.021652,16.916654,
832.2712,16.99672,16.933973,16.784654,16.74635,17.149319,17.149319,16.187377,16.617946,16.4099,16.312623,16.312623,16.444431,16.885458,17.017389,16.624877,16.510334,16.510334,16.524443,
832.5528,16.671159,17.001432,16.921159,17.047591,17.05791,17.05791,16.465886,16.842318,16.131022,16.063932,16.063932,16.528386,16.752864,16.961296,16.866113,16.633887,16.633887,16.28125,
832.8343,16.710768,16.858356,16.944803,17.031929,16.859715,16.859715,16.736074,16.929518,16.321841,16.000679,16.000679,16.822521,16.498641,16.969429,16.849694,16.522588,16.522588,16.209409,
833.1159,16.772645,16.684692,16.840942,17.073913,16.914764,16.914764,17.011322,16.90625,16.573822,16.119293,16.119293,17.107971,16.397645,17.045471,16.59375,16.414764,16.414764,16.008514,
833.3975,17.018102,16.684258,16.713797,16.919398,17.073263,17.073263,17.161203,16.951504,16.596992,16.287059,16.287059,17.053449,16.751712,16.981898,16.575648,16.54611,16.54611,16.022199,
833.6790,17.052909,16.97339,16.605817,16.913366,17.482981,17.482981,17.173269,17.072091,16.298269,16.569616,16.569616,16.96411,17.139231,16.9375,16.550433,16.965962,16.965962,15.923269,
833.9606,17.081931,17.054047,16.511819,16.969591,17.210257,17.210257,16.959455,16.972116,16.246634,16.818429,16.818429,16.863181,17.170593,16.765185,16.59375,17.130048,17.130048,15.780409,
834.2422,17.069962,16.874194,16.342139,16.970361,16.30262,16.30262,16.939111,16.782861,16.489315,17.102824,17.102824,16.904639,16.85363,16.470361,16.604435,16.72863,16.72863,15.854435,
834.5237,16.708888,16.89117,16.207511,17.026319,16.276319,16.276319,17.118693,16.951204,16.367603,16.966284,16.966284,16.680103,16.700115,16.59375,16.647477,16.698739,16.698739,15.886239,
834.8053,16.397974,16.97227,16.175704,16.788289,16.073678,16.073678,17.147974,16.830717,16.199296,16.870862,16.870862,16.452816,16.523592,16.487585,16.711092,16.836711,16.836711,15.918046,
835.0868,16.28125,16.776137,16.168608,16.569034,15.888069,15.888069,16.882956,16.537074,16.194034,16.787784,16.787784,16.325569,16.649005,16.188921,16.712926,17.117755,17.117755,16.122868,
835.3684,16.436337,16.754239,16.342587,16.621718,15.967587,15.967587,16.643326,16.710066,16.233794,16.775848,16.775848,16.340468,16.832946,15.987076,16.552858,17.198304,17.198304,16.40625,
835.6500,16.777699,17.004972,16.589489,16.628551,16.403409,16.403409,16.678977,16.861506,16.465199,16.731534,16.731534,16.509233,16.933239,16.036222,16.338778,16.855114,16.855114,16.649147,
835.9315,17.035983,17.192233,16.554655,16.356198,16.898534,16.898534,16.820345,16.660854,16.667207,16.610931,16.610931,16.703189,16.828061,16.139069,16.25,16.274897,16.274897,16.96875,
836.2131,16.892588,17.166021,16.512694,16.394525,16.907236,16.907236,16.789067,16.598627,16.865229,16.271497,16.271497,16.684577,16.773433,16.493151,16.411127,16.48338,16.48338,16.76368,
836.4946,16.426208,17.030462,16.547269,16.426208,16.640231,16.640231,16.671481,16.613708,16.848476,16.073792,16.073792,16.544906,16.936712,16.905462,16.624212,17.016019,17.016019,16.53125,
836.7762,16.202544,17.157412,16.562887,16.344912,16.672069,16.672069,16.703319,16.500775,16.545519,16.439824,16.439824,16.751549,17.111118,16.890044,16.735343,16.936725,16.936725,16.673618,
837.0578,16.074197,17.151537,16.528108,16.683658,16.654679,16.654679,16.735161,16.628142,16.453911,16.444484,16.444484,16.940642,17.315642,16.794518,16.763268,16.743716,16.743716,16.910963,
837.3393,16.493196,16.875426,16.553784,17.093324,16.590986,16.590986,16.562926,16.908588,16.349703,16.111182,16.111182,16.965986,17.375,16.647959,16.820791,16.67602,16.67602,17.255101,
837.6209,16.90625,16.789179,16.589785,17.073927,16.421642,16.421642,16.335821,17.217001,16.109142,15.880714,15.880714,16.796642,17.392607,16.544893,16.765392,16.753965,16.753965,17.398321,
837.9024,17.070159,16.825538,16.653561,16.919288,16.330712,16.330712,16.263038,17.276076,16.127485,16.085682,16.085682,16.651076,17.205916,16.53125,16.492341,17.090857,17.090857,17.143416,
838.1840,17.206321,16.850143,16.737571,16.981536,16.306107,16.306107,16.344107,17.11825,16.538714,16.507107,16.507107,16.587357,17.024857,16.663,16.299714,17.387786,17.387786,16.736501,
838.4656,17.315925,17.06935,16.71113,16.95351,16.533905,16.533905,16.542295,17.011815,16.47791,16.53964,16.53964,16.854025,16.76678,16.71113,16.36661,17.379195,17.379195,16.815155,
838.7471,17.274735,17.247659,16.727606,16.946356,16.54713,16.54713,16.665106,16.85963,16.332553,16.589068,16.589068,16.830721,16.705212,16.667447,16.477606,17.00285,17.00285,16.868485,
839.0287,17.136049,17.301925,16.936077,17.072126,16.386049,16.386049,16.914928,16.760575,16.467801,16.821652,16.821652,16.842801,16.667299,16.573549,16.582701,16.688449,16.688449,16.77115,
839.3103,17.029844,17.163386,16.92474,17.23151,16.301146,16.301146,17.052552,16.622188,16.616458,17.034062,17.034062,16.79974,16.646302,16.786873,16.582396,16.923227,16.923227,16.792604,
839.5918,16.934201,17.027951,16.918866,17.127719,16.347049,16.347049,17.150232,16.606366,16.612384,16.918286,16.918286,16.793866,16.722049,16.708853,16.496701,17.106366,17.106366,16.768634,
839.8734,16.838544,16.977431,17.050343,17.085069,16.420137,16.420137,17.074657,16.873254,16.616319,16.572927,16.572927,16.880206,16.682294,16.263903,16.46875,16.921883,16.921883,16.75,
840.1549,16.696458,17.247251,17.372251,17.024125,16.599959,16.599959,16.868791,16.991958,16.532166,16.352708,16.352708,16.929458,16.586625,16.125,16.747251,16.658082,16.658082,16.610749,
840.4365,16.608544,17.34375,17.588014,16.952294,16.727808,16.727808,16.740942,17.095411,16.476147,16.431764,16.431764,16.913647,16.538647,16.482791,17.034572,16.665308,16.665308,16.586353,
840.7181,16.446741,16.68221,17.281979,16.251458,17.019516,17.019516,16.05721,16.95349,16.321741,16.150231,16.150231,17.224769,16.678259,17.377798,17.09375,16.810007,16.810007,16.936771,
840.9996,16.431405,16.751547,16.961108,16.364356,16.942822,16.942822,16.25232,16.931405,16.28125,16.414665,16.414665,17.111263,16.894833,17.442822,17.09375,16.894059,16.894059,17.006095,
841.2812,16.592374,17.199684,16.699752,16.773059,16.699752,16.699752,16.730934,17.273059,16.461936,16.706498,16.706498,16.856002,16.989125,17.17394,16.964689,16.803001,16.803001,16.819314,
841.5627,16.836795,17.228301,16.47093,16.790801,16.735673,16.735673,17.024295,17.264327,16.632372,16.776474,16.776474,16.733077,16.867628,16.966154,16.911026,16.754776,16.754776,16.701827,
841.8443,16.929282,17.028764,16.627486,16.536983,16.912845,16.912845,17.035359,17.005733,16.601968,16.591264,16.591264,17.017299,16.708046,16.856078,16.933391,16.614296,16.614296,16.796063,
842.1259,16.63157,16.860941,16.405944,16.360941,16.9375,16.9375,16.780944,16.857503,16.565938,16.451253,16.451253,17.090312,16.6875,16.899374,16.909688,16.565938,16.565938,16.951559,
842.4074,16.565263,17.15711,16.716847,16.514673,16.994474,16.994474,16.550589,16.644339,16.534013,16.779347,16.779347,17.036776,16.886911,16.934737,17.162635,16.87586,16.87586,17.310597,
842.6890,16.387497,17.39167,16.808334,16.73542,17,17,16.472916,16.770836,16.385414,17.133339,17.133339,17.03125,17.052086,17.054169,17.275001,16.935417,16.935417,17.431251,
842.9706,16.643664,17.286844,16.752797,16.302227,16.492524,16.492524,16.677711,17.288726,16.255594,16.76818,16.76818,17.329766,17.152055,16.883391,17.012586,17.355422,17.355422,16.780766,
843.2521,16.595169,17.189629,16.597298,16.433952,16.682533,16.682533,16.809662,16.732231,16.066757,16.994324,16.994324,17.160507,17.15625,16.813919,16.96946,17.161217,17.161217,16.505676,
843.5337,16.749919,17.281202,16.500048,16.749839,16.781202,16.781202,17.031137,16.468879,16.093734,17.312339,17.312339,16.937613,17.062548,16.750032,16.906282,16.75021,16.75021,16.656169,
843.8152,16.749318,17.339659,16.591704,16.777159,16.6875,16.6875,17.125,16.881819,16.414432,17.213977,17.213977,16.780568,16.928636,16.780568,17.000682,16.720796,16.720796,17.059773,
844.0968,16.722903,17.152097,16.498616,16.582675,16.6875,16.6875,17.112541,17.176425,16.779866,16.994462,16.994462,16.756922,16.534019,16.752769,17.034019,16.811116,16.811116,16.925041,
844.3784,16.814591,17.04786,16.456201,16.345841,16.689591,16.689591,16.81447,16.920768,16.729086,16.875,16.875,16.897884,16.60839,16.814591,17.072836,16.747787,16.747787,16.649976,
844.6599,16.840947,16.824129,16.275644,16.377803,16.727159,16.727159,16.383826,16.693106,16.403864,16.880606,16.880606,16.750417,16.815303,16.829735,16.756023,16.261629,16.261629,16.579318,
844.9415,16.840653,16.684826,16.289133,16.353463,16.794904,16.794904,16.180884,16.746481,16.048423,16.97973,16.97973,16.4375,16.808558,16.719172,16.447213,16.136402,16.136402,16.654983,
845.2230,17.003142,17.084172,16.881909,15.975659,16.745287,16.745287,16.396199,16.72723,15.967179,17.274341,17.274341,16.454459,16.53125,16.97723,16.04397,16.672112,16.672112,15.944409,
845.5046,16.565419,16.590244,17.139895,16.253506,17.337326,17.337326,16.595796,16.825936,16.17611,17.001459,17.001459,16.597256,16.53125,17.046145,16.129965,16.370035,16.370035,16.291767,
845.7862,16.25,16.474589,17.150411,16.409025,17.389021,17.389021,16.96028,17.08528,16.28125,16.849445,16.849445,16.81542,16.525555,17.10222,16.173335,16.37792,16.37792,16.83236,
846.0677,16.404304,16.845543,16.824462,16.249103,16.928381,16.928381,17.088217,17.193929,16.268391,16.913576,16.913576,16.975179,16.493571,17,16.288576,16.595543,16.595543,16.813397,
846.3493,17.04301,17.065077,16.728495,16.125,16.538418,16.538418,17.158827,17.21875,16.197245,17.076837,17.076837,16.985663,16.46875,17,16.48051,16.858087,16.858087,16.901659,
846.6309,17.171676,16.960838,16.719545,16.204119,16.5625,16.5625,17.022941,17.139631,16.148736,17.148736,17.148736,16.874205,16.492486,17,16.688295,16.819219,16.819219,16.852457,
846.9124,17.06438,16.9375,16.91491,16.48946,16.55384,16.55384,16.88027,16.88893,16.22741,17.19277,17.19277,16.6442,16.5625,16.99134,16.88366,16.49322,16.49322,17.1058,
847.1940,16.868599,16.833959,16.975151,16.521459,16.625378,16.625378,16.934867,16.890814,16.231174,16.899092,16.899092,16.672442,16.750756,16.855796,16.765058,16.463105,16.463105,17.143447,
847.4755,16.77108,16.644601,17.05233,16.342271,16.803069,16.803069,17.188239,17.01017,16.309543,16.35466,16.35466,17.01017,17.106138,16.766644,16.4375,16.700628,16.700628,16.816197,
847.7571,16.771865,16.84839,17.096844,16.523411,16.631292,16.631292,17.092203,16.943792,16.704619,16.345297,16.345297,17.107776,16.904703,17.125,16.426568,16.501547,16.501547,16.423474,
848.0387,16.870995,17.089745,17.359137,16.601602,16.503847,16.503847,17.03125,16.746153,17.062341,16.417949,16.417949,17.109613,16.796954,17.054807,16.51154,16.609296,16.609296,16.526927,
848.3202,17.168273,17.125149,17.59375,16.500149,16.674732,16.674732,16.869137,16.6875,17.21875,16.4375,16.4375,16.800179,16.656399,16.974911,16.774792,16.849613,16.849613,16.9375,
848.6018,17.521735,16.938527,17.554011,16.393004,16.883489,16.883489,16.558769,16.6875,17.020057,16.477239,16.477239,16.634515,16.536008,17.150466,16.879758,17.001027,17.001027,16.844777,
848.8833,17.509589,16.714312,17.373759,16.375,16.965554,16.965554,16.51083,16.72958,16.778054,16.517223,16.517223,16.674714,16.5,17.298473,16.717509,16.83292,16.83292,16.704723,
849.1649,17.228505,16.549314,17.189126,16.508309,16.940752,16.940752,16.577312,16.796062,16.856936,16.57406,16.57406,16.945809,16.544436,17.177566,16.369943,16.692378,16.692378,16.746748,
849.4465,17.078056,16.749632,16.937822,16.703056,16.71898,16.71898,16.531342,16.73449,16.344577,16.609444,16.609444,16.812913,16.624954,16.781663,16.624311,16.624954,16.624954,16.781296,
849.7280,17.092207,17.114777,16.636767,16.831983,16.693673,16.693673,16.61632,16.672647,15.97801,16.46412,16.46412,16.547647,16.75463,16.532793,16.880593,16.689043,16.689043,16.89757,
850.0096,17.14848,17.115574,16.751656,16.940642,16.89848,16.89848,16.784392,16.721892,16.32821,16.409392,16.409392,16.528108,16.92973,16.510912,16.51554,16.821926,16.821926,17.014054,
850.2912,17.21875,16.88725,17.01425,17.07675,16.86075,16.86075,16.8125,16.642,16.46875,16.5455,16.5455,16.5,17.126,16.54075,16.609001,16.83425,16.83425,17.054,
850.5727,17.444455,16.800059,17.24422,17.062206,16.574353,16.574353,16.737265,16.487265,16.412324,16.681426,16.681426,16.424765,17.312794,16.631368,16.762441,16.762441,16.762441,16.924471,
850.8543,17.652617,17.303056,17.324128,16.862644,16.221655,16.221655,16.667878,16.398255,16.355378,16.816861,16.816861,16.512356,17.237644,16.793606,16.710755,16.710755,16.710755,16.694766,
851.1358,17.503536,17.655071,17.087655,16.740369,16.257274,16.257274,16.758452,16.599845,16.384631,16.793238,16.793238,16.777714,16.849643,16.85456,16.70794,16.585298,16.585298,16.665881,
851.4174,17.21488,17.644973,16.819906,16.612433,16.556384,16.556384,16.94008,16.78254,16.47004,16.707473,16.707473,16.960053,16.581183,16.886277,16.78254,16.616303,16.616303,16.666237,
851.6990,16.90409,17.116906,16.352361,16.628773,16.501613,16.501613,16.845363,17.011319,16.27909,16.510772,16.510772,16.911636,16.685887,16.48652,16.370679,16.523704,16.523704,16.037701,
851.9805,16.858347,16.997944,16.577199,16.610403,16.483347,16.483347,16.804173,17.047903,16.233347,16.529194,16.529194,16.80623,16.795847,16.38127,16.531352,16.675061,16.675061,16.010484,
852.2621,16.922521,17.126292,16.932596,16.59375,16.571282,16.571282,16.907542,16.793644,16.487606,16.5625,16.5625,16.448601,17.050106,16.453771,16.846335,17.011367,17.011367,16.426399,
852.5436,16.962103,17.082442,17,16.741365,16.519942,16.519942,17.011308,16.571135,16.587103,16.587103,16.587103,16.319147,17.198808,16.46875,16.832442,16.847724,16.847724,16.62966,
852.8252,16.866953,16.960703,16.64371,16.730351,16.372754,16.372754,17.03125,16.658496,16.771895,16.695547,16.695547,16.287051,17.066054,16.774141,16.481659,16.755801,16.755801,16.65625,
853.1068,16.659644,16.963801,16.24689,16.560945,16.238547,16.238547,16.820844,16.713801,16.8125,16.745051,16.745051,16.439055,16.899746,17.001555,16.40625,17.013008,17.013008,16.629949,
853.3883,16.652157,16.96875,16.133186,16.422622,16.21875,16.21875,16.699779,17.071792,16.731029,16.695686,16.695686,16.631693,16.875,17.139878,16.704978,16.953872,16.953872,16.679314,
853.6699,16.600214,17.080823,16.377164,16.210123,16.246768,16.246768,16.547409,17.153018,16.830823,16.715518,16.715518,16.712286,16.762927,17.352377,17.170273,16.573263,16.573263,16.799573,
853.9515,16.651518,17.151518,16.839512,16.880719,16.769914,16.769914,17.080048,16.376379,16.006111,16.776518,16.776518,17.296432,16.085666,16.364056,16.467763,17.108932,17.108932,16.754732,
854.2330,16.686005,17.037231,16.607206,16.87799,16.782745,16.782745,17.273774,16.3125,16.235048,16.78125,16.78125,17.373505,16.447818,16.668063,16.674044,17.21576,17.21576,16.869019,
854.5146,16.779391,16.786207,16.685641,17.120043,16.628098,16.628098,17.31188,16.435022,16.525674,16.934402,16.934402,17.129957,16.621902,16.6875,16.963174,17.157489,17.157489,16.966891,
854.7961,16.529946,16.750782,16.625522,17.029163,16.625,16.625,17.090881,16.344272,16.654685,16.903642,16.903642,16.965881,16.563804,16.656772,16.748174,17.155207,17.155207,16.967446,
855.0777,16.376146,16.849481,16.695523,16.782396,16.628439,16.628439,16.744269,16.408542,16.459581,16.594896,16.594896,16.625,16.711873,16.737089,16.528958,17.022081,17.022081,16.806769,
855.3593,16.430687,16.987782,16.900141,16.8125,16.720786,16.720786,16.597823,16.483005,16.239114,16.637218,16.637218,16.633146,16.541432,17.233005,16.487078,16.771068,16.771068,16.664396,
855.6408,16.813496,16.794911,16.809569,16.827157,16.744137,16.744137,16.665044,16.690431,16.545907,16.835952,16.835952,16.767589,16.693363,17.422843,16.776383,16.60448,16.60448,16.795907,
855.9224,17.086686,16.621169,16.731441,16.903615,16.695163,16.695163,16.665708,16.707256,16.653017,17.020354,17.020354,16.9375,16.761494,17.216115,16.97761,16.475216,16.475216,16.933669,
856.2039,16.8125,16.645849,16.389209,16.451709,16.731055,16.731055,16.081445,16.653418,16.439404,16.761376,16.761376,16.894874,16.829541,16.735791,16.59375,16.987695,16.987695,16.948876,
856.4855,16.835084,16.960084,16.491334,16.55948,16.619354,16.619354,16.193146,16.89719,16.670168,17.067752,17.067752,16.588498,16.772584,16.667542,16.559874,17.076812,17.076812,17.204438,
856.7671,16.957182,17.0625,16.619992,16.648136,16.619992,16.619992,16.185947,17.28125,16.868439,17.361879,17.361879,16.235326,16.848758,16.810599,16.412811,16.986879,16.986879,17.274689,
857.0486,17.061171,17.010139,16.756151,16.440159,16.621508,16.621508,16.114861,17.198969,16.888631,17.245179,17.245179,16.017619,16.712599,17.13381,16.43002,16.9375,16.9375,17.220079,
857.3302,17.189868,16.868964,16.841382,16.25,16.329309,16.329309,16.348487,16.878668,16.980823,16.9388,16.9388,15.933832,16.610559,16.995263,16.431464,16.979523,16.979523,17.091382,
857.6117,17.253248,17.021505,16.684663,16.278002,16.375,16.375,16.521916,16.71875,16.769079,16.678166,16.678166,16.14042,16.665584,16.831168,16.471998,17.084416,17.084416,17,
857.8933,17.197768,17.413846,16.500445,16.395091,16.364732,16.364732,16.345977,16.729018,16.583482,16.728128,16.728128,16.301341,16.779914,17.04956,16.395982,17.124109,17.124109,16.989732,
858.1749,17.005809,17.565936,16.48233,16.488793,16.43341,16.43341,15.874346,16.357739,16.629745,16.606021,16.606021,16.260553,16.800638,17.417457,16.262926,17.216378,17.216378,16.946335,
858.4564,16.55209,17.039939,16.513894,16.46875,16.496537,16.496537,15.703115,15.765615,16.713545,16.137152,16.137152,15.987848,16.390635,17.315984,16.111106,17.071189,17.071189,16.942705,
858.7380,16.450601,16.788343,16.516105,16.494952,16.291347,16.291347,15.940504,16.120911,16.630048,16.143149,16.143149,15.994952,16.166347,16.980892,16.266105,16.819593,16.819593,16.921395,
859.0196,16.46875,16.568781,16.667165,16.587469,16.204695,16.204695,16.129634,16.529603,16.607805,16.237439,16.237439,16.129634,16.107805,16.696921,16.501494,16.529756,16.529756,16.770335,
859.3011,16.483764,16.665153,16.733764,16.806389,16.352653,16.352653,16.189944,16.778806,16.685056,16.540153,16.540153,16.385125,16.305167,16.503666,16.626222,16.495111,16.495111,16.613653,
859.5827,16.5,16.939618,16.638154,16.936794,16.595162,16.595162,16.188912,16.779838,16.82989,16.670816,16.670816,16.627118,16.643802,16.454184,16.59375,16.78478,16.78478,16.324242,
859.8642,16.567788,17.132932,16.378727,16.821515,16.673197,16.673197,16.334735,16.684856,17.024879,16.557212,16.557212,16.684856,16.832091,16.533894,16.559856,17.140864,17.140864,16.122356,
860.1458,16.625,17.236671,16.142474,16.642474,16.597895,16.597895,16.442092,16.727934,17.214605,16.374552,16.374552,16.566645,16.749552,16.849237,16.495408,17.491711,17.491711,16.039987,
860.4274,16.6817,17.2311,16.478303,16.638101,16.644651,16.644651,16.50655,16.686749,16.695346,16.054448,16.054448,16.802402,16.61845,17.0247,16.582151,17.360398,17.360398,16.529204,
860.7089,16.678982,17.178982,16.650579,16.747153,16.818171,16.818171,16.511366,16.605116,16.471574,16.045439,16.045439,16.920463,16.772708,16.940347,16.576713,17.167616,17.167616,16.855116,
860.9905,16.65625,16.989263,16.572877,16.739503,16.791507,16.791507,16.5,16.635497,16.5625,16.333733,16.333733,16.916747,16.93762,17.114983,16.489503,17.072757,17.072757,16.78113,
861.2720,16.634383,16.796913,16.431295,16.784352,16.881205,16.881205,16.346928,16.546913,16.409428,16.35003,16.35003,16.806295,16.990617,17.175015,16.64369,17.03125,17.03125,16.706265,
861.5536,16.4878,16.6814,16.557933,16.629567,16.7317,16.7317,16.21265,16.5,16.435217,16.335367,16.335367,16.704267,16.679867,17.179117,16.947416,16.96265,16.96265,16.7561,
861.8352,16.4375,16.680121,16.648871,16.467017,16.560767,16.560767,16.139758,16.690967,16.802942,16.439233,16.439233,16.615887,16.514758,17.044275,17.174475,16.961371,16.961371,16.733508,
862.1167,16.36286,16.63774,16.60649,16.313099,16.406849,16.406849,16.299161,16.949041,16.93113,16.667791,16.667791,16.369829,16.47512,16.92536,16.820667,17.142911,17.142911,16.868031,
862.3983,16.369645,16.754473,16.645539,16.333039,16.167844,16.167844,16.550906,17.025895,16.782133,16.925906,16.925906,16.338395,16.46875,16.750883,16.485699,17.524129,17.524129,17.035723,
862.6799,16.563398,16.888906,16.844648,16.962771,17.174645,17.174645,15.786331,16.789024,16.61543,16.69961,16.69961,16.289922,16.06504,16.476524,16.329844,17.216954,17.216954,16.066683,
862.9614,16.537873,16.90625,16.875,17.034561,17.14818,17.14818,16.047389,16.833816,16.761381,16.963574,16.963574,16.504758,16.363201,16.465439,16.256623,16.904803,16.904803,16.045943,
863.2430,16.705059,16.819346,16.585319,16.973314,16.632542,16.632542,16.296527,16.84375,16.810218,17.028968,17.028968,17.168549,16.782836,16.961208,16.278968,17.019841,17.019841,16.265277,
863.5245,16.568736,16.902509,16.262471,16.938747,16.503741,16.503741,16.282497,16.963761,16.902509,16.641213,16.641213,17.338761,17.052523,17.180017,16.401261,17.061253,17.061253,16.551276,
863.8061,16.655628,16.813122,16.59147,16.782286,16.655214,16.655214,16.001866,17.155006,16.813122,16.873342,16.873342,17.064366,16.876244,17.342714,16.716677,16.752073,16.752073,16.5625,
864.0877,16.652061,16.783763,17.121649,16.782926,16.972939,16.972939,15.6875,17.087047,16.612433,17.310824,17.310824,16.837885,16.756703,17.311662,16.688338,16.381703,16.381703,16.462885,
864.3692,16.498112,16.869336,16.977343,16.839974,17.132552,17.132552,15.691276,16.839974,16.144922,17.236783,17.236783,16.626888,17.005664,17.277474,16.714974,16.666538,16.666538,16.251888,
864.6508,16.495241,16.778307,16.619113,16.810685,17.185243,17.185243,15.802983,16.787137,16.02762,16.995928,16.995928,16.653307,17.040767,17.192259,16.682741,17.250687,17.250687,16.263589,
864.9323,16.741992,16.75,16.574512,17.069726,16.546484,16.546484,16.316504,16.835742,16.585742,16.65625,16.65625,16.612988,16.547266,16.909472,16.893455,16.67627,16.67627,16.085742,
865.2139,16.69764,16.785488,16.696808,16.825134,16.472988,16.472988,16.369099,16.796459,16.587017,16.641041,16.641041,16.556599,16.65118,16.733959,16.532913,16.80236,16.80236,15.995762,
865.4955,16.737719,16.950328,16.912391,16.393969,16.619406,16.619406,16.450875,16.850437,16.862719,16.544078,16.544078,16.656797,16.631141,16.824781,16.21875,16.780703,16.780703,15.806359,
865.7770,16.636983,16.875,16.91585,16.430351,16.46875,16.46875,16.213916,16.735567,16.8125,16.504834,16.504834,16.5096,16.685117,16.89665,16.283701,16.841299,16.841299,15.817334,
866.0586,16.51024,16.808616,16.852048,16.76024,16.535134,16.535134,16.077154,16.6875,16.72952,16.66649,16.66649,16.445798,16.839336,17.018538,16.566384,16.641596,16.641596,15.970692,
866.3402,16.700075,16.643769,16.799925,16.921922,16.812594,16.812594,16.106325,16.649962,16.462462,16.790634,16.790634,16.346752,17.009384,17.062406,16.703078,16.715653,16.715653,16.193882,
866.6217,16.906428,16.697976,16.635476,17.010298,17.062678,17.062678,16.354583,16.625357,16.32262,16.802024,16.802024,16.0625,17.073154,16.854226,16.562322,16.749822,16.749822,16.489524,
866.9033,16.957177,16.568302,16.575239,16.806729,16.939833,16.939833,16.627303,16.599552,16.693241,16.746531,16.746531,16.270813,16.832207,16.944438,16.557865,16.814803,16.814803,16.387739,
867.1848,16.8868,16.3125,16.589601,16.42985,16.5743,16.5743,16.8184,16.39445,17.360574,16.6875,16.6875,16.536275,16.433351,16.910399,16.6309,16.967875,16.967875,16.27535,
867.4664,16.784935,16.353847,17.005453,16.267468,16.472435,16.472435,16.739903,16.689268,17.059773,16.659935,16.659935,16.364903,16.780291,16.6875,16.621315,16.833653,16.833653,16.340065,
867.7480,16.675525,16.272196,17.25,16.443634,16.46729,16.46729,16.71729,16.93896,16.892815,16.520735,16.520735,16.357185,16.892815,16.985399,16.700935,16.81104,16.81104,16.449475,
868.0295,16.625776,16.157026,16.977783,16.752327,16.516013,16.516013,16.733987,16.954288,16.907801,16.390237,16.390237,16.550365,16.875776,17.408577,16.766013,16.907801,16.907801,16.515237,
868.3111,16.741929,16.153228,16.598799,16.706663,16.479843,16.479843,16.872972,16.948593,17.003022,16.357864,16.357864,16.670364,16.957657,17.328642,16.712707,16.96875,16.96875,16.482864,
868.5926,16.8125,16.252849,16.372151,16.630278,16.419236,16.419236,16.853887,16.997571,16.958193,16.56292,16.56292,16.400552,16.762566,17.004858,16.637986,16.840901,16.840901,16.505278,
868.8742,16.793102,16.421341,16.378239,16.908421,16.445046,16.445046,16.672409,17.178887,16.983841,16.71875,16.71875,16.005374,16.263988,16.894398,16.547409,16.517227,16.517227,16.628239,
869.1558,16.96608,16.83841,16.581257,16.631229,16.386603,16.386603,16.912514,16.757119,16.66159,16.616067,16.616067,16.408954,16.411624,16.762493,16.43839,16.806271,16.806271,16.215156,
869.4373,17.040819,16.987888,16.699612,16.666421,16.560559,16.560559,16.867372,16.521681,16.555474,16.5625,16.5625,16.644138,16.788878,16.644138,16.492974,16.79276,16.79276,16.380687,
