,Live Spectrum 26-10-2023 13:42:41,Live Spectrum 26-10-2023 13:42:47,Live Spectrum 26-10-2023 13:42:48,Live Spectrum 26-10-2023 13:42:49,Live Spectrum 26-10-2023 13:42:51,Live Spectrum 26-10-2023 13:42:52,Live Spectrum 26-10-2023 13:42:55,Live Spectrum 26-10-2023 13:42:56,Live Spectrum 26-10-2023 13:42:57,Live Spectrum 26-10-2023 13:42:58,Live Spectrum 26-10-2023 13:42:59,Live Spectrum 26-10-2023 13:42:59,Live Spectrum 26-10-2023 13:43:00,Live Spectrum 26-10-2023 13:43:01,Live Spectrum 26-10-2023 13:43:02,Live Spectrum 26-10-2023 13:43:03,Live Spectrum 26-10-2023 13:43:04,Live Spectrum 26-10-2023 13:43:06,
801.2995,18.946199,18.701031,18.790592,19.486469,18.830541,18.87049,18.700709,18.941688,19.115979,18.326031,18.584729,18.84375,18.933312,18.634021,19.3125,18.986469,18.352449,18.66076,
801.5810,18.775561,18.762781,19.012781,19.383163,18.979056,18.839133,18.547577,18.748929,19.071735,18.410867,18.586658,18.889923,19.107602,18.724439,19.294031,18.892398,18.246454,18.705969,
801.8626,18.553044,18.627883,18.868428,19.268911,19.223478,18.788861,18.285978,18.534133,19.106089,18.470594,18.892067,19.127883,19.178044,18.98005,19.192228,18.803044,18.429889,18.845594,
802.1441,18.548416,18.473592,18.651408,19.312059,19.230634,18.6272,18.365758,18.389525,18.985475,18.670775,18.817342,18.973592,19.091109,19.184859,19.204225,18.759683,18.630282,18.992517,
802.4257,18.847212,18.579342,18.615082,18.909244,19.065494,18.438997,18.715756,18.483627,18.891373,18.769835,18.784244,18.985123,18.86162,18.950411,19.115082,18.847212,19.034712,18.766373,
802.7073,18.995693,18.949205,18.623454,18.578511,18.74492,18.423477,19.066807,18.572659,18.878534,18.808966,18.57542,18.91133,18.685954,18.758613,19.128534,19.056648,19.274625,18.651943,
802.9888,18.838518,18.651075,18.906278,18.541629,18.749972,19.135436,19.234389,18.625,19.187528,18.46875,19.104186,18.989536,19.020814,19.098982,19.421917,19.119853,19.500057,18.437528,
803.2704,19.006068,18.447425,18.728675,18.781987,18.90625,18.999263,19.145588,18.635662,18.993932,18.51673,18.989338,19.265993,19.125,18.936763,19.123526,18.706614,19.150182,18.270588,
803.5520,19.171114,18.360136,18.597689,18.953886,18.884402,18.821902,19.077364,18.720273,18.790652,18.799159,18.932038,19.365598,19.130462,18.748477,18.774265,18.310977,18.957826,18.235136,
803.8335,19.082557,18.471079,18.46875,19.01446,18.736478,18.685171,19.011193,18.908579,18.721079,19.064829,18.90625,19.418381,19.111478,18.565767,18.565767,18.100285,18.872671,18.334886,
804.1151,19.019781,18.647938,18.491688,18.920297,18.525516,18.577125,19.079703,19.079703,18.840594,19.21875,18.883312,19.135891,18.889047,18.443234,18.477641,17.889625,18.724484,18.454703,
804.3966,18.998129,18.744124,18.534993,18.779117,18.547006,18.804753,19.126871,19.103369,18.616992,19.130614,18.722493,18.935629,18.777246,18.451123,18.685629,18.117253,18.79113,18.501871,
804.6782,19.191225,18.706709,18.245127,18.487959,18.840307,18.918291,19.036123,18.820816,18.270357,18.653672,18.46875,19.134746,18.600918,18.429184,18.848623,18.230791,19.022934,18.314795,
804.9598,19.283687,18.748781,18.266475,18.622563,19.194075,18.87005,19.101137,18.723294,18.297319,18.39805,18.579788,19.332631,18.629544,18.680925,18.969156,18.4293,19.212987,18.179706,
805.2413,18.550211,19.106039,18.873943,19.343398,19.125352,18.506673,18.806884,19.167834,19.112359,19.00632,18.999648,18.931532,19.086725,18.78125,18.831109,19.03125,19.037218,18.675211,
805.5229,18.676806,19.063629,18.480573,19.147517,19.269427,18.688629,19.083056,18.817847,19.094879,19.011823,18.868524,19.102483,18.793073,18.800677,18.768299,19.005347,18.924549,18.782379,
805.8044,18.868366,19.233941,18.432788,18.821924,19.34375,18.8125,19.274616,18.745288,19.298363,18.930866,18.857019,19.394903,18.698847,18.928076,18.725384,18.892981,18.855097,18.946057,
806.0860,18.816563,19.433437,18.646793,18.70656,19.275783,18.83289,19.195627,18.88453,19.539377,18.92664,18.919843,19.461953,18.652187,19.16578,18.763593,18.857343,18.774453,19.07336,
806.3676,18.711788,19.517325,19.146049,19.111398,18.996438,18.871438,18.979113,19.052137,19.246276,19.02785,18.954825,19.367876,18.784812,19.354274,18.8125,18.885363,18.743038,18.986075,
806.6491,18.708895,19.376039,19.401842,19.471473,18.875,18.771395,18.934777,19.125,18.856328,19.196316,18.927645,19.018025,18.927645,19.478605,18.890948,18.8125,18.754408,18.901842,
806.9307,18.803163,18.982151,19.28125,19.243521,18.875,18.880272,19.045859,19.073869,18.767849,19.481326,18.970782,18.575901,18.963478,19.384337,19.178163,18.827109,18.896913,18.773946,
807.2123,18.830116,18.756154,19.086752,18.842423,18.957288,19.149614,19.018943,18.898769,18.963924,19.325772,18.897442,18.334942,18.911076,19.155405,19.294884,18.897442,18.946308,18.735039,
807.4938,18.733463,18.897982,18.461089,18.929839,19.142145,19.533074,18.765929,18.844358,18.757661,18.420963,18.96875,18.436892,19.132661,18.709874,19.29195,18.930447,18.913303,18.587913,
807.7754,18.91422,19.00797,18.468876,18.898406,18.772903,19.171561,18.773657,18.765688,18.773406,18.617407,18.945218,18.609689,19.171938,18.882844,18.726091,18.741905,19.046938,18.24203,
808.0569,19.03125,19.173185,18.642808,18.915154,18.415154,18.9375,19.009778,18.868716,18.741969,18.797312,18.891062,18.899966,19.202688,18.946404,18.391062,18.53125,19.125873,18.133031,
808.3385,18.981922,19.3125,19.014763,19.047693,18.687455,19.036156,19.210529,19.072357,18.694086,18.802643,18.986828,19.128271,19.148029,18.988508,18.544377,18.646349,19.136537,18.304234,
808.6201,18.852165,19.270423,19.448327,19.09375,19.192323,19.320915,19.103346,19.153839,18.582923,18.653839,19.133415,19.262008,19.032431,18.713927,18.927904,18.943504,18.838927,18.769242,
808.9016,18.926678,19.113185,19.459144,19.076524,19.314709,19.162877,18.719966,18.924692,18.494589,18.545274,19.087346,19.107774,18.772637,18.479572,19.061507,18.806096,18.57012,18.914863,
809.1832,19.097757,18.991186,19.08173,18.978365,19.032851,18.537659,18.233172,18.483172,18.5625,18.5,18.791666,19.036057,18.767628,18.361378,18.70673,18.554486,18.290865,18.902243,
809.4647,18.980064,19.022864,18.839557,18.789636,18.754826,18.562104,18.076345,18.308307,18.526424,18.545095,18.626266,18.941693,18.704272,18.325079,18.545728,18.600474,18.102136,18.677215,
809.7463,18.561023,19.165477,18.850886,18.757751,18.926796,19.470227,18.381274,18.541092,18.511319,18.757751,18.919045,18.875,18.382136,18.208046,18.840182,19.045522,18.033341,18.408341,
810.0279,18.894522,19.064789,18.699871,19.037757,19.058925,19.193364,18.938143,18.994136,18.744136,19.14159,18.884439,18.846682,18.240561,18.491204,18.953447,18.667978,18.281893,18.675772,
810.3094,19.13694,18.887454,18.627285,19.115345,18.829011,18.994916,19.204525,18.980176,18.85569,19.343236,18.92556,18.76194,18.286334,18.755084,19.052845,18.42556,18.471035,19.024394,
810.5910,19.09375,19.115126,18.542752,19.024631,18.764865,18.84375,19.243381,18.48839,18.782878,18.89464,18.958876,18.827365,18.546115,18.886502,19.011502,18.518121,18.445746,19.21875,
810.8726,19.012975,19.023072,18.570678,18.733643,19.060582,18.84375,19.053362,18.195678,18.688459,18.440378,18.917306,19.052403,18.811541,18.833653,18.928362,18.736066,18.541347,19.158168,
811.1541,18.792133,18.771766,18.852954,18.385883,19.166853,18.771486,18.979073,18.426337,18.666293,18.384204,18.895647,18.989957,18.84403,18.791853,18.81278,18.927457,18.603793,18.866076,
811.4357,18.634733,18.53084,19.209428,18.239036,18.956145,18.614447,19.084428,18.56209,18.792214,18.730124,18.926947,18.832376,18.696822,18.71834,18.686679,18.801536,18.793034,18.436269,
811.7172,18.444953,18.608983,19.321064,18.404355,18.722085,18.529027,19.40102,18.543149,18.821064,18.788703,18.75523,18.6875,18.703845,18.591527,18.659585,18.578517,18.946064,18.476531,
811.9988,18.457643,19.062417,19.141578,18.852951,18.928299,18.461373,19.599304,18.602951,18.696701,18.669098,18.534897,18.665451,19.020225,18.623094,18.766578,18.411721,18.810676,18.873176,
812.2804,18.972765,19.462578,18.966203,18.733641,19.002547,18.720218,19.291048,18.596297,18.678781,18.828859,18.712578,18.534875,19.033797,18.973843,18.534875,18.672609,18.727469,18.8125,
812.5619,19.358541,19.424377,18.91776,18.570729,18.970418,19.046041,18.881616,18.748332,18.684219,19.003281,18.82401,18.478592,19.09375,19.059219,18.432551,18.80099,18.629949,18.835521,
812.8435,19.366948,19.152224,18.85519,18.53125,18.73019,19.04269,18.683793,18.870974,18.601483,19.0625,18.690888,18.609215,19.081991,19.070552,18.590043,18.640146,18.601802,18.875,
813.1250,19.141904,19.165814,18.610654,18.579293,18.557718,18.882229,18.877335,18.752447,18.610543,18.978425,18.461521,18.591303,19.086521,19.199511,18.783585,18.322175,18.730761,18.826957,
813.4066,18.944217,19.256717,18.486566,18.643984,18.561332,18.794684,19.092582,18.558119,18.528037,18.880549,18.524533,18.736566,19.112734,19.096086,18.839369,18.138434,18.737734,18.61507,
813.6882,18.968879,19.168647,18.813017,18.687629,18.731405,18.831482,19.1875,18.331095,18.256198,18.899923,18.675232,18.8125,19.106276,18.655733,18.624871,18.125129,18.731276,18.306043,
813.9697,18.845088,19.119328,18.918932,18.947506,18.882117,19.089523,18.970088,18.551263,18.308273,18.984428,18.920484,18.774133,18.971533,18.588185,18.646351,18.308273,19.031357,18.475974,
814.2513,18.687919,19.104027,18.492083,19.056942,18.885277,19.101248,18.760696,19.044306,18.385277,19.226667,19.096529,18.744862,18.828335,19.109585,18.590552,18.52889,19.293886,18.924444,
814.5328,19.039513,19.057903,18.557437,18.781716,18.692563,18.924174,19.066166,19.022521,18.219216,19.174639,19.267458,18.741271,18.9375,19.272055,18.347882,18.776187,19.133729,18.919576,
814.8144,19.164348,19.080149,18.786753,18.765055,18.504049,18.919851,19.335652,18.846345,18.09375,18.963247,19.279796,18.619497,18.910299,19.357351,18.532704,18.978302,19.065095,19.032704,
815.0960,18.913328,18.840443,18.875,19.031157,18.552022,18.951379,19.392371,18.729136,18.163143,18.805607,18.934193,18.586764,18.958272,19.305607,18.808914,19.086764,18.878493,19.184007,
815.3775,18.645019,18.420897,18.662595,19.20166,18.741212,19.025391,19.261717,18.894533,18.320802,18.70459,18.571288,18.698731,18.977538,19.006345,18.929198,19.000487,18.872071,19.162109,
815.6591,18.709316,18.452241,18.478479,19.189858,18.829304,19.122642,18.994988,18.930129,18.550708,18.701946,18.512087,18.822229,18.918337,18.721108,18.959316,18.725825,18.877358,19.064858,
815.9407,18.976365,18.996935,18.73932,19.03837,18.797765,19.15625,18.799545,18.66515,18.65981,18.762955,18.665645,18.87678,18.983485,18.71697,19.27057,18.610265,18.90269,18.97231,
816.2222,18.97472,19.41889,19.027668,19.161726,18.796278,18.975914,18.885252,18.57514,18.548666,18.857584,18.916502,18.678442,19.480896,18.704916,19.333498,18.774086,18.773386,18.740942,
816.5038,18.797175,19.377402,19.170974,19.284253,18.751201,18.873198,18.923977,18.625601,18.699222,18.921575,19.108474,18.637923,19.632206,18.778848,19.095552,18.861477,18.685098,18.654448,
816.7853,18.796875,19.25,19.296876,18.890621,18.656249,19.093752,18.671873,18.625001,19.000002,18.953125,19.218751,18.921877,18.828118,19.17188,18.796872,18.703124,18.906252,18.781251,
817.0669,18.82843,19.23407,19.295352,18.704039,18.64093,19.250609,18.658687,18.751827,18.918525,19.032468,19.169743,19.174007,18.454039,19.485289,18.60968,18.767757,18.952211,18.8125,
817.3485,18.876225,19.088849,19.072611,19.107228,18.704963,19.248775,18.748775,18.989889,18.733762,19.012562,19.0625,19.313725,18.873466,19.482537,18.722426,19.102327,18.727636,18.877451,
817.6300,18.9228,18.902552,18.92095,19.536797,18.865847,19.119453,18.586354,19.10845,18.851146,18.9375,19.178347,19.3272,19.334597,19.288554,18.895248,19.428347,18.512851,18.95405,
817.9116,18.97123,18.658233,19.058037,19.405752,18.93502,19.014385,18.485615,18.958828,18.833828,18.886904,19.045137,19.228174,19.302578,19.139385,19.171133,19.396328,18.46875,19.036211,
818.1931,19.017185,18.20786,19.273424,18.943795,18.871881,18.896892,18.689032,18.637533,18.615642,18.878119,18.534425,19.053142,18.998468,19.107815,19.34375,19.075033,18.537489,19.145304,
818.4747,18.541026,18.564023,18.871034,18.683734,18.703686,18.46234,18.75621,18.46875,18.79387,19.046314,18.403806,18.776162,18.93129,19.233814,19.151162,18.766186,18.786338,19.064944,
818.7563,17.763877,18.906404,18.714022,18.513569,18.665091,18.544203,18.865851,18.540091,19.142681,18.888723,18.785362,18.803351,18.803813,19.201069,19.017835,18.65625,19.026676,18.826069,
819.0378,17.541414,18.703503,19.002163,18.260921,18.864079,19.103158,19.127163,18.666414,18.886678,18.941826,19.163495,18.919334,18.619918,19.111916,19.049416,18.710748,19.075584,18.664252,
819.3194,18.278284,18.606499,19.204755,18.267255,18.931748,19.201495,19.292754,18.700249,18.476993,19.347011,19.392255,18.684239,18.482745,18.958492,19.210507,18.805503,19.155005,18.625,
819.6010,19.107952,18.461873,19.30009,18.645183,18.90625,18.785888,19.268392,18.762858,18.469198,19.123209,19.299194,18.474731,18.42509,18.768392,19.3125,18.86259,18.917317,18.738037,
819.8825,19.056019,18.490092,19.063133,19.035571,18.791158,18.5625,19.161204,18.850864,18.224337,18.951728,19.053226,18.648503,18.418318,18.699568,19.178226,18.817454,18.71875,18.8125,
820.1641,18.601602,18.5625,18.828136,19.214835,18.621108,18.464858,19.144528,18.796886,17.914079,19.331983,18.773466,18.898421,18.347665,18.765614,18.917994,18.800778,18.796864,18.714858,
820.4456,18.497136,18.542621,18.661978,19.130728,18.5625,18.127949,19.235765,18.690364,18.559381,19.034284,18.616493,18.909114,18.332379,18.8125,18.732985,18.772743,18.883507,18.596614,
820.7272,19.219164,18.733578,18.59375,19.0625,18.805293,18.697129,19.180086,18.615784,19.069914,18.830931,18.634216,18.773836,18.485379,18.731569,18.586336,18.770233,19.27044,18.461336,
821.0088,19.058391,18.84375,18.88202,19.103681,18.916909,19.031978,19.001456,18.717294,18.919093,19.039726,18.800385,18.656978,18.747817,18.790454,18.366524,19.028339,19.324615,18.529794,
821.2903,18.425056,18.885655,19.094108,19.020237,18.843392,19.08381,19.02131,18.802203,18.686784,19.04119,19.084526,18.70881,18.84375,18.906608,18.19744,19.323871,19.187142,18.824229,
821.5719,18.37791,18.884932,18.890498,19.054024,18.748545,19.018408,19.0625,18.748545,18.582363,18.744179,19.016953,18.87791,18.84375,18.873545,18.390752,19.40625,19.15625,19.06541,
821.8534,18.611005,18.76656,18.716186,18.98531,18.566934,18.925374,18.845619,18.545245,18.605876,18.256303,18.959188,18.742307,18.800374,18.561805,18.825321,19.29781,19.177938,19.125,
822.1350,18.533068,18.806997,18.753685,18.80513,18.477938,18.862127,18.573507,18.181948,18.75737,18.314367,19.167305,18.325325,18.670942,18.4375,19.034935,19.11763,19.165438,19.014692,
822.4166,18.378993,18.888628,18.669054,18.637804,18.334115,18.709115,18.567318,17.905426,18.8125,18.383811,19.137804,18.367013,18.692318,18.4375,18.860547,19.242013,19.021615,18.923872,
822.6981,18.34375,18.814968,18.305512,18.548109,18.304071,18.679071,18.662212,17.912212,18.903782,18.123973,18.888365,18.756988,18.787212,18.460321,18.530223,19.563527,18.786185,18.90625,
822.9797,18.854282,18.804456,18.233912,19.088193,19.031885,18.525058,18.641088,18.819327,18.659028,18.402546,18.58044,18.666146,19.114178,18.607986,18.762384,18.960071,18.881192,18.650984,
823.2613,18.700916,18.859691,18.367976,19.257655,18.714963,18.539536,18.884548,19.101405,18.609691,18.649226,18.429214,18.664536,18.935606,18.561869,18.709833,18.765941,18.701547,18.751262,
823.5428,18.281899,19.090897,18.670124,19.226011,18.795124,18.514523,18.944761,19.09375,18.553034,18.711489,18.478216,18.51958,18.747796,18.53125,18.416364,18.805239,18.505057,19.028397,
823.8244,18.309429,19.205022,18.774386,18.999278,19.143244,18.621929,18.7668,18.971821,18.36055,18.840679,18.743858,18.566293,19.035765,18.506864,18.368136,18.6418,18.663836,18.92305,
824.1059,18.34375,19.094815,18.806037,18.763991,18.723011,18.829759,18.71875,18.863139,18.188565,18.875,19.010796,18.990341,19.397657,18.623935,18.746804,18.692898,18.941833,18.602343,
824.3875,18.242982,18.911347,18.888076,18.592789,18.870863,18.824616,19.021055,18.944518,18.080674,18.925384,19.238845,19.169326,19.493942,18.882979,19.120863,18.970671,19.075576,18.279329,
824.6691,18.01394,18.618987,19.11106,18.5625,19.193513,18.914905,18.812136,18.994351,18.318513,18.886297,19.306851,19.059494,18.962374,19.039905,19.315506,19.005649,18.812136,18.346756,
824.9506,18.38498,18.276342,19.15625,18.484457,18.651669,18.885471,18.411813,19.182101,18.635144,18.875,19.208442,19.005236,18.297448,19.166558,19.239692,18.973986,18.33377,18.583115,
825.2322,18.944517,18.773811,19.076956,18.28373,18.821996,18.478528,18.740222,18.372942,18.819657,18.848569,19.346089,18.656391,18.954013,18.843891,19.139456,19.180202,18.329294,18.995041,
825.5137,18.950692,19.116674,19.116205,18.491674,19.009263,18.621071,18.785647,18.594687,18.682634,18.763192,19.079621,18.48634,19.20116,19.049776,19.044442,19.245603,18.531718,19.089353,
825.7953,18.801111,18.992583,19.152278,18.831305,19.249472,18.65625,18.644861,18.847194,18.465306,18.804556,18.676639,18.386917,19.382417,19.257417,18.813028,19.195444,18.617056,18.793695,
826.0769,18.725836,18.885629,19.239371,18.736466,19.087302,18.268353,18.458759,18.847293,18.548328,18.978741,18.791241,18.208759,19.073767,19.115009,18.670422,19.104379,18.625,18.694586,
826.3584,18.74689,18.90314,19.22186,18.57805,18.89366,18.07805,18.60634,18.78747,18.843901,18.690459,18.9532,17.849819,18.665429,18.699789,18.57183,18.840489,18.51244,18.462379,
826.6400,18.664268,18.963405,19.047286,18.24815,18.732114,18.348273,18.710732,18.638364,19.046464,18.770559,19.111636,17.755345,18.510691,18.370477,18.676809,18.783923,18.528577,18.323191,
826.9216,18.569194,18.649546,18.566954,18.537954,18.747769,18.462056,18.834824,18.305796,18.714278,18.868306,18.979907,17.895093,18.616074,17.995528,18.832593,18.57812,18.53125,18.283481,
827.2031,18.474109,17.976796,18.266076,18.827674,18.838391,18.262503,18.902678,17.691974,18.599109,18.963391,18.674112,18.112497,18.978566,18.263388,18.814286,18.415181,18.737497,18.28125,
827.4847,17.720921,18.685329,19.057655,19.232621,18.993316,18.339739,18.936163,18.523732,18.892882,18.819184,18.357118,18.065174,19.119653,19.178645,18.662934,18.825034,18.869653,18.729947,
827.7662,18.112632,18.900949,19.033017,19.037434,18.726701,18.738515,18.967867,18.410667,18.784784,19.176899,18.374117,17.910667,18.942801,19.12765,18.56515,18.691917,19.026833,19.114399,
828.0478,18.525713,18.813778,18.846306,18.907954,18.626278,18.90412,18.722158,18.313778,18.534658,18.940908,18.590768,17.844602,18.721732,19.094176,18.40838,18.656676,18.969602,19.340768,
828.3294,18.468964,18.562429,18.968679,18.656179,18.625,18.843714,18.218892,18.281784,18.437714,18.656321,18.719035,17.844391,18.843928,18.749715,18.468928,18.843465,18.999964,18.71843,
828.6109,18.655749,18.501504,18.907754,18.59375,18.628509,18.807487,18.34776,18.75,18.632018,18.726771,18.968249,18.410762,19.001504,18.499499,18.624499,18.58623,18.967747,18.439505,
828.8925,18.63374,18.590837,19.002913,18.584039,18.84375,18.512624,18.590837,18.750971,19.070269,19.220692,18.938471,18.69624,19.090837,18.476519,18.590837,18.134711,18.893626,18.564442,
829.1740,18.922145,18.47688,19.1082,18.276915,18.85242,18.916365,18.47688,18.768245,19.308165,19.27836,18.96297,18.9543,18.98844,18.737535,18.5,18.4664,18.49133,18.61633,
829.4556,19.190387,18.055767,19.360098,18.252882,19.017789,19.146153,18.055767,18.513461,19.201443,19.162983,18.866826,18.662019,18.753846,19.08654,18.523076,19.083653,18.37019,18.472114,
829.7372,18.305301,18.889414,18.670681,19.24519,18.81731,19.435078,18.908655,18.71875,18.913449,18.322121,19.22356,18.747595,18.80769,18.516836,18.862974,19.353337,19.221138,19.012026,
830.0187,18.61399,18.655695,18.84375,19.1875,18.886565,19.013902,18.925935,18.71875,18.607652,18.495327,19.275467,18.712967,18.752891,18.69851,18.71875,18.678271,18.843195,19.153359,
830.3003,18.826027,18.336986,18.836986,19.197645,19.010145,18.870804,18.805736,18.71875,18.467936,19.096318,19.168024,18.659632,18.794777,18.510145,18.728895,18.288014,18.527868,19.087801,
830.5819,18.933624,18.292879,18.78125,19.265745,19.097626,19.085997,18.773258,18.679987,18.71875,19.320732,18.71899,18.699129,18.914003,18.613131,18.820253,18.413523,18.542639,18.761869,
830.8634,18.893125,18.388125,18.776875,19.134375,19.125,19.005,18.94625,18.410625,18.679376,18.867501,18.504375,18.776875,18.95125,18.75875,18.905625,18.949999,18.874375,18.677499,
831.1450,18.8125,18.415095,18.764633,18.931711,19.027445,18.829117,18.995122,18.457011,18.422867,18.476522,18.541006,18.75,18.804728,18.846644,19.069361,19.213872,19.072256,19.004878,
831.4265,18.823269,18.092692,18.859904,18.514037,18.478461,18.787693,18.96875,18.616347,18.440675,18.80058,18.631443,18.755385,18.561442,19.036635,18.942885,19.128268,19.146539,18.977403,
831.7081,18.875,18.073106,18.919812,18.505294,18.451647,18.992334,18.956958,18.904479,18.77654,19.231728,18.900938,18.793042,18.559543,19.097875,18.827248,18.814271,19.037748,18.736438,
831.9897,18.830121,18.746007,18.862984,19.353348,18.826129,19.068105,18.912661,18.986371,18.250806,18.69871,19.255605,18.824516,19.21875,19.134598,18.27004,18.674678,18.189112,18.780444,
832.2712,18.642389,19.135334,18.965223,18.795358,19.020792,18.96875,18.916708,18.784777,18.402723,18.493069,19.06615,18.777723,19.184096,18.645916,18.544988,18.604208,18.479084,18.663181,
832.5528,18.519205,19.273796,18.965592,18.346614,18.996842,18.946387,18.851204,18.769499,18.581999,18.483659,18.697819,18.830273,18.99541,18.604362,18.864681,18.561068,18.550455,18.642773,
832.8343,18.408968,19.178159,18.640285,18.244056,18.559782,18.835088,18.898947,19.095109,18.875679,18.53125,18.53125,18.639606,18.757303,18.985394,19.087127,18.720109,18.304518,18.444123,
833.1159,18.815308,18.934692,18.551178,18.619203,18.178986,18.710236,18.977264,19.213134,18.960236,18.539764,18.556793,18.517029,18.644928,19.065399,19.215942,18.940308,18.400453,18.289764,
833.3975,18.951504,18.889004,18.482754,19.073263,18.328216,18.714653,18.89139,18.995047,18.874144,18.5625,18.679305,18.607754,18.621758,18.842894,19.143102,19.085555,18.800208,18.466364,
833.6790,18.99536,19.105505,18.66089,19.377476,18.922645,18.78125,18.55786,19.021347,18.728341,18.639231,18.927597,18.805073,18.872524,18.677909,19.139543,19.180384,18.923269,19.045169,
833.9606,18.884295,19.293069,18.832772,19.271955,19.028686,18.578526,18.558293,19.240705,18.719591,18.73141,18.873278,18.888502,18.795593,18.879246,19.051522,19.17484,18.729728,19.226323,
834.2422,18.872583,19.144759,18.907056,19.059277,18.41613,18.220361,18.832259,19.13488,18.645565,18.615926,18.368343,18.720361,18.510685,19.172786,19.09375,19.204842,18.66613,18.763102,
834.5237,18.653784,19.028784,18.923796,18.688876,18.318807,18.411181,18.693807,19.026319,18.591284,18.752466,18.746158,18.877466,18.576204,18.697649,19.082511,18.903784,18.647477,18.96875,
834.8053,18.699915,18.921566,18.749381,18.46875,18.230546,18.554842,18.688119,18.90625,18.495862,18.906869,18.90625,18.854928,18.691638,18.413908,19.027112,18.926322,18.722888,18.897974,
835.0868,18.986221,18.917897,18.494887,18.518181,18.274716,18.667897,19.029118,19.005113,18.486931,19.050142,18.757956,18.656961,18.75,18.473863,18.882245,19.161363,18.917187,18.793608,
835.3684,19.104554,19.005402,18.304978,18.735913,18.415892,18.742478,19.364196,19.117478,18.601272,18.96663,18.492478,18.523728,18.775848,18.625,18.698304,19.325424,19.228392,18.915892,
835.6500,18.990767,18.847301,18.425426,18.897017,18.602983,18.444603,19.410511,18.981534,18.669744,18.726563,18.424006,18.495739,18.745028,18.517046,18.571023,19.276278,19.307528,18.995028,
835.9315,19.064121,18.560879,18.754733,18.787474,18.670319,17.928035,19.276517,18.762448,18.6875,18.390561,18.532871,18.657871,18.585905,18.346862,18.373379,19.089017,19.246888,18.695216,
836.2131,19.248046,18.508785,18.625986,18.616215,18.760739,18.156232,19.273433,18.493169,18.658204,18.584947,18.614261,18.841796,18.280282,18.561514,18.467764,18.910158,19.383785,18.203134,
836.4946,19.326943,18.777311,18.221901,18.439075,18.813288,18.748425,19.330094,18.298057,18.518382,19.045693,18.53125,18.859769,18.061712,18.523896,18.765231,18.904675,19.332458,17.9375,
836.7762,19.359181,18.984956,18.425942,18.375,18.749613,18.875775,19.155088,18.439824,18.342975,19.077931,18.547069,18.922843,18.220299,18.108407,18.78125,19.016206,18.950607,18.111505,
837.0578,19.114002,18.965608,19.078211,18.506284,18.735161,18.921089,19.029679,18.641411,18.215608,19.095321,18.578911,18.917947,18.376571,18.162534,18.699197,19.111732,18.684358,18.412534,
837.3393,18.940264,18.85523,19.42602,18.761054,18.715986,19.042304,19.05102,18.809311,18.360331,19.107993,18.610757,18.775723,18.610331,18.587372,18.57398,19.10523,18.727041,18.667304,
837.6209,19.109608,18.8125,19.116604,18.998251,18.722715,19.138643,19.09375,18.955107,18.672108,18.935284,18.677822,18.701143,18.710821,18.755714,18.513643,18.992071,18.882929,18.693214,
837.9024,19.073053,18.903561,18.58878,19.057326,18.877485,18.833605,19.039114,18.750204,18.854099,18.994622,18.536628,18.94247,18.674462,18.578227,18.718546,18.846439,18.846439,18.625,
838.1840,18.724072,19.081678,18.312143,18.8995,19.025214,18.512072,18.811786,18.480822,18.90625,19.049714,18.161572,19.25675,18.668679,18.5,18.837357,18.705964,18.6495,18.606179,
838.4656,19.048374,18.92303,18.813614,19.04572,18.926455,18.573545,19.017894,18.40625,19.06173,18.80565,18.388699,19.1494,18.870035,19.238529,19.142894,19.064384,18.912329,19.001884,
838.7471,19.283591,18.680985,19.176303,18.966918,18.964068,18.736462,19.278909,18.526568,18.795297,18.767712,18.48463,18.971091,19,19.366653,19.303644,19.152077,18.964577,19.089577,
839.0287,19.167299,18.749051,19.249526,18.636998,19.03125,18.801925,19.209124,18.59375,18.428348,18.77115,18.3649,18.689397,19.020675,18.877371,19.053822,18.938449,18.523521,18.855273,
839.3103,19.039792,19.004218,19.366458,18.765571,19.052552,18.876406,19.220156,18.70026,18.471562,18.85651,18.514166,18.519896,18.988646,18.676146,18.894896,18.938906,18.23724,18.67474,
839.5918,18.846469,18.852486,19.362384,19.072397,19.040567,18.730786,19.140335,18.728067,18.640915,18.774652,18.856947,18.565799,18.859085,18.831714,18.809201,19.056482,18.297165,18.471469,
839.8734,18.803819,18.43404,19.276044,19.336798,19.166661,18.565976,19.026044,18.763887,18.732637,18.605907,19.104161,18.75173,18.722226,19.086798,18.871524,19.161456,18.434024,18.40625,
840.1549,18.928542,18.289292,18.994707,19.174166,19.102708,18.484833,18.837541,18.78125,18.192997,18.446458,19.202667,18.626832,18.432207,19.133042,18.975875,18.932207,18.561584,18.243791,
840.4365,18.96875,18.7106,18.858544,18.902928,18.728561,18.397192,18.51887,18.995925,17.451387,18.310839,19.099486,18.514794,18.272192,19.029589,18.856883,18.605222,18.665308,18.211353,
840.7181,19.164762,18.525231,18.84375,18.500729,18.575997,18.718021,19.09904,18.939993,17.722277,17.815722,19.258512,18.647009,18.960543,19.465528,19.033013,18.849769,18.613996,18.365759,
840.9996,19.243905,18.412345,19.145606,18.154703,18.612809,18.586108,19.256095,18.654703,18.321689,17.989356,18.708788,18.637191,19.055631,19.317049,18.766739,19.063273,18.543441,18.280477,
